iso_code,country,date,owid_weekly_excess_mortality_p_score_65_74
BEL,Belgium,2021-05-09,18.87
BEL,Belgium,2021-05-16,26.65
BEL,Belgium,2021-05-23,26.04
BEL,Belgium,2021-05-30,18.83
BEL,Belgium,2021-06-06,6.05
BEL,Belgium,2021-06-13,12.05
BEL,Belgium,2021-06-20,17.57
BEL,Belgium,2021-06-27,1.93
BEL,Belgium,2021-07-04,6.71
BEL,Belgium,2021-07-11,0.5
BEL,Belgium,2021-07-18,11.64
BEL,Belgium,2021-07-25,9.83
BEL,Belgium,2021-08-01,-0.19
BEL,Belgium,2021-08-08,9.03
BEL,Belgium,2021-08-15,15.82
BEL,Belgium,2021-08-22,12.51
BEL,Belgium,2021-08-29,3.19
BEL,Belgium,2021-09-05,6.54
BEL,Belgium,2021-09-12,26.71
BEL,Belgium,2021-09-19,11.37
BEL,Belgium,2021-09-26,-0.7
BEL,Belgium,2021-10-03,7.69
BEL,Belgium,2021-10-10,14.6
BEL,Belgium,2021-10-17,19.84
BEL,Belgium,2021-10-24,17.65
BEL,Belgium,2021-10-31,14.75
BEL,Belgium,2021-11-07,18.73
BEL,Belgium,2021-11-14,26.44
BGR,Bulgaria,2020-01-05,-14.72
BGR,Bulgaria,2020-01-12,-3.57
BGR,Bulgaria,2020-01-19,-7.76
BGR,Bulgaria,2020-01-26,1.48
BGR,Bulgaria,2020-02-02,1.06
BGR,Bulgaria,2020-02-09,6.46
BGR,Bulgaria,2020-02-16,0.12
BGR,Bulgaria,2020-02-23,-0.15
BGR,Bulgaria,2020-03-01,3.2
BGR,Bulgaria,2020-03-08,1.44
BGR,Bulgaria,2020-03-15,-0.93
BGR,Bulgaria,2020-03-22,-1.26
BGR,Bulgaria,2020-03-29,2.97
BGR,Bulgaria,2020-04-05,0.43
BGR,Bulgaria,2020-04-12,9.11
BGR,Bulgaria,2020-04-19,-3.97
BGR,Bulgaria,2020-04-26,0.42
BGR,Bulgaria,2020-05-03,2.46
BGR,Bulgaria,2020-05-10,4.69
BGR,Bulgaria,2020-05-17,12.4
BGR,Bulgaria,2020-05-24,1.21
BGR,Bulgaria,2020-05-31,12.61
BGR,Bulgaria,2020-06-07,-0.18
BGR,Bulgaria,2020-06-14,5.13
BGR,Bulgaria,2020-06-21,6.02
BGR,Bulgaria,2020-06-28,8.63
BGR,Bulgaria,2020-07-05,13.64
BGR,Bulgaria,2020-07-12,4.9
BGR,Bulgaria,2020-07-19,12.31
BGR,Bulgaria,2020-07-26,8.4
BGR,Bulgaria,2020-08-02,13.75
BGR,Bulgaria,2020-08-09,19.81
BGR,Bulgaria,2020-08-16,10.5
BGR,Bulgaria,2020-08-23,12.83
BGR,Bulgaria,2020-08-30,10.61
BGR,Bulgaria,2020-09-06,11.93
BGR,Bulgaria,2020-09-13,8.67
BGR,Bulgaria,2020-09-20,15.67
BGR,Bulgaria,2020-09-27,7.71
BGR,Bulgaria,2020-10-04,14.41
BGR,Bulgaria,2020-10-11,11.8
BGR,Bulgaria,2020-10-18,9.5
BGR,Bulgaria,2020-10-25,29.03
BGR,Bulgaria,2020-11-01,32.07
BGR,Bulgaria,2020-11-08,79.13
BGR,Bulgaria,2020-11-15,114.55
BGR,Bulgaria,2020-11-22,139.28
BGR,Bulgaria,2020-11-29,158.81
BGR,Bulgaria,2020-12-06,155.48
BGR,Bulgaria,2020-12-13,122.68
BGR,Bulgaria,2020-12-20,95.98
BGR,Bulgaria,2020-12-27,51.07
BGR,Bulgaria,2021-01-03,45.25
BGR,Bulgaria,2021-01-10,16.88
BGR,Bulgaria,2021-01-17,-0.04
BGR,Bulgaria,2021-01-24,14.08
BGR,Bulgaria,2021-01-31,9.03
BGR,Bulgaria,2021-02-07,8.92
BGR,Bulgaria,2021-02-14,14.2
BGR,Bulgaria,2021-02-21,19.56
BGR,Bulgaria,2021-02-28,27.16
BGR,Bulgaria,2021-03-07,37.4
BGR,Bulgaria,2021-03-14,56.95
BGR,Bulgaria,2021-03-21,77.02
BGR,Bulgaria,2021-03-28,100.94
BGR,Bulgaria,2021-04-04,124.36
BGR,Bulgaria,2021-04-11,107.46
BGR,Bulgaria,2021-04-18,109.11
BGR,Bulgaria,2021-04-25,85.45
BGR,Bulgaria,2021-05-02,66.67
BGR,Bulgaria,2021-05-09,57.59
BGR,Bulgaria,2021-05-16,34.57
BGR,Bulgaria,2021-05-23,34.92
BGR,Bulgaria,2021-05-30,21.81
BGR,Bulgaria,2021-06-06,10.32
BGR,Bulgaria,2021-06-13,14.85
BGR,Bulgaria,2021-06-20,10.17
BGR,Bulgaria,2021-06-27,11.86
BGR,Bulgaria,2021-07-04,5.92
BGR,Bulgaria,2021-07-11,9.27
BGR,Bulgaria,2021-07-18,4.68
BGR,Bulgaria,2021-07-25,4.62
BGR,Bulgaria,2021-08-01,7.5
BGR,Bulgaria,2021-08-08,24.82
BGR,Bulgaria,2021-08-15,23.08
BGR,Bulgaria,2021-08-22,19.88
BGR,Bulgaria,2021-08-29,46.02
BGR,Bulgaria,2021-09-05,53.07
BGR,Bulgaria,2021-09-12,67.65
BGR,Bulgaria,2021-09-19,76.6
BGR,Bulgaria,2021-09-26,68.25
BGR,Bulgaria,2021-10-03,78.31
BGR,Bulgaria,2021-10-10,67.82
BGR,Bulgaria,2021-10-17,88.61
BGR,Bulgaria,2021-10-24,116.61
BGR,Bulgaria,2021-10-31,132.16
BGR,Bulgaria,2021-11-07,121.31
BGR,Bulgaria,2021-11-14,122.18
CAN,Canada,2020-01-05,6.9
CAN,Canada,2020-01-12,4.05
CAN,Canada,2020-01-19,1.0
CAN,Canada,2020-01-26,7.38
CAN,Canada,2020-02-02,1.89
CAN,Canada,2020-02-09,3.14
CAN,Canada,2020-02-16,3.96
CAN,Canada,2020-02-23,1.08
CAN,Canada,2020-03-01,8.57
CAN,Canada,2020-03-08,3.07
CAN,Canada,2020-03-15,5.33
CAN,Canada,2020-03-22,12.7
CAN,Canada,2020-03-29,14.33
CAN,Canada,2020-04-05,14.84
CAN,Canada,2020-04-12,23.19
CAN,Canada,2020-04-19,23.81
CAN,Canada,2020-04-26,30.06
CAN,Canada,2020-05-03,26.13
CAN,Canada,2020-05-10,21.21
CAN,Canada,2020-05-17,21.61
CAN,Canada,2020-05-24,15.24
CAN,Canada,2020-05-31,20.38
CAN,Canada,2020-06-07,14.01
CAN,Canada,2020-06-14,8.9
CAN,Canada,2020-06-21,11.03
CAN,Canada,2020-06-28,10.2
CAN,Canada,2020-07-05,5.29
CAN,Canada,2020-07-12,14.3
CAN,Canada,2020-07-19,10.26
CAN,Canada,2020-07-26,11.96
CAN,Canada,2020-08-02,10.47
CAN,Canada,2020-08-09,9.1
CAN,Canada,2020-08-16,13.76
CAN,Canada,2020-08-23,15.79
CAN,Canada,2020-08-30,9.73
CAN,Canada,2020-09-06,9.28
CAN,Canada,2020-09-13,10.08
CAN,Canada,2020-09-20,14.57
CAN,Canada,2020-09-27,16.31
CAN,Canada,2020-10-04,12.34
CAN,Canada,2020-10-11,11.33
CAN,Canada,2020-10-18,10.87
CAN,Canada,2020-10-25,7.5
CAN,Canada,2020-11-01,12.47
CAN,Canada,2020-11-08,16.61
CAN,Canada,2020-11-15,17.87
CAN,Canada,2020-11-22,12.94
CAN,Canada,2020-11-29,16.9
CAN,Canada,2020-12-06,22.76
CAN,Canada,2020-12-13,18.67
CAN,Canada,2020-12-20,16.76
CAN,Canada,2020-12-27,18.16
CAN,Canada,2021-01-03,20.77
CAN,Canada,2021-01-10,13.91
CAN,Canada,2021-01-17,10.04
CAN,Canada,2021-01-24,13.83
CAN,Canada,2021-01-31,13.58
CAN,Canada,2021-02-07,10.33
CAN,Canada,2021-02-14,5.7
CAN,Canada,2021-02-21,9.25
CAN,Canada,2021-02-28,8.07
CAN,Canada,2021-03-07,6.06
CAN,Canada,2021-03-14,3.07
CAN,Canada,2021-03-21,1.48
CAN,Canada,2021-03-28,2.42
CAN,Canada,2021-04-04,4.43
CAN,Canada,2021-04-11,11.18
CAN,Canada,2021-04-18,8.86
CAN,Canada,2021-04-25,11.56
CAN,Canada,2021-05-02,10.1
CAN,Canada,2021-05-09,13.8
CAN,Canada,2021-05-16,10.33
CAN,Canada,2021-05-23,16.36
CAN,Canada,2021-05-30,6.61
CAN,Canada,2021-06-06,12.08
CAN,Canada,2021-06-13,12.41
CAN,Canada,2021-06-20,10.26
CAN,Canada,2021-06-27,9.16
CAN,Canada,2021-07-04,27.24
CAN,Canada,2021-07-11,5.49
CHE,Switzerland,2020-01-05,-2.78
CHE,Switzerland,2020-01-12,-4.94
CHE,Switzerland,2020-01-19,-8.51
CHE,Switzerland,2020-01-26,13.02
CHE,Switzerland,2020-02-02,-2.19
CHE,Switzerland,2020-02-09,2.56
CHE,Switzerland,2020-02-16,-11.62
CHE,Switzerland,2020-02-23,-16.51
CHE,Switzerland,2020-03-01,-14.71
CHE,Switzerland,2020-03-08,-11.68
CHE,Switzerland,2020-03-15,-7.84
CHE,Switzerland,2020-03-22,7.95
CHE,Switzerland,2020-03-29,28.96
CHE,Switzerland,2020-04-05,35.22
CHE,Switzerland,2020-04-12,21.54
CHE,Switzerland,2020-04-19,11.83
CHE,Switzerland,2020-04-26,-0.34
CHE,Switzerland,2020-05-03,-13.18
CHE,Switzerland,2020-05-10,-3.78
CHE,Switzerland,2020-05-17,-13.79
CHE,Switzerland,2020-05-24,3.55
CHE,Switzerland,2020-05-31,-20.43
CHE,Switzerland,2020-06-07,-7.56
CHE,Switzerland,2020-06-14,-0.68
CHE,Switzerland,2020-06-21,-3.76
CHE,Switzerland,2020-06-28,-0.67
CHE,Switzerland,2020-07-05,-4.55
CHE,Switzerland,2020-07-12,-13.55
CHE,Switzerland,2020-07-19,-21.49
CHE,Switzerland,2020-07-26,-20.32
CHE,Switzerland,2020-08-02,-2.19
CHE,Switzerland,2020-08-09,-1.46
CHE,Switzerland,2020-08-16,-15.26
CHE,Switzerland,2020-08-23,-4.09
CHE,Switzerland,2020-08-30,3.86
CHE,Switzerland,2020-09-06,-0.11
CHE,Switzerland,2020-09-13,2.54
CHE,Switzerland,2020-09-20,-3.26
CHE,Switzerland,2020-09-27,-4.01
CHE,Switzerland,2020-10-04,9.58
CHE,Switzerland,2020-10-11,-2.34
CHE,Switzerland,2020-10-18,-7.45
CHE,Switzerland,2020-10-25,8.29
CHE,Switzerland,2020-11-01,11.05
CHE,Switzerland,2020-11-08,38.86
CHE,Switzerland,2020-11-15,34.02
CHE,Switzerland,2020-11-22,45.12
CHE,Switzerland,2020-11-29,50.1
CHE,Switzerland,2020-12-06,36.55
CHE,Switzerland,2020-12-13,24.13
CHE,Switzerland,2020-12-20,35.65
CHE,Switzerland,2020-12-27,42.13
CHE,Switzerland,2021-01-03,15.03
CHE,Switzerland,2021-01-10,18.59
CHE,Switzerland,2021-01-17,11.87
CHE,Switzerland,2021-01-24,-8.51
CHE,Switzerland,2021-01-31,2.08
CHE,Switzerland,2021-02-07,6.14
CHE,Switzerland,2021-02-14,-15.0
CHE,Switzerland,2021-02-21,-16.58
CHE,Switzerland,2021-02-28,-7.82
CHE,Switzerland,2021-03-07,-16.18
CHE,Switzerland,2021-03-14,0.0
CHE,Switzerland,2021-03-21,-1.73
CHE,Switzerland,2021-03-28,-17.29
CHE,Switzerland,2021-04-04,2.38
CHE,Switzerland,2021-04-11,2.51
CHE,Switzerland,2021-04-18,3.69
CHE,Switzerland,2021-04-25,-1.08
CHE,Switzerland,2021-05-02,-2.04
CHE,Switzerland,2021-05-09,-8.9
CHE,Switzerland,2021-05-16,-8.23
CHE,Switzerland,2021-05-23,1.72
CHE,Switzerland,2021-05-30,10.91
CHE,Switzerland,2021-06-06,1.61
CHE,Switzerland,2021-06-13,-9.3
CHE,Switzerland,2021-06-20,1.02
CHE,Switzerland,2021-06-27,-0.82
CHE,Switzerland,2021-07-04,-5.16
CHE,Switzerland,2021-07-11,-1.7
CHE,Switzerland,2021-07-18,2.97
CHE,Switzerland,2021-07-25,0.78
CHE,Switzerland,2021-08-01,-4.81
CHE,Switzerland,2021-08-08,-6.44
CHE,Switzerland,2021-08-15,10.1
CHE,Switzerland,2021-08-22,8.77
CHE,Switzerland,2021-08-29,-2.34
CHE,Switzerland,2021-09-05,11.24
CHE,Switzerland,2021-09-12,7.35
CHE,Switzerland,2021-09-19,5.29
CHE,Switzerland,2021-09-26,6.3
CHE,Switzerland,2021-10-03,6.29
CHE,Switzerland,2021-10-10,-0.88
CHE,Switzerland,2021-10-17,-3.46
CHE,Switzerland,2021-10-24,-1.05
CHE,Switzerland,2021-10-31,-10.5
CHE,Switzerland,2021-11-07,-17.64
CHE,Switzerland,2021-11-14,-1.14
CHL,Chile,2020-01-05,15.89
CHL,Chile,2020-01-12,2.9
CHL,Chile,2020-01-19,5.39
CHL,Chile,2020-01-26,1.02
CHL,Chile,2020-02-02,-2.88
CHL,Chile,2020-02-09,10.27
CHL,Chile,2020-02-16,-2.82
CHL,Chile,2020-02-23,-7.54
CHL,Chile,2020-03-01,3.14
CHL,Chile,2020-03-08,2.37
CHL,Chile,2020-03-15,16.51
CHL,Chile,2020-03-22,11.18
CHL,Chile,2020-03-29,4.77
CHL,Chile,2020-04-05,7.59
CHL,Chile,2020-04-12,-2.75
CHL,Chile,2020-04-19,-2.43
CHL,Chile,2020-04-26,13.7
CHL,Chile,2020-05-03,11.41
CHL,Chile,2020-05-10,19.55
CHL,Chile,2020-05-17,27.75
CHL,Chile,2020-05-24,38.03
CHL,Chile,2020-05-31,70.31
CHL,Chile,2020-06-07,95.04
CHL,Chile,2020-06-14,94.67
CHL,Chile,2020-06-21,80.21
CHL,Chile,2020-06-28,64.6
CHL,Chile,2020-07-05,31.64
CHL,Chile,2020-07-12,46.74
CHL,Chile,2020-07-19,35.03
CHL,Chile,2020-07-26,22.59
CHL,Chile,2020-08-02,26.1
CHL,Chile,2020-08-09,24.88
CHL,Chile,2020-08-16,20.12
CHL,Chile,2020-08-23,19.63
CHL,Chile,2020-08-30,6.01
CHL,Chile,2020-09-06,18.08
CHL,Chile,2020-09-13,12.2
CHL,Chile,2020-09-20,16.41
CHL,Chile,2020-09-27,19.42
CHL,Chile,2020-10-04,8.07
CHL,Chile,2020-10-11,28.65
CHL,Chile,2020-10-18,16.37
CHL,Chile,2020-10-25,24.72
CHL,Chile,2020-11-01,26.46
CHL,Chile,2020-11-08,17.13
CHL,Chile,2020-11-15,12.63
CHL,Chile,2020-11-22,7.63
CHL,Chile,2020-11-29,25.15
CHL,Chile,2020-12-06,33.14
CHL,Chile,2020-12-13,13.88
CHL,Chile,2020-12-20,22.46
CHL,Chile,2020-12-27,32.76
CHL,Chile,2021-01-03,23.36
CHL,Chile,2021-01-10,41.77
CHL,Chile,2021-01-17,35.17
CHL,Chile,2021-01-24,40.34
CHL,Chile,2021-01-31,39.04
CHL,Chile,2021-02-07,44.48
CHL,Chile,2021-02-14,42.71
CHL,Chile,2021-02-21,35.17
CHL,Chile,2021-02-28,34.71
CHL,Chile,2021-03-07,50.07
CHL,Chile,2021-03-14,45.05
CHL,Chile,2021-03-21,55.16
CHL,Chile,2021-03-28,61.97
CHL,Chile,2021-04-04,62.07
CHL,Chile,2021-04-11,63.41
CHL,Chile,2021-04-18,50.2
CHL,Chile,2021-04-25,57.41
CHL,Chile,2021-05-02,54.95
CHL,Chile,2021-05-09,44.97
CHL,Chile,2021-05-16,53.74
CHL,Chile,2021-05-23,43.46
CHL,Chile,2021-05-30,44.13
CHL,Chile,2021-06-06,31.42
CHL,Chile,2021-06-13,41.38
CHL,Chile,2021-06-20,39.08
CHL,Chile,2021-06-27,43.13
CHL,Chile,2021-07-04,37.46
CHL,Chile,2021-07-11,42.89
CHL,Chile,2021-07-18,24.42
CHL,Chile,2021-07-25,25.72
CHL,Chile,2021-08-01,24.63
CHL,Chile,2021-08-08,24.25
CHL,Chile,2021-08-15,27.56
CHL,Chile,2021-08-22,16.32
CHL,Chile,2021-08-29,6.07
CHL,Chile,2021-09-05,8.71
CHL,Chile,2021-09-12,11.93
CHL,Chile,2021-09-19,14.15
CHL,Chile,2021-09-26,7.8
CHL,Chile,2021-10-03,4.46
CHL,Chile,2021-10-10,14.47
CHL,Chile,2021-10-17,24.59
CHL,Chile,2021-10-24,11.6
CHL,Chile,2021-10-31,22.08
CHL,Chile,2021-11-07,6.61
CHL,Chile,2021-11-14,29.69
CZE,Czech Republic,2020-01-05,-2.88
CZE,Czech Republic,2020-01-12,-8.56
CZE,Czech Republic,2020-01-19,-3.05
CZE,Czech Republic,2020-01-26,-3.1
CZE,Czech Republic,2020-02-02,-4.65
CZE,Czech Republic,2020-02-09,-1.65
CZE,Czech Republic,2020-02-16,-3.12
CZE,Czech Republic,2020-02-23,-13.96
CZE,Czech Republic,2020-03-01,-5.4
CZE,Czech Republic,2020-03-08,-1.85
CZE,Czech Republic,2020-03-15,3.33
CZE,Czech Republic,2020-03-22,4.19
CZE,Czech Republic,2020-03-29,3.53
CZE,Czech Republic,2020-04-05,15.6
CZE,Czech Republic,2020-04-12,1.93
CZE,Czech Republic,2020-04-19,0.66
CZE,Czech Republic,2020-04-26,-5.94
CZE,Czech Republic,2020-05-03,10.2
CZE,Czech Republic,2020-05-10,-1.26
CZE,Czech Republic,2020-05-17,6.84
CZE,Czech Republic,2020-05-24,-3.58
CZE,Czech Republic,2020-05-31,3.73
CZE,Czech Republic,2020-06-07,12.85
CZE,Czech Republic,2020-06-14,0.21
CZE,Czech Republic,2020-06-21,7.07
CZE,Czech Republic,2020-06-28,6.88
CZE,Czech Republic,2020-07-05,5.67
CZE,Czech Republic,2020-07-12,-0.5
CZE,Czech Republic,2020-07-19,8.01
CZE,Czech Republic,2020-07-26,0.24
CZE,Czech Republic,2020-08-02,4.66
