iso_code,country,date,owid_population_density
CAF,Central African Republic,2020-09-15,7.479
CAF,Central African Republic,2020-09-16,7.479
CAF,Central African Republic,2020-09-17,7.479
CAF,Central African Republic,2020-09-18,7.479
CAF,Central African Republic,2020-09-19,7.479
CAF,Central African Republic,2020-09-20,7.479
CAF,Central African Republic,2020-09-21,7.479
CAF,Central African Republic,2020-09-22,7.479
CAF,Central African Republic,2020-09-23,7.479
CAF,Central African Republic,2020-09-24,7.479
CAF,Central African Republic,2020-09-25,7.479
CAF,Central African Republic,2020-09-26,7.479
CAF,Central African Republic,2020-09-27,7.479
CAF,Central African Republic,2020-09-28,7.479
CAF,Central African Republic,2020-09-29,7.479
CAF,Central African Republic,2020-09-30,7.479
CAF,Central African Republic,2020-10-01,7.479
CAF,Central African Republic,2020-10-02,7.479
CAF,Central African Republic,2020-10-03,7.479
CAF,Central African Republic,2020-10-04,7.479
CAF,Central African Republic,2020-10-05,7.479
CAF,Central African Republic,2020-10-06,7.479
CAF,Central African Republic,2020-10-07,7.479
CAF,Central African Republic,2020-10-08,7.479
CAF,Central African Republic,2020-10-09,7.479
CAF,Central African Republic,2020-10-10,7.479
CAF,Central African Republic,2020-10-11,7.479
CAF,Central African Republic,2020-10-12,7.479
CAF,Central African Republic,2020-10-13,7.479
CAF,Central African Republic,2020-10-14,7.479
CAF,Central African Republic,2020-10-15,7.479
CAF,Central African Republic,2020-10-16,7.479
CAF,Central African Republic,2020-10-17,7.479
CAF,Central African Republic,2020-10-18,7.479
CAF,Central African Republic,2020-10-19,7.479
CAF,Central African Republic,2020-10-20,7.479
CAF,Central African Republic,2020-10-21,7.479
CAF,Central African Republic,2020-10-22,7.479
CAF,Central African Republic,2020-10-23,7.479
CAF,Central African Republic,2020-10-24,7.479
CAF,Central African Republic,2020-10-25,7.479
CAF,Central African Republic,2020-10-26,7.479
CAF,Central African Republic,2020-10-27,7.479
CAF,Central African Republic,2020-10-28,7.479
CAF,Central African Republic,2020-10-29,7.479
CAF,Central African Republic,2020-10-30,7.479
CAF,Central African Republic,2020-10-31,7.479
CAF,Central African Republic,2020-11-01,7.479
CAF,Central African Republic,2020-11-02,7.479
CAF,Central African Republic,2020-11-03,7.479
CAF,Central African Republic,2020-11-04,7.479
CAF,Central African Republic,2020-11-05,7.479
CAF,Central African Republic,2020-11-06,7.479
CAF,Central African Republic,2020-11-07,7.479
CAF,Central African Republic,2020-11-08,7.479
CAF,Central African Republic,2020-11-09,7.479
CAN,Canada,2019-12-31,4.037
CAN,Canada,2020-01-01,4.037
CAN,Canada,2020-01-02,4.037
CAN,Canada,2020-01-03,4.037
CAN,Canada,2020-01-04,4.037
CAN,Canada,2020-01-05,4.037
CAN,Canada,2020-01-06,4.037
CAN,Canada,2020-01-07,4.037
CAN,Canada,2020-01-08,4.037
CAN,Canada,2020-01-09,4.037
CAN,Canada,2020-01-10,4.037
CAN,Canada,2020-01-11,4.037
CAN,Canada,2020-01-12,4.037
CAN,Canada,2020-01-13,4.037
CAN,Canada,2020-01-14,4.037
CAN,Canada,2020-01-15,4.037
CAN,Canada,2020-01-16,4.037
CAN,Canada,2020-01-17,4.037
CAN,Canada,2020-01-18,4.037
CAN,Canada,2020-01-19,4.037
CAN,Canada,2020-01-20,4.037
CAN,Canada,2020-01-21,4.037
CAN,Canada,2020-01-22,4.037
CAN,Canada,2020-01-23,4.037
CAN,Canada,2020-01-24,4.037
CAN,Canada,2020-01-25,4.037
CAN,Canada,2020-01-26,4.037
CAN,Canada,2020-01-27,4.037
CAN,Canada,2020-01-28,4.037
CAN,Canada,2020-01-29,4.037
CAN,Canada,2020-01-30,4.037
CAN,Canada,2020-01-31,4.037
CAN,Canada,2020-02-01,4.037
CAN,Canada,2020-02-02,4.037
CAN,Canada,2020-02-03,4.037
CAN,Canada,2020-02-04,4.037
CAN,Canada,2020-02-05,4.037
CAN,Canada,2020-02-06,4.037
CAN,Canada,2020-02-07,4.037
CAN,Canada,2020-02-08,4.037
CAN,Canada,2020-02-09,4.037
CAN,Canada,2020-02-10,4.037
CAN,Canada,2020-02-11,4.037
CAN,Canada,2020-02-12,4.037
CAN,Canada,2020-02-13,4.037
CAN,Canada,2020-02-14,4.037
CAN,Canada,2020-02-15,4.037
CAN,Canada,2020-02-16,4.037
CAN,Canada,2020-02-17,4.037
CAN,Canada,2020-02-18,4.037
CAN,Canada,2020-02-19,4.037
CAN,Canada,2020-02-20,4.037
CAN,Canada,2020-02-21,4.037
CAN,Canada,2020-02-22,4.037
CAN,Canada,2020-02-23,4.037
CAN,Canada,2020-02-24,4.037
CAN,Canada,2020-02-25,4.037
CAN,Canada,2020-02-26,4.037
CAN,Canada,2020-02-27,4.037
CAN,Canada,2020-02-28,4.037
CAN,Canada,2020-02-29,4.037
CAN,Canada,2020-03-01,4.037
CAN,Canada,2020-03-02,4.037
CAN,Canada,2020-03-03,4.037
CAN,Canada,2020-03-04,4.037
CAN,Canada,2020-03-05,4.037
CAN,Canada,2020-03-06,4.037
CAN,Canada,2020-03-07,4.037
CAN,Canada,2020-03-08,4.037
CAN,Canada,2020-03-09,4.037
CAN,Canada,2020-03-10,4.037
CAN,Canada,2020-03-11,4.037
CAN,Canada,2020-03-12,4.037
CAN,Canada,2020-03-13,4.037
CAN,Canada,2020-03-14,4.037
CAN,Canada,2020-03-15,4.037
CAN,Canada,2020-03-16,4.037
CAN,Canada,2020-03-17,4.037
CAN,Canada,2020-03-18,4.037
CAN,Canada,2020-03-19,4.037
CAN,Canada,2020-03-20,4.037
CAN,Canada,2020-03-21,4.037
CAN,Canada,2020-03-22,4.037
CAN,Canada,2020-03-23,4.037
CAN,Canada,2020-03-24,4.037
CAN,Canada,2020-03-25,4.037
CAN,Canada,2020-03-26,4.037
CAN,Canada,2020-03-27,4.037
CAN,Canada,2020-03-28,4.037
CAN,Canada,2020-03-29,4.037
CAN,Canada,2020-03-30,4.037
CAN,Canada,2020-03-31,4.037
CAN,Canada,2020-04-01,4.037
CAN,Canada,2020-04-02,4.037
CAN,Canada,2020-04-03,4.037
CAN,Canada,2020-04-04,4.037
CAN,Canada,2020-04-05,4.037
CAN,Canada,2020-04-06,4.037
CAN,Canada,2020-04-07,4.037
CAN,Canada,2020-04-08,4.037
CAN,Canada,2020-04-09,4.037
CAN,Canada,2020-04-10,4.037
CAN,Canada,2020-04-11,4.037
CAN,Canada,2020-04-12,4.037
CAN,Canada,2020-04-13,4.037
CAN,Canada,2020-04-14,4.037
CAN,Canada,2020-04-15,4.037
CAN,Canada,2020-04-16,4.037
CAN,Canada,2020-04-17,4.037
CAN,Canada,2020-04-18,4.037
CAN,Canada,2020-04-19,4.037
CAN,Canada,2020-04-20,4.037
CAN,Canada,2020-04-21,4.037
CAN,Canada,2020-04-22,4.037
CAN,Canada,2020-04-23,4.037
CAN,Canada,2020-04-24,4.037
CAN,Canada,2020-04-25,4.037
CAN,Canada,2020-04-26,4.037
CAN,Canada,2020-04-27,4.037
CAN,Canada,2020-04-28,4.037
CAN,Canada,2020-04-29,4.037
CAN,Canada,2020-04-30,4.037
CAN,Canada,2020-05-01,4.037
CAN,Canada,2020-05-02,4.037
CAN,Canada,2020-05-03,4.037
CAN,Canada,2020-05-04,4.037
CAN,Canada,2020-05-05,4.037
CAN,Canada,2020-05-06,4.037
CAN,Canada,2020-05-07,4.037
CAN,Canada,2020-05-08,4.037
CAN,Canada,2020-05-09,4.037
CAN,Canada,2020-05-10,4.037
CAN,Canada,2020-05-11,4.037
CAN,Canada,2020-05-12,4.037
CAN,Canada,2020-05-13,4.037
CAN,Canada,2020-05-14,4.037
CAN,Canada,2020-05-15,4.037
CAN,Canada,2020-05-16,4.037
CAN,Canada,2020-05-17,4.037
CAN,Canada,2020-05-18,4.037
CAN,Canada,2020-05-19,4.037
CAN,Canada,2020-05-20,4.037
CAN,Canada,2020-05-21,4.037
CAN,Canada,2020-05-22,4.037
CAN,Canada,2020-05-23,4.037
CAN,Canada,2020-05-24,4.037
CAN,Canada,2020-05-25,4.037
CAN,Canada,2020-05-26,4.037
CAN,Canada,2020-05-27,4.037
CAN,Canada,2020-05-28,4.037
CAN,Canada,2020-05-29,4.037
CAN,Canada,2020-05-30,4.037
CAN,Canada,2020-05-31,4.037
CAN,Canada,2020-06-01,4.037
CAN,Canada,2020-06-02,4.037
CAN,Canada,2020-06-03,4.037
CAN,Canada,2020-06-04,4.037
CAN,Canada,2020-06-05,4.037
CAN,Canada,2020-06-06,4.037
CAN,Canada,2020-06-07,4.037
CAN,Canada,2020-06-08,4.037
CAN,Canada,2020-06-09,4.037
CAN,Canada,2020-06-10,4.037
CAN,Canada,2020-06-11,4.037
CAN,Canada,2020-06-12,4.037
CAN,Canada,2020-06-13,4.037
CAN,Canada,2020-06-14,4.037
CAN,Canada,2020-06-15,4.037
CAN,Canada,2020-06-16,4.037
CAN,Canada,2020-06-17,4.037
CAN,Canada,2020-06-18,4.037
CAN,Canada,2020-06-19,4.037
CAN,Canada,2020-06-20,4.037
CAN,Canada,2020-06-21,4.037
CAN,Canada,2020-06-22,4.037
CAN,Canada,2020-06-23,4.037
CAN,Canada,2020-06-24,4.037
CAN,Canada,2020-06-25,4.037
CAN,Canada,2020-06-26,4.037
CAN,Canada,2020-06-27,4.037
CAN,Canada,2020-06-28,4.037
CAN,Canada,2020-06-29,4.037
CAN,Canada,2020-06-30,4.037
CAN,Canada,2020-07-01,4.037
CAN,Canada,2020-07-02,4.037
CAN,Canada,2020-07-03,4.037
CAN,Canada,2020-07-04,4.037
CAN,Canada,2020-07-05,4.037
CAN,Canada,2020-07-06,4.037
CAN,Canada,2020-07-07,4.037
CAN,Canada,2020-07-08,4.037
CAN,Canada,2020-07-09,4.037
CAN,Canada,2020-07-10,4.037
CAN,Canada,2020-07-11,4.037
CAN,Canada,2020-07-12,4.037
CAN,Canada,2020-07-13,4.037
CAN,Canada,2020-07-14,4.037
CAN,Canada,2020-07-15,4.037
CAN,Canada,2020-07-16,4.037
CAN,Canada,2020-07-17,4.037
CAN,Canada,2020-07-18,4.037
CAN,Canada,2020-07-19,4.037
CAN,Canada,2020-07-20,4.037
CAN,Canada,2020-07-21,4.037
CAN,Canada,2020-07-22,4.037
CAN,Canada,2020-07-23,4.037
CAN,Canada,2020-07-24,4.037
CAN,Canada,2020-07-25,4.037
CAN,Canada,2020-07-26,4.037
CAN,Canada,2020-07-27,4.037
CAN,Canada,2020-07-28,4.037
CAN,Canada,2020-07-29,4.037
CAN,Canada,2020-07-30,4.037
CAN,Canada,2020-07-31,4.037
CAN,Canada,2020-08-01,4.037
CAN,Canada,2020-08-02,4.037
CAN,Canada,2020-08-03,4.037
CAN,Canada,2020-08-04,4.037
CAN,Canada,2020-08-05,4.037
CAN,Canada,2020-08-06,4.037
CAN,Canada,2020-08-07,4.037
CAN,Canada,2020-08-08,4.037
CAN,Canada,2020-08-09,4.037
CAN,Canada,2020-08-10,4.037
CAN,Canada,2020-08-11,4.037
CAN,Canada,2020-08-12,4.037
CAN,Canada,2020-08-13,4.037
CAN,Canada,2020-08-14,4.037
CAN,Canada,2020-08-15,4.037
CAN,Canada,2020-08-16,4.037
CAN,Canada,2020-08-17,4.037
CAN,Canada,2020-08-18,4.037
CAN,Canada,2020-08-19,4.037
CAN,Canada,2020-08-20,4.037
CAN,Canada,2020-08-21,4.037
CAN,Canada,2020-08-22,4.037
CAN,Canada,2020-08-23,4.037
CAN,Canada,2020-08-24,4.037
CAN,Canada,2020-08-25,4.037
CAN,Canada,2020-08-26,4.037
CAN,Canada,2020-08-27,4.037
CAN,Canada,2020-08-28,4.037
CAN,Canada,2020-08-29,4.037
CAN,Canada,2020-08-30,4.037
CAN,Canada,2020-08-31,4.037
CAN,Canada,2020-09-01,4.037
CAN,Canada,2020-09-02,4.037
CAN,Canada,2020-09-03,4.037
CAN,Canada,2020-09-04,4.037
CAN,Canada,2020-09-05,4.037
CAN,Canada,2020-09-06,4.037
CAN,Canada,2020-09-07,4.037
CAN,Canada,2020-09-08,4.037
CAN,Canada,2020-09-09,4.037
CAN,Canada,2020-09-10,4.037
CAN,Canada,2020-09-11,4.037
CAN,Canada,2020-09-12,4.037
CAN,Canada,2020-09-13,4.037
CAN,Canada,2020-09-14,4.037
CAN,Canada,2020-09-15,4.037
CAN,Canada,2020-09-16,4.037
CAN,Canada,2020-09-17,4.037
CAN,Canada,2020-09-18,4.037
CAN,Canada,2020-09-19,4.037
CAN,Canada,2020-09-20,4.037
CAN,Canada,2020-09-21,4.037
CAN,Canada,2020-09-22,4.037
CAN,Canada,2020-09-23,4.037
CAN,Canada,2020-09-24,4.037
CAN,Canada,2020-09-25,4.037
CAN,Canada,2020-09-26,4.037
CAN,Canada,2020-09-27,4.037
CAN,Canada,2020-09-28,4.037
CAN,Canada,2020-09-29,4.037
CAN,Canada,2020-09-30,4.037
CAN,Canada,2020-10-01,4.037
CAN,Canada,2020-10-02,4.037
CAN,Canada,2020-10-03,4.037
CAN,Canada,2020-10-04,4.037
CAN,Canada,2020-10-05,4.037
CAN,Canada,2020-10-06,4.037
CAN,Canada,2020-10-07,4.037
CAN,Canada,2020-10-08,4.037
CAN,Canada,2020-10-09,4.037
CAN,Canada,2020-10-10,4.037
CAN,Canada,2020-10-11,4.037
CAN,Canada,2020-10-12,4.037
CAN,Canada,2020-10-13,4.037
CAN,Canada,2020-10-14,4.037
CAN,Canada,2020-10-15,4.037
CAN,Canada,2020-10-16,4.037
CAN,Canada,2020-10-17,4.037
CAN,Canada,2020-10-18,4.037
CAN,Canada,2020-10-19,4.037
CAN,Canada,2020-10-20,4.037
CAN,Canada,2020-10-21,4.037
CAN,Canada,2020-10-22,4.037
CAN,Canada,2020-10-23,4.037
CAN,Canada,2020-10-24,4.037
CAN,Canada,2020-10-25,4.037
CAN,Canada,2020-10-26,4.037
CAN,Canada,2020-10-27,4.037
CAN,Canada,2020-10-28,4.037
CAN,Canada,2020-10-29,4.037
CAN,Canada,2020-10-30,4.037
CAN,Canada,2020-10-31,4.037
CAN,Canada,2020-11-01,4.037
CAN,Canada,2020-11-02,4.037
CAN,Canada,2020-11-03,4.037
CAN,Canada,2020-11-04,4.037
CAN,Canada,2020-11-05,4.037
CAN,Canada,2020-11-06,4.037
CAN,Canada,2020-11-07,4.037
CAN,Canada,2020-11-08,4.037
CAN,Canada,2020-11-09,4.037
CHE,Switzerland,2019-12-31,214.243
CHE,Switzerland,2020-01-01,214.243
CHE,Switzerland,2020-01-02,214.243
CHE,Switzerland,2020-01-03,214.243
CHE,Switzerland,2020-01-04,214.243
CHE,Switzerland,2020-01-05,214.243
CHE,Switzerland,2020-01-06,214.243
CHE,Switzerland,2020-01-07,214.243
CHE,Switzerland,2020-01-08,214.243
CHE,Switzerland,2020-01-09,214.243
CHE,Switzerland,2020-01-10,214.243
CHE,Switzerland,2020-01-11,214.243
CHE,Switzerland,2020-01-12,214.243
CHE,Switzerland,2020-01-13,214.243
CHE,Switzerland,2020-01-14,214.243
CHE,Switzerland,2020-01-15,214.243
CHE,Switzerland,2020-01-16,214.243
CHE,Switzerland,2020-01-17,214.243
CHE,Switzerland,2020-01-18,214.243
CHE,Switzerland,2020-01-19,214.243
CHE,Switzerland,2020-01-20,214.243
CHE,Switzerland,2020-01-21,214.243
CHE,Switzerland,2020-01-22,214.243
CHE,Switzerland,2020-01-23,214.243
CHE,Switzerland,2020-01-24,214.243
CHE,Switzerland,2020-01-25,214.243
CHE,Switzerland,2020-01-26,214.243
CHE,Switzerland,2020-01-27,214.243
CHE,Switzerland,2020-01-28,214.243
CHE,Switzerland,2020-01-29,214.243
CHE,Switzerland,2020-01-30,214.243
CHE,Switzerland,2020-01-31,214.243
CHE,Switzerland,2020-02-01,214.243
CHE,Switzerland,2020-02-02,214.243
CHE,Switzerland,2020-02-03,214.243
CHE,Switzerland,2020-02-04,214.243
CHE,Switzerland,2020-02-05,214.243
CHE,Switzerland,2020-02-06,214.243
CHE,Switzerland,2020-02-07,214.243
CHE,Switzerland,2020-02-08,214.243
CHE,Switzerland,2020-02-09,214.243
CHE,Switzerland,2020-02-10,214.243
CHE,Switzerland,2020-02-11,214.243
CHE,Switzerland,2020-02-12,214.243
CHE,Switzerland,2020-02-13,214.243
CHE,Switzerland,2020-02-14,214.243
CHE,Switzerland,2020-02-15,214.243
CHE,Switzerland,2020-02-16,214.243
CHE,Switzerland,2020-02-17,214.243
CHE,Switzerland,2020-02-18,214.243
CHE,Switzerland,2020-02-19,214.243
CHE,Switzerland,2020-02-20,214.243
CHE,Switzerland,2020-02-21,214.243
CHE,Switzerland,2020-02-22,214.243
CHE,Switzerland,2020-02-23,214.243
CHE,Switzerland,2020-02-24,214.243
CHE,Switzerland,2020-02-25,214.243
CHE,Switzerland,2020-02-26,214.243
CHE,Switzerland,2020-02-27,214.243
CHE,Switzerland,2020-02-28,214.243
CHE,Switzerland,2020-02-29,214.243
CHE,Switzerland,2020-03-01,214.243
CHE,Switzerland,2020-03-02,214.243
CHE,Switzerland,2020-03-03,214.243
CHE,Switzerland,2020-03-04,214.243
CHE,Switzerland,2020-03-05,214.243
CHE,Switzerland,2020-03-06,214.243
CHE,Switzerland,2020-03-07,214.243
CHE,Switzerland,2020-03-08,214.243
CHE,Switzerland,2020-03-09,214.243
CHE,Switzerland,2020-03-10,214.243
CHE,Switzerland,2020-03-11,214.243
CHE,Switzerland,2020-03-12,214.243
CHE,Switzerland,2020-03-13,214.243
CHE,Switzerland,2020-03-14,214.243
CHE,Switzerland,2020-03-15,214.243
CHE,Switzerland,2020-03-16,214.243
CHE,Switzerland,2020-03-17,214.243
CHE,Switzerland,2020-03-18,214.243
CHE,Switzerland,2020-03-19,214.243
CHE,Switzerland,2020-03-20,214.243
CHE,Switzerland,2020-03-21,214.243
CHE,Switzerland,2020-03-22,214.243
CHE,Switzerland,2020-03-23,214.243
CHE,Switzerland,2020-03-24,214.243
CHE,Switzerland,2020-03-25,214.243
CHE,Switzerland,2020-03-26,214.243
CHE,Switzerland,2020-03-27,214.243
CHE,Switzerland,2020-03-28,214.243
CHE,Switzerland,2020-03-29,214.243
CHE,Switzerland,2020-03-30,214.243
CHE,Switzerland,2020-03-31,214.243
CHE,Switzerland,2020-04-01,214.243
CHE,Switzerland,2020-04-02,214.243
CHE,Switzerland,2020-04-03,214.243
CHE,Switzerland,2020-04-04,214.243
CHE,Switzerland,2020-04-05,214.243
CHE,Switzerland,2020-04-06,214.243
CHE,Switzerland,2020-04-07,214.243
CHE,Switzerland,2020-04-08,214.243
CHE,Switzerland,2020-04-09,214.243
CHE,Switzerland,2020-04-10,214.243
CHE,Switzerland,2020-04-11,214.243
CHE,Switzerland,2020-04-12,214.243
CHE,Switzerland,2020-04-13,214.243
CHE,Switzerland,2020-04-14,214.243
CHE,Switzerland,2020-04-15,214.243
CHE,Switzerland,2020-04-16,214.243
CHE,Switzerland,2020-04-17,214.243
CHE,Switzerland,2020-04-18,214.243
CHE,Switzerland,2020-04-19,214.243
CHE,Switzerland,2020-04-20,214.243
CHE,Switzerland,2020-04-21,214.243
CHE,Switzerland,2020-04-22,214.243
CHE,Switzerland,2020-04-23,214.243
CHE,Switzerland,2020-04-24,214.243
CHE,Switzerland,2020-04-25,214.243
CHE,Switzerland,2020-04-26,214.243
CHE,Switzerland,2020-04-27,214.243
CHE,Switzerland,2020-04-28,214.243
CHE,Switzerland,2020-04-29,214.243
CHE,Switzerland,2020-04-30,214.243
CHE,Switzerland,2020-05-01,214.243
CHE,Switzerland,2020-05-02,214.243
CHE,Switzerland,2020-05-03,214.243
CHE,Switzerland,2020-05-04,214.243
CHE,Switzerland,2020-05-05,214.243
CHE,Switzerland,2020-05-06,214.243
CHE,Switzerland,2020-05-07,214.243
CHE,Switzerland,2020-05-08,214.243
CHE,Switzerland,2020-05-09,214.243
CHE,Switzerland,2020-05-10,214.243
CHE,Switzerland,2020-05-11,214.243
CHE,Switzerland,2020-05-12,214.243
CHE,Switzerland,2020-05-13,214.243
CHE,Switzerland,2020-05-14,214.243
CHE,Switzerland,2020-05-15,214.243
CHE,Switzerland,2020-05-16,214.243
CHE,Switzerland,2020-05-17,214.243
CHE,Switzerland,2020-05-18,214.243
CHE,Switzerland,2020-05-19,214.243
CHE,Switzerland,2020-05-20,214.243
CHE,Switzerland,2020-05-21,214.243
CHE,Switzerland,2020-05-22,214.243
CHE,Switzerland,2020-05-23,214.243
CHE,Switzerland,2020-05-24,214.243
CHE,Switzerland,2020-05-25,214.243
CHE,Switzerland,2020-05-26,214.243
CHE,Switzerland,2020-05-27,214.243
CHE,Switzerland,2020-05-28,214.243
CHE,Switzerland,2020-05-29,214.243
CHE,Switzerland,2020-05-30,214.243
CHE,Switzerland,2020-05-31,214.243
CHE,Switzerland,2020-06-01,214.243
CHE,Switzerland,2020-06-02,214.243
CHE,Switzerland,2020-06-03,214.243
CHE,Switzerland,2020-06-04,214.243
CHE,Switzerland,2020-06-05,214.243
CHE,Switzerland,2020-06-06,214.243
CHE,Switzerland,2020-06-07,214.243
CHE,Switzerland,2020-06-08,214.243
CHE,Switzerland,2020-06-09,214.243
CHE,Switzerland,2020-06-10,214.243
CHE,Switzerland,2020-06-11,214.243
CHE,Switzerland,2020-06-12,214.243
CHE,Switzerland,2020-06-13,214.243
CHE,Switzerland,2020-06-14,214.243
CHE,Switzerland,2020-06-15,214.243
CHE,Switzerland,2020-06-16,214.243
CHE,Switzerland,2020-06-17,214.243
CHE,Switzerland,2020-06-18,214.243
CHE,Switzerland,2020-06-19,214.243
CHE,Switzerland,2020-06-20,214.243
CHE,Switzerland,2020-06-21,214.243
CHE,Switzerland,2020-06-22,214.243
CHE,Switzerland,2020-06-23,214.243
CHE,Switzerland,2020-06-24,214.243
CHE,Switzerland,2020-06-25,214.243
CHE,Switzerland,2020-06-26,214.243
CHE,Switzerland,2020-06-27,214.243
CHE,Switzerland,2020-06-28,214.243
CHE,Switzerland,2020-06-29,214.243
CHE,Switzerland,2020-06-30,214.243
CHE,Switzerland,2020-07-01,214.243
CHE,Switzerland,2020-07-02,214.243
CHE,Switzerland,2020-07-03,214.243
CHE,Switzerland,2020-07-04,214.243
CHE,Switzerland,2020-07-05,214.243
CHE,Switzerland,2020-07-06,214.243
CHE,Switzerland,2020-07-07,214.243
CHE,Switzerland,2020-07-08,214.243
CHE,Switzerland,2020-07-09,214.243
CHE,Switzerland,2020-07-10,214.243
CHE,Switzerland,2020-07-11,214.243
CHE,Switzerland,2020-07-12,214.243
CHE,Switzerland,2020-07-13,214.243
CHE,Switzerland,2020-07-14,214.243
CHE,Switzerland,2020-07-15,214.243
CHE,Switzerland,2020-07-16,214.243
CHE,Switzerland,2020-07-17,214.243
CHE,Switzerland,2020-07-18,214.243
CHE,Switzerland,2020-07-19,214.243
CHE,Switzerland,2020-07-20,214.243
CHE,Switzerland,2020-07-21,214.243
CHE,Switzerland,2020-07-22,214.243
CHE,Switzerland,2020-07-23,214.243
CHE,Switzerland,2020-07-24,214.243
CHE,Switzerland,2020-07-25,214.243
CHE,Switzerland,2020-07-26,214.243
CHE,Switzerland,2020-07-27,214.243
CHE,Switzerland,2020-07-28,214.243
CHE,Switzerland,2020-07-29,214.243
CHE,Switzerland,2020-07-30,214.243
CHE,Switzerland,2020-07-31,214.243
CHE,Switzerland,2020-08-01,214.243
CHE,Switzerland,2020-08-02,214.243
CHE,Switzerland,2020-08-03,214.243
CHE,Switzerland,2020-08-04,214.243
CHE,Switzerland,2020-08-05,214.243
CHE,Switzerland,2020-08-06,214.243
CHE,Switzerland,2020-08-07,214.243
CHE,Switzerland,2020-08-08,214.243
CHE,Switzerland,2020-08-09,214.243
CHE,Switzerland,2020-08-10,214.243
CHE,Switzerland,2020-08-11,214.243
CHE,Switzerland,2020-08-12,214.243
CHE,Switzerland,2020-08-13,214.243
CHE,Switzerland,2020-08-14,214.243
CHE,Switzerland,2020-08-15,214.243
CHE,Switzerland,2020-08-16,214.243
CHE,Switzerland,2020-08-17,214.243
CHE,Switzerland,2020-08-18,214.243
CHE,Switzerland,2020-08-19,214.243
CHE,Switzerland,2020-08-20,214.243
CHE,Switzerland,2020-08-21,214.243
CHE,Switzerland,2020-08-22,214.243
CHE,Switzerland,2020-08-23,214.243
CHE,Switzerland,2020-08-24,214.243
CHE,Switzerland,2020-08-25,214.243
CHE,Switzerland,2020-08-26,214.243
CHE,Switzerland,2020-08-27,214.243
CHE,Switzerland,2020-08-28,214.243
CHE,Switzerland,2020-08-29,214.243
CHE,Switzerland,2020-08-30,214.243
CHE,Switzerland,2020-08-31,214.243
CHE,Switzerland,2020-09-01,214.243
CHE,Switzerland,2020-09-02,214.243
CHE,Switzerland,2020-09-03,214.243
CHE,Switzerland,2020-09-04,214.243
CHE,Switzerland,2020-09-05,214.243
CHE,Switzerland,2020-09-06,214.243
CHE,Switzerland,2020-09-07,214.243
CHE,Switzerland,2020-09-08,214.243
CHE,Switzerland,2020-09-09,214.243
CHE,Switzerland,2020-09-10,214.243
CHE,Switzerland,2020-09-11,214.243
CHE,Switzerland,2020-09-12,214.243
CHE,Switzerland,2020-09-13,214.243
CHE,Switzerland,2020-09-14,214.243
CHE,Switzerland,2020-09-15,214.243
CHE,Switzerland,2020-09-16,214.243
CHE,Switzerland,2020-09-17,214.243
CHE,Switzerland,2020-09-18,214.243
CHE,Switzerland,2020-09-19,214.243
CHE,Switzerland,2020-09-20,214.243
CHE,Switzerland,2020-09-21,214.243
CHE,Switzerland,2020-09-22,214.243
CHE,Switzerland,2020-09-23,214.243
CHE,Switzerland,2020-09-24,214.243
CHE,Switzerland,2020-09-25,214.243
CHE,Switzerland,2020-09-26,214.243
CHE,Switzerland,2020-09-27,214.243
CHE,Switzerland,2020-09-28,214.243
CHE,Switzerland,2020-09-29,214.243
CHE,Switzerland,2020-09-30,214.243
CHE,Switzerland,2020-10-01,214.243
CHE,Switzerland,2020-10-02,214.243
CHE,Switzerland,2020-10-03,214.243
CHE,Switzerland,2020-10-04,214.243
CHE,Switzerland,2020-10-05,214.243
CHE,Switzerland,2020-10-06,214.243
CHE,Switzerland,2020-10-07,214.243
CHE,Switzerland,2020-10-08,214.243
CHE,Switzerland,2020-10-09,214.243
CHE,Switzerland,2020-10-10,214.243
CHE,Switzerland,2020-10-11,214.243
CHE,Switzerland,2020-10-12,214.243
CHE,Switzerland,2020-10-13,214.243
CHE,Switzerland,2020-10-14,214.243
CHE,Switzerland,2020-10-15,214.243
CHE,Switzerland,2020-10-16,214.243
CHE,Switzerland,2020-10-17,214.243
CHE,Switzerland,2020-10-18,214.243
CHE,Switzerland,2020-10-19,214.243
CHE,Switzerland,2020-10-20,214.243
CHE,Switzerland,2020-10-21,214.243
CHE,Switzerland,2020-10-22,214.243
CHE,Switzerland,2020-10-23,214.243
CHE,Switzerland,2020-10-24,214.243
CHE,Switzerland,2020-10-25,214.243
CHE,Switzerland,2020-10-26,214.243
CHE,Switzerland,2020-10-27,214.243
CHE,Switzerland,2020-10-28,214.243
CHE,Switzerland,2020-10-29,214.243
CHE,Switzerland,2020-10-30,214.243
CHE,Switzerland,2020-10-31,214.243
CHE,Switzerland,2020-11-01,214.243
CHE,Switzerland,2020-11-02,214.243
CHE,Switzerland,2020-11-03,214.243
CHE,Switzerland,2020-11-04,214.243
CHE,Switzerland,2020-11-05,214.243
CHE,Switzerland,2020-11-06,214.243
CHE,Switzerland,2020-11-07,214.243
CHE,Switzerland,2020-11-08,214.243
CHE,Switzerland,2020-11-09,214.243
CHL,Chile,2020-03-04,24.281999999999996
CHL,Chile,2020-03-05,24.281999999999996
CHL,Chile,2020-03-06,24.281999999999996
CHL,Chile,2020-03-07,24.281999999999996
CHL,Chile,2020-03-09,24.281999999999996
CHL,Chile,2020-03-10,24.281999999999996
