iso_code,country,date,marioli_ci_95_l
AFG,Afghanistan,2020-07-02,0.5355458050989687
AFG,Afghanistan,2020-07-03,0.5338560646887938
AFG,Afghanistan,2020-07-04,0.5362421118922868
AFG,Afghanistan,2020-07-05,0.5294898453332781
AFG,Afghanistan,2020-07-06,0.5257047646185216
AFG,Afghanistan,2020-07-07,0.5243022460006477
AFG,Afghanistan,2020-07-08,0.5208045855721282
AFG,Afghanistan,2020-07-09,0.5169524303594022
AFG,Afghanistan,2020-07-10,0.5187731605736632
AFG,Afghanistan,2020-07-11,0.5106382918771611
AFG,Afghanistan,2020-07-12,0.5039171653530208
AFG,Afghanistan,2020-07-13,0.5019850097595938
AFG,Afghanistan,2020-07-14,0.5021771387215858
AFG,Afghanistan,2020-07-15,0.497244759787191
AFG,Afghanistan,2020-07-16,0.4885572236364375
AFG,Afghanistan,2020-07-17,0.4879717364072591
AFG,Afghanistan,2020-07-18,0.4840394808135796
AFG,Afghanistan,2020-07-19,0.4859733979988026
AFG,Afghanistan,2020-07-20,0.4821143046691859
AFG,Afghanistan,2020-07-21,0.4833396732495375
AFG,Afghanistan,2020-07-22,0.4808466264999883
AFG,Afghanistan,2020-07-23,0.4855990651329151
AFG,Afghanistan,2020-07-24,0.4857780307284627
AFG,Afghanistan,2020-07-25,0.4937929976258881
AFG,Afghanistan,2020-07-26,0.4988228545750658
AFG,Afghanistan,2020-07-27,0.4985877626473389
AFG,Afghanistan,2020-07-28,0.5021071066080043
AFG,Afghanistan,2020-07-29,0.5016947136594211
AFG,Afghanistan,2020-07-30,0.4979357321956769
AFG,Afghanistan,2020-07-31,0.5055864161015449
AFG,Afghanistan,2020-08-01,0.5127621677817671
AFG,Afghanistan,2020-08-02,0.5134171159734722
AFG,Afghanistan,2020-08-03,0.5194939571649774
AFG,Afghanistan,2020-08-04,0.5270535851153155
AFG,Afghanistan,2020-08-05,0.5430629520473437
AFG,Afghanistan,2020-08-06,0.5575517959657146
AFG,Afghanistan,2020-08-07,0.5733091301330105
AFG,Afghanistan,2020-08-08,0.5886783366792281
AFG,Afghanistan,2020-08-09,0.5981057409500617
AFG,Afghanistan,2020-08-10,0.6104259363490199
AFG,Afghanistan,2020-08-11,0.6298285283404153
AFG,Afghanistan,2020-08-12,0.6276297504595911
AFG,Afghanistan,2020-08-13,0.6231288928988601
AFG,Afghanistan,2020-08-14,0.6183579462740156
AFG,Afghanistan,2020-08-15,0.6209517519104073
AFG,Afghanistan,2020-08-16,0.6197744150825009
AFG,Afghanistan,2020-08-17,0.6138725285602805
AFG,Afghanistan,2020-08-18,0.6156171897884755
AFG,Afghanistan,2020-08-19,0.6273751285263809
AFG,Afghanistan,2020-08-20,0.6436517169347533
AFG,Afghanistan,2020-08-21,0.6461454105703428
AFG,Afghanistan,2020-08-22,0.6370205124539936
AFG,Afghanistan,2020-08-23,0.6298872059458871
AFG,Afghanistan,2020-08-24,0.6255870666158627
AFG,Afghanistan,2020-08-25,0.6200343216668833
AFG,Afghanistan,2020-08-26,0.6142247383823813
AFG,Afghanistan,2020-08-27,0.6112459985056394
AFG,Afghanistan,2020-08-28,0.6101287990825432
AFG,Afghanistan,2020-08-29,0.6119617183927133
AFG,Afghanistan,2020-08-30,0.6200205124407541
AFG,Afghanistan,2020-08-31,0.6365336189009788
AFG,Afghanistan,2020-09-01,0.6554398428071524
AFG,Afghanistan,2020-09-02,0.6750929777963184
AFG,Afghanistan,2020-09-03,0.6923560273548576
AFG,Afghanistan,2020-09-04,0.703750770637598
AFG,Afghanistan,2020-09-05,0.7225016383273789
AFG,Afghanistan,2020-09-06,0.7430841694384756
AFG,Afghanistan,2020-09-07,0.7496102218351173
AFG,Afghanistan,2020-09-08,0.7475551764339043
AFG,Afghanistan,2020-09-09,0.7454862985364761
AFG,Afghanistan,2020-09-10,0.750882863699011
AFG,Afghanistan,2020-09-11,0.7526379703453876
AFG,Afghanistan,2020-09-12,0.7575160234443572
AFG,Afghanistan,2020-09-13,0.7602218830319745
AFG,Afghanistan,2020-09-14,0.7573494502480297
AFG,Afghanistan,2020-09-15,0.7545038091484804
AFG,Afghanistan,2020-09-16,0.7501356485150698
AFG,Afghanistan,2020-09-17,0.7474935054794167
AFG,Afghanistan,2020-09-18,0.7488022036425785
AFG,Afghanistan,2020-09-19,0.7554298997795033
AFG,Afghanistan,2020-09-20,0.7606776915125258
AFG,Afghanistan,2020-09-21,0.7484833718995134
AFG,Afghanistan,2020-09-22,0.7407035667344207
AFG,Afghanistan,2020-09-23,0.7387841740519169
AFG,Afghanistan,2020-09-24,0.7325889821973092
AFG,Afghanistan,2020-09-25,0.7306837196828541
AFG,Afghanistan,2020-09-26,0.7358091003998632
AFG,Afghanistan,2020-09-27,0.7430615271205425
AFG,Afghanistan,2020-09-28,0.7517373083602291
AFG,Afghanistan,2020-09-29,0.7681615721936453
AFG,Afghanistan,2020-09-30,0.787816327200074
AFG,Afghanistan,2020-10-01,0.8118248003879427
AFG,Afghanistan,2020-10-02,0.8405920424621202
AFG,Afghanistan,2020-10-03,0.8722902866988504
AFG,Afghanistan,2020-10-04,0.9048865231060936
AFG,Afghanistan,2020-10-05,0.9303078344695256
AFG,Afghanistan,2020-10-06,0.9413484831713088
AFG,Afghanistan,2020-10-07,0.9507792804288216
AFG,Afghanistan,2020-10-08,0.9547678577418092
AFG,Afghanistan,2020-10-09,0.9545713398165536
AFG,Afghanistan,2020-10-10,0.9508669618609396
AFG,Afghanistan,2020-10-11,0.9514573176431518
AFG,Afghanistan,2020-10-12,0.9475897203372456
AFG,Afghanistan,2020-10-13,0.9420222186957484
AFG,Afghanistan,2020-10-14,0.9398672768653982
AFG,Afghanistan,2020-10-15,0.93408626550203
AFG,Afghanistan,2020-10-16,0.9329356852605352
AFG,Afghanistan,2020-10-17,0.9384825592199206
AFG,Afghanistan,2020-10-18,0.9362493916507084
AFG,Afghanistan,2020-10-19,0.9364194692181076
AFG,Afghanistan,2020-10-20,0.9311108355385754
AFG,Afghanistan,2020-10-21,0.9310471592419456
AFG,Afghanistan,2020-10-22,0.9360422486154266
AFG,Afghanistan,2020-10-23,0.9412296717965624
AFG,Afghanistan,2020-10-24,0.9465890691253322
AFG,Afghanistan,2020-10-25,0.9486636524574736
AFG,Afghanistan,2020-10-26,0.9476285296074108
AFG,Afghanistan,2020-10-27,0.9514129011577968
AFG,Afghanistan,2020-10-28,0.9529500122125518
AFG,Afghanistan,2020-10-29,0.9530845234744424
AFG,Afghanistan,2020-10-30,0.9511080446741372
AFG,Afghanistan,2020-10-31,0.9478196908116012
AFG,Afghanistan,2020-11-01,0.9468826712608668
AFG,Afghanistan,2020-11-02,0.9405992725326634
AFG,Afghanistan,2020-11-03,0.9422777947353068
AFG,Afghanistan,2020-11-04,0.9404509895071428
AFG,Afghanistan,2020-11-05,0.940464308015342
AFG,Afghanistan,2020-11-06,0.94450387082612
AFG,Afghanistan,2020-11-07,0.9475114995134116
AFG,Afghanistan,2020-11-08,0.9498843291896908
AFG,Afghanistan,2020-11-09,0.9602624524479276
AFG,Afghanistan,2020-11-10,0.964531291088852
AFG,Afghanistan,2020-11-11,0.9713288166073256
AFG,Afghanistan,2020-11-12,0.9697991783453443
AFG,Afghanistan,2020-11-13,0.9698137510343056
AFG,Afghanistan,2020-11-14,0.9688849459592924
AFG,Afghanistan,2020-11-15,0.9675533985193572
AFG,Afghanistan,2020-11-16,0.967707488174266
AFG,Afghanistan,2020-11-17,0.9616548854428416
AFG,Afghanistan,2020-11-18,0.9616448418139868
AFG,Afghanistan,2020-11-19,0.9550189655746614
AFG,Afghanistan,2020-11-20,0.9484806196618394
AFG,Afghanistan,2020-11-21,0.9346427145022544
AFG,Afghanistan,2020-11-22,0.9197644434230856
AFG,Afghanistan,2020-11-23,0.9093346442557576
AFG,Afghanistan,2020-11-24,0.8991395820556907
AFG,Afghanistan,2020-11-25,0.8903616050439794
AFG,Afghanistan,2020-11-26,0.8803661469995937
AFG,Afghanistan,2020-11-27,0.8664469467434498
AFG,Afghanistan,2020-11-28,0.8559557524850961
AFG,Afghanistan,2020-11-29,0.8444664587605434
AFG,Afghanistan,2020-11-30,0.8399326223161123
AFG,Afghanistan,2020-12-01,0.8319481688401813
AFG,Afghanistan,2020-12-02,0.8249539122146481
AFG,Afghanistan,2020-12-03,0.8169279348559644
AFG,Afghanistan,2020-12-04,0.8070024703948571
AFG,Afghanistan,2020-12-05,0.7997018457962926
AFG,Afghanistan,2020-12-06,0.7915833085587819
AFG,Afghanistan,2020-12-07,0.7805264388438127
AFG,Afghanistan,2020-12-08,0.7681500764988249
AFG,Afghanistan,2020-12-09,0.7602571337008447
AFG,Afghanistan,2020-12-10,0.7483943304700351
AFG,Afghanistan,2020-12-11,0.741299086679842
AFG,Afghanistan,2020-12-12,0.7352060357290748
AFG,Afghanistan,2020-12-13,0.733557341660884
AFG,Afghanistan,2020-12-14,0.7313984977463736
AFG,Afghanistan,2020-12-15,0.7267504392496065
AFG,Afghanistan,2020-12-16,0.718890449661415
AFG,Afghanistan,2020-12-17,0.7144232214527809
AFG,Afghanistan,2020-12-18,0.7042597778827802
AFG,Afghanistan,2020-12-19,0.6974686671920456
AFG,Afghanistan,2020-12-20,0.6863735772998578
AFG,Afghanistan,2020-12-21,0.6757289587958873
AFG,Afghanistan,2020-12-22,0.6701744056743544
AFG,Afghanistan,2020-12-23,0.6634574860833675
AFG,Afghanistan,2020-12-24,0.6590298858380448
AFG,Afghanistan,2020-12-25,0.6477857401282651
AFG,Afghanistan,2020-12-26,0.6343728516580898
AFG,Afghanistan,2020-12-27,0.6211319471960282
AFG,Afghanistan,2020-12-28,0.6104651425221623
AFG,Afghanistan,2020-12-29,0.5979214946305145
AFG,Afghanistan,2020-12-30,0.5941298552846174
AFG,Afghanistan,2020-12-31,0.5858318191646007
AFG,Afghanistan,2021-01-01,0.5825017374116568
AFG,Afghanistan,2021-01-02,0.5795012869018124
AFG,Afghanistan,2021-01-03,0.5815438251418619
AFG,Afghanistan,2021-01-04,0.5770580250328168
AFG,Afghanistan,2021-01-05,0.5683450862498526
AFG,Afghanistan,2021-01-06,0.5618163411479856
AFG,Afghanistan,2021-01-07,0.5597141677641244
AFG,Afghanistan,2021-01-08,0.5577771049430195
AFG,Afghanistan,2021-01-09,0.5574520561691214
AFG,Afghanistan,2021-01-10,0.5531834126008788
AFG,Afghanistan,2021-01-11,0.547487307070934
AFG,Afghanistan,2021-01-12,0.5520197907832491
AFG,Afghanistan,2021-01-13,0.5516373673633832
AFG,Afghanistan,2021-01-14,0.5590681655362548
AFG,Afghanistan,2021-01-15,0.5603846745747969
AFG,Afghanistan,2021-01-16,0.5672800220038835
AFG,Afghanistan,2021-01-17,0.5666920781599216
AFG,Afghanistan,2021-01-18,0.5720633009041232
AFG,Afghanistan,2021-01-19,0.5711273302821642
AFG,Afghanistan,2021-01-20,0.5717288430853513
AFG,Afghanistan,2021-01-21,0.5715857707225082
AFG,Afghanistan,2021-01-22,0.5649706643506562
AFG,Afghanistan,2021-01-23,0.5576871581829487
AFG,Afghanistan,2021-01-24,0.5535857661068221
AFG,Afghanistan,2021-01-25,0.5467395244815982
AFG,Afghanistan,2021-01-26,0.5392937067731476
AFG,Afghanistan,2021-01-27,0.5320833482185796
AFG,Afghanistan,2021-01-28,0.5198285872309111
AFG,Afghanistan,2021-01-29,0.5106637478796128
AFG,Afghanistan,2021-01-30,0.5093230628779617
AFG,Afghanistan,2021-01-31,0.5047902120044292
AFG,Afghanistan,2021-02-01,0.5003144414786355
AFG,Afghanistan,2021-02-02,0.4973206044431529
AFG,Afghanistan,2021-02-03,0.4942518107580692
AFG,Afghanistan,2021-02-04,0.4882964070516749
AFG,Afghanistan,2021-02-05,0.4831930371636192
AFG,Afghanistan,2021-02-06,0.4803645133690813
AFG,Afghanistan,2021-02-07,0.4735697483872263
AFG,Afghanistan,2021-02-08,0.471729245788835
AFG,Afghanistan,2021-02-09,0.4655430144192158
AFG,Afghanistan,2021-02-10,0.4664334518783604
AFG,Afghanistan,2021-02-11,0.47154145507365
AFG,Afghanistan,2021-02-12,0.4751642923682778
AFG,Afghanistan,2021-02-13,0.4834338115246653
AFG,Afghanistan,2021-02-14,0.490095870516045
AFG,Afghanistan,2021-02-15,0.4939134301179744
AFG,Afghanistan,2021-02-16,0.4970577361576822
AFG,Afghanistan,2021-02-17,0.5108580457591015
AFG,Afghanistan,2021-02-18,0.52294791608912
AFG,Afghanistan,2021-02-19,0.5360411742119711
AFG,Afghanistan,2021-02-20,0.5514111396563324
AFG,Afghanistan,2021-02-21,0.5701222276860785
AFG,Afghanistan,2021-02-22,0.5783411805726866
AFG,Afghanistan,2021-02-23,0.5918845842413261
AFG,Afghanistan,2021-02-24,0.6036177725290551
AFG,Afghanistan,2021-02-25,0.6164464493467661
AFG,Afghanistan,2021-02-26,0.6281613175644474
AFG,Afghanistan,2021-02-27,0.6444220006653087
AFG,Afghanistan,2021-02-28,0.6608735054223005
AFG,Afghanistan,2021-03-01,0.6798162937828476
AFG,Afghanistan,2021-03-02,0.6959271949751025
AFG,Afghanistan,2021-03-03,0.7107237108302705
AFG,Afghanistan,2021-03-04,0.7260914211790919
AFG,Afghanistan,2021-03-05,0.7498913635514793
AFG,Afghanistan,2021-03-06,0.7562491517888226
AFG,Afghanistan,2021-03-07,0.7644139994729762
AFG,Afghanistan,2021-03-08,0.7759053849209583
AFG,Afghanistan,2021-03-09,0.7816307082073377
AFG,Afghanistan,2021-03-10,0.7949948227037008
AFG,Afghanistan,2021-03-11,0.8105778300628921
AFG,Afghanistan,2021-03-12,0.8217927158241044
AFG,Afghanistan,2021-03-13,0.8305397878353331
AFG,Afghanistan,2021-03-14,0.8435512976340087
AFG,Afghanistan,2021-03-15,0.8505779832674445
AFG,Afghanistan,2021-03-16,0.8723053342178211
AFG,Afghanistan,2021-03-17,0.8901014785331168
AFG,Afghanistan,2021-03-18,0.9083432318331628
AFG,Afghanistan,2021-03-19,0.9271538782256724
AFG,Afghanistan,2021-03-20,0.943349708287252
AFG,Afghanistan,2021-03-21,0.9570505079932572
AFG,Afghanistan,2021-03-22,0.972793243864777
AFG,Afghanistan,2021-03-23,0.9788511093497116
AFG,Afghanistan,2021-03-24,0.9875920037007068
AFG,Afghanistan,2021-03-25,0.9985047233230496
AFG,Afghanistan,2021-03-26,1.0099298120067417
AFG,Afghanistan,2021-03-27,1.0229707921601836
AFG,Afghanistan,2021-03-28,1.0349489857988632
AFG,Afghanistan,2021-03-29,1.0491935172423257
AFG,Afghanistan,2021-03-30,1.0687752038176404
AFG,Afghanistan,2021-03-31,1.0783425682528052
AFG,Afghanistan,2021-04-01,1.0814924811803943
AFG,Afghanistan,2021-04-02,1.0838074037759455
AFG,Afghanistan,2021-04-03,1.087525561414016
AFG,Afghanistan,2021-04-04,1.0936099675767277
AFG,Afghanistan,2021-04-05,1.090399316522588
AFG,Afghanistan,2021-04-06,1.0928644847819662
AFG,Afghanistan,2021-04-07,1.0955738390597185
AFG,Afghanistan,2021-04-08,1.0919340980838916
AFG,Afghanistan,2021-04-09,1.0883801713221
AFG,Afghanistan,2021-04-10,1.091921432576328
AFG,Afghanistan,2021-04-11,1.0873993768633596
AFG,Afghanistan,2021-04-12,1.0852527133045609
AFG,Afghanistan,2021-04-13,1.0882867899471536
AFG,Afghanistan,2021-04-14,1.084462145132851
AFG,Afghanistan,2021-04-15,1.0774511269294622
AFG,Afghanistan,2021-04-16,1.077568705426247
AFG,Afghanistan,2021-04-17,1.0774279535394369
AFG,Afghanistan,2021-04-18,1.0803053111749912
AFG,Afghanistan,2021-04-19,1.0845895843708628
AFG,Afghanistan,2021-04-20,1.0867279237890954
AFG,Afghanistan,2021-04-21,1.089364626856306
AFG,Afghanistan,2021-04-22,1.086369952851346
AFG,Afghanistan,2021-04-23,1.087294867147279
AFG,Afghanistan,2021-04-24,1.084453690658277
AFG,Afghanistan,2021-04-25,1.078528687661351
AFG,Afghanistan,2021-04-26,1.0708294332938295
AFG,Afghanistan,2021-04-27,1.0637827334558012
AFG,Afghanistan,2021-04-28,1.0574076859654729
AFG,Afghanistan,2021-04-29,1.0541782317364283
AFG,Afghanistan,2021-04-30,1.0522095499850956
AFG,Afghanistan,2021-05-01,1.052098999197634
AFG,Afghanistan,2021-05-02,1.049343805139635
AFG,Afghanistan,2021-05-03,1.0483028836140345
AFG,Afghanistan,2021-05-04,1.0465104402316947
AFG,Afghanistan,2021-05-05,1.0437579738281588
AFG,Afghanistan,2021-05-06,1.0394758366994492
AFG,Afghanistan,2021-05-07,1.0344032137035604
AFG,Afghanistan,2021-05-08,1.0313016488619131
AFG,Afghanistan,2021-05-09,1.0255347532293528
AFG,Afghanistan,2021-05-10,1.019790661098798
AFG,Afghanistan,2021-05-11,1.0186987015089612
AFG,Afghanistan,2021-05-12,1.0173795053713148
AFG,Afghanistan,2021-05-13,1.0159036738400884
AFG,Afghanistan,2021-05-14,1.0160044837299365
AFG,Afghanistan,2021-05-15,1.0164167496625012
AFG,Afghanistan,2021-05-16,1.0255958177190367
AFG,Afghanistan,2021-05-17,1.03778033495361
AFG,Afghanistan,2021-05-18,1.0539578672018028
AFG,Afghanistan,2021-05-19,1.0739536203802311
AFG,Afghanistan,2021-05-20,1.0936529761279703
AFG,Afghanistan,2021-05-21,1.1078678638963042
AFG,Afghanistan,2021-05-22,1.1172765864573104
AFG,Afghanistan,2021-05-23,1.1227572938846375
AFG,Afghanistan,2021-05-24,1.1348021480015795
AFG,Afghanistan,2021-05-25,1.139300434358983
AFG,Afghanistan,2021-05-26,1.1450915582532653
AFG,Afghanistan,2021-05-27,1.143744831496122
AFG,Afghanistan,2021-05-28,1.147644807791147
AFG,Afghanistan,2021-05-29,1.1462937870323584
AFG,Afghanistan,2021-05-30,1.142362135870015
AFG,Afghanistan,2021-05-31,1.1361400237648938
AFG,Afghanistan,2021-06-01,1.1306703459518594
AFG,Afghanistan,2021-06-02,1.1183080491751665
AFG,Afghanistan,2021-06-03,1.10900625295242
AFG,Afghanistan,2021-06-04,1.0997820720416718
AFG,Afghanistan,2021-06-05,1.0896651864394855
AFG,Afghanistan,2021-06-06,1.0789262112610862
AFG,Afghanistan,2021-06-07,1.0637098353247685
AFG,Afghanistan,2021-06-08,1.052370173310463
AFG,Afghanistan,2021-06-09,1.0382804524789444
AFG,Afghanistan,2021-06-10,1.0199673840911718
AFG,Afghanistan,2021-06-11,1.0037935208177555
AFG,Afghanistan,2021-06-12,0.9868982219254632
AFG,Afghanistan,2021-06-13,0.974919129979124
AFG,Afghanistan,2021-06-14,0.9593009668584768
AFG,Afghanistan,2021-06-15,0.9470811222588732
AFG,Afghanistan,2021-06-16,0.9334507311603624
AFG,Afghanistan,2021-06-17,0.9270046425825752
AFG,Afghanistan,2021-06-18,0.9117698647467412
AFG,Afghanistan,2021-06-19,0.8975300462436357
AFG,Afghanistan,2021-06-20,0.8829832658438518
AFG,Afghanistan,2021-06-21,0.8649071615736609
AFG,Afghanistan,2021-06-22,0.8469354671496566
AFG,Afghanistan,2021-06-23,0.8316419005637021
AFG,Afghanistan,2021-06-24,0.8136461619600092
AFG,Afghanistan,2021-06-25,0.796428447988472
AFG,Afghanistan,2021-06-26,0.7835090494407162
AFG,Afghanistan,2021-06-27,0.7669395189206794
AFG,Afghanistan,2021-06-28,0.7496152475960174
AFG,Afghanistan,2021-06-29,0.7330299965306667
AFG,Afghanistan,2021-06-30,0.7242139520269941
AFG,Afghanistan,2021-07-01,0.7133177745602429
AFG,Afghanistan,2021-07-02,0.6998794995691489
AFG,Afghanistan,2021-07-03,0.6884826601520441
AFG,Afghanistan,2021-07-04,0.6782089149402276
AFG,Afghanistan,2021-07-05,0.6645161759154629
AFG,Afghanistan,2021-07-06,0.6507922930079622
AFG,Afghanistan,2021-07-07,0.6372422007597118
AFG,Afghanistan,2021-07-08,0.6259014054199079
AFG,Afghanistan,2021-07-09,0.6159058193123996
AFG,Afghanistan,2021-07-10,0.6085276109966413
AFG,Afghanistan,2021-07-11,0.5939143628091825
AFG,Afghanistan,2021-07-12,0.5820544261595582
AFG,Afghanistan,2021-07-13,0.5718915311591948
AFG,Afghanistan,2021-07-14,0.5626451135122592
AFG,Afghanistan,2021-07-15,0.5535550289658175
AFG,Afghanistan,2021-07-16,0.5438474357820045
AFG,Afghanistan,2021-07-17,0.5304478304622986
AFG,Afghanistan,2021-07-18,0.5189619786697808
AFG,Afghanistan,2021-07-19,0.5067560088254154
AFG,Afghanistan,2021-07-20,0.4932017540584681
AFG,Afghanistan,2021-07-21,0.4796585879706484
AFG,Afghanistan,2021-07-22,0.4680141229542181
AFG,Afghanistan,2021-07-23,0.4639926939815204
AFG,Afghanistan,2021-07-24,0.4661246166612393
AFG,Afghanistan,2021-07-25,0.4669200172974637
AFG,Afghanistan,2021-07-26,0.4694371018784983
AFG,Afghanistan,2021-07-27,0.473345803310049
AFG,Afghanistan,2021-07-28,0.4706183784155991
AFG,Afghanistan,2021-07-29,0.4732983208193121
AFG,Afghanistan,2021-07-30,0.4781478797999198
AFG,Afghanistan,2021-07-31,0.4786109463472356
AFG,Afghanistan,2021-08-01,0.4749126468672397
AFG,Afghanistan,2021-08-02,0.4654183314945464
AFG,Afghanistan,2021-08-03,0.4612916900308183
AFG,Afghanistan,2021-08-04,0.4573386375677246
AFG,Afghanistan,2021-08-05,0.4511861081029813
AFG,Afghanistan,2021-08-06,0.4414871662089999
AFG,Afghanistan,2021-08-07,0.4313161206721925
AFG,Afghanistan,2021-08-08,0.4257264369408229
AFG,Afghanistan,2021-08-09,0.4114127025409196
AFG,Afghanistan,2021-08-10,0.3995274884171386
AFG,Afghanistan,2021-08-11,0.3906262083508518
AFG,Afghanistan,2021-08-12,0.3825548855114135
AFG,Afghanistan,2021-08-13,0.3751584749426714
AFG,Afghanistan,2021-08-14,0.3664802497572779
AFG,Afghanistan,2021-08-15,0.3626842710243039
AFG,Afghanistan,2021-08-16,0.3504496567110566
AFG,Afghanistan,2021-08-17,0.3461233729225425
AFG,Afghanistan,2021-08-18,0.3434102241582759
AFG,Afghanistan,2021-08-19,0.3461171077602305
AFG,Afghanistan,2021-08-20,0.3526724651124271
AFG,Afghanistan,2021-08-21,0.3597771779498417
AFG,Afghanistan,2021-08-22,0.3693843369895247
AFG,Afghanistan,2021-08-23,0.3807256489767553
AFG,Afghanistan,2021-08-24,0.3927147192445756
AFG,Afghanistan,2021-08-25,0.4069908148023637
AFG,Afghanistan,2021-08-26,0.4287916463712812
AFG,Afghanistan,2021-08-27,0.4450758467590045
AFG,Afghanistan,2021-08-28,0.4549370107448458
AFG,Afghanistan,2021-08-29,0.4634553801259093
