iso_code,country,date,owid_weekly_deaths_2019
AUS,Australia,2020-03-08,2544.0
AUS,Australia,2020-03-15,2608.0
AUS,Australia,2020-03-22,2557.0
AUS,Australia,2020-03-29,2620.0
AUS,Australia,2020-04-05,2584.0
AUS,Australia,2020-04-12,2691.0
AUS,Australia,2020-04-19,2666.0
AUS,Australia,2020-04-26,2620.0
AUS,Australia,2020-05-03,2661.0
AUS,Australia,2020-05-10,2815.0
AUS,Australia,2020-05-17,2811.0
AUS,Australia,2020-05-24,2908.0
AUS,Australia,2020-05-31,2959.0
AUS,Australia,2020-06-07,2961.0
AUS,Australia,2020-06-14,3039.0
AUS,Australia,2020-06-21,3031.0
AUS,Australia,2020-06-28,3009.0
AUS,Australia,2020-07-05,3031.0
AUS,Australia,2020-07-12,2962.0
AUS,Australia,2020-07-19,3056.0
AUS,Australia,2020-07-26,3105.0
AUS,Australia,2020-08-02,2923.0
AUS,Australia,2020-08-09,3056.0
AUS,Australia,2020-08-16,3039.0
AUS,Australia,2020-08-23,3084.0
AUS,Australia,2020-08-30,3007.0
AUS,Australia,2020-09-06,3081.0
AUS,Australia,2020-09-13,2940.0
AUS,Australia,2020-09-20,2940.0
AUS,Australia,2020-09-27,2724.0
AUS,Australia,2020-10-04,2869.0
AUS,Australia,2020-10-11,2751.0
AUS,Australia,2020-10-18,2744.0
AUS,Australia,2020-10-25,2734.0
AUS,Australia,2020-11-01,2689.0
AUS,Australia,2020-11-08,2617.0
AUS,Australia,2020-11-15,2655.0
AUS,Australia,2020-11-22,2604.0
AUS,Australia,2020-11-29,2602.0
AUS,Australia,2020-12-06,2589.0
AUS,Australia,2020-12-13,2604.0
AUS,Australia,2020-12-20,2537.0
AUS,Australia,2020-12-27,2476.0
AUT,Austria,2020-01-05,1647.0
AUT,Austria,2020-01-12,1709.0
AUT,Austria,2020-01-19,1641.0
AUT,Austria,2020-01-26,1713.0
AUT,Austria,2020-02-02,1732.0
AUT,Austria,2020-02-09,1796.0
AUT,Austria,2020-02-16,1820.0
AUT,Austria,2020-02-23,1751.0
AUT,Austria,2020-03-01,1764.0
AUT,Austria,2020-03-08,1811.0
AUT,Austria,2020-03-15,1790.0
AUT,Austria,2020-03-22,1619.0
AUT,Austria,2020-03-29,1651.0
AUT,Austria,2020-04-05,1607.0
AUT,Austria,2020-04-12,1556.0
AUT,Austria,2020-04-19,1558.0
AUT,Austria,2020-04-26,1521.0
AUT,Austria,2020-05-03,1462.0
AUT,Austria,2020-05-10,1453.0
AUT,Austria,2020-05-17,1558.0
AUT,Austria,2020-05-24,1497.0
AUT,Austria,2020-05-31,1495.0
AUT,Austria,2020-06-07,1520.0
AUT,Austria,2020-06-14,1554.0
AUT,Austria,2020-06-21,1424.0
AUT,Austria,2020-06-28,1454.0
AUT,Austria,2020-07-05,1507.0
AUT,Austria,2020-07-12,1338.0
AUT,Austria,2020-07-19,1430.0
AUT,Austria,2020-07-26,1557.0
AUT,Austria,2020-08-02,1457.0
AUT,Austria,2020-08-09,1406.0
AUT,Austria,2020-08-16,1407.0
AUT,Austria,2020-08-23,1453.0
AUT,Austria,2020-08-30,1501.0
AUT,Austria,2020-09-06,1423.0
AUT,Austria,2020-09-13,1407.0
AUT,Austria,2020-09-20,1452.0
AUT,Austria,2020-09-27,1574.0
AUT,Austria,2020-10-04,1555.0
AUT,Austria,2020-10-11,1592.0
AUT,Austria,2020-10-18,1497.0
AUT,Austria,2020-10-25,1545.0
AUT,Austria,2020-11-01,1536.0
AUT,Austria,2020-11-08,1555.0
AUT,Austria,2020-11-15,1558.0
AUT,Austria,2020-11-22,1553.0
AUT,Austria,2020-11-29,1586.0
AUT,Austria,2020-12-06,1599.0
AUT,Austria,2020-12-13,1667.0
AUT,Austria,2020-12-20,1591.0
AUT,Austria,2020-12-27,1636.0
AZE,Azerbaijan,2020-01-31,5423.0
AZE,Azerbaijan,2020-02-29,4816.0
AZE,Azerbaijan,2020-03-31,4563.0
AZE,Azerbaijan,2020-04-30,5324.0
AZE,Azerbaijan,2020-05-31,4555.0
AZE,Azerbaijan,2020-06-30,4505.0
AZE,Azerbaijan,2020-07-31,4902.0
AZE,Azerbaijan,2020-08-31,4269.0
AZE,Azerbaijan,2020-09-30,4101.0
AZE,Azerbaijan,2020-10-31,4386.0
AZE,Azerbaijan,2020-11-30,4393.0
AZE,Azerbaijan,2020-12-31,5210.0
BEL,Belgium,2020-01-05,2308.0
BEL,Belgium,2020-01-12,2347.0
BEL,Belgium,2020-01-19,2312.0
BEL,Belgium,2020-01-26,2395.0
BEL,Belgium,2020-02-02,2421.0
BEL,Belgium,2020-02-09,2544.0
BEL,Belgium,2020-02-16,2409.0
BEL,Belgium,2020-02-23,2418.0
BEL,Belgium,2020-03-01,2428.0
BEL,Belgium,2020-03-08,2389.0
BEL,Belgium,2020-03-15,2335.0
BEL,Belgium,2020-03-22,2167.0
BEL,Belgium,2020-03-29,2063.0
BEL,Belgium,2020-04-05,2183.0
BEL,Belgium,2020-04-12,1969.0
BEL,Belgium,2020-04-19,2095.0
BEL,Belgium,2020-04-26,2046.0
BEL,Belgium,2020-05-03,2011.0
BEL,Belgium,2020-05-10,2034.0
BEL,Belgium,2020-05-17,2034.0
BEL,Belgium,2020-05-24,1995.0
BEL,Belgium,2020-05-31,1933.0
BEL,Belgium,2020-06-07,1966.0
BEL,Belgium,2020-06-14,1847.0
BEL,Belgium,2020-06-21,1913.0
BEL,Belgium,2020-06-28,1980.0
BEL,Belgium,2020-07-05,1935.0
BEL,Belgium,2020-07-12,1788.0
BEL,Belgium,2020-07-19,1882.0
BEL,Belgium,2020-07-26,2318.0
BEL,Belgium,2020-08-02,1916.0
BEL,Belgium,2020-08-09,1766.0
BEL,Belgium,2020-08-16,1777.0
BEL,Belgium,2020-08-23,1859.0
BEL,Belgium,2020-08-30,2006.0
BEL,Belgium,2020-09-06,1838.0
BEL,Belgium,2020-09-13,1833.0
BEL,Belgium,2020-09-20,1923.0
BEL,Belgium,2020-09-27,1906.0
BEL,Belgium,2020-10-04,2048.0
BEL,Belgium,2020-10-11,1951.0
BEL,Belgium,2020-10-18,1961.0
BEL,Belgium,2020-10-25,2065.0
BEL,Belgium,2020-11-01,1935.0
BEL,Belgium,2020-11-08,2001.0
BEL,Belgium,2020-11-15,2014.0
BEL,Belgium,2020-11-22,2187.0
BEL,Belgium,2020-11-29,2122.0
BEL,Belgium,2020-12-06,2161.0
BEL,Belgium,2020-12-13,2213.0
BEL,Belgium,2020-12-20,2337.0
BEL,Belgium,2020-12-27,2152.0
BGR,Bulgaria,2020-01-05,2533.0
BGR,Bulgaria,2020-01-12,2692.0
BGR,Bulgaria,2020-01-19,2756.0
BGR,Bulgaria,2020-01-26,2848.0
BGR,Bulgaria,2020-02-02,2573.0
BGR,Bulgaria,2020-02-09,2245.0
BGR,Bulgaria,2020-02-16,2300.0
BGR,Bulgaria,2020-02-23,2264.0
BGR,Bulgaria,2020-03-01,2275.0
BGR,Bulgaria,2020-03-08,2166.0
BGR,Bulgaria,2020-03-15,2123.0
BGR,Bulgaria,2020-03-22,2148.0
BGR,Bulgaria,2020-03-29,2081.0
BGR,Bulgaria,2020-04-05,2114.0
BGR,Bulgaria,2020-04-12,2092.0
BGR,Bulgaria,2020-04-19,2036.0
BGR,Bulgaria,2020-04-26,2051.0
BGR,Bulgaria,2020-05-03,1980.0
BGR,Bulgaria,2020-05-10,2120.0
BGR,Bulgaria,2020-05-17,1980.0
BGR,Bulgaria,2020-05-24,1998.0
BGR,Bulgaria,2020-05-31,1967.0
BGR,Bulgaria,2020-06-07,1932.0
BGR,Bulgaria,2020-06-14,1994.0
BGR,Bulgaria,2020-06-21,2026.0
BGR,Bulgaria,2020-06-28,1908.0
BGR,Bulgaria,2020-07-05,1954.0
BGR,Bulgaria,2020-07-12,1820.0
BGR,Bulgaria,2020-07-19,1867.0
BGR,Bulgaria,2020-07-26,1963.0
BGR,Bulgaria,2020-08-02,1854.0
BGR,Bulgaria,2020-08-09,1896.0
BGR,Bulgaria,2020-08-16,1920.0
BGR,Bulgaria,2020-08-23,1936.0
BGR,Bulgaria,2020-08-30,1863.0
BGR,Bulgaria,2020-09-06,1734.0
BGR,Bulgaria,2020-09-13,1753.0
BGR,Bulgaria,2020-09-20,1791.0
BGR,Bulgaria,2020-09-27,1827.0
BGR,Bulgaria,2020-10-04,1887.0
BGR,Bulgaria,2020-10-11,1888.0
BGR,Bulgaria,2020-10-18,1971.0
BGR,Bulgaria,2020-10-25,1911.0
BGR,Bulgaria,2020-11-01,2039.0
BGR,Bulgaria,2020-11-08,2194.0
BGR,Bulgaria,2020-11-15,2026.0
BGR,Bulgaria,2020-11-22,1958.0
BGR,Bulgaria,2020-11-29,2071.0
BGR,Bulgaria,2020-12-06,2128.0
BGR,Bulgaria,2020-12-13,2113.0
BGR,Bulgaria,2020-12-20,2135.0
BGR,Bulgaria,2020-12-27,2117.0
BIH,Bosnia and Herzegovina,2020-01-31,3444.0
BIH,Bosnia and Herzegovina,2020-02-29,3512.0
BIH,Bosnia and Herzegovina,2020-03-31,3239.0
BIH,Bosnia and Herzegovina,2020-04-30,3122.0
BIH,Bosnia and Herzegovina,2020-05-31,3240.0
BIH,Bosnia and Herzegovina,2020-06-30,2817.0
BIH,Bosnia and Herzegovina,2020-07-31,2969.0
BIH,Bosnia and Herzegovina,2020-08-31,2905.0
BIH,Bosnia and Herzegovina,2020-09-30,2683.0
BIH,Bosnia and Herzegovina,2020-10-31,3170.0
BIH,Bosnia and Herzegovina,2020-11-30,2963.0
BIH,Bosnia and Herzegovina,2020-12-31,3066.0
BLR,Belarus,2020-01-31,11904.0
BLR,Belarus,2020-02-29,10115.0
BLR,Belarus,2020-03-31,10206.0
BLR,Belarus,2020-04-30,10343.0
BLR,Belarus,2020-05-31,10657.0
BLR,Belarus,2020-06-30,9263.0
BLR,Belarus,2020-07-31,9989.0
BLR,Belarus,2020-08-31,9065.0
BLR,Belarus,2020-09-30,9113.0
BLR,Belarus,2020-10-31,10519.0
BLR,Belarus,2020-11-30,9374.0
BLR,Belarus,2020-12-31,10365.0
BMU,Bermuda,2020-01-31,52.0
BMU,Bermuda,2020-02-29,43.0
BMU,Bermuda,2020-03-31,52.0
BMU,Bermuda,2020-04-30,50.0
BMU,Bermuda,2020-05-31,48.0
BMU,Bermuda,2020-06-30,44.0
BMU,Bermuda,2020-07-31,37.0
BMU,Bermuda,2020-08-31,47.0
BMU,Bermuda,2020-09-30,39.0
BMU,Bermuda,2020-10-31,35.0
BMU,Bermuda,2020-11-30,46.0
BMU,Bermuda,2020-12-31,42.0
BOL,Bolivia,2020-01-31,4522.0
BOL,Bolivia,2020-02-29,3947.0
BOL,Bolivia,2020-03-31,4365.0
BOL,Bolivia,2020-04-30,4074.0
BOL,Bolivia,2020-05-31,4259.0
BOL,Bolivia,2020-06-30,4491.0
BOL,Bolivia,2020-07-31,4643.0
BOL,Bolivia,2020-08-31,4510.0
BOL,Bolivia,2020-09-30,4258.0
BOL,Bolivia,2020-10-31,4321.0
BOL,Bolivia,2020-11-30,3994.0
BOL,Bolivia,2020-12-31,4614.0
BRA,Brazil,2020-01-31,110373.0
BRA,Brazil,2020-02-29,97737.0
BRA,Brazil,2020-03-31,109549.0
BRA,Brazil,2020-04-30,110370.0
BRA,Brazil,2020-05-31,118737.0
BRA,Brazil,2020-06-30,118911.0
BRA,Brazil,2020-07-31,124885.0
BRA,Brazil,2020-08-31,118568.0
BRA,Brazil,2020-09-30,112312.0
BRA,Brazil,2020-10-31,111532.0
BRA,Brazil,2020-11-30,105635.0
BRA,Brazil,2020-12-31,111193.0
CAN,Canada,2020-01-05,6055.0
CAN,Canada,2020-01-12,5940.0
CAN,Canada,2020-01-19,5985.0
CAN,Canada,2020-01-26,5935.0
CAN,Canada,2020-02-02,5850.0
CAN,Canada,2020-02-09,5795.0
CAN,Canada,2020-02-16,5850.0
CAN,Canada,2020-02-23,5785.0
CAN,Canada,2020-03-01,5725.0
CAN,Canada,2020-03-08,5735.0
CAN,Canada,2020-03-15,5650.0
CAN,Canada,2020-03-22,5620.0
CAN,Canada,2020-03-29,5565.0
CAN,Canada,2020-04-05,5535.0
CAN,Canada,2020-04-12,5555.0
CAN,Canada,2020-04-19,5570.0
CAN,Canada,2020-04-26,5425.0
CAN,Canada,2020-05-03,5515.0
CAN,Canada,2020-05-10,5400.0
CAN,Canada,2020-05-17,5360.0
CAN,Canada,2020-05-24,5325.0
CAN,Canada,2020-05-31,5190.0
CAN,Canada,2020-06-07,5170.0
CAN,Canada,2020-06-14,5240.0
CAN,Canada,2020-06-21,5005.0
CAN,Canada,2020-06-28,5020.0
CAN,Canada,2020-07-05,5140.0
CAN,Canada,2020-07-12,5150.0
CAN,Canada,2020-07-19,5055.0
CAN,Canada,2020-07-26,5060.0
CAN,Canada,2020-08-02,4930.0
CAN,Canada,2020-08-09,4950.0
CAN,Canada,2020-08-16,5045.0
CAN,Canada,2020-08-23,5040.0
CAN,Canada,2020-08-30,5100.0
CAN,Canada,2020-09-06,5055.0
CAN,Canada,2020-09-13,4965.0
CAN,Canada,2020-09-20,5015.0
CAN,Canada,2020-09-27,5360.0
CAN,Canada,2020-10-04,5420.0
CAN,Canada,2020-10-11,5285.0
CAN,Canada,2020-10-18,5600.0
CAN,Canada,2020-10-25,5500.0
CAN,Canada,2020-11-01,5490.0
CAN,Canada,2020-11-08,5560.0
CAN,Canada,2020-11-15,5605.0
CAN,Canada,2020-11-22,5555.0
CAN,Canada,2020-11-29,5595.0
CAN,Canada,2020-12-06,5680.0
CAN,Canada,2020-12-13,5670.0
CAN,Canada,2020-12-20,5595.0
CAN,Canada,2020-12-27,5845.0
CHE,Switzerland,2020-01-05,1341.0
CHE,Switzerland,2020-01-12,1389.0
CHE,Switzerland,2020-01-19,1358.0
CHE,Switzerland,2020-01-26,1403.0
CHE,Switzerland,2020-02-02,1439.0
CHE,Switzerland,2020-02-09,1481.0
CHE,Switzerland,2020-02-16,1555.0
CHE,Switzerland,2020-02-23,1527.0
CHE,Switzerland,2020-03-01,1527.0
CHE,Switzerland,2020-03-08,1452.0
CHE,Switzerland,2020-03-15,1379.0
CHE,Switzerland,2020-03-22,1351.0
CHE,Switzerland,2020-03-29,1322.0
CHE,Switzerland,2020-04-05,1382.0
CHE,Switzerland,2020-04-12,1222.0
CHE,Switzerland,2020-04-19,1308.0
CHE,Switzerland,2020-04-26,1233.0
CHE,Switzerland,2020-05-03,1256.0
CHE,Switzerland,2020-05-10,1266.0
CHE,Switzerland,2020-05-17,1218.0
CHE,Switzerland,2020-05-24,1271.0
CHE,Switzerland,2020-05-31,1245.0
CHE,Switzerland,2020-06-07,1251.0
CHE,Switzerland,2020-06-14,1171.0
CHE,Switzerland,2020-06-21,1210.0
CHE,Switzerland,2020-06-28,1243.0
CHE,Switzerland,2020-07-05,1258.0
CHE,Switzerland,2020-07-12,1225.0
CHE,Switzerland,2020-07-19,1206.0
CHE,Switzerland,2020-07-26,1260.0
CHE,Switzerland,2020-08-02,1139.0
CHE,Switzerland,2020-08-09,1138.0
CHE,Switzerland,2020-08-16,1142.0
CHE,Switzerland,2020-08-23,1252.0
CHE,Switzerland,2020-08-30,1147.0
CHE,Switzerland,2020-09-06,1172.0
CHE,Switzerland,2020-09-13,1251.0
CHE,Switzerland,2020-09-20,1296.0
CHE,Switzerland,2020-09-27,1237.0
CHE,Switzerland,2020-10-04,1234.0
CHE,Switzerland,2020-10-11,1278.0
CHE,Switzerland,2020-10-18,1298.0
CHE,Switzerland,2020-10-25,1307.0
CHE,Switzerland,2020-11-01,1222.0
CHE,Switzerland,2020-11-08,1264.0
CHE,Switzerland,2020-11-15,1364.0
CHE,Switzerland,2020-11-22,1331.0
CHE,Switzerland,2020-11-29,1375.0
CHE,Switzerland,2020-12-06,1218.0
CHE,Switzerland,2020-12-13,1367.0
CHE,Switzerland,2020-12-20,1399.0
CHE,Switzerland,2020-12-27,1329.0
CHL,Chile,2020-01-05,2020.0
CHL,Chile,2020-01-12,1818.0
CHL,Chile,2020-01-19,1819.0
CHL,Chile,2020-01-26,1945.0
CHL,Chile,2020-02-02,1961.0
CHL,Chile,2020-02-09,2023.0
CHL,Chile,2020-02-16,1875.0
CHL,Chile,2020-02-23,1931.0
CHL,Chile,2020-03-01,1862.0
CHL,Chile,2020-03-08,1795.0
CHL,Chile,2020-03-15,1867.0
CHL,Chile,2020-03-22,1877.0
CHL,Chile,2020-03-29,1848.0
CHL,Chile,2020-04-05,1959.0
CHL,Chile,2020-04-12,1973.0
CHL,Chile,2020-04-19,1980.0
CHL,Chile,2020-04-26,2033.0
CHL,Chile,2020-05-03,2095.0
CHL,Chile,2020-05-10,2072.0
CHL,Chile,2020-05-17,2147.0
CHL,Chile,2020-05-24,2364.0
CHL,Chile,2020-05-31,2354.0
CHL,Chile,2020-06-07,2324.0
CHL,Chile,2020-06-14,2429.0
CHL,Chile,2020-06-21,2477.0
CHL,Chile,2020-06-28,2504.0
CHL,Chile,2020-07-05,2458.0
CHL,Chile,2020-07-12,2376.0
CHL,Chile,2020-07-19,2420.0
CHL,Chile,2020-07-26,2343.0
CHL,Chile,2020-08-02,2341.0
CHL,Chile,2020-08-09,2265.0
CHL,Chile,2020-08-16,2296.0
CHL,Chile,2020-08-23,2239.0
CHL,Chile,2020-08-30,2181.0
CHL,Chile,2020-09-06,2181.0
CHL,Chile,2020-09-13,2210.0
CHL,Chile,2020-09-20,2224.0
CHL,Chile,2020-09-27,2270.0
CHL,Chile,2020-10-04,2163.0
CHL,Chile,2020-10-11,2123.0
CHL,Chile,2020-10-18,2067.0
CHL,Chile,2020-10-25,2025.0
CHL,Chile,2020-11-01,2038.0
CHL,Chile,2020-11-08,2039.0
CHL,Chile,2020-11-15,2013.0
CHL,Chile,2020-11-22,2003.0
CHL,Chile,2020-11-29,1978.0
CHL,Chile,2020-12-06,1878.0
CHL,Chile,2020-12-13,1892.0
CHL,Chile,2020-12-20,1963.0
CHL,Chile,2020-12-27,2010.0
COL,Colombia,2020-01-05,5348.0
COL,Colombia,2020-01-12,4713.0
COL,Colombia,2020-01-19,4842.0
COL,Colombia,2020-01-26,4606.0
COL,Colombia,2020-02-02,4562.0
COL,Colombia,2020-02-09,4497.0
COL,Colombia,2020-02-16,4484.0
COL,Colombia,2020-02-23,4494.0
COL,Colombia,2020-03-01,4474.0
COL,Colombia,2020-03-08,4440.0
COL,Colombia,2020-03-15,4493.0
COL,Colombia,2020-03-22,4520.0
COL,Colombia,2020-03-29,4511.0
COL,Colombia,2020-04-05,4474.0
COL,Colombia,2020-04-12,4548.0
COL,Colombia,2020-04-19,4420.0
COL,Colombia,2020-04-26,4452.0
COL,Colombia,2020-05-03,4677.0
COL,Colombia,2020-05-10,4624.0
COL,Colombia,2020-05-17,4448.0
COL,Colombia,2020-05-24,4670.0
COL,Colombia,2020-05-31,4570.0
COL,Colombia,2020-06-07,4860.0
COL,Colombia,2020-06-14,4753.0
COL,Colombia,2020-06-21,4964.0
COL,Colombia,2020-06-28,4807.0
COL,Colombia,2020-07-05,4854.0
COL,Colombia,2020-07-12,4887.0
COL,Colombia,2020-07-19,4918.0
COL,Colombia,2020-07-26,4672.0
COL,Colombia,2020-08-02,4726.0
COL,Colombia,2020-08-09,4742.0
COL,Colombia,2020-08-16,4693.0
COL,Colombia,2020-08-23,4912.0
COL,Colombia,2020-08-30,4842.0
COL,Colombia,2020-09-06,4717.0
COL,Colombia,2020-09-13,4609.0
COL,Colombia,2020-09-20,4648.0
COL,Colombia,2020-09-27,4432.0
COL,Colombia,2020-10-04,4628.0
COL,Colombia,2020-10-11,4577.0
COL,Colombia,2020-10-18,4617.0
COL,Colombia,2020-10-25,4633.0
COL,Colombia,2020-11-01,4778.0
COL,Colombia,2020-11-08,4746.0
COL,Colombia,2020-11-15,4697.0
COL,Colombia,2020-11-22,4790.0
COL,Colombia,2020-11-29,4755.0
COL,Colombia,2020-12-06,4803.0
COL,Colombia,2020-12-13,4818.0
COL,Colombia,2020-12-20,4862.0
COL,Colombia,2020-12-27,5041.0
CRI,Costa Rica,2020-01-31,2090.0
CRI,Costa Rica,2020-02-29,1754.0
CRI,Costa Rica,2020-03-31,1947.0
CRI,Costa Rica,2020-04-30,1991.0
CRI,Costa Rica,2020-05-31,2042.0
CRI,Costa Rica,2020-06-30,2275.0
CRI,Costa Rica,2020-07-31,2036.0
CRI,Costa Rica,2020-08-31,2006.0
CRI,Costa Rica,2020-09-30,1996.0
CRI,Costa Rica,2020-10-31,2074.0
CRI,Costa Rica,2020-11-30,1983.0
CRI,Costa Rica,2020-12-31,2098.0
CUB,Cuba,2020-01-31,9249.0
CUB,Cuba,2020-02-29,8502.0
CUB,Cuba,2020-03-31,8806.0
CUB,Cuba,2020-04-30,8560.0
CUB,Cuba,2020-05-31,9091.0
CUB,Cuba,2020-06-30,9506.0
CUB,Cuba,2020-07-31,9505.0
CUB,Cuba,2020-08-31,9419.0
CUB,Cuba,2020-09-30,9009.0
CUB,Cuba,2020-10-31,9059.0
CUB,Cuba,2020-11-30,8899.0
CUB,Cuba,2020-12-31,9484.0
CYP,Cyprus,2020-01-05,133.0
CYP,Cyprus,2020-01-12,159.0
CYP,Cyprus,2020-01-19,155.0
CYP,Cyprus,2020-01-26,158.0
CYP,Cyprus,2020-02-02,154.0
CYP,Cyprus,2020-02-09,160.0
CYP,Cyprus,2020-02-16,141.0
CYP,Cyprus,2020-02-23,137.0
CYP,Cyprus,2020-03-01,140.0
CYP,Cyprus,2020-03-08,130.0
CYP,Cyprus,2020-03-15,135.0
CYP,Cyprus,2020-03-22,115.0
CYP,Cyprus,2020-03-29,125.0
CYP,Cyprus,2020-04-05,115.0
CYP,Cyprus,2020-04-12,112.0
CYP,Cyprus,2020-04-19,125.0
CYP,Cyprus,2020-04-26,126.0
CYP,Cyprus,2020-05-03,135.0
CYP,Cyprus,2020-05-10,101.0
CYP,Cyprus,2020-05-17,110.0
CYP,Cyprus,2020-05-24,128.0
CYP,Cyprus,2020-05-31,138.0
CYP,Cyprus,2020-06-07,92.0
CYP,Cyprus,2020-06-14,101.0
CYP,Cyprus,2020-06-21,116.0
CYP,Cyprus,2020-06-28,97.0
CYP,Cyprus,2020-07-05,120.0
CYP,Cyprus,2020-07-12,134.0
CYP,Cyprus,2020-07-19,94.0
CYP,Cyprus,2020-07-26,75.0
CYP,Cyprus,2020-08-02,104.0
CYP,Cyprus,2020-08-09,124.0
CYP,Cyprus,2020-08-16,90.0
CYP,Cyprus,2020-08-23,114.0
CYP,Cyprus,2020-08-30,118.0
CYP,Cyprus,2020-09-06,108.0
CYP,Cyprus,2020-09-13,112.0
CYP,Cyprus,2020-09-20,88.0
CYP,Cyprus,2020-09-27,100.0
CYP,Cyprus,2020-10-04,113.0
CYP,Cyprus,2020-10-11,118.0
CYP,Cyprus,2020-10-18,104.0
CYP,Cyprus,2020-10-25,100.0
CYP,Cyprus,2020-11-01,106.0
CYP,Cyprus,2020-11-08,95.0
CYP,Cyprus,2020-11-15,118.0
CYP,Cyprus,2020-11-22,101.0
CYP,Cyprus,2020-11-29,133.0
CYP,Cyprus,2020-12-06,119.0
CYP,Cyprus,2020-12-13,121.0
CYP,Cyprus,2020-12-20,155.0
CYP,Cyprus,2020-12-27,116.0
CZE,Czech Republic,2020-01-05,2321.0
CZE,Czech Republic,2020-01-12,2290.0
CZE,Czech Republic,2020-01-19,2311.0
CZE,Czech Republic,2020-01-26,2365.0
CZE,Czech Republic,2020-02-02,2497.0
CZE,Czech Republic,2020-02-09,2445.0
CZE,Czech Republic,2020-02-16,2509.0
CZE,Czech Republic,2020-02-23,2496.0
CZE,Czech Republic,2020-03-01,2313.0
CZE,Czech Republic,2020-03-08,2383.0
CZE,Czech Republic,2020-03-15,2262.0
CZE,Czech Republic,2020-03-22,2198.0
CZE,Czech Republic,2020-03-29,2124.0
CZE,Czech Republic,2020-04-05,2131.0
CZE,Czech Republic,2020-04-12,2145.0
CZE,Czech Republic,2020-04-19,2094.0
CZE,Czech Republic,2020-04-26,2103.0
CZE,Czech Republic,2020-05-03,2051.0
CZE,Czech Republic,2020-05-10,2093.0
CZE,Czech Republic,2020-05-17,2025.0
CZE,Czech Republic,2020-05-24,1995.0
CZE,Czech Republic,2020-05-31,2093.0
