iso_code,country,date,icl_i12_health_12
ARE,United Arab Emirates,2020-04-06,67.6550479019707
ARE,United Arab Emirates,2020-04-07,67.6550479019707
ARE,United Arab Emirates,2020-04-08,67.6550479019707
ARE,United Arab Emirates,2020-04-09,67.6550479019707
ARE,United Arab Emirates,2020-04-10,67.6550479019707
ARE,United Arab Emirates,2020-04-11,67.6550479019707
ARE,United Arab Emirates,2020-04-12,67.6550479019707
ARE,United Arab Emirates,2020-04-27,68.2006365389203
ARE,United Arab Emirates,2020-04-28,68.2006365389203
ARE,United Arab Emirates,2020-04-29,68.2006365389203
ARE,United Arab Emirates,2020-04-30,68.2006365389203
ARE,United Arab Emirates,2020-05-01,68.2006365389203
ARE,United Arab Emirates,2020-05-02,68.2006365389203
ARE,United Arab Emirates,2020-05-03,68.2006365389203
ARE,United Arab Emirates,2020-05-11,83.7578223242614
ARE,United Arab Emirates,2020-05-12,83.7578223242614
ARE,United Arab Emirates,2020-05-13,83.7578223242614
ARE,United Arab Emirates,2020-05-14,83.7578223242614
ARE,United Arab Emirates,2020-05-15,83.7578223242614
ARE,United Arab Emirates,2020-05-16,83.7578223242614
ARE,United Arab Emirates,2020-05-17,83.7578223242614
ARE,United Arab Emirates,2020-05-25,83.3963748823351
ARE,United Arab Emirates,2020-05-26,83.3963748823351
ARE,United Arab Emirates,2020-05-27,83.3963748823351
ARE,United Arab Emirates,2020-05-28,83.3963748823351
ARE,United Arab Emirates,2020-05-29,83.3963748823351
ARE,United Arab Emirates,2020-05-30,83.3963748823351
ARE,United Arab Emirates,2020-05-31,83.3963748823351
ARE,United Arab Emirates,2020-06-08,81.3268729561431
ARE,United Arab Emirates,2020-06-09,81.3268729561431
ARE,United Arab Emirates,2020-06-10,81.3268729561431
ARE,United Arab Emirates,2020-06-11,81.3268729561431
ARE,United Arab Emirates,2020-06-12,81.3268729561431
ARE,United Arab Emirates,2020-06-13,81.3268729561431
ARE,United Arab Emirates,2020-06-14,81.3268729561431
ARE,United Arab Emirates,2020-06-22,78.1206425110607
ARE,United Arab Emirates,2020-06-23,78.1206425110607
ARE,United Arab Emirates,2020-06-24,78.1206425110607
ARE,United Arab Emirates,2020-06-25,78.1206425110607
ARE,United Arab Emirates,2020-06-26,78.1206425110607
ARE,United Arab Emirates,2020-06-27,78.1206425110607
ARE,United Arab Emirates,2020-06-28,78.1206425110607
ARE,United Arab Emirates,2020-07-06,77.1710925620409
ARE,United Arab Emirates,2020-07-07,77.1710925620409
ARE,United Arab Emirates,2020-07-08,77.1710925620409
ARE,United Arab Emirates,2020-07-09,77.1710925620409
ARE,United Arab Emirates,2020-07-10,77.1710925620409
ARE,United Arab Emirates,2020-07-11,77.1710925620409
ARE,United Arab Emirates,2020-07-12,77.1710925620409
ARE,United Arab Emirates,2020-07-20,76.32664420644
ARE,United Arab Emirates,2020-07-21,76.32664420644
ARE,United Arab Emirates,2020-07-22,76.32664420644
ARE,United Arab Emirates,2020-07-23,76.32664420644
ARE,United Arab Emirates,2020-07-24,76.32664420644
ARE,United Arab Emirates,2020-07-25,76.32664420644
ARE,United Arab Emirates,2020-07-26,76.32664420644
ARE,United Arab Emirates,2020-08-03,73.6885382472211
ARE,United Arab Emirates,2020-08-04,73.6885382472211
ARE,United Arab Emirates,2020-08-05,73.6885382472211
ARE,United Arab Emirates,2020-08-06,73.6885382472211
ARE,United Arab Emirates,2020-08-07,73.6885382472211
ARE,United Arab Emirates,2020-08-08,73.6885382472211
ARE,United Arab Emirates,2020-08-09,73.6885382472211
ARE,United Arab Emirates,2020-08-17,76.5408448815415
ARE,United Arab Emirates,2020-08-18,76.5408448815415
ARE,United Arab Emirates,2020-08-19,76.5408448815415
ARE,United Arab Emirates,2020-08-20,76.5408448815415
ARE,United Arab Emirates,2020-08-21,76.5408448815415
ARE,United Arab Emirates,2020-08-22,76.5408448815415
ARE,United Arab Emirates,2020-08-23,76.5408448815415
ARE,United Arab Emirates,2020-08-31,76.0558979641516
ARE,United Arab Emirates,2020-09-01,76.0558979641516
ARE,United Arab Emirates,2020-09-02,76.0558979641516
ARE,United Arab Emirates,2020-09-03,76.0558979641516
ARE,United Arab Emirates,2020-09-04,76.0558979641516
ARE,United Arab Emirates,2020-09-05,76.0558979641516
ARE,United Arab Emirates,2020-09-06,76.0558979641516
ARE,United Arab Emirates,2020-09-14,73.2510445670679
ARE,United Arab Emirates,2020-09-15,73.2510445670679
ARE,United Arab Emirates,2020-09-16,73.2510445670679
ARE,United Arab Emirates,2020-09-17,73.2510445670679
ARE,United Arab Emirates,2020-09-18,73.2510445670679
ARE,United Arab Emirates,2020-09-19,73.2510445670679
ARE,United Arab Emirates,2020-09-20,73.2510445670679
AUS,Australia,2020-03-30,85.9711329027659
AUS,Australia,2020-03-31,85.9711329027659
AUS,Australia,2020-04-01,85.9711329027659
AUS,Australia,2020-04-02,85.9711329027659
AUS,Australia,2020-04-03,85.9711329027659
AUS,Australia,2020-04-04,85.9711329027659
AUS,Australia,2020-04-05,85.9711329027659
AUS,Australia,2020-04-06,87.4435658180019
AUS,Australia,2020-04-07,87.4435658180019
AUS,Australia,2020-04-08,87.4435658180019
AUS,Australia,2020-04-09,87.4435658180019
AUS,Australia,2020-04-10,87.4435658180019
AUS,Australia,2020-04-11,87.4435658180019
AUS,Australia,2020-04-12,87.4435658180019
AUS,Australia,2020-04-13,84.8367105730278
AUS,Australia,2020-04-14,84.8367105730278
AUS,Australia,2020-04-15,84.8367105730278
AUS,Australia,2020-04-16,84.8367105730278
AUS,Australia,2020-04-17,84.8367105730278
AUS,Australia,2020-04-18,84.8367105730278
AUS,Australia,2020-04-19,84.8367105730278
AUS,Australia,2020-04-20,83.9854337347262
AUS,Australia,2020-04-21,83.9854337347262
AUS,Australia,2020-04-22,83.9854337347262
AUS,Australia,2020-04-23,83.9854337347262
AUS,Australia,2020-04-24,83.9854337347262
AUS,Australia,2020-04-25,83.9854337347262
AUS,Australia,2020-04-26,83.9854337347262
AUS,Australia,2020-04-27,81.5642980401673
AUS,Australia,2020-04-28,81.5642980401673
AUS,Australia,2020-04-29,81.5642980401673
AUS,Australia,2020-04-30,81.5642980401673
AUS,Australia,2020-05-01,81.5642980401673
AUS,Australia,2020-05-02,81.5642980401673
AUS,Australia,2020-05-03,81.5642980401673
AUS,Australia,2020-05-04,80.1810106346494
AUS,Australia,2020-05-05,80.1810106346494
AUS,Australia,2020-05-06,80.1810106346494
AUS,Australia,2020-05-07,80.1810106346494
AUS,Australia,2020-05-08,80.1810106346494
AUS,Australia,2020-05-09,80.1810106346494
AUS,Australia,2020-05-10,80.1810106346494
AUS,Australia,2020-05-11,68.4385183282422
AUS,Australia,2020-05-12,68.4385183282422
AUS,Australia,2020-05-13,68.4385183282422
AUS,Australia,2020-05-14,68.4385183282422
AUS,Australia,2020-05-15,68.4385183282422
AUS,Australia,2020-05-16,68.4385183282422
AUS,Australia,2020-05-17,68.4385183282422
AUS,Australia,2020-06-01,58.9834851522543
