iso_code,country,date,owid_extreme_poverty
ECU,Ecuador,2020-06-28,3.6
ECU,Ecuador,2020-06-29,3.6
ECU,Ecuador,2020-06-30,3.6
ECU,Ecuador,2020-07-01,3.6
ECU,Ecuador,2020-07-02,3.6
ECU,Ecuador,2020-07-03,3.6
ECU,Ecuador,2020-07-04,3.6
ECU,Ecuador,2020-07-05,3.6
ECU,Ecuador,2020-07-06,3.6
ECU,Ecuador,2020-07-07,3.6
ECU,Ecuador,2020-07-08,3.6
ECU,Ecuador,2020-07-09,3.6
ECU,Ecuador,2020-07-10,3.6
ECU,Ecuador,2020-07-11,3.6
ECU,Ecuador,2020-07-12,3.6
ECU,Ecuador,2020-07-13,3.6
ECU,Ecuador,2020-07-14,3.6
ECU,Ecuador,2020-07-15,3.6
ECU,Ecuador,2020-07-16,3.6
ECU,Ecuador,2020-07-17,3.6
ECU,Ecuador,2020-07-18,3.6
ECU,Ecuador,2020-07-19,3.6
ECU,Ecuador,2020-07-20,3.6
ECU,Ecuador,2020-07-21,3.6
ECU,Ecuador,2020-07-22,3.6
ECU,Ecuador,2020-07-23,3.6
ECU,Ecuador,2020-07-24,3.6
ECU,Ecuador,2020-07-25,3.6
ECU,Ecuador,2020-07-26,3.6
EGY,Egypt,2019-12-31,1.3
EGY,Egypt,2020-01-01,1.3
EGY,Egypt,2020-01-02,1.3
EGY,Egypt,2020-01-03,1.3
EGY,Egypt,2020-01-04,1.3
EGY,Egypt,2020-01-05,1.3
EGY,Egypt,2020-01-06,1.3
EGY,Egypt,2020-01-07,1.3
EGY,Egypt,2020-01-08,1.3
EGY,Egypt,2020-01-09,1.3
EGY,Egypt,2020-01-10,1.3
EGY,Egypt,2020-01-11,1.3
EGY,Egypt,2020-01-12,1.3
EGY,Egypt,2020-01-13,1.3
EGY,Egypt,2020-01-14,1.3
EGY,Egypt,2020-01-15,1.3
EGY,Egypt,2020-01-16,1.3
EGY,Egypt,2020-01-17,1.3
EGY,Egypt,2020-01-18,1.3
EGY,Egypt,2020-01-19,1.3
EGY,Egypt,2020-01-20,1.3
EGY,Egypt,2020-01-21,1.3
EGY,Egypt,2020-01-22,1.3
EGY,Egypt,2020-01-23,1.3
EGY,Egypt,2020-01-24,1.3
EGY,Egypt,2020-01-25,1.3
EGY,Egypt,2020-01-26,1.3
EGY,Egypt,2020-01-27,1.3
EGY,Egypt,2020-01-28,1.3
EGY,Egypt,2020-01-29,1.3
EGY,Egypt,2020-01-30,1.3
EGY,Egypt,2020-01-31,1.3
EGY,Egypt,2020-02-01,1.3
EGY,Egypt,2020-02-02,1.3
EGY,Egypt,2020-02-03,1.3
EGY,Egypt,2020-02-04,1.3
EGY,Egypt,2020-02-05,1.3
EGY,Egypt,2020-02-06,1.3
EGY,Egypt,2020-02-07,1.3
EGY,Egypt,2020-02-08,1.3
EGY,Egypt,2020-02-09,1.3
EGY,Egypt,2020-02-10,1.3
EGY,Egypt,2020-02-11,1.3
EGY,Egypt,2020-02-12,1.3
EGY,Egypt,2020-02-13,1.3
EGY,Egypt,2020-02-14,1.3
EGY,Egypt,2020-02-15,1.3
EGY,Egypt,2020-02-16,1.3
EGY,Egypt,2020-02-17,1.3
EGY,Egypt,2020-02-18,1.3
EGY,Egypt,2020-02-19,1.3
EGY,Egypt,2020-02-20,1.3
EGY,Egypt,2020-02-21,1.3
EGY,Egypt,2020-02-22,1.3
EGY,Egypt,2020-02-23,1.3
EGY,Egypt,2020-02-24,1.3
EGY,Egypt,2020-02-25,1.3
EGY,Egypt,2020-02-26,1.3
EGY,Egypt,2020-02-27,1.3
EGY,Egypt,2020-02-28,1.3
EGY,Egypt,2020-02-29,1.3
EGY,Egypt,2020-03-01,1.3
EGY,Egypt,2020-03-02,1.3
EGY,Egypt,2020-03-06,1.3
EGY,Egypt,2020-03-07,1.3
EGY,Egypt,2020-03-09,1.3
EGY,Egypt,2020-03-10,1.3
EGY,Egypt,2020-03-11,1.3
EGY,Egypt,2020-03-12,1.3
EGY,Egypt,2020-03-13,1.3
EGY,Egypt,2020-03-14,1.3
EGY,Egypt,2020-03-15,1.3
EGY,Egypt,2020-03-16,1.3
EGY,Egypt,2020-03-17,1.3
EGY,Egypt,2020-03-18,1.3
EGY,Egypt,2020-03-19,1.3
EGY,Egypt,2020-03-20,1.3
EGY,Egypt,2020-03-21,1.3
EGY,Egypt,2020-03-22,1.3
EGY,Egypt,2020-03-23,1.3
EGY,Egypt,2020-03-24,1.3
EGY,Egypt,2020-03-25,1.3
EGY,Egypt,2020-03-26,1.3
EGY,Egypt,2020-03-27,1.3
EGY,Egypt,2020-03-28,1.3
EGY,Egypt,2020-03-29,1.3
EGY,Egypt,2020-03-30,1.3
EGY,Egypt,2020-03-31,1.3
EGY,Egypt,2020-04-01,1.3
EGY,Egypt,2020-04-02,1.3
EGY,Egypt,2020-04-03,1.3
EGY,Egypt,2020-04-04,1.3
EGY,Egypt,2020-04-05,1.3
EGY,Egypt,2020-04-06,1.3
EGY,Egypt,2020-04-07,1.3
EGY,Egypt,2020-04-08,1.3
EGY,Egypt,2020-04-09,1.3
EGY,Egypt,2020-04-10,1.3
EGY,Egypt,2020-04-11,1.3
EGY,Egypt,2020-04-12,1.3
EGY,Egypt,2020-04-13,1.3
EGY,Egypt,2020-04-14,1.3
EGY,Egypt,2020-04-15,1.3
EGY,Egypt,2020-04-16,1.3
EGY,Egypt,2020-04-17,1.3
EGY,Egypt,2020-04-18,1.3
EGY,Egypt,2020-04-19,1.3
EGY,Egypt,2020-04-20,1.3
EGY,Egypt,2020-04-21,1.3
EGY,Egypt,2020-04-22,1.3
EGY,Egypt,2020-04-23,1.3
EGY,Egypt,2020-04-24,1.3
EGY,Egypt,2020-04-25,1.3
EGY,Egypt,2020-04-26,1.3
EGY,Egypt,2020-04-27,1.3
EGY,Egypt,2020-04-28,1.3
EGY,Egypt,2020-04-29,1.3
EGY,Egypt,2020-04-30,1.3
EGY,Egypt,2020-05-01,1.3
EGY,Egypt,2020-05-02,1.3
EGY,Egypt,2020-05-03,1.3
EGY,Egypt,2020-05-04,1.3
EGY,Egypt,2020-05-05,1.3
EGY,Egypt,2020-05-06,1.3
EGY,Egypt,2020-05-07,1.3
EGY,Egypt,2020-05-08,1.3
EGY,Egypt,2020-05-09,1.3
EGY,Egypt,2020-05-10,1.3
EGY,Egypt,2020-05-11,1.3
EGY,Egypt,2020-05-12,1.3
EGY,Egypt,2020-05-13,1.3
EGY,Egypt,2020-05-14,1.3
EGY,Egypt,2020-05-15,1.3
EGY,Egypt,2020-05-16,1.3
EGY,Egypt,2020-05-17,1.3
EGY,Egypt,2020-05-18,1.3
EGY,Egypt,2020-05-19,1.3
EGY,Egypt,2020-05-20,1.3
EGY,Egypt,2020-05-21,1.3
EGY,Egypt,2020-05-22,1.3
EGY,Egypt,2020-05-23,1.3
EGY,Egypt,2020-05-24,1.3
EGY,Egypt,2020-05-25,1.3
EGY,Egypt,2020-05-26,1.3
EGY,Egypt,2020-05-27,1.3
EGY,Egypt,2020-05-28,1.3
EGY,Egypt,2020-05-29,1.3
EGY,Egypt,2020-05-30,1.3
EGY,Egypt,2020-05-31,1.3
EGY,Egypt,2020-06-01,1.3
EGY,Egypt,2020-06-02,1.3
EGY,Egypt,2020-06-03,1.3
EGY,Egypt,2020-06-04,1.3
EGY,Egypt,2020-06-05,1.3
EGY,Egypt,2020-06-06,1.3
EGY,Egypt,2020-06-07,1.3
EGY,Egypt,2020-06-08,1.3
EGY,Egypt,2020-06-09,1.3
EGY,Egypt,2020-06-10,1.3
EGY,Egypt,2020-06-11,1.3
EGY,Egypt,2020-06-12,1.3
EGY,Egypt,2020-06-13,1.3
EGY,Egypt,2020-06-14,1.3
EGY,Egypt,2020-06-15,1.3
EGY,Egypt,2020-06-16,1.3
EGY,Egypt,2020-06-17,1.3
EGY,Egypt,2020-06-18,1.3
EGY,Egypt,2020-06-19,1.3
EGY,Egypt,2020-06-20,1.3
EGY,Egypt,2020-06-21,1.3
EGY,Egypt,2020-06-22,1.3
EGY,Egypt,2020-06-23,1.3
EGY,Egypt,2020-06-24,1.3
EGY,Egypt,2020-06-25,1.3
EGY,Egypt,2020-06-26,1.3
EGY,Egypt,2020-06-27,1.3
EGY,Egypt,2020-06-28,1.3
EGY,Egypt,2020-06-29,1.3
EGY,Egypt,2020-06-30,1.3
EGY,Egypt,2020-07-01,1.3
EGY,Egypt,2020-07-02,1.3
EGY,Egypt,2020-07-03,1.3
EGY,Egypt,2020-07-04,1.3
EGY,Egypt,2020-07-05,1.3
EGY,Egypt,2020-07-06,1.3
EGY,Egypt,2020-07-07,1.3
EGY,Egypt,2020-07-08,1.3
EGY,Egypt,2020-07-09,1.3
EGY,Egypt,2020-07-10,1.3
EGY,Egypt,2020-07-11,1.3
EGY,Egypt,2020-07-12,1.3
EGY,Egypt,2020-07-13,1.3
EGY,Egypt,2020-07-14,1.3
EGY,Egypt,2020-07-15,1.3
EGY,Egypt,2020-07-16,1.3
EGY,Egypt,2020-07-17,1.3
EGY,Egypt,2020-07-18,1.3
EGY,Egypt,2020-07-19,1.3
EGY,Egypt,2020-07-20,1.3
EGY,Egypt,2020-07-21,1.3
EGY,Egypt,2020-07-22,1.3
EGY,Egypt,2020-07-23,1.3
EGY,Egypt,2020-07-24,1.3
EGY,Egypt,2020-07-25,1.3
EGY,Egypt,2020-07-26,1.3
ERI,Eritrea,2020-03-22,
ERI,Eritrea,2020-03-23,
ERI,Eritrea,2020-03-24,
ERI,Eritrea,2020-03-25,
ERI,Eritrea,2020-03-26,
ERI,Eritrea,2020-03-27,
ERI,Eritrea,2020-03-28,
ERI,Eritrea,2020-03-29,
ERI,Eritrea,2020-03-30,
ERI,Eritrea,2020-03-31,
ERI,Eritrea,2020-04-01,
ERI,Eritrea,2020-04-02,
ERI,Eritrea,2020-04-03,
ERI,Eritrea,2020-04-04,
ERI,Eritrea,2020-04-05,
ERI,Eritrea,2020-04-06,
ERI,Eritrea,2020-04-07,
ERI,Eritrea,2020-04-08,
ERI,Eritrea,2020-04-09,
ERI,Eritrea,2020-04-10,
ERI,Eritrea,2020-04-11,
ERI,Eritrea,2020-04-12,
ERI,Eritrea,2020-04-13,
ERI,Eritrea,2020-04-14,
ERI,Eritrea,2020-04-15,
ERI,Eritrea,2020-04-16,
ERI,Eritrea,2020-04-17,
ERI,Eritrea,2020-04-18,
ERI,Eritrea,2020-04-19,
ERI,Eritrea,2020-04-20,
ERI,Eritrea,2020-04-21,
ERI,Eritrea,2020-04-22,
ERI,Eritrea,2020-04-23,
ERI,Eritrea,2020-04-24,
ERI,Eritrea,2020-04-25,
ERI,Eritrea,2020-04-26,
ERI,Eritrea,2020-04-27,
ERI,Eritrea,2020-04-28,
ERI,Eritrea,2020-04-29,
ERI,Eritrea,2020-04-30,
ERI,Eritrea,2020-05-01,
ERI,Eritrea,2020-05-02,
ERI,Eritrea,2020-05-03,
ERI,Eritrea,2020-05-04,
ERI,Eritrea,2020-05-05,
ERI,Eritrea,2020-05-06,
ERI,Eritrea,2020-05-07,
ERI,Eritrea,2020-05-08,
ERI,Eritrea,2020-05-09,
ERI,Eritrea,2020-05-10,
ERI,Eritrea,2020-05-11,
ERI,Eritrea,2020-05-12,
ERI,Eritrea,2020-05-13,
ERI,Eritrea,2020-05-14,
ERI,Eritrea,2020-05-15,
ERI,Eritrea,2020-05-16,
ERI,Eritrea,2020-05-17,
ERI,Eritrea,2020-05-18,
ERI,Eritrea,2020-05-19,
ERI,Eritrea,2020-05-20,
ERI,Eritrea,2020-05-21,
ERI,Eritrea,2020-05-22,
ERI,Eritrea,2020-05-23,
ERI,Eritrea,2020-05-24,
ERI,Eritrea,2020-05-25,
ERI,Eritrea,2020-05-26,
ERI,Eritrea,2020-05-27,
ERI,Eritrea,2020-05-28,
ERI,Eritrea,2020-05-29,
ERI,Eritrea,2020-05-30,
ERI,Eritrea,2020-05-31,
ERI,Eritrea,2020-06-01,
ERI,Eritrea,2020-06-02,
ERI,Eritrea,2020-06-03,
ERI,Eritrea,2020-06-04,
ERI,Eritrea,2020-06-05,
ERI,Eritrea,2020-06-06,
ERI,Eritrea,2020-06-07,
ERI,Eritrea,2020-06-08,
ERI,Eritrea,2020-06-09,
ERI,Eritrea,2020-06-10,
ERI,Eritrea,2020-06-11,
ERI,Eritrea,2020-06-12,
ERI,Eritrea,2020-06-13,
ERI,Eritrea,2020-06-14,
ERI,Eritrea,2020-06-15,
ERI,Eritrea,2020-06-16,
ERI,Eritrea,2020-06-17,
ERI,Eritrea,2020-06-18,
ERI,Eritrea,2020-06-19,
ERI,Eritrea,2020-06-20,
ERI,Eritrea,2020-06-21,
ERI,Eritrea,2020-06-22,
ERI,Eritrea,2020-06-23,
ERI,Eritrea,2020-06-24,
ERI,Eritrea,2020-06-25,
ERI,Eritrea,2020-06-26,
ERI,Eritrea,2020-06-27,
ERI,Eritrea,2020-06-28,
ERI,Eritrea,2020-06-29,
ERI,Eritrea,2020-06-30,
ERI,Eritrea,2020-07-01,
ERI,Eritrea,2020-07-02,
ERI,Eritrea,2020-07-03,
ERI,Eritrea,2020-07-04,
ERI,Eritrea,2020-07-05,
ERI,Eritrea,2020-07-06,
ERI,Eritrea,2020-07-07,
ERI,Eritrea,2020-07-08,
ERI,Eritrea,2020-07-09,
ERI,Eritrea,2020-07-10,
ERI,Eritrea,2020-07-11,
ERI,Eritrea,2020-07-12,
ERI,Eritrea,2020-07-13,
ERI,Eritrea,2020-07-14,
ERI,Eritrea,2020-07-15,
ERI,Eritrea,2020-07-16,
ERI,Eritrea,2020-07-17,
ERI,Eritrea,2020-07-18,
ERI,Eritrea,2020-07-19,
ERI,Eritrea,2020-07-20,
ERI,Eritrea,2020-07-21,
ERI,Eritrea,2020-07-22,
ERI,Eritrea,2020-07-23,
ERI,Eritrea,2020-07-24,
ERI,Eritrea,2020-07-25,
ERI,Eritrea,2020-07-26,
ESH,Western Sahara,2020-04-26,
ESH,Western Sahara,2020-04-27,
ESH,Western Sahara,2020-04-28,
ESH,Western Sahara,2020-04-29,
ESH,Western Sahara,2020-04-30,
ESH,Western Sahara,2020-05-01,
ESH,Western Sahara,2020-05-02,
ESH,Western Sahara,2020-05-03,
ESH,Western Sahara,2020-05-04,
ESH,Western Sahara,2020-05-05,
ESH,Western Sahara,2020-05-06,
ESH,Western Sahara,2020-05-07,
ESH,Western Sahara,2020-05-08,
ESH,Western Sahara,2020-05-09,
ESH,Western Sahara,2020-05-10,
ESH,Western Sahara,2020-05-11,
ESH,Western Sahara,2020-05-12,
ESH,Western Sahara,2020-05-13,
ESH,Western Sahara,2020-05-14,
ESH,Western Sahara,2020-05-15,
ESH,Western Sahara,2020-05-16,
ESH,Western Sahara,2020-05-17,
ESH,Western Sahara,2020-05-18,
ESH,Western Sahara,2020-05-19,
ESH,Western Sahara,2020-05-20,
ESH,Western Sahara,2020-05-21,
ESH,Western Sahara,2020-05-22,
ESH,Western Sahara,2020-05-23,
ESH,Western Sahara,2020-05-24,
ESH,Western Sahara,2020-05-25,
ESH,Western Sahara,2020-05-26,
ESH,Western Sahara,2020-05-27,
ESH,Western Sahara,2020-05-28,
ESH,Western Sahara,2020-05-29,
ESH,Western Sahara,2020-05-30,
ESH,Western Sahara,2020-05-31,
ESH,Western Sahara,2020-06-01,
ESH,Western Sahara,2020-06-02,
ESH,Western Sahara,2020-06-03,
ESH,Western Sahara,2020-06-04,
ESH,Western Sahara,2020-06-05,
ESH,Western Sahara,2020-06-06,
ESH,Western Sahara,2020-06-07,
ESH,Western Sahara,2020-06-08,
ESH,Western Sahara,2020-06-09,
ESH,Western Sahara,2020-06-10,
ESH,Western Sahara,2020-06-11,
ESH,Western Sahara,2020-06-12,
ESH,Western Sahara,2020-06-13,
ESH,Western Sahara,2020-06-14,
ESH,Western Sahara,2020-06-15,
ESH,Western Sahara,2020-06-16,
ESH,Western Sahara,2020-06-17,
ESH,Western Sahara,2020-06-18,
ESH,Western Sahara,2020-06-19,
ESH,Western Sahara,2020-06-20,
ESH,Western Sahara,2020-06-21,
ESH,Western Sahara,2020-06-22,
ESH,Western Sahara,2020-06-23,
ESH,Western Sahara,2020-06-24,
ESH,Western Sahara,2020-06-25,
ESH,Western Sahara,2020-06-26,
ESH,Western Sahara,2020-06-27,
ESH,Western Sahara,2020-06-28,
ESH,Western Sahara,2020-06-29,
ESH,Western Sahara,2020-06-30,
ESH,Western Sahara,2020-07-01,
ESH,Western Sahara,2020-07-02,
ESH,Western Sahara,2020-07-03,
ESH,Western Sahara,2020-07-04,
ESH,Western Sahara,2020-07-05,
ESH,Western Sahara,2020-07-06,
ESH,Western Sahara,2020-07-07,
ESH,Western Sahara,2020-07-08,
ESH,Western Sahara,2020-07-09,
ESH,Western Sahara,2020-07-10,
ESH,Western Sahara,2020-07-11,
ESH,Western Sahara,2020-07-12,
ESH,Western Sahara,2020-07-13,
ESH,Western Sahara,2020-07-14,
ESH,Western Sahara,2020-07-15,
ESH,Western Sahara,2020-07-16,
ESH,Western Sahara,2020-07-17,
ESH,Western Sahara,2020-07-18,
ESH,Western Sahara,2020-07-19,
ESH,Western Sahara,2020-07-20,
ESH,Western Sahara,2020-07-21,
ESH,Western Sahara,2020-07-22,
ESH,Western Sahara,2020-07-23,
ESH,Western Sahara,2020-07-24,
ESH,Western Sahara,2020-07-25,
ESH,Western Sahara,2020-07-26,
ESP,Spain,2019-12-31,1.0
ESP,Spain,2020-01-01,1.0
ESP,Spain,2020-01-02,1.0
ESP,Spain,2020-01-03,1.0
ESP,Spain,2020-01-04,1.0
ESP,Spain,2020-01-05,1.0
ESP,Spain,2020-01-06,1.0
ESP,Spain,2020-01-07,1.0
ESP,Spain,2020-01-08,1.0
ESP,Spain,2020-01-09,1.0
ESP,Spain,2020-01-10,1.0
ESP,Spain,2020-01-11,1.0
ESP,Spain,2020-01-12,1.0
ESP,Spain,2020-01-13,1.0
ESP,Spain,2020-01-14,1.0
ESP,Spain,2020-01-15,1.0
ESP,Spain,2020-01-16,1.0
ESP,Spain,2020-01-17,1.0
ESP,Spain,2020-01-18,1.0
ESP,Spain,2020-01-19,1.0
ESP,Spain,2020-01-20,1.0
ESP,Spain,2020-01-21,1.0
ESP,Spain,2020-01-22,1.0
ESP,Spain,2020-01-23,1.0
ESP,Spain,2020-01-24,1.0
ESP,Spain,2020-01-25,1.0
ESP,Spain,2020-01-26,1.0
ESP,Spain,2020-01-27,1.0
ESP,Spain,2020-01-28,1.0
ESP,Spain,2020-01-29,1.0
ESP,Spain,2020-01-30,1.0
ESP,Spain,2020-01-31,1.0
ESP,Spain,2020-02-01,1.0
ESP,Spain,2020-02-02,1.0
ESP,Spain,2020-02-03,1.0
ESP,Spain,2020-02-04,1.0
ESP,Spain,2020-02-05,1.0
ESP,Spain,2020-02-06,1.0
ESP,Spain,2020-02-07,1.0
ESP,Spain,2020-02-08,1.0
ESP,Spain,2020-02-09,1.0
ESP,Spain,2020-02-10,1.0
ESP,Spain,2020-02-11,1.0
ESP,Spain,2020-02-12,1.0
ESP,Spain,2020-02-13,1.0
ESP,Spain,2020-02-14,1.0
ESP,Spain,2020-02-15,1.0
ESP,Spain,2020-02-16,1.0
ESP,Spain,2020-02-17,1.0
ESP,Spain,2020-02-18,1.0
ESP,Spain,2020-02-19,1.0
ESP,Spain,2020-02-20,1.0
ESP,Spain,2020-02-21,1.0
ESP,Spain,2020-02-22,1.0
ESP,Spain,2020-02-23,1.0
ESP,Spain,2020-02-24,1.0
ESP,Spain,2020-02-25,1.0
ESP,Spain,2020-02-26,1.0
ESP,Spain,2020-02-27,1.0
ESP,Spain,2020-02-28,1.0
ESP,Spain,2020-02-29,1.0
ESP,Spain,2020-03-01,1.0
ESP,Spain,2020-03-02,1.0
ESP,Spain,2020-03-03,1.0
ESP,Spain,2020-03-04,1.0
ESP,Spain,2020-03-05,1.0
ESP,Spain,2020-03-06,1.0
ESP,Spain,2020-03-07,1.0
ESP,Spain,2020-03-08,1.0
ESP,Spain,2020-03-09,1.0
ESP,Spain,2020-03-10,1.0
ESP,Spain,2020-03-11,1.0
ESP,Spain,2020-03-12,1.0
ESP,Spain,2020-03-13,1.0
ESP,Spain,2020-03-14,1.0
ESP,Spain,2020-03-15,1.0
ESP,Spain,2020-03-16,1.0
ESP,Spain,2020-03-17,1.0
ESP,Spain,2020-03-18,1.0
ESP,Spain,2020-03-19,1.0
ESP,Spain,2020-03-20,1.0
ESP,Spain,2020-03-21,1.0
ESP,Spain,2020-03-22,1.0
ESP,Spain,2020-03-23,1.0
ESP,Spain,2020-03-24,1.0
ESP,Spain,2020-03-25,1.0
ESP,Spain,2020-03-26,1.0
ESP,Spain,2020-03-27,1.0
ESP,Spain,2020-03-28,1.0
ESP,Spain,2020-03-29,1.0
ESP,Spain,2020-03-30,1.0
ESP,Spain,2020-03-31,1.0
ESP,Spain,2020-04-01,1.0
ESP,Spain,2020-04-02,1.0
ESP,Spain,2020-04-03,1.0
ESP,Spain,2020-04-04,1.0
ESP,Spain,2020-04-05,1.0
ESP,Spain,2020-04-06,1.0
ESP,Spain,2020-04-07,1.0
ESP,Spain,2020-04-08,1.0
ESP,Spain,2020-04-09,1.0
ESP,Spain,2020-04-10,1.0
ESP,Spain,2020-04-11,1.0
ESP,Spain,2020-04-12,1.0
ESP,Spain,2020-04-13,1.0
ESP,Spain,2020-04-14,1.0
ESP,Spain,2020-04-15,1.0
ESP,Spain,2020-04-16,1.0
ESP,Spain,2020-04-17,1.0
ESP,Spain,2020-04-18,1.0
ESP,Spain,2020-04-19,1.0
ESP,Spain,2020-04-20,1.0
ESP,Spain,2020-04-21,1.0
ESP,Spain,2020-04-22,1.0
ESP,Spain,2020-04-23,1.0
ESP,Spain,2020-04-24,1.0
ESP,Spain,2020-04-25,1.0
ESP,Spain,2020-04-26,1.0
ESP,Spain,2020-04-27,1.0
ESP,Spain,2020-04-28,1.0
ESP,Spain,2020-04-29,1.0
ESP,Spain,2020-04-30,1.0
ESP,Spain,2020-05-01,1.0
ESP,Spain,2020-05-02,1.0
ESP,Spain,2020-05-03,1.0
ESP,Spain,2020-05-04,1.0
ESP,Spain,2020-05-05,1.0
ESP,Spain,2020-05-06,1.0
ESP,Spain,2020-05-07,1.0
ESP,Spain,2020-05-08,1.0
ESP,Spain,2020-05-09,1.0
ESP,Spain,2020-05-10,1.0
ESP,Spain,2020-05-11,1.0
ESP,Spain,2020-05-12,1.0
ESP,Spain,2020-05-13,1.0
ESP,Spain,2020-05-14,1.0
ESP,Spain,2020-05-15,1.0
ESP,Spain,2020-05-16,1.0
ESP,Spain,2020-05-17,1.0
ESP,Spain,2020-05-18,1.0
ESP,Spain,2020-05-19,1.0
ESP,Spain,2020-05-20,1.0
ESP,Spain,2020-05-21,1.0
ESP,Spain,2020-05-22,1.0
ESP,Spain,2020-05-23,1.0
ESP,Spain,2020-05-24,1.0
ESP,Spain,2020-05-25,1.0
ESP,Spain,2020-05-26,1.0
ESP,Spain,2020-05-27,1.0
ESP,Spain,2020-05-28,1.0
ESP,Spain,2020-05-29,1.0
ESP,Spain,2020-05-30,1.0
ESP,Spain,2020-05-31,1.0
ESP,Spain,2020-06-01,1.0
ESP,Spain,2020-06-02,1.0
ESP,Spain,2020-06-03,1.0
ESP,Spain,2020-06-04,1.0
ESP,Spain,2020-06-05,1.0
ESP,Spain,2020-06-06,1.0
ESP,Spain,2020-06-07,1.0
ESP,Spain,2020-06-08,1.0
ESP,Spain,2020-06-09,1.0
ESP,Spain,2020-06-10,1.0
ESP,Spain,2020-06-11,1.0
ESP,Spain,2020-06-12,1.0
ESP,Spain,2020-06-13,1.0
ESP,Spain,2020-06-14,1.0
ESP,Spain,2020-06-15,1.0
ESP,Spain,2020-06-16,1.0
ESP,Spain,2020-06-17,1.0
ESP,Spain,2020-06-18,1.0
ESP,Spain,2020-06-19,1.0
ESP,Spain,2020-06-20,1.0
ESP,Spain,2020-06-21,1.0
ESP,Spain,2020-06-22,1.0
ESP,Spain,2020-06-23,1.0
ESP,Spain,2020-06-24,1.0
ESP,Spain,2020-06-25,1.0
ESP,Spain,2020-06-26,1.0
ESP,Spain,2020-06-27,1.0
ESP,Spain,2020-06-28,1.0
ESP,Spain,2020-06-29,1.0
ESP,Spain,2020-06-30,1.0
ESP,Spain,2020-07-01,1.0
ESP,Spain,2020-07-02,1.0
ESP,Spain,2020-07-03,1.0
ESP,Spain,2020-07-04,1.0
ESP,Spain,2020-07-05,1.0
ESP,Spain,2020-07-06,1.0
ESP,Spain,2020-07-07,1.0
ESP,Spain,2020-07-08,1.0
ESP,Spain,2020-07-09,1.0
ESP,Spain,2020-07-10,1.0
ESP,Spain,2020-07-11,1.0
ESP,Spain,2020-07-12,1.0
ESP,Spain,2020-07-13,1.0
ESP,Spain,2020-07-14,1.0
ESP,Spain,2020-07-15,1.0
ESP,Spain,2020-07-16,1.0
ESP,Spain,2020-07-17,1.0
ESP,Spain,2020-07-18,1.0
ESP,Spain,2020-07-19,1.0
ESP,Spain,2020-07-20,1.0
ESP,Spain,2020-07-21,1.0
ESP,Spain,2020-07-22,1.0
ESP,Spain,2020-07-23,1.0
ESP,Spain,2020-07-24,1.0
ESP,Spain,2020-07-25,1.0
EST,Estonia,2019-12-31,0.5
EST,Estonia,2020-01-01,0.5
EST,Estonia,2020-01-02,0.5
EST,Estonia,2020-01-03,0.5
EST,Estonia,2020-01-04,0.5
EST,Estonia,2020-01-05,0.5
EST,Estonia,2020-01-06,0.5
EST,Estonia,2020-01-07,0.5
EST,Estonia,2020-01-08,0.5
EST,Estonia,2020-01-09,0.5
EST,Estonia,2020-01-10,0.5
EST,Estonia,2020-01-11,0.5
EST,Estonia,2020-01-12,0.5
EST,Estonia,2020-01-13,0.5
EST,Estonia,2020-01-14,0.5
EST,Estonia,2020-01-15,0.5
EST,Estonia,2020-01-16,0.5
EST,Estonia,2020-01-17,0.5
EST,Estonia,2020-01-18,0.5
EST,Estonia,2020-01-19,0.5
EST,Estonia,2020-01-20,0.5
EST,Estonia,2020-01-21,0.5
EST,Estonia,2020-01-22,0.5
EST,Estonia,2020-01-23,0.5
EST,Estonia,2020-01-24,0.5
EST,Estonia,2020-01-25,0.5
EST,Estonia,2020-01-26,0.5
EST,Estonia,2020-01-27,0.5
EST,Estonia,2020-01-28,0.5
EST,Estonia,2020-01-29,0.5
EST,Estonia,2020-01-30,0.5
EST,Estonia,2020-01-31,0.5
EST,Estonia,2020-02-01,0.5
EST,Estonia,2020-02-02,0.5
EST,Estonia,2020-02-03,0.5
EST,Estonia,2020-02-04,0.5
EST,Estonia,2020-02-05,0.5
EST,Estonia,2020-02-06,0.5
EST,Estonia,2020-02-07,0.5
EST,Estonia,2020-02-08,0.5
EST,Estonia,2020-02-09,0.5
EST,Estonia,2020-02-10,0.5
EST,Estonia,2020-02-11,0.5
EST,Estonia,2020-02-12,0.5
EST,Estonia,2020-02-13,0.5
EST,Estonia,2020-02-14,0.5
EST,Estonia,2020-02-15,0.5
EST,Estonia,2020-02-16,0.5
EST,Estonia,2020-02-17,0.5
EST,Estonia,2020-02-18,0.5
EST,Estonia,2020-02-19,0.5
EST,Estonia,2020-02-20,0.5
EST,Estonia,2020-02-21,0.5
EST,Estonia,2020-02-22,0.5
EST,Estonia,2020-02-23,0.5
EST,Estonia,2020-02-24,0.5
EST,Estonia,2020-02-25,0.5
EST,Estonia,2020-02-26,0.5
EST,Estonia,2020-02-27,0.5
EST,Estonia,2020-02-28,0.5
EST,Estonia,2020-02-29,0.5
EST,Estonia,2020-03-01,0.5
EST,Estonia,2020-03-02,0.5
EST,Estonia,2020-03-03,0.5
EST,Estonia,2020-03-04,0.5
EST,Estonia,2020-03-05,0.5
EST,Estonia,2020-03-06,0.5
