iso_code,country,date,marioli_effective_reproduction_rate
AFG,Afghanistan,2020-03-29,1.4354642260196548
AFG,Afghanistan,2020-03-30,1.4500043444221768
AFG,Afghanistan,2020-03-31,1.4551606068309768
AFG,Afghanistan,2020-04-01,1.454333567148176
AFG,Afghanistan,2020-04-02,1.458150233877646
AFG,Afghanistan,2020-04-03,1.4452320962028058
AFG,Afghanistan,2020-04-04,1.4301547567613797
AFG,Afghanistan,2020-04-05,1.424192792836318
AFG,Afghanistan,2020-04-06,1.4144550553880533
AFG,Afghanistan,2020-04-07,1.4110838572967137
AFG,Afghanistan,2020-04-08,1.3928151194313263
AFG,Afghanistan,2020-04-09,1.3902233833858644
AFG,Afghanistan,2020-04-10,1.3880435075247617
AFG,Afghanistan,2020-04-11,1.382115193459574
AFG,Afghanistan,2020-04-12,1.3902066839023803
AFG,Afghanistan,2020-04-13,1.3937159553720395
AFG,Afghanistan,2020-04-14,1.3920668352948231
AFG,Afghanistan,2020-04-15,1.3917706560609613
AFG,Afghanistan,2020-04-16,1.3832734230804036
AFG,Afghanistan,2020-04-17,1.3771098593041655
AFG,Afghanistan,2020-04-18,1.3693787318797177
AFG,Afghanistan,2020-04-19,1.3789284250159546
AFG,Afghanistan,2020-04-20,1.3881068648409003
AFG,Afghanistan,2020-04-21,1.4129980310966257
AFG,Afghanistan,2020-04-22,1.4368436216526894
AFG,Afghanistan,2020-04-23,1.4546965854431402
AFG,Afghanistan,2020-04-24,1.48008286172923
AFG,Afghanistan,2020-04-25,1.4997135599587368
AFG,Afghanistan,2020-04-26,1.5048813114184072
AFG,Afghanistan,2020-04-27,1.5210109014316284
AFG,Afghanistan,2020-04-28,1.5184376189183562
AFG,Afghanistan,2020-04-29,1.5168369548433032
AFG,Afghanistan,2020-04-30,1.5220992559266917
AFG,Afghanistan,2020-05-01,1.5172133759797075
AFG,Afghanistan,2020-05-02,1.5125091010733556
AFG,Afghanistan,2020-05-03,1.5078095099571285
AFG,Afghanistan,2020-05-04,1.494999989892254
AFG,Afghanistan,2020-05-05,1.485417901603355
AFG,Afghanistan,2020-05-06,1.459642754344308
AFG,Afghanistan,2020-05-07,1.4437493429181425
AFG,Afghanistan,2020-05-08,1.4383231493057995
AFG,Afghanistan,2020-05-09,1.4357796011962958
AFG,Afghanistan,2020-05-10,1.433219493637282
AFG,Afghanistan,2020-05-11,1.4206442622267308
AFG,Afghanistan,2020-05-12,1.4106250698762492
AFG,Afghanistan,2020-05-13,1.4047903170907348
AFG,Afghanistan,2020-05-14,1.404697799032688
AFG,Afghanistan,2020-05-15,1.3978057493176208
AFG,Afghanistan,2020-05-16,1.3869455561407027
AFG,Afghanistan,2020-05-17,1.3792663867535069
AFG,Afghanistan,2020-05-18,1.3819268205761044
AFG,Afghanistan,2020-05-19,1.384080322075082
AFG,Afghanistan,2020-05-20,1.375861068020532
AFG,Afghanistan,2020-05-21,1.366618182135655
AFG,Afghanistan,2020-05-22,1.3559341365154751
AFG,Afghanistan,2020-05-23,1.3449961334040008
AFG,Afghanistan,2020-05-24,1.3214780003196809
AFG,Afghanistan,2020-05-25,1.3010768334548484
AFG,Afghanistan,2020-05-26,1.2817296980180446
AFG,Afghanistan,2020-05-27,1.2621179723014673
AFG,Afghanistan,2020-05-28,1.2431454910776591
AFG,Afghanistan,2020-05-29,1.2277665086887353
AFG,Afghanistan,2020-05-30,1.2138440853386636
AFG,Afghanistan,2020-05-31,1.1923189911676244
AFG,Afghanistan,2020-06-01,1.1726891050942854
AFG,Afghanistan,2020-06-02,1.1586925972675448
AFG,Afghanistan,2020-06-03,1.1429975262948624
AFG,Afghanistan,2020-06-04,1.1259036514999428
AFG,Afghanistan,2020-06-05,1.1063406256013746
AFG,Afghanistan,2020-06-06,1.0806494939097635
AFG,Afghanistan,2020-06-07,1.0618440263571445
AFG,Afghanistan,2020-06-08,1.0394416990941406
AFG,Afghanistan,2020-06-09,1.022004455003546
AFG,Afghanistan,2020-06-10,1.0096430577013509
AFG,Afghanistan,2020-06-11,0.9960794491497132
AFG,Afghanistan,2020-06-12,0.9803906270341448
AFG,Afghanistan,2020-06-13,0.9646556703459416
AFG,Afghanistan,2020-06-14,0.9517347105857864
AFG,Afghanistan,2020-06-15,0.9369925525191938
AFG,Afghanistan,2020-06-16,0.917412415033023
AFG,Afghanistan,2020-06-17,0.8927703762371415
AFG,Afghanistan,2020-06-18,0.8699857386509809
AFG,Afghanistan,2020-06-19,0.8446990440623121
AFG,Afghanistan,2020-06-20,0.8259435626079203
AFG,Afghanistan,2020-06-21,0.8062047644954662
AFG,Afghanistan,2020-06-22,0.7891038796511406
AFG,Afghanistan,2020-06-23,0.7765165348697284
AFG,Afghanistan,2020-06-24,0.7671662224480404
AFG,Afghanistan,2020-06-25,0.7642513958699286
AFG,Afghanistan,2020-06-26,0.7570779836567756
AFG,Afghanistan,2020-06-27,0.7529856159242121
AFG,Afghanistan,2020-06-28,0.7566442246721156
AFG,Afghanistan,2020-06-29,0.7571235290312377
AFG,Afghanistan,2020-06-30,0.7597843688471648
AFG,Afghanistan,2020-07-01,0.7629536069170704
AFG,Afghanistan,2020-07-02,0.7630203506087696
AFG,Afghanistan,2020-07-03,0.7680825932972251
AFG,Afghanistan,2020-07-04,0.770049590656932
AFG,Afghanistan,2020-07-05,0.7663832463964071
AFG,Afghanistan,2020-07-06,0.7604497762367213
AFG,Afghanistan,2020-07-07,0.7553667229341366
AFG,Afghanistan,2020-07-08,0.7528218449820101
AFG,Afghanistan,2020-07-09,0.7516384915660347
AFG,Afghanistan,2020-07-10,0.7430023552611008
AFG,Afghanistan,2020-07-11,0.7285296542941159
AFG,Afghanistan,2020-07-12,0.7175727567821919
AFG,Afghanistan,2020-07-13,0.7142468304700187
AFG,Afghanistan,2020-07-14,0.7121025049062867
AFG,Afghanistan,2020-07-15,0.7133243805096561
AFG,Afghanistan,2020-07-16,0.7049278019617573
AFG,Afghanistan,2020-07-17,0.7035157938618098
AFG,Afghanistan,2020-07-18,0.7000186551221657
AFG,Afghanistan,2020-07-19,0.7048810012848528
AFG,Afghanistan,2020-07-20,0.7035265161072859
AFG,Afghanistan,2020-07-21,0.7123627363170233
AFG,Afghanistan,2020-07-22,0.7208305733867552
AFG,Afghanistan,2020-07-23,0.7293954338400541
AFG,Afghanistan,2020-07-24,0.7228845388696077
AFG,Afghanistan,2020-07-25,0.7236180012664197
AFG,Afghanistan,2020-07-26,0.7317190444289392
AFG,Afghanistan,2020-07-27,0.7357445641536349
AFG,Afghanistan,2020-07-28,0.7378613942714884
AFG,Afghanistan,2020-07-29,0.7363972417990523
AFG,Afghanistan,2020-07-30,0.7323766029238956
AFG,Afghanistan,2020-07-31,0.7312127889862093
AFG,Afghanistan,2020-08-01,0.7196527419774421
AFG,Afghanistan,2020-08-02,0.7167561831706465
AFG,Afghanistan,2020-08-03,0.7294476102575681
AFG,Afghanistan,2020-08-04,0.7480414078464471
AFG,Afghanistan,2020-08-05,0.7722570749242028
AFG,Afghanistan,2020-08-06,0.8000140021552891
AFG,Afghanistan,2020-08-07,0.8127614480640606
AFG,Afghanistan,2020-08-08,0.8205202685862949
AFG,Afghanistan,2020-08-09,0.8341750073242583
AFG,Afghanistan,2020-08-10,0.8551383611703912
AFG,Afghanistan,2020-08-11,0.8718073972993007
AFG,Afghanistan,2020-08-12,0.8739903346530118
AFG,Afghanistan,2020-08-13,0.8726772595167316
AFG,Afghanistan,2020-08-14,0.8648368630414669
AFG,Afghanistan,2020-08-15,0.8536109583747158
AFG,Afghanistan,2020-08-16,0.8484300012397258
AFG,Afghanistan,2020-08-17,0.8474899777704281
AFG,Afghanistan,2020-08-18,0.8396052685581902
AFG,Afghanistan,2020-08-19,0.8368612320080475
AFG,Afghanistan,2020-08-20,0.8381089692548762
AFG,Afghanistan,2020-08-21,0.8224438200399244
AFG,Afghanistan,2020-08-22,0.8137576322171002
AFG,Afghanistan,2020-08-23,0.801597673912055
AFG,Afghanistan,2020-08-24,0.789926244681619
AFG,Afghanistan,2020-08-25,0.7753258194737959
AFG,Afghanistan,2020-08-26,0.7718744375333392
AFG,Afghanistan,2020-08-27,0.7667615637022245
AFG,Afghanistan,2020-08-28,0.7714658911237104
AFG,Afghanistan,2020-08-29,0.7862653932272248
AFG,Afghanistan,2020-08-30,0.8153760007625664
AFG,Afghanistan,2020-08-31,0.8478195520924946
AFG,Afghanistan,2020-09-01,0.8953418902273158
AFG,Afghanistan,2020-09-02,0.9379131536456128
AFG,Afghanistan,2020-09-03,0.964897859085508
AFG,Afghanistan,2020-09-04,0.984047182539402
AFG,Afghanistan,2020-09-05,1.0143631675554912
AFG,Afghanistan,2020-09-06,1.0539196326004097
AFG,Afghanistan,2020-09-07,1.0639530429477746
AFG,Afghanistan,2020-09-08,1.0428132712577165
AFG,Afghanistan,2020-09-09,1.0309867172872529
AFG,Afghanistan,2020-09-10,1.0289534757921015
AFG,Afghanistan,2020-09-11,1.0339632432089654
AFG,Afghanistan,2020-09-12,1.0428239692149974
AFG,Afghanistan,2020-09-13,1.0541083393048714
AFG,Afghanistan,2020-09-14,1.0449809122121434
AFG,Afghanistan,2020-09-15,1.0297259949501891
AFG,Afghanistan,2020-09-16,1.0163495519136525
AFG,Afghanistan,2020-09-17,1.0052257423626034
AFG,Afghanistan,2020-09-18,1.00783296030264
AFG,Afghanistan,2020-09-19,1.0178100316768757
AFG,Afghanistan,2020-09-20,1.0372645863016456
AFG,Afghanistan,2020-09-21,1.0039159918018026
AFG,Afghanistan,2020-09-22,0.9777156104566088
AFG,Afghanistan,2020-09-23,0.9616620043889704
AFG,Afghanistan,2020-09-24,0.941412456311395
AFG,Afghanistan,2020-09-25,0.928515502987482
AFG,Afghanistan,2020-09-26,0.9258637695351752
AFG,Afghanistan,2020-09-27,0.9393489745351368
AFG,Afghanistan,2020-09-28,0.9485343766352315
AFG,Afghanistan,2020-09-29,0.969739406079094
AFG,Afghanistan,2020-09-30,1.0004637986587208
AFG,Afghanistan,2020-10-01,1.0412959506889872
AFG,Afghanistan,2020-10-02,1.0889110629439316
AFG,Afghanistan,2020-10-03,1.1554081407120802
AFG,Afghanistan,2020-10-04,1.2403731606207118
AFG,Afghanistan,2020-10-05,1.3042543301839429
AFG,Afghanistan,2020-10-06,1.3225503650047592
AFG,Afghanistan,2020-10-07,1.326249134640116
AFG,Afghanistan,2020-10-08,1.3233580305129753
AFG,Afghanistan,2020-10-09,1.3130168592844402
AFG,Afghanistan,2020-10-10,1.2939430604914526
AFG,Afghanistan,2020-10-11,1.297602994769918
AFG,Afghanistan,2020-10-12,1.282429811477399
AFG,Afghanistan,2020-10-13,1.2655055634891292
AFG,Afghanistan,2020-10-14,1.2516799564428711
AFG,Afghanistan,2020-10-15,1.2392903039258536
AFG,Afghanistan,2020-10-16,1.2418545146573534
AFG,Afghanistan,2020-10-17,1.2451648614977051
AFG,Afghanistan,2020-10-18,1.2543041702706808
AFG,Afghanistan,2020-10-19,1.2670469311496038
AFG,Afghanistan,2020-10-20,1.2727536226397187
AFG,Afghanistan,2020-10-21,1.276427481015144
AFG,Afghanistan,2020-10-22,1.259291441326824
AFG,Afghanistan,2020-10-23,1.2351513084563035
AFG,Afghanistan,2020-10-24,1.220913691129584
AFG,Afghanistan,2020-10-25,1.2107198498677263
AFG,Afghanistan,2020-10-26,1.2085655476000672
AFG,Afghanistan,2020-10-27,1.2029155847909827
AFG,Afghanistan,2020-10-28,1.1970567077628431
AFG,Afghanistan,2020-10-29,1.188088762938215
AFG,Afghanistan,2020-10-30,1.1739557265003768
AFG,Afghanistan,2020-10-31,1.1688270291144685
AFG,Afghanistan,2020-11-01,1.1667002500351678
AFG,Afghanistan,2020-11-02,1.169589785191908
AFG,Afghanistan,2020-11-03,1.1655445258099324
AFG,Afghanistan,2020-11-04,1.1641875589533577
AFG,Afghanistan,2020-11-05,1.1686417018120612
AFG,Afghanistan,2020-11-06,1.1700028505684767
AFG,Afghanistan,2020-11-07,1.18636535944083
AFG,Afghanistan,2020-11-08,1.2139191265359288
AFG,Afghanistan,2020-11-09,1.234486607444322
AFG,Afghanistan,2020-11-10,1.2490437556996814
AFG,Afghanistan,2020-11-11,1.254318926884555
AFG,Afghanistan,2020-11-12,1.2577719592531449
AFG,Afghanistan,2020-11-13,1.2535369914840355
AFG,Afghanistan,2020-11-14,1.2461919473613392
AFG,Afghanistan,2020-11-15,1.2547257900764677
AFG,Afghanistan,2020-11-16,1.2551270505217154
AFG,Afghanistan,2020-11-17,1.2458763432894266
AFG,Afghanistan,2020-11-18,1.2328049444144695
AFG,Afghanistan,2020-11-19,1.214025825019032
AFG,Afghanistan,2020-11-20,1.1877846184566754
AFG,Afghanistan,2020-11-21,1.1661174284034936
AFG,Afghanistan,2020-11-22,1.1527585928856436
AFG,Afghanistan,2020-11-23,1.1394423412301788
AFG,Afghanistan,2020-11-24,1.1176187233039343
AFG,Afghanistan,2020-11-25,1.0988162347428043
AFG,Afghanistan,2020-11-26,1.0803722080233753
AFG,Afghanistan,2020-11-27,1.0602774776159598
AFG,Afghanistan,2020-11-28,1.0496837769240557
AFG,Afghanistan,2020-11-29,1.0478263334540625
AFG,Afghanistan,2020-11-30,1.0351295844221071
AFG,Afghanistan,2020-12-01,1.0272598129049808
AFG,Afghanistan,2020-12-02,1.0131509130127074
AFG,Afghanistan,2020-12-03,0.9982157041617472
AFG,Afghanistan,2020-12-04,0.9923327822975602
AFG,Afghanistan,2020-12-05,1.0067710572919315
AFG,Afghanistan,2020-12-06,1.0104738335316863
AFG,Afghanistan,2020-12-07,1.0075332814309452
AFG,Afghanistan,2020-12-08,0.9993541451723914
AFG,Afghanistan,2020-12-09,0.9890989553204834
AFG,Afghanistan,2020-12-10,0.9853710263672842
AFG,Afghanistan,2020-12-11,0.9782891045051152
AFG,Afghanistan,2020-12-12,0.9853740050560816
AFG,Afghanistan,2020-12-13,0.9997021540446144
AFG,Afghanistan,2020-12-14,0.9948191518600696
AFG,Afghanistan,2020-12-15,0.9880328067003544
AFG,Afghanistan,2020-12-16,0.9750989515538946
AFG,Afghanistan,2020-12-17,0.9589247732605864
AFG,Afghanistan,2020-12-18,0.9400890732378492
AFG,Afghanistan,2020-12-19,0.9147453081701984
AFG,Afghanistan,2020-12-20,0.9024897378848628
AFG,Afghanistan,2020-12-21,0.8936241343758348
AFG,Afghanistan,2020-12-22,0.8804584308129069
AFG,Afghanistan,2020-12-23,0.8657520683141811
AFG,Afghanistan,2020-12-24,0.8388373164675241
AFG,Afghanistan,2020-12-25,0.8054640053486025
AFG,Afghanistan,2020-12-26,0.7724328074792305
AFG,Afghanistan,2020-12-27,0.7473684096469375
AFG,Afghanistan,2020-12-28,0.7191734056024489
AFG,Afghanistan,2020-12-29,0.6749632378533199
AFG,Afghanistan,2020-12-30,0.636907301964734
AFG,Afghanistan,2020-12-31,0.6052693829442194
AFG,Afghanistan,2021-01-01,0.5674333451303839
AFG,Afghanistan,2021-01-02,0.5423248548234852
AFG,Afghanistan,2021-01-03,0.5273437321762959
AFG,Afghanistan,2021-01-04,0.5229754567060421
AFG,Afghanistan,2021-01-05,0.5189021378379768
AFG,Afghanistan,2021-01-06,0.5177678271832857
AFG,Afghanistan,2021-01-07,0.5262340520455537
AFG,Afghanistan,2021-01-08,0.5354954391371569
AFG,Afghanistan,2021-01-09,0.5429529534792371
AFG,Afghanistan,2021-01-10,0.5542296361000243
AFG,Afghanistan,2021-01-11,0.5663020825712224
AFG,Afghanistan,2021-01-12,0.5840616930566442
AFG,Afghanistan,2021-01-13,0.6058962967172652
AFG,Afghanistan,2021-01-14,0.6416123604268658
AFG,Afghanistan,2021-01-15,0.6552415349002729
AFG,Afghanistan,2021-01-16,0.6731506621588891
AFG,Afghanistan,2021-01-17,0.684566597723306
AFG,Afghanistan,2021-01-18,0.7030157070918879
AFG,Afghanistan,2021-01-19,0.7205143808811103
AFG,Afghanistan,2021-01-20,0.7378396099859995
AFG,Afghanistan,2021-01-21,0.7411012825884402
AFG,Afghanistan,2021-01-22,0.7342007909345527
AFG,Afghanistan,2021-01-23,0.7281153818284615
AFG,Afghanistan,2021-01-24,0.7214289260667095
AFG,Afghanistan,2021-01-25,0.7227932573377106
AFG,Afghanistan,2021-01-26,0.722098894313078
AFG,Afghanistan,2021-01-27,0.7183490434387548
AFG,Afghanistan,2021-01-28,0.7036002584655869
AFG,Afghanistan,2021-01-29,0.6949325210647446
AFG,Afghanistan,2021-01-30,0.6895587988854912
AFG,Afghanistan,2021-01-31,0.6801022076408036
AFG,Afghanistan,2021-02-01,0.6798797745833571
AFG,Afghanistan,2021-02-02,0.6830084510826324
AFG,Afghanistan,2021-02-03,0.6793678789913509
AFG,Afghanistan,2021-02-04,0.672943752294374
AFG,Afghanistan,2021-02-05,0.6604772293829695
AFG,Afghanistan,2021-02-06,0.6496439182409118
AFG,Afghanistan,2021-02-07,0.6287550565867879
AFG,Afghanistan,2021-02-08,0.6191035801933702
AFG,Afghanistan,2021-02-09,0.6127978098913391
AFG,Afghanistan,2021-02-10,0.6077313608594581
AFG,Afghanistan,2021-02-11,0.6067221210008353
AFG,Afghanistan,2021-02-12,0.6083994921252796
AFG,Afghanistan,2021-02-13,0.6085065848889224
AFG,Afghanistan,2021-02-14,0.6048259964869399
AFG,Afghanistan,2021-02-15,0.6024198519618593
AFG,Afghanistan,2021-02-16,0.5975816662333415
AFG,Afghanistan,2021-02-17,0.602471169315751
AGO,Angola,2020-06-11,1.0630694450234115
AGO,Angola,2020-06-12,1.0638220974002042
AGO,Angola,2020-06-13,1.065136680242646
AGO,Angola,2020-06-14,1.0672860855924104
AGO,Angola,2020-06-15,1.0704957460493512
AGO,Angola,2020-06-16,1.0755226571890142
AGO,Angola,2020-06-17,1.0813616135189
AGO,Angola,2020-06-18,1.0874917628522955
AGO,Angola,2020-06-19,1.0931700854965247
AGO,Angola,2020-06-20,1.1000379862150635
AGO,Angola,2020-06-21,1.1079084855520762
AGO,Angola,2020-06-22,1.1161593454411376
AGO,Angola,2020-06-23,1.1257956084853005
AGO,Angola,2020-06-24,1.1368408782668222
AGO,Angola,2020-06-25,1.1475232605361656
AGO,Angola,2020-06-26,1.1564179876686385
AGO,Angola,2020-06-27,1.1673737596195135
AGO,Angola,2020-06-28,1.168156226214865
AGO,Angola,2020-06-29,1.1700970435094842
AGO,Angola,2020-06-30,1.1727540789256792
AGO,Angola,2020-07-01,1.176572476860384
AGO,Angola,2020-07-02,1.1815398009791618
AGO,Angola,2020-07-03,1.1843844172403006
AGO,Angola,2020-07-04,1.187904242591648
AGO,Angola,2020-07-05,1.1904443989800049
AGO,Angola,2020-07-06,1.195480252868821
AGO,Angola,2020-07-07,1.2029096609457632
AGO,Angola,2020-07-08,1.2051809966120537
AGO,Angola,2020-07-09,1.2095372501791275
AGO,Angola,2020-07-10,1.2146649403557568
AGO,Angola,2020-07-11,1.212754310446742
AGO,Angola,2020-07-12,1.2127725574977637
AGO,Angola,2020-07-13,1.2103920400448809
AGO,Angola,2020-07-14,1.2084740820054454
AGO,Angola,2020-07-15,1.2073148233180602
AGO,Angola,2020-07-16,1.2053270689032702
AGO,Angola,2020-07-17,1.2030730326049035
AGO,Angola,2020-07-18,1.2009762343344852
AGO,Angola,2020-07-19,1.1970635481935878
AGO,Angola,2020-07-20,1.1947027882398626
AGO,Angola,2020-07-21,1.1912804961338048
AGO,Angola,2020-07-22,1.1884112372313969
AGO,Angola,2020-07-23,1.1859621925925437
AGO,Angola,2020-07-24,1.1831313120208464
AGO,Angola,2020-07-25,1.1807075465654526
AGO,Angola,2020-07-26,1.1785219359675287
AGO,Angola,2020-07-27,1.1777123487740755
AGO,Angola,2020-07-28,1.1779277975299625
AGO,Angola,2020-07-29,1.1765758854147492
AGO,Angola,2020-07-30,1.1731979822558871
AGO,Angola,2020-07-31,1.1706235758374943
AGO,Angola,2020-08-01,1.168354438982704
AGO,Angola,2020-08-02,1.1670684478684936
AGO,Angola,2020-08-03,1.1664621109543347
AGO,Angola,2020-08-04,1.1634013226404574
AGO,Angola,2020-08-05,1.1599837386410097
AGO,Angola,2020-08-06,1.1567913842644932
AGO,Angola,2020-08-07,1.1517630542415516
AGO,Angola,2020-08-08,1.1469192975750186
AGO,Angola,2020-08-09,1.142677391214252
AGO,Angola,2020-08-10,1.137468014894227
AGO,Angola,2020-08-11,1.1338025531317737
AGO,Angola,2020-08-12,1.1300984491118855
AGO,Angola,2020-08-13,1.1270619210854078
AGO,Angola,2020-08-14,1.1245249555032246
AGO,Angola,2020-08-15,1.1225265420811783
AGO,Angola,2020-08-16,1.1212420924112008
AGO,Angola,2020-08-17,1.121207641132702
AGO,Angola,2020-08-18,1.1219601195850444
AGO,Angola,2020-08-19,1.1229688037862195
AGO,Angola,2020-08-20,1.1237604979418092
AGO,Angola,2020-08-21,1.125007908628668
AGO,Angola,2020-08-22,1.1270938025493722
AGO,Angola,2020-08-23,1.1279470049437506
AGO,Angola,2020-08-24,1.129238480599012
AGO,Angola,2020-08-25,1.1304609562355568
AGO,Angola,2020-08-26,1.1308493273759348
AGO,Angola,2020-08-27,1.1312564078293958
AGO,Angola,2020-08-28,1.1304689913784425
AGO,Angola,2020-08-29,1.129769251035993
AGO,Angola,2020-08-30,1.1284053929579276
AGO,Angola,2020-08-31,1.1265901792488215
AGO,Angola,2020-09-01,1.1261004080920265
AGO,Angola,2020-09-02,1.1251912117223992
AGO,Angola,2020-09-03,1.1247378886748178
AGO,Angola,2020-09-04,1.1252452774108608
AGO,Angola,2020-09-05,1.1251208871782188
AGO,Angola,2020-09-06,1.125034668207146
AGO,Angola,2020-09-07,1.126258482988406
AGO,Angola,2020-09-08,1.1290286856607197
AGO,Angola,2020-09-09,1.1319324702416194
AGO,Angola,2020-09-10,1.134109619899152
AGO,Angola,2020-09-11,1.1341190521989704
AGO,Angola,2020-09-12,1.134434738424971
AGO,Angola,2020-09-13,1.1349359165532102
AGO,Angola,2020-09-14,1.1361126143703943
AGO,Angola,2020-09-15,1.1378470812396109
AGO,Angola,2020-09-16,1.1375601949028429
AGO,Angola,2020-09-17,1.1366782632352164
AGO,Angola,2020-09-18,1.134911723097998
AGO,Angola,2020-09-19,1.1338938774423015
AGO,Angola,2020-09-20,1.133763583975432
AGO,Angola,2020-09-21,1.1335102653989622
AGO,Angola,2020-09-22,1.1324055621615292
AGO,Angola,2020-09-23,1.1307630432532167
AGO,Angola,2020-09-24,1.12838705957666
AGO,Angola,2020-09-25,1.1261949204957784
AGO,Angola,2020-09-26,1.1239834663491852
AGO,Angola,2020-09-27,1.1221936232028824
AGO,Angola,2020-09-28,1.1215751837823182
AGO,Angola,2020-09-29,1.1213689840804624
AGO,Angola,2020-09-30,1.1213613172578032
AGO,Angola,2020-10-01,1.1221450109393576
AGO,Angola,2020-10-02,1.1216166778760592
AGO,Angola,2020-10-03,1.121789072038565
AGO,Angola,2020-10-04,1.1207342647956502
AGO,Angola,2020-10-05,1.1211982700814118
AGO,Angola,2020-10-06,1.121249615156699
AGO,Angola,2020-10-07,1.1198810780420436
AGO,Angola,2020-10-08,1.1209366742787947
AGO,Angola,2020-10-09,1.1193314106603685
AGO,Angola,2020-10-10,1.1190561778808574
AGO,Angola,2020-10-11,1.1171002117100373
AGO,Angola,2020-10-12,1.1155251742178334
AGO,Angola,2020-10-13,1.1145079669762608
AGO,Angola,2020-10-14,1.1124653077983566
AGO,Angola,2020-10-15,1.1104857482541997
AGO,Angola,2020-10-16,1.107061041311945
AGO,Angola,2020-10-17,1.1041024870232186
AGO,Angola,2020-10-18,1.1008005764362845
AGO,Angola,2020-10-19,1.097434285927833
AGO,Angola,2020-10-20,1.0939822367652343
AGO,Angola,2020-10-21,1.090311920909954
AGO,Angola,2020-10-22,1.0858092779978787
AGO,Angola,2020-10-23,1.0807680686229464
AGO,Angola,2020-10-24,1.0753527969330998
AGO,Angola,2020-10-25,1.0704006861016884
AGO,Angola,2020-10-26,1.0645248708695607
AGO,Angola,2020-10-27,1.058232635775148
AGO,Angola,2020-10-28,1.0521072308169104
AGO,Angola,2020-10-29,1.0464076248496466
AGO,Angola,2020-10-30,1.0414870282053608
AGO,Angola,2020-10-31,1.0356395814428925
AGO,Angola,2020-11-01,1.0299373023316651
AGO,Angola,2020-11-02,1.024741998755285
AGO,Angola,2020-11-03,1.0197508670377604
AGO,Angola,2020-11-04,1.0132156127769665
AGO,Angola,2020-11-05,1.007084531505859
AGO,Angola,2020-11-06,1.0006501351787769
AGO,Angola,2020-11-07,0.9948243337385508
AGO,Angola,2020-11-08,0.9897596200308042
AGO,Angola,2020-11-09,0.9855305578554054
AGO,Angola,2020-11-10,0.9809355547235508
AGO,Angola,2020-11-11,0.9771893112279076
AGO,Angola,2020-11-12,0.9730772237794318
AGO,Angola,2020-11-13,0.97027766200927
AGO,Angola,2020-11-14,0.9670815800135524
AGO,Angola,2020-11-15,0.9641697828310763
AGO,Angola,2020-11-16,0.9622018214898264
AGO,Angola,2020-11-17,0.9596823936691344
AGO,Angola,2020-11-18,0.9569679371033574
AGO,Angola,2020-11-19,0.9544843205871222
AGO,Angola,2020-11-20,0.951065129494534
AGO,Angola,2020-11-21,0.9478893627277786
AGO,Angola,2020-11-22,0.9449648500266254
AGO,Angola,2020-11-23,0.9425098382007252
AGO,Angola,2020-11-24,0.9398183267182414
AGO,Angola,2020-11-25,0.9374947150055808
AGO,Angola,2020-11-26,0.9357940682145895
AGO,Angola,2020-11-27,0.9343488619392292
AGO,Angola,2020-11-28,0.93273519079164
AGO,Angola,2020-11-29,0.9318702984742728
AGO,Angola,2020-11-30,0.9322834031307728
AGO,Angola,2020-12-01,0.9337725755178156
AGO,Angola,2020-12-02,0.9346388549212244
AGO,Angola,2020-12-03,0.9361919934295252
AGO,Angola,2020-12-04,0.9379996906226818
AGO,Angola,2020-12-05,0.9390116962809024
AGO,Angola,2020-12-06,0.940366855190186
AGO,Angola,2020-12-07,0.942078132328058
AGO,Angola,2020-12-08,0.9446359190869826
AGO,Angola,2020-12-09,0.9465106966984602
AGO,Angola,2020-12-10,0.948562269760236
AGO,Angola,2020-12-11,0.9492885661558618
AGO,Angola,2020-12-12,0.9487694397898252
AGO,Angola,2020-12-13,0.9482192221482664
AGO,Angola,2020-12-14,0.9486149386150976
AGO,Angola,2020-12-15,0.949079022891494
AGO,Angola,2020-12-16,0.94890030719682
AGO,Angola,2020-12-17,0.9491705008277284
AGO,Angola,2020-12-18,0.9500411348489152
AGO,Angola,2020-12-19,0.9505200387002176
AGO,Angola,2020-12-20,0.951334457168023
AGO,Angola,2020-12-21,0.9533366212843524
AGO,Angola,2020-12-22,0.9556158685334396
AGO,Angola,2020-12-23,0.9567089779610848
AGO,Angola,2020-12-24,0.956162509208064
AGO,Angola,2020-12-25,0.9554370395100912
AGO,Angola,2020-12-26,0.9548508956049622
AGO,Angola,2020-12-27,0.9548086355844788
AGO,Angola,2020-12-28,0.9540870552646844
AGO,Angola,2020-12-29,0.9541019908171162
AGO,Angola,2020-12-30,0.95420410065639
AGO,Angola,2020-12-31,0.954073204303994
AGO,Angola,2021-01-01,0.9525100217894544
AGO,Angola,2021-01-02,0.9527517030832136
AGO,Angola,2021-01-03,0.9539349105240744
AGO,Angola,2021-01-04,0.9552721849996508
AGO,Angola,2021-01-05,0.957207402124439
AGO,Angola,2021-01-06,0.9591522108271522
AGO,Angola,2021-01-07,0.95967907156103
AGO,Angola,2021-01-08,0.9589667357453598
AGO,Angola,2021-01-09,0.957740381802752
AGO,Angola,2021-01-10,0.9560084998082676
AGO,Angola,2021-01-11,0.955150682163326
AGO,Angola,2021-01-12,0.9545279379160316
AGO,Angola,2021-01-13,0.9533663474548464
AGO,Angola,2021-01-14,0.9517197158019968
AGO,Angola,2021-01-15,0.94754302662597
