iso_code,country,date,owid_male_smokers
BGR,Bulgaria,2020-07-13,44.4
BGR,Bulgaria,2020-07-14,44.4
BGR,Bulgaria,2020-07-15,44.4
BGR,Bulgaria,2020-07-16,44.4
BGR,Bulgaria,2020-07-17,44.4
BGR,Bulgaria,2020-07-18,44.4
BGR,Bulgaria,2020-07-19,44.4
BGR,Bulgaria,2020-07-20,44.4
BGR,Bulgaria,2020-07-21,44.4
BGR,Bulgaria,2020-07-22,44.4
BGR,Bulgaria,2020-07-23,44.4
BGR,Bulgaria,2020-07-24,44.4
BGR,Bulgaria,2020-07-25,44.4
BGR,Bulgaria,2020-07-26,44.4
BGR,Bulgaria,2020-07-27,44.4
BGR,Bulgaria,2020-07-28,44.4
BGR,Bulgaria,2020-07-29,44.4
BGR,Bulgaria,2020-07-30,44.4
BGR,Bulgaria,2020-07-31,44.4
BGR,Bulgaria,2020-08-01,44.4
BGR,Bulgaria,2020-08-02,44.4
BGR,Bulgaria,2020-08-03,44.4
BGR,Bulgaria,2020-08-04,44.4
BGR,Bulgaria,2020-08-05,44.4
BGR,Bulgaria,2020-08-06,44.4
BGR,Bulgaria,2020-08-07,44.4
BGR,Bulgaria,2020-08-08,44.4
BGR,Bulgaria,2020-08-09,44.4
BGR,Bulgaria,2020-08-10,44.4
BGR,Bulgaria,2020-08-11,44.4
BGR,Bulgaria,2020-08-12,44.4
BGR,Bulgaria,2020-08-13,44.4
BGR,Bulgaria,2020-08-14,44.4
BGR,Bulgaria,2020-08-15,44.4
BGR,Bulgaria,2020-08-16,44.4
BGR,Bulgaria,2020-08-17,44.4
BGR,Bulgaria,2020-08-18,44.4
BGR,Bulgaria,2020-08-19,44.4
BGR,Bulgaria,2020-08-20,44.4
BGR,Bulgaria,2020-08-21,44.4
BGR,Bulgaria,2020-08-22,44.4
BGR,Bulgaria,2020-08-23,44.4
BGR,Bulgaria,2020-08-24,44.4
BGR,Bulgaria,2020-08-25,44.4
BGR,Bulgaria,2020-08-26,44.4
BGR,Bulgaria,2020-08-27,44.4
BGR,Bulgaria,2020-08-28,44.4
BGR,Bulgaria,2020-08-29,44.4
BGR,Bulgaria,2020-08-30,44.4
BGR,Bulgaria,2020-08-31,44.4
BGR,Bulgaria,2020-09-01,44.4
BGR,Bulgaria,2020-09-02,44.4
BGR,Bulgaria,2020-09-03,44.4
BGR,Bulgaria,2020-09-04,44.4
BGR,Bulgaria,2020-09-05,44.4
BGR,Bulgaria,2020-09-06,44.4
BGR,Bulgaria,2020-09-07,44.4
BGR,Bulgaria,2020-09-08,44.4
BGR,Bulgaria,2020-09-09,44.4
BGR,Bulgaria,2020-09-10,44.4
BGR,Bulgaria,2020-09-11,44.4
BGR,Bulgaria,2020-09-12,44.4
BGR,Bulgaria,2020-09-13,44.4
BGR,Bulgaria,2020-09-14,44.4
BGR,Bulgaria,2020-09-15,44.4
BGR,Bulgaria,2020-09-16,44.4
BGR,Bulgaria,2020-09-17,44.4
BGR,Bulgaria,2020-09-18,44.4
BGR,Bulgaria,2020-09-19,44.4
BGR,Bulgaria,2020-09-20,44.4
BGR,Bulgaria,2020-09-21,44.4
BGR,Bulgaria,2020-09-22,44.4
BGR,Bulgaria,2020-09-23,44.4
BGR,Bulgaria,2020-09-24,44.4
BGR,Bulgaria,2020-09-25,44.4
BGR,Bulgaria,2020-09-26,44.4
BGR,Bulgaria,2020-09-27,44.4
BGR,Bulgaria,2020-09-28,44.4
BGR,Bulgaria,2020-09-29,44.4
BGR,Bulgaria,2020-09-30,44.4
BGR,Bulgaria,2020-10-01,44.4
BGR,Bulgaria,2020-10-02,44.4
BGR,Bulgaria,2020-10-03,44.4
BGR,Bulgaria,2020-10-04,44.4
BGR,Bulgaria,2020-10-05,44.4
BGR,Bulgaria,2020-10-06,44.4
BGR,Bulgaria,2020-10-07,44.4
BGR,Bulgaria,2020-10-08,44.4
BGR,Bulgaria,2020-10-09,44.4
BGR,Bulgaria,2020-10-10,44.4
BGR,Bulgaria,2020-10-11,44.4
BGR,Bulgaria,2020-10-12,44.4
BGR,Bulgaria,2020-10-13,44.4
BGR,Bulgaria,2020-10-14,44.4
BGR,Bulgaria,2020-10-15,44.4
BGR,Bulgaria,2020-10-16,44.4
BGR,Bulgaria,2020-10-17,44.4
BGR,Bulgaria,2020-10-18,44.4
BGR,Bulgaria,2020-10-19,44.4
BGR,Bulgaria,2020-10-20,44.4
BGR,Bulgaria,2020-10-21,44.4
BGR,Bulgaria,2020-10-22,44.4
BGR,Bulgaria,2020-10-23,44.4
BGR,Bulgaria,2020-10-24,44.4
BGR,Bulgaria,2020-10-25,44.4
BGR,Bulgaria,2020-10-26,44.4
BGR,Bulgaria,2020-10-27,44.4
BGR,Bulgaria,2020-10-28,44.4
BGR,Bulgaria,2020-10-29,44.4
BGR,Bulgaria,2020-10-30,44.4
BGR,Bulgaria,2020-10-31,44.4
BGR,Bulgaria,2020-11-01,44.4
BGR,Bulgaria,2020-11-02,44.4
BGR,Bulgaria,2020-11-03,44.4
BGR,Bulgaria,2020-11-04,44.4
BGR,Bulgaria,2020-11-05,44.4
BGR,Bulgaria,2020-11-06,44.4
BGR,Bulgaria,2020-11-07,44.4
BGR,Bulgaria,2020-11-08,44.4
BGR,Bulgaria,2020-11-09,44.4
BGR,Bulgaria,2020-11-10,44.4
BGR,Bulgaria,2020-11-11,44.4
BGR,Bulgaria,2020-11-12,44.4
BGR,Bulgaria,2020-11-13,44.4
BGR,Bulgaria,2020-11-14,44.4
BGR,Bulgaria,2020-11-15,44.4
BGR,Bulgaria,2020-11-16,44.4
BGR,Bulgaria,2020-11-17,44.4
BGR,Bulgaria,2020-11-18,44.4
BGR,Bulgaria,2020-11-19,44.4
BGR,Bulgaria,2020-11-20,44.4
BGR,Bulgaria,2020-11-21,44.4
BGR,Bulgaria,2020-11-22,44.4
BGR,Bulgaria,2020-11-23,44.4
BGR,Bulgaria,2020-11-24,44.4
BGR,Bulgaria,2020-11-25,44.4
BGR,Bulgaria,2020-11-26,44.4
BGR,Bulgaria,2020-11-27,44.4
BGR,Bulgaria,2020-11-28,44.4
BGR,Bulgaria,2020-11-29,44.4
BGR,Bulgaria,2020-11-30,44.4
BGR,Bulgaria,2020-12-01,44.4
BHR,Bahrain,2020-01-23,37.6
BHR,Bahrain,2020-01-24,37.6
BHR,Bahrain,2020-01-25,37.6
BHR,Bahrain,2020-01-26,37.6
BHR,Bahrain,2020-01-27,37.6
BHR,Bahrain,2020-01-28,37.6
BHR,Bahrain,2020-01-29,37.6
BHR,Bahrain,2020-01-30,37.6
BHR,Bahrain,2020-01-31,37.6
BHR,Bahrain,2020-02-01,37.6
BHR,Bahrain,2020-02-02,37.6
BHR,Bahrain,2020-02-03,37.6
BHR,Bahrain,2020-02-04,37.6
BHR,Bahrain,2020-02-05,37.6
BHR,Bahrain,2020-02-06,37.6
BHR,Bahrain,2020-02-07,37.6
BHR,Bahrain,2020-02-08,37.6
BHR,Bahrain,2020-02-09,37.6
BHR,Bahrain,2020-02-10,37.6
BHR,Bahrain,2020-02-11,37.6
BHR,Bahrain,2020-02-12,37.6
BHR,Bahrain,2020-02-13,37.6
BHR,Bahrain,2020-02-14,37.6
BHR,Bahrain,2020-02-15,37.6
BHR,Bahrain,2020-02-16,37.6
BHR,Bahrain,2020-02-17,37.6
BHR,Bahrain,2020-02-18,37.6
BHR,Bahrain,2020-02-19,37.6
BHR,Bahrain,2020-02-20,37.6
BHR,Bahrain,2020-02-21,37.6
BHR,Bahrain,2020-02-22,37.6
BHR,Bahrain,2020-02-23,37.6
BHR,Bahrain,2020-02-24,37.6
BHR,Bahrain,2020-02-25,37.6
BHR,Bahrain,2020-02-26,37.6
BHR,Bahrain,2020-02-27,37.6
BHR,Bahrain,2020-02-28,37.6
BHR,Bahrain,2020-02-29,37.6
BHR,Bahrain,2020-03-01,37.6
BHR,Bahrain,2020-03-02,37.6
BHR,Bahrain,2020-03-03,37.6
BHR,Bahrain,2020-03-04,37.6
BHR,Bahrain,2020-03-05,37.6
BHR,Bahrain,2020-03-06,37.6
BHR,Bahrain,2020-03-07,37.6
BHR,Bahrain,2020-03-08,37.6
BHR,Bahrain,2020-03-09,37.6
BHR,Bahrain,2020-03-10,37.6
BHR,Bahrain,2020-03-11,37.6
BHR,Bahrain,2020-03-12,37.6
BHR,Bahrain,2020-03-13,37.6
BHR,Bahrain,2020-03-14,37.6
BHR,Bahrain,2020-03-15,37.6
BHR,Bahrain,2020-03-16,37.6
BHR,Bahrain,2020-03-17,37.6
BHR,Bahrain,2020-03-18,37.6
BHR,Bahrain,2020-03-19,37.6
BHR,Bahrain,2020-03-20,37.6
BHR,Bahrain,2020-03-21,37.6
BHR,Bahrain,2020-03-22,37.6
BHR,Bahrain,2020-03-23,37.6
BHR,Bahrain,2020-03-24,37.6
BHR,Bahrain,2020-03-25,37.6
BHR,Bahrain,2020-03-26,37.6
BHR,Bahrain,2020-03-27,37.6
BHR,Bahrain,2020-03-28,37.6
BHR,Bahrain,2020-03-29,37.6
BHR,Bahrain,2020-03-30,37.6
BHR,Bahrain,2020-03-31,37.6
BHR,Bahrain,2020-04-01,37.6
BHR,Bahrain,2020-04-02,37.6
BHR,Bahrain,2020-04-03,37.6
BHR,Bahrain,2020-04-04,37.6
BHR,Bahrain,2020-04-05,37.6
BHR,Bahrain,2020-04-06,37.6
BHR,Bahrain,2020-04-07,37.6
BHR,Bahrain,2020-04-08,37.6
BHR,Bahrain,2020-04-09,37.6
BHR,Bahrain,2020-04-10,37.6
BHR,Bahrain,2020-04-11,37.6
BHR,Bahrain,2020-04-12,37.6
BHR,Bahrain,2020-04-13,37.6
BHR,Bahrain,2020-04-14,37.6
BHR,Bahrain,2020-04-15,37.6
BHR,Bahrain,2020-04-16,37.6
BHR,Bahrain,2020-04-17,37.6
BHR,Bahrain,2020-04-18,37.6
BHR,Bahrain,2020-04-19,37.6
BHR,Bahrain,2020-04-20,37.6
BHR,Bahrain,2020-04-21,37.6
BHR,Bahrain,2020-04-22,37.6
BHR,Bahrain,2020-04-23,37.6
BHR,Bahrain,2020-04-24,37.6
BHR,Bahrain,2020-04-25,37.6
BHR,Bahrain,2020-04-26,37.6
BHR,Bahrain,2020-04-27,37.6
BHR,Bahrain,2020-04-28,37.6
BHR,Bahrain,2020-04-29,37.6
BHR,Bahrain,2020-04-30,37.6
BHR,Bahrain,2020-05-01,37.6
BHR,Bahrain,2020-05-02,37.6
BHR,Bahrain,2020-05-03,37.6
BHR,Bahrain,2020-05-04,37.6
BHR,Bahrain,2020-05-05,37.6
BHR,Bahrain,2020-05-06,37.6
BHR,Bahrain,2020-05-07,37.6
BHR,Bahrain,2020-05-08,37.6
BHR,Bahrain,2020-05-09,37.6
BHR,Bahrain,2020-05-10,37.6
BHR,Bahrain,2020-05-11,37.6
BHR,Bahrain,2020-05-12,37.6
BHR,Bahrain,2020-05-13,37.6
BHR,Bahrain,2020-05-14,37.6
BHR,Bahrain,2020-05-15,37.6
BHR,Bahrain,2020-05-16,37.6
BHR,Bahrain,2020-05-17,37.6
BHR,Bahrain,2020-05-18,37.6
BHR,Bahrain,2020-05-19,37.6
BHR,Bahrain,2020-05-20,37.6
BHR,Bahrain,2020-05-21,37.6
BHR,Bahrain,2020-05-22,37.6
BHR,Bahrain,2020-05-23,37.6
BHR,Bahrain,2020-05-24,37.6
BHR,Bahrain,2020-05-25,37.6
BHR,Bahrain,2020-05-26,37.6
BHR,Bahrain,2020-05-27,37.6
BHR,Bahrain,2020-05-28,37.6
BHR,Bahrain,2020-05-29,37.6
BHR,Bahrain,2020-05-30,37.6
BHR,Bahrain,2020-05-31,37.6
BHR,Bahrain,2020-06-01,37.6
BHR,Bahrain,2020-06-02,37.6
BHR,Bahrain,2020-06-03,37.6
BHR,Bahrain,2020-06-04,37.6
BHR,Bahrain,2020-06-05,37.6
BHR,Bahrain,2020-06-06,37.6
BHR,Bahrain,2020-06-07,37.6
BHR,Bahrain,2020-06-08,37.6
BHR,Bahrain,2020-06-09,37.6
BHR,Bahrain,2020-06-10,37.6
BHR,Bahrain,2020-06-11,37.6
BHR,Bahrain,2020-06-12,37.6
BHR,Bahrain,2020-06-13,37.6
BHR,Bahrain,2020-06-14,37.6
BHR,Bahrain,2020-06-15,37.6
BHR,Bahrain,2020-06-16,37.6
BHR,Bahrain,2020-06-17,37.6
BHR,Bahrain,2020-06-18,37.6
BHR,Bahrain,2020-06-19,37.6
BHR,Bahrain,2020-06-20,37.6
BHR,Bahrain,2020-06-21,37.6
BHR,Bahrain,2020-06-22,37.6
BHR,Bahrain,2020-06-23,37.6
BHR,Bahrain,2020-06-24,37.6
BHR,Bahrain,2020-06-25,37.6
BHR,Bahrain,2020-06-26,37.6
BHR,Bahrain,2020-06-27,37.6
BHR,Bahrain,2020-06-28,37.6
BHR,Bahrain,2020-06-29,37.6
BHR,Bahrain,2020-06-30,37.6
BHR,Bahrain,2020-07-01,37.6
BHR,Bahrain,2020-07-02,37.6
BHR,Bahrain,2020-07-03,37.6
BHR,Bahrain,2020-07-04,37.6
BHR,Bahrain,2020-07-05,37.6
BHR,Bahrain,2020-07-06,37.6
BHR,Bahrain,2020-07-07,37.6
BHR,Bahrain,2020-07-08,37.6
BHR,Bahrain,2020-07-09,37.6
BHR,Bahrain,2020-07-10,37.6
BHR,Bahrain,2020-07-11,37.6
BHR,Bahrain,2020-07-12,37.6
BHR,Bahrain,2020-07-13,37.6
BHR,Bahrain,2020-07-14,37.6
BHR,Bahrain,2020-07-15,37.6
BHR,Bahrain,2020-07-16,37.6
BHR,Bahrain,2020-07-17,37.6
BHR,Bahrain,2020-07-18,37.6
BHR,Bahrain,2020-07-19,37.6
BHR,Bahrain,2020-07-20,37.6
BHR,Bahrain,2020-07-21,37.6
BHR,Bahrain,2020-07-22,37.6
BHR,Bahrain,2020-07-23,37.6
BHR,Bahrain,2020-07-24,37.6
BHR,Bahrain,2020-07-25,37.6
BHR,Bahrain,2020-07-26,37.6
BHR,Bahrain,2020-07-27,37.6
BHR,Bahrain,2020-07-28,37.6
BHR,Bahrain,2020-07-29,37.6
BHR,Bahrain,2020-07-30,37.6
BHR,Bahrain,2020-07-31,37.6
BHR,Bahrain,2020-08-01,37.6
BHR,Bahrain,2020-08-02,37.6
BHR,Bahrain,2020-08-03,37.6
BHR,Bahrain,2020-08-04,37.6
BHR,Bahrain,2020-08-05,37.6
BHR,Bahrain,2020-08-06,37.6
BHR,Bahrain,2020-08-07,37.6
BHR,Bahrain,2020-08-08,37.6
BHR,Bahrain,2020-08-09,37.6
BHR,Bahrain,2020-08-10,37.6
BHR,Bahrain,2020-08-11,37.6
BHR,Bahrain,2020-08-12,37.6
BHR,Bahrain,2020-08-13,37.6
BHR,Bahrain,2020-08-14,37.6
BHR,Bahrain,2020-08-15,37.6
BHR,Bahrain,2020-08-16,37.6
BHR,Bahrain,2020-08-17,37.6
BHR,Bahrain,2020-08-18,37.6
BHR,Bahrain,2020-08-19,37.6
BHR,Bahrain,2020-08-20,37.6
BHR,Bahrain,2020-08-21,37.6
BHR,Bahrain,2020-08-22,37.6
BHR,Bahrain,2020-08-23,37.6
BHR,Bahrain,2020-08-24,37.6
BHR,Bahrain,2020-08-25,37.6
BHR,Bahrain,2020-08-26,37.6
BHR,Bahrain,2020-08-27,37.6
BHR,Bahrain,2020-08-28,37.6
BHR,Bahrain,2020-08-29,37.6
BHR,Bahrain,2020-08-30,37.6
BHR,Bahrain,2020-08-31,37.6
BHR,Bahrain,2020-09-01,37.6
BHR,Bahrain,2020-09-02,37.6
BHR,Bahrain,2020-09-03,37.6
BHR,Bahrain,2020-09-04,37.6
BHR,Bahrain,2020-09-05,37.6
BHR,Bahrain,2020-09-06,37.6
BHR,Bahrain,2020-09-07,37.6
BHR,Bahrain,2020-09-08,37.6
BHR,Bahrain,2020-09-09,37.6
BHR,Bahrain,2020-09-10,37.6
BHR,Bahrain,2020-09-11,37.6
BHR,Bahrain,2020-09-12,37.6
BHR,Bahrain,2020-09-13,37.6
BHR,Bahrain,2020-09-14,37.6
BHR,Bahrain,2020-09-15,37.6
BHR,Bahrain,2020-09-16,37.6
BHR,Bahrain,2020-09-17,37.6
BHR,Bahrain,2020-09-18,37.6
BHR,Bahrain,2020-09-19,37.6
BHR,Bahrain,2020-09-20,37.6
BHR,Bahrain,2020-09-21,37.6
BHR,Bahrain,2020-09-22,37.6
BHR,Bahrain,2020-09-23,37.6
BHR,Bahrain,2020-09-24,37.6
BHR,Bahrain,2020-09-25,37.6
BHR,Bahrain,2020-09-26,37.6
BHR,Bahrain,2020-09-27,37.6
BHR,Bahrain,2020-09-28,37.6
BHR,Bahrain,2020-09-29,37.6
BHR,Bahrain,2020-09-30,37.6
BHR,Bahrain,2020-10-01,37.6
BHR,Bahrain,2020-10-02,37.6
BHR,Bahrain,2020-10-03,37.6
BHR,Bahrain,2020-10-04,37.6
BHR,Bahrain,2020-10-05,37.6
BHR,Bahrain,2020-10-06,37.6
BHR,Bahrain,2020-10-07,37.6
BHR,Bahrain,2020-10-08,37.6
BHR,Bahrain,2020-10-09,37.6
BHR,Bahrain,2020-10-10,37.6
BHR,Bahrain,2020-10-11,37.6
BHR,Bahrain,2020-10-12,37.6
BHR,Bahrain,2020-10-13,37.6
BHR,Bahrain,2020-10-14,37.6
BHR,Bahrain,2020-10-15,37.6
BHR,Bahrain,2020-10-16,37.6
BHR,Bahrain,2020-10-17,37.6
BHR,Bahrain,2020-10-18,37.6
BHR,Bahrain,2020-10-19,37.6
BHR,Bahrain,2020-10-20,37.6
BHR,Bahrain,2020-10-21,37.6
BHR,Bahrain,2020-10-22,37.6
BHR,Bahrain,2020-10-23,37.6
BHR,Bahrain,2020-10-24,37.6
BHR,Bahrain,2020-10-25,37.6
BHR,Bahrain,2020-10-26,37.6
BHR,Bahrain,2020-10-27,37.6
BHR,Bahrain,2020-10-28,37.6
BHR,Bahrain,2020-10-29,37.6
BHR,Bahrain,2020-10-30,37.6
BHR,Bahrain,2020-10-31,37.6
BHR,Bahrain,2020-11-01,37.6
BHR,Bahrain,2020-11-02,37.6
BHR,Bahrain,2020-11-03,37.6
BHR,Bahrain,2020-11-04,37.6
BHR,Bahrain,2020-11-05,37.6
BHR,Bahrain,2020-11-06,37.6
BHR,Bahrain,2020-11-07,37.6
BHR,Bahrain,2020-11-08,37.6
BHR,Bahrain,2020-11-09,37.6
BHR,Bahrain,2020-11-10,37.6
BHR,Bahrain,2020-11-11,37.6
BHR,Bahrain,2020-11-12,37.6
BHR,Bahrain,2020-11-13,37.6
BHR,Bahrain,2020-11-14,37.6
BHR,Bahrain,2020-11-15,37.6
BHR,Bahrain,2020-11-16,37.6
BHR,Bahrain,2020-11-17,37.6
BHR,Bahrain,2020-11-18,37.6
BHR,Bahrain,2020-11-19,37.6
BHR,Bahrain,2020-11-20,37.6
BHR,Bahrain,2020-11-21,37.6
BHR,Bahrain,2020-11-22,37.6
BHR,Bahrain,2020-11-23,37.6
BHR,Bahrain,2020-11-24,37.6
BHR,Bahrain,2020-11-25,37.6
BHR,Bahrain,2020-11-26,37.6
BHR,Bahrain,2020-11-27,37.6
BHR,Bahrain,2020-11-28,37.6
BHR,Bahrain,2020-11-29,37.6
BHR,Bahrain,2020-11-30,37.6
BHR,Bahrain,2020-12-01,37.6
BHS,"Bahamas, The",2020-01-23,20.4
BHS,"Bahamas, The",2020-01-24,20.4
BHS,"Bahamas, The",2020-01-25,20.4
BHS,"Bahamas, The",2020-01-26,20.4
BHS,"Bahamas, The",2020-01-27,20.4
BHS,"Bahamas, The",2020-01-28,20.4
BHS,"Bahamas, The",2020-01-29,20.4
BHS,"Bahamas, The",2020-01-30,20.4
BHS,"Bahamas, The",2020-01-31,20.4
BHS,"Bahamas, The",2020-02-01,20.4
BHS,"Bahamas, The",2020-02-02,20.4
BHS,"Bahamas, The",2020-02-03,20.4
BHS,"Bahamas, The",2020-02-04,20.4
BHS,"Bahamas, The",2020-02-05,20.4
BHS,"Bahamas, The",2020-02-06,20.4
BHS,"Bahamas, The",2020-02-07,20.4
BHS,"Bahamas, The",2020-02-08,20.4
BHS,"Bahamas, The",2020-02-09,20.4
BHS,"Bahamas, The",2020-02-10,20.4
BHS,"Bahamas, The",2020-02-11,20.4
BHS,"Bahamas, The",2020-02-12,20.4
BHS,"Bahamas, The",2020-02-13,20.4
BHS,"Bahamas, The",2020-02-14,20.4
BHS,"Bahamas, The",2020-02-15,20.4
BHS,"Bahamas, The",2020-02-16,20.4
BHS,"Bahamas, The",2020-02-17,20.4
BHS,"Bahamas, The",2020-02-18,20.4
BHS,"Bahamas, The",2020-02-19,20.4
BHS,"Bahamas, The",2020-02-20,20.4
BHS,"Bahamas, The",2020-02-21,20.4
BHS,"Bahamas, The",2020-02-22,20.4
BHS,"Bahamas, The",2020-02-23,20.4
BHS,"Bahamas, The",2020-02-24,20.4
BHS,"Bahamas, The",2020-02-25,20.4
BHS,"Bahamas, The",2020-02-26,20.4
BHS,"Bahamas, The",2020-02-27,20.4
BHS,"Bahamas, The",2020-02-28,20.4
BHS,"Bahamas, The",2020-02-29,20.4
BHS,"Bahamas, The",2020-03-01,20.4
BHS,"Bahamas, The",2020-03-02,20.4
BHS,"Bahamas, The",2020-03-03,20.4
BHS,"Bahamas, The",2020-03-04,20.4
BHS,"Bahamas, The",2020-03-05,20.4
BHS,"Bahamas, The",2020-03-06,20.4
BHS,"Bahamas, The",2020-03-07,20.4
BHS,"Bahamas, The",2020-03-08,20.4
BHS,"Bahamas, The",2020-03-09,20.4
BHS,"Bahamas, The",2020-03-10,20.4
BHS,"Bahamas, The",2020-03-11,20.4
BHS,"Bahamas, The",2020-03-12,20.4
BHS,"Bahamas, The",2020-03-13,20.4
BHS,"Bahamas, The",2020-03-14,20.4
BHS,"Bahamas, The",2020-03-15,20.4
BHS,"Bahamas, The",2020-03-16,20.4
BHS,"Bahamas, The",2020-03-17,20.4
BHS,"Bahamas, The",2020-03-18,20.4
BHS,"Bahamas, The",2020-03-19,20.4
BHS,"Bahamas, The",2020-03-20,20.4
BHS,"Bahamas, The",2020-03-21,20.4
BHS,"Bahamas, The",2020-03-22,20.4
BHS,"Bahamas, The",2020-03-23,20.4
BHS,"Bahamas, The",2020-03-24,20.4
BHS,"Bahamas, The",2020-03-25,20.4
BHS,"Bahamas, The",2020-03-26,20.4
BHS,"Bahamas, The",2020-03-27,20.4
BHS,"Bahamas, The",2020-03-28,20.4
BHS,"Bahamas, The",2020-03-29,20.4
BHS,"Bahamas, The",2020-03-30,20.4
BHS,"Bahamas, The",2020-03-31,20.4
BHS,"Bahamas, The",2020-04-01,20.4
BHS,"Bahamas, The",2020-04-02,20.4
BHS,"Bahamas, The",2020-04-03,20.4
BHS,"Bahamas, The",2020-04-04,20.4
BHS,"Bahamas, The",2020-04-05,20.4
BHS,"Bahamas, The",2020-04-06,20.4
BHS,"Bahamas, The",2020-04-07,20.4
BHS,"Bahamas, The",2020-04-08,20.4
BHS,"Bahamas, The",2020-04-09,20.4
BHS,"Bahamas, The",2020-04-10,20.4
BHS,"Bahamas, The",2020-04-11,20.4
BHS,"Bahamas, The",2020-04-12,20.4
BHS,"Bahamas, The",2020-04-13,20.4
BHS,"Bahamas, The",2020-04-14,20.4
BHS,"Bahamas, The",2020-04-15,20.4
BHS,"Bahamas, The",2020-04-16,20.4
BHS,"Bahamas, The",2020-04-17,20.4
BHS,"Bahamas, The",2020-04-18,20.4
BHS,"Bahamas, The",2020-04-19,20.4
BHS,"Bahamas, The",2020-04-20,20.4
BHS,"Bahamas, The",2020-04-21,20.4
BHS,"Bahamas, The",2020-04-22,20.4
BHS,"Bahamas, The",2020-04-23,20.4
BHS,"Bahamas, The",2020-04-24,20.4
BHS,"Bahamas, The",2020-04-25,20.4
BHS,"Bahamas, The",2020-04-26,20.4
BHS,"Bahamas, The",2020-04-27,20.4
BHS,"Bahamas, The",2020-04-28,20.4
BHS,"Bahamas, The",2020-04-29,20.4
BHS,"Bahamas, The",2020-04-30,20.4
BHS,"Bahamas, The",2020-05-01,20.4
BHS,"Bahamas, The",2020-05-02,20.4
BHS,"Bahamas, The",2020-05-03,20.4
BHS,"Bahamas, The",2020-05-04,20.4
BHS,"Bahamas, The",2020-05-05,20.4
BHS,"Bahamas, The",2020-05-06,20.4
BHS,"Bahamas, The",2020-05-07,20.4
BHS,"Bahamas, The",2020-05-08,20.4
BHS,"Bahamas, The",2020-05-09,20.4
BHS,"Bahamas, The",2020-05-10,20.4
BHS,"Bahamas, The",2020-05-11,20.4
BHS,"Bahamas, The",2020-05-12,20.4
BHS,"Bahamas, The",2020-05-13,20.4
BHS,"Bahamas, The",2020-05-14,20.4
BHS,"Bahamas, The",2020-05-15,20.4
BHS,"Bahamas, The",2020-05-16,20.4
BHS,"Bahamas, The",2020-05-17,20.4
BHS,"Bahamas, The",2020-05-18,20.4
BHS,"Bahamas, The",2020-05-19,20.4
BHS,"Bahamas, The",2020-05-20,20.4
BHS,"Bahamas, The",2020-05-21,20.4
BHS,"Bahamas, The",2020-05-22,20.4
BHS,"Bahamas, The",2020-05-23,20.4
BHS,"Bahamas, The",2020-05-24,20.4
BHS,"Bahamas, The",2020-05-25,20.4
BHS,"Bahamas, The",2020-05-26,20.4
BHS,"Bahamas, The",2020-05-27,20.4
BHS,"Bahamas, The",2020-05-28,20.4
BHS,"Bahamas, The",2020-05-29,20.4
BHS,"Bahamas, The",2020-05-30,20.4
BHS,"Bahamas, The",2020-05-31,20.4
BHS,"Bahamas, The",2020-06-01,20.4
BHS,"Bahamas, The",2020-06-02,20.4
BHS,"Bahamas, The",2020-06-03,20.4
BHS,"Bahamas, The",2020-06-04,20.4
BHS,"Bahamas, The",2020-06-05,20.4
BHS,"Bahamas, The",2020-06-06,20.4
BHS,"Bahamas, The",2020-06-07,20.4
BHS,"Bahamas, The",2020-06-08,20.4
BHS,"Bahamas, The",2020-06-09,20.4
BHS,"Bahamas, The",2020-06-10,20.4
BHS,"Bahamas, The",2020-06-11,20.4
BHS,"Bahamas, The",2020-06-12,20.4
BHS,"Bahamas, The",2020-06-13,20.4
BHS,"Bahamas, The",2020-06-14,20.4
BHS,"Bahamas, The",2020-06-15,20.4
BHS,"Bahamas, The",2020-06-16,20.4
BHS,"Bahamas, The",2020-06-17,20.4
BHS,"Bahamas, The",2020-06-18,20.4
BHS,"Bahamas, The",2020-06-19,20.4
BHS,"Bahamas, The",2020-06-20,20.4
BHS,"Bahamas, The",2020-06-21,20.4
BHS,"Bahamas, The",2020-06-22,20.4
BHS,"Bahamas, The",2020-06-23,20.4
BHS,"Bahamas, The",2020-06-24,20.4
BHS,"Bahamas, The",2020-06-25,20.4
BHS,"Bahamas, The",2020-06-26,20.4
BHS,"Bahamas, The",2020-06-27,20.4
BHS,"Bahamas, The",2020-06-28,20.4
BHS,"Bahamas, The",2020-06-29,20.4
BHS,"Bahamas, The",2020-06-30,20.4
BHS,"Bahamas, The",2020-07-01,20.4
BHS,"Bahamas, The",2020-07-02,20.4
BHS,"Bahamas, The",2020-07-03,20.4
BHS,"Bahamas, The",2020-07-04,20.4
BHS,"Bahamas, The",2020-07-05,20.4
BHS,"Bahamas, The",2020-07-06,20.4
BHS,"Bahamas, The",2020-07-07,20.4
BHS,"Bahamas, The",2020-07-08,20.4
BHS,"Bahamas, The",2020-07-09,20.4
BHS,"Bahamas, The",2020-07-10,20.4
BHS,"Bahamas, The",2020-07-11,20.4
BHS,"Bahamas, The",2020-07-12,20.4
BHS,"Bahamas, The",2020-07-13,20.4
BHS,"Bahamas, The",2020-07-14,20.4
BHS,"Bahamas, The",2020-07-15,20.4
BHS,"Bahamas, The",2020-07-16,20.4
BHS,"Bahamas, The",2020-07-17,20.4
