iso_code,country,date,owid_weekly_excess_mortality_p_score_75_84
AUS,Australia,2021-08-29,-0.56
AUS,Australia,2021-09-05,-2.22
AUS,Australia,2021-09-12,5.94
AUS,Australia,2021-09-19,11.17
AUS,Australia,2021-09-26,-2.6
AUS,Australia,2021-10-03,10.74
AUS,Australia,2021-10-10,5.4
AUS,Australia,2021-10-17,1.87
AUS,Australia,2021-10-24,8.83
AUS,Australia,2021-10-31,4.34
AUT,Austria,2020-01-05,-5.11
AUT,Austria,2020-01-12,-5.3
AUT,Austria,2020-01-19,9.77
AUT,Austria,2020-01-26,10.18
AUT,Austria,2020-02-02,19.98
AUT,Austria,2020-02-09,-0.24
AUT,Austria,2020-02-16,-5.86
AUT,Austria,2020-02-23,-2.31
AUT,Austria,2020-03-01,6.6
AUT,Austria,2020-03-08,2.22
AUT,Austria,2020-03-15,2.8
AUT,Austria,2020-03-22,27.5
AUT,Austria,2020-03-29,19.52
AUT,Austria,2020-04-05,24.06
AUT,Austria,2020-04-12,21.43
AUT,Austria,2020-04-19,18.82
AUT,Austria,2020-04-26,17.5
AUT,Austria,2020-05-03,3.49
AUT,Austria,2020-05-10,8.47
AUT,Austria,2020-05-17,6.72
AUT,Austria,2020-05-24,16.11
AUT,Austria,2020-05-31,-5.35
AUT,Austria,2020-06-07,6.55
AUT,Austria,2020-06-14,2.65
AUT,Austria,2020-06-21,-1.71
AUT,Austria,2020-06-28,0.51
AUT,Austria,2020-07-05,8.7
AUT,Austria,2020-07-12,2.73
AUT,Austria,2020-07-19,8.05
AUT,Austria,2020-07-26,3.14
AUT,Austria,2020-08-02,9.69
AUT,Austria,2020-08-09,9.18
AUT,Austria,2020-08-16,17.1
AUT,Austria,2020-08-23,14.1
AUT,Austria,2020-08-30,18.04
AUT,Austria,2020-09-06,23.08
AUT,Austria,2020-09-13,13.26
AUT,Austria,2020-09-20,11.8
AUT,Austria,2020-09-27,3.47
AUT,Austria,2020-10-04,5.63
AUT,Austria,2020-10-11,16.4
AUT,Austria,2020-10-18,11.45
AUT,Austria,2020-10-25,28.34
AUT,Austria,2020-11-01,32.24
AUT,Austria,2020-11-08,56.97
AUT,Austria,2020-11-15,59.19
AUT,Austria,2020-11-22,80.75
AUT,Austria,2020-11-29,78.79
AUT,Austria,2020-12-06,65.77
AUT,Austria,2020-12-13,66.74
AUT,Austria,2020-12-20,48.2
AUT,Austria,2020-12-27,42.77
AUT,Austria,2021-01-03,37.02
AUT,Austria,2021-01-10,20.43
AUT,Austria,2021-01-17,11.13
AUT,Austria,2021-01-24,14.47
AUT,Austria,2021-01-31,24.95
AUT,Austria,2021-02-07,14.09
AUT,Austria,2021-02-14,6.65
AUT,Austria,2021-02-21,0.2
AUT,Austria,2021-02-28,-4.7
AUT,Austria,2021-03-07,-5.27
AUT,Austria,2021-03-14,-1.55
AUT,Austria,2021-03-21,3.86
AUT,Austria,2021-03-28,14.65
AUT,Austria,2021-04-04,22.46
AUT,Austria,2021-04-11,16.53
AUT,Austria,2021-04-18,20.97
AUT,Austria,2021-04-25,18.11
AUT,Austria,2021-05-02,21.06
AUT,Austria,2021-05-09,18.49
AUT,Austria,2021-05-16,18.49
AUT,Austria,2021-05-23,7.95
AUT,Austria,2021-05-30,7.93
AUT,Austria,2021-06-06,8.63
AUT,Austria,2021-06-13,12.49
AUT,Austria,2021-06-20,15.17
AUT,Austria,2021-06-27,9.35
AUT,Austria,2021-07-04,8.1
AUT,Austria,2021-07-11,7.18
AUT,Austria,2021-07-18,7.46
AUT,Austria,2021-07-25,11.95
AUT,Austria,2021-08-01,12.17
AUT,Austria,2021-08-08,3.42
AUT,Austria,2021-08-15,21.28
AUT,Austria,2021-08-22,19.63
AUT,Austria,2021-08-29,18.21
AUT,Austria,2021-09-05,14.18
AUT,Austria,2021-09-12,35.54
AUT,Austria,2021-09-19,11.3
AUT,Austria,2021-09-26,15.5
AUT,Austria,2021-10-03,16.93
AUT,Austria,2021-10-10,12.06
AUT,Austria,2021-10-17,20.06
AUT,Austria,2021-10-24,16.59
AUT,Austria,2021-10-31,41.71
AUT,Austria,2021-11-07,37.62
AUT,Austria,2021-11-14,48.38
AUT,Austria,2021-11-21,48.44
AUT,Austria,2021-11-28,48.0
AUT,Austria,2021-12-05,43.72
AUT,Austria,2021-12-12,35.08
BEL,Belgium,2020-01-05,-12.55
BEL,Belgium,2020-01-12,-11.6
BEL,Belgium,2020-01-19,-12.32
BEL,Belgium,2020-01-26,-15.49
BEL,Belgium,2020-02-02,-8.31
BEL,Belgium,2020-02-09,-14.59
BEL,Belgium,2020-02-16,-12.07
BEL,Belgium,2020-02-23,-14.39
BEL,Belgium,2020-03-01,-10.36
BEL,Belgium,2020-03-08,-16.64
BEL,Belgium,2020-03-15,-7.71
BEL,Belgium,2020-03-22,7.87
BEL,Belgium,2020-03-29,46.1
BEL,Belgium,2020-04-05,89.99
BEL,Belgium,2020-04-12,119.46
BEL,Belgium,2020-04-19,70.4
BEL,Belgium,2020-04-26,42.68
BEL,Belgium,2020-05-03,15.95
BEL,Belgium,2020-05-10,12.63
BEL,Belgium,2020-05-17,-1.1
BEL,Belgium,2020-05-24,-3.95
BEL,Belgium,2020-05-31,-16.87
BEL,Belgium,2020-06-07,-11.22
BEL,Belgium,2020-06-14,-3.2
BEL,Belgium,2020-06-21,-10.93
BEL,Belgium,2020-06-28,-2.52
BEL,Belgium,2020-07-05,-22.07
BEL,Belgium,2020-07-12,-13.99
BEL,Belgium,2020-07-19,-6.09
BEL,Belgium,2020-07-26,-15.58
BEL,Belgium,2020-08-02,2.69
BEL,Belgium,2020-08-09,10.08
BEL,Belgium,2020-08-16,44.68
BEL,Belgium,2020-08-23,6.42
BEL,Belgium,2020-08-30,-1.39
BEL,Belgium,2020-09-06,-4.16
BEL,Belgium,2020-09-13,-9.16
BEL,Belgium,2020-09-20,-5.56
BEL,Belgium,2020-09-27,-6.17
BEL,Belgium,2020-10-04,0.92
BEL,Belgium,2020-10-11,0.26
BEL,Belgium,2020-10-18,8.41
BEL,Belgium,2020-10-25,33.01
BEL,Belgium,2020-11-01,80.55
BEL,Belgium,2020-11-08,86.68
BEL,Belgium,2020-11-15,68.88
BEL,Belgium,2020-11-22,54.9
BEL,Belgium,2020-11-29,29.19
BEL,Belgium,2020-12-06,19.28
BEL,Belgium,2020-12-13,20.98
BEL,Belgium,2020-12-20,22.23
BEL,Belgium,2020-12-27,8.84
BEL,Belgium,2021-01-03,10.02
BEL,Belgium,2021-01-10,0.78
BEL,Belgium,2021-01-17,-2.36
BEL,Belgium,2021-01-24,0.64
BEL,Belgium,2021-01-31,1.05
BEL,Belgium,2021-02-07,-6.84
BEL,Belgium,2021-02-14,-16.52
BEL,Belgium,2021-02-21,-9.44
BEL,Belgium,2021-02-28,-21.44
BEL,Belgium,2021-03-07,-14.6
BEL,Belgium,2021-03-14,-9.55
BEL,Belgium,2021-03-21,-13.51
BEL,Belgium,2021-03-28,-6.08
BEL,Belgium,2021-04-04,-5.37
BEL,Belgium,2021-04-11,3.62
BEL,Belgium,2021-04-18,7.13
BEL,Belgium,2021-04-25,7.97
BEL,Belgium,2021-05-02,7.5
BEL,Belgium,2021-05-09,6.05
BEL,Belgium,2021-05-16,-1.93
BEL,Belgium,2021-05-23,-1.29
BEL,Belgium,2021-05-30,1.77
BEL,Belgium,2021-06-06,-12.62
BEL,Belgium,2021-06-13,-5.61
BEL,Belgium,2021-06-20,-5.32
BEL,Belgium,2021-06-27,-11.12
BEL,Belgium,2021-07-04,2.52
BEL,Belgium,2021-07-11,-20.13
BEL,Belgium,2021-07-18,0.68
BEL,Belgium,2021-07-25,-5.32
BEL,Belgium,2021-08-01,-7.03
BEL,Belgium,2021-08-08,3.28
BEL,Belgium,2021-08-15,-4.55
BEL,Belgium,2021-08-22,1.69
BEL,Belgium,2021-08-29,-2.53
BEL,Belgium,2021-09-05,1.5
BEL,Belgium,2021-09-12,-1.56
BEL,Belgium,2021-09-19,5.58
BEL,Belgium,2021-09-26,-4.2
BEL,Belgium,2021-10-03,-3.85
BEL,Belgium,2021-10-10,-4.84
BEL,Belgium,2021-10-17,7.29
BEL,Belgium,2021-10-24,16.33
BEL,Belgium,2021-10-31,5.35
BEL,Belgium,2021-11-07,8.66
BEL,Belgium,2021-11-14,21.0
BEL,Belgium,2021-11-21,14.74
BEL,Belgium,2021-11-28,19.95
BEL,Belgium,2021-12-05,25.22
BGR,Bulgaria,2020-01-05,-20.54
BGR,Bulgaria,2020-01-12,-17.68
BGR,Bulgaria,2020-01-19,-20.97
BGR,Bulgaria,2020-01-26,-16.5
BGR,Bulgaria,2020-02-02,-2.91
BGR,Bulgaria,2020-02-09,-9.31
BGR,Bulgaria,2020-02-16,-1.3
BGR,Bulgaria,2020-02-23,-11.96
BGR,Bulgaria,2020-03-01,-11.63
BGR,Bulgaria,2020-03-08,-14.23
BGR,Bulgaria,2020-03-15,-14.42
BGR,Bulgaria,2020-03-22,-12.49
BGR,Bulgaria,2020-03-29,-5.77
BGR,Bulgaria,2020-04-05,-11.88
BGR,Bulgaria,2020-04-12,-10.3
BGR,Bulgaria,2020-04-19,-7.08
BGR,Bulgaria,2020-04-26,-12.92
BGR,Bulgaria,2020-05-03,-17.76
BGR,Bulgaria,2020-05-10,-11.58
BGR,Bulgaria,2020-05-17,4.27
BGR,Bulgaria,2020-05-24,-7.17
BGR,Bulgaria,2020-05-31,-11.03
BGR,Bulgaria,2020-06-07,0.87
BGR,Bulgaria,2020-06-14,-3.33
BGR,Bulgaria,2020-06-21,-10.15
BGR,Bulgaria,2020-06-28,-13.31
BGR,Bulgaria,2020-07-05,5.53
BGR,Bulgaria,2020-07-12,10.36
BGR,Bulgaria,2020-07-19,-8.06
BGR,Bulgaria,2020-07-26,-4.29
BGR,Bulgaria,2020-08-02,2.79
BGR,Bulgaria,2020-08-09,2.95
BGR,Bulgaria,2020-08-16,3.05
BGR,Bulgaria,2020-08-23,1.18
BGR,Bulgaria,2020-08-30,-4.11
BGR,Bulgaria,2020-09-06,-3.33
BGR,Bulgaria,2020-09-13,-1.83
BGR,Bulgaria,2020-09-20,-2.2
BGR,Bulgaria,2020-09-27,5.94
BGR,Bulgaria,2020-10-04,-10.43
BGR,Bulgaria,2020-10-11,-0.35
BGR,Bulgaria,2020-10-18,3.73
BGR,Bulgaria,2020-10-25,6.44
BGR,Bulgaria,2020-11-01,30.53
BGR,Bulgaria,2020-11-08,46.8
BGR,Bulgaria,2020-11-15,76.32
BGR,Bulgaria,2020-11-22,120.06
BGR,Bulgaria,2020-11-29,121.09
BGR,Bulgaria,2020-12-06,124.27
BGR,Bulgaria,2020-12-13,92.14
BGR,Bulgaria,2020-12-20,80.8
BGR,Bulgaria,2020-12-27,39.53
BGR,Bulgaria,2021-01-03,16.12
BGR,Bulgaria,2021-01-10,4.43
BGR,Bulgaria,2021-01-17,-0.1
BGR,Bulgaria,2021-01-24,-8.37
BGR,Bulgaria,2021-01-31,-4.95
BGR,Bulgaria,2021-02-07,-11.19
BGR,Bulgaria,2021-02-14,-6.27
BGR,Bulgaria,2021-02-21,5.59
BGR,Bulgaria,2021-02-28,11.27
BGR,Bulgaria,2021-03-07,12.26
BGR,Bulgaria,2021-03-14,27.04
BGR,Bulgaria,2021-03-21,44.11
BGR,Bulgaria,2021-03-28,62.13
BGR,Bulgaria,2021-04-04,90.21
BGR,Bulgaria,2021-04-11,75.24
BGR,Bulgaria,2021-04-18,75.35
BGR,Bulgaria,2021-04-25,70.4
BGR,Bulgaria,2021-05-02,46.31
BGR,Bulgaria,2021-05-09,32.96
BGR,Bulgaria,2021-05-16,19.59
BGR,Bulgaria,2021-05-23,18.22
BGR,Bulgaria,2021-05-30,2.52
BGR,Bulgaria,2021-06-06,7.35
BGR,Bulgaria,2021-06-13,2.87
BGR,Bulgaria,2021-06-20,1.94
BGR,Bulgaria,2021-06-27,19.36
BGR,Bulgaria,2021-07-04,10.55
BGR,Bulgaria,2021-07-11,0.92
BGR,Bulgaria,2021-07-18,8.09
BGR,Bulgaria,2021-07-25,-5.1
BGR,Bulgaria,2021-08-01,5.23
BGR,Bulgaria,2021-08-08,5.65
BGR,Bulgaria,2021-08-15,9.23
BGR,Bulgaria,2021-08-22,8.35
BGR,Bulgaria,2021-08-29,19.09
BGR,Bulgaria,2021-09-05,21.18
BGR,Bulgaria,2021-09-12,38.84
BGR,Bulgaria,2021-09-19,52.0
BGR,Bulgaria,2021-09-26,49.36
BGR,Bulgaria,2021-10-03,57.01
BGR,Bulgaria,2021-10-10,56.08
BGR,Bulgaria,2021-10-17,66.24
BGR,Bulgaria,2021-10-24,79.93
BGR,Bulgaria,2021-10-31,97.47
BGR,Bulgaria,2021-11-07,107.33
BGR,Bulgaria,2021-11-14,90.63
BGR,Bulgaria,2021-11-21,95.58
BGR,Bulgaria,2021-11-28,79.51
BGR,Bulgaria,2021-12-05,66.07
BGR,Bulgaria,2021-12-12,56.14
CAN,Canada,2020-01-05,5.2
CAN,Canada,2020-01-12,1.95
CAN,Canada,2020-01-19,-0.98
CAN,Canada,2020-01-26,5.5
CAN,Canada,2020-02-02,-0.58
CAN,Canada,2020-02-09,0.89
CAN,Canada,2020-02-16,1.89
CAN,Canada,2020-02-23,-0.85
CAN,Canada,2020-03-01,6.01
CAN,Canada,2020-03-08,0.71
CAN,Canada,2020-03-15,3.39
CAN,Canada,2020-03-22,10.38
CAN,Canada,2020-03-29,12.21
CAN,Canada,2020-04-05,12.37
CAN,Canada,2020-04-12,20.85
CAN,Canada,2020-04-19,21.09
CAN,Canada,2020-04-26,26.66
CAN,Canada,2020-05-03,23.82
CAN,Canada,2020-05-10,18.37
CAN,Canada,2020-05-17,19.28
CAN,Canada,2020-05-24,12.79
CAN,Canada,2020-05-31,17.47
CAN,Canada,2020-06-07,11.95
CAN,Canada,2020-06-14,6.61
CAN,Canada,2020-06-21,9.08
CAN,Canada,2020-06-28,7.47
CAN,Canada,2020-07-05,2.7
CAN,Canada,2020-07-12,12.0
CAN,Canada,2020-07-19,7.49
CAN,Canada,2020-07-26,9.82
CAN,Canada,2020-08-02,8.29
CAN,Canada,2020-08-09,6.62
CAN,Canada,2020-08-16,11.48
CAN,Canada,2020-08-23,13.37
CAN,Canada,2020-08-30,7.1
CAN,Canada,2020-09-06,6.81
CAN,Canada,2020-09-13,7.59
CAN,Canada,2020-09-20,12.15
CAN,Canada,2020-09-27,13.74
CAN,Canada,2020-10-04,9.86
CAN,Canada,2020-10-11,9.1
CAN,Canada,2020-10-18,8.62
CAN,Canada,2020-10-25,4.93
CAN,Canada,2020-11-01,9.94
CAN,Canada,2020-11-08,14.19
CAN,Canada,2020-11-15,15.29
CAN,Canada,2020-11-22,10.39
CAN,Canada,2020-11-29,14.08
CAN,Canada,2020-12-06,19.94
CAN,Canada,2020-12-13,15.87
CAN,Canada,2020-12-20,13.82
CAN,Canada,2020-12-27,15.37
CAN,Canada,2021-01-03,18.28
CAN,Canada,2021-01-10,13.0
CAN,Canada,2021-01-17,9.01
CAN,Canada,2021-01-24,13.32
CAN,Canada,2021-01-31,13.76
CAN,Canada,2021-02-07,8.87
CAN,Canada,2021-02-14,4.24
CAN,Canada,2021-02-21,7.0
CAN,Canada,2021-02-28,6.47
CAN,Canada,2021-03-07,4.64
CAN,Canada,2021-03-14,1.99
CAN,Canada,2021-03-21,0.96
CAN,Canada,2021-03-28,3.03
CAN,Canada,2021-04-04,3.55
CAN,Canada,2021-04-11,10.4
CAN,Canada,2021-04-18,8.75
CAN,Canada,2021-04-25,10.29
CAN,Canada,2021-05-02,9.32
CAN,Canada,2021-05-09,12.1
CAN,Canada,2021-05-16,8.55
CAN,Canada,2021-05-23,13.62
CAN,Canada,2021-05-30,3.93
CAN,Canada,2021-06-06,8.98
CAN,Canada,2021-06-13,10.28
CAN,Canada,2021-06-20,7.38
CAN,Canada,2021-06-27,8.12
CAN,Canada,2021-07-04,25.16
CAN,Canada,2021-07-11,6.48
CAN,Canada,2021-07-18,4.05
CAN,Canada,2021-07-25,9.05
CAN,Canada,2021-08-01,7.65
CAN,Canada,2021-08-08,5.47
CAN,Canada,2021-08-15,0.98
CAN,Canada,2021-08-22,4.8
CAN,Canada,2021-08-29,4.22
CAN,Canada,2021-09-05,4.97
CAN,Canada,2021-09-12,5.33
CHE,Switzerland,2020-01-05,-7.46
CHE,Switzerland,2020-01-12,-6.32
CHE,Switzerland,2020-01-19,-9.86
CHE,Switzerland,2020-01-26,-6.74
CHE,Switzerland,2020-02-02,2.56
CHE,Switzerland,2020-02-09,-3.07
CHE,Switzerland,2020-02-16,-6.25
CHE,Switzerland,2020-02-23,-11.13
CHE,Switzerland,2020-03-01,-11.78
CHE,Switzerland,2020-03-08,-2.39
CHE,Switzerland,2020-03-15,4.37
CHE,Switzerland,2020-03-22,28.69
CHE,Switzerland,2020-03-29,23.6
CHE,Switzerland,2020-04-05,43.45
CHE,Switzerland,2020-04-12,30.65
CHE,Switzerland,2020-04-19,27.92
CHE,Switzerland,2020-04-26,4.61
CHE,Switzerland,2020-05-03,-7.02
CHE,Switzerland,2020-05-10,-1.77
CHE,Switzerland,2020-05-17,3.7
CHE,Switzerland,2020-05-24,-5.17
CHE,Switzerland,2020-05-31,-9.66
CHE,Switzerland,2020-06-07,-5.68
CHE,Switzerland,2020-06-14,4.85
CHE,Switzerland,2020-06-21,-6.75
CHE,Switzerland,2020-06-28,3.59
CHE,Switzerland,2020-07-05,-0.06
CHE,Switzerland,2020-07-12,6.87
CHE,Switzerland,2020-07-19,-2.81
CHE,Switzerland,2020-07-26,1.71
CHE,Switzerland,2020-08-02,4.44
CHE,Switzerland,2020-08-09,7.86
CHE,Switzerland,2020-08-16,9.67
CHE,Switzerland,2020-08-23,1.92
CHE,Switzerland,2020-08-30,-5.2
CHE,Switzerland,2020-09-06,-1.32
CHE,Switzerland,2020-09-13,3.0
CHE,Switzerland,2020-09-20,10.05
CHE,Switzerland,2020-09-27,2.25
CHE,Switzerland,2020-10-04,-0.73
CHE,Switzerland,2020-10-11,5.92
CHE,Switzerland,2020-10-18,0.48
CHE,Switzerland,2020-10-25,12.79
CHE,Switzerland,2020-11-01,35.44
CHE,Switzerland,2020-11-08,69.04
CHE,Switzerland,2020-11-15,72.72
CHE,Switzerland,2020-11-22,86.29
CHE,Switzerland,2020-11-29,61.07
CHE,Switzerland,2020-12-06,58.46
CHE,Switzerland,2020-12-13,80.38
CHE,Switzerland,2020-12-20,58.76
CHE,Switzerland,2020-12-27,61.76
CHE,Switzerland,2021-01-03,47.34
CHE,Switzerland,2021-01-10,39.93
CHE,Switzerland,2021-01-17,25.54
CHE,Switzerland,2021-01-24,19.55
CHE,Switzerland,2021-01-31,19.9
CHE,Switzerland,2021-02-07,-2.45
CHE,Switzerland,2021-02-14,-0.16
CHE,Switzerland,2021-02-21,-6.25
CHE,Switzerland,2021-02-28,-10.61
CHE,Switzerland,2021-03-07,-12.58
CHE,Switzerland,2021-03-14,-3.78
CHE,Switzerland,2021-03-21,-15.56
CHE,Switzerland,2021-03-28,0.35
CHE,Switzerland,2021-04-04,-4.65
CHE,Switzerland,2021-04-11,-3.68
CHE,Switzerland,2021-04-18,-0.79
CHE,Switzerland,2021-04-25,7.71
CHE,Switzerland,2021-05-02,9.28
CHE,Switzerland,2021-05-09,7.45
CHE,Switzerland,2021-05-16,17.33
CHE,Switzerland,2021-05-23,6.73
CHE,Switzerland,2021-05-30,-6.13
CHE,Switzerland,2021-06-06,2.17
CHE,Switzerland,2021-06-13,-2.09
CHE,Switzerland,2021-06-20,3.21
CHE,Switzerland,2021-06-27,5.14
CHE,Switzerland,2021-07-04,-0.98
CHE,Switzerland,2021-07-11,-7.65
CHE,Switzerland,2021-07-18,-2.85
CHE,Switzerland,2021-07-25,3.12
CHE,Switzerland,2021-08-01,-4.2
CHE,Switzerland,2021-08-08,5.44
CHE,Switzerland,2021-08-15,14.85
CHE,Switzerland,2021-08-22,5.56
CHE,Switzerland,2021-08-29,5.64
CHE,Switzerland,2021-09-05,12.56
CHE,Switzerland,2021-09-12,11.26
CHE,Switzerland,2021-09-19,2.37
CHE,Switzerland,2021-09-26,11.96
CHE,Switzerland,2021-10-03,3.81
CHE,Switzerland,2021-10-10,-3.18
CHE,Switzerland,2021-10-17,9.22
CHE,Switzerland,2021-10-24,6.52
CHE,Switzerland,2021-10-31,13.69
CHE,Switzerland,2021-11-07,-0.3
CHE,Switzerland,2021-11-14,7.84
CHE,Switzerland,2021-11-21,15.54
CHE,Switzerland,2021-11-28,24.39
CHE,Switzerland,2021-12-05,23.17
CHE,Switzerland,2021-12-12,28.47
CHE,Switzerland,2021-12-19,15.94
CHL,Chile,2020-01-05,4.92
CHL,Chile,2020-01-12,5.27
CHL,Chile,2020-01-19,8.19
CHL,Chile,2020-01-26,8.2
CHL,Chile,2020-02-02,0.89
CHL,Chile,2020-02-09,8.03
CHL,Chile,2020-02-16,11.55
CHL,Chile,2020-02-23,7.42
CHL,Chile,2020-03-01,13.24
CHL,Chile,2020-03-08,6.94
CHL,Chile,2020-03-15,0.66
CHL,Chile,2020-03-22,12.14
CHL,Chile,2020-03-29,9.86
CHL,Chile,2020-04-05,23.55
CHL,Chile,2020-04-12,2.37
CHL,Chile,2020-04-19,16.04
CHL,Chile,2020-04-26,6.8
CHL,Chile,2020-05-03,5.08
CHL,Chile,2020-05-10,22.18
CHL,Chile,2020-05-17,14.74
CHL,Chile,2020-05-24,45.5
CHL,Chile,2020-05-31,65.0
CHL,Chile,2020-06-07,76.97
CHL,Chile,2020-06-14,80.78
CHL,Chile,2020-06-21,53.17
CHL,Chile,2020-06-28,37.84
CHL,Chile,2020-07-05,32.07
CHL,Chile,2020-07-12,25.69
CHL,Chile,2020-07-19,16.04
CHL,Chile,2020-07-26,15.81
CHL,Chile,2020-08-02,13.11
CHL,Chile,2020-08-09,12.74
CHL,Chile,2020-08-16,5.4
CHL,Chile,2020-08-23,17.19
CHL,Chile,2020-08-30,19.73
CHL,Chile,2020-09-06,7.35
CHL,Chile,2020-09-13,16.21
CHL,Chile,2020-09-20,13.16
CHL,Chile,2020-09-27,9.48
CHL,Chile,2020-10-04,14.62
CHL,Chile,2020-10-11,18.5
CHL,Chile,2020-10-18,16.87
CHL,Chile,2020-10-25,19.98
CHL,Chile,2020-11-01,21.17
CHL,Chile,2020-11-08,18.94
CHL,Chile,2020-11-15,21.48
CHL,Chile,2020-11-22,27.97
CHL,Chile,2020-11-29,16.12
CHL,Chile,2020-12-06,23.6
CHL,Chile,2020-12-13,30.5
CHL,Chile,2020-12-20,19.77
CHL,Chile,2020-12-27,32.37
CHL,Chile,2021-01-03,36.6
CHL,Chile,2021-01-10,30.85
CHL,Chile,2021-01-17,40.15
CHL,Chile,2021-01-24,54.9
CHL,Chile,2021-01-31,53.14
CHL,Chile,2021-02-07,45.66
CHL,Chile,2021-02-14,34.71
CHL,Chile,2021-02-21,44.23
CHL,Chile,2021-02-28,53.71
CHL,Chile,2021-03-07,51.38
CHL,Chile,2021-03-14,61.09
CHL,Chile,2021-03-21,45.05
CHL,Chile,2021-03-28,52.32
CHL,Chile,2021-04-04,67.0
CHL,Chile,2021-04-11,61.23
CHL,Chile,2021-04-18,45.56
CHL,Chile,2021-04-25,28.34
CHL,Chile,2021-05-02,39.9
CHL,Chile,2021-05-09,31.69
CHL,Chile,2021-05-16,41.56
CHL,Chile,2021-05-23,38.25
CHL,Chile,2021-05-30,36.24
CHL,Chile,2021-06-06,42.02
CHL,Chile,2021-06-13,38.34
CHL,Chile,2021-06-20,37.46
CHL,Chile,2021-06-27,29.8
CHL,Chile,2021-07-04,38.62
CHL,Chile,2021-07-11,27.13
CHL,Chile,2021-07-18,33.61
CHL,Chile,2021-07-25,16.97
CHL,Chile,2021-08-01,13.39
CHL,Chile,2021-08-08,9.57
CHL,Chile,2021-08-15,16.97
CHL,Chile,2021-08-22,15.85
CHL,Chile,2021-08-29,2.31
CHL,Chile,2021-09-05,9.76
CHL,Chile,2021-09-12,5.29
CHL,Chile,2021-09-19,9.11
CHL,Chile,2021-09-26,1.97
CHL,Chile,2021-10-03,6.52
CHL,Chile,2021-10-10,4.74
CHL,Chile,2021-10-17,9.04
CHL,Chile,2021-10-24,10.12
CHL,Chile,2021-10-31,22.6
CHL,Chile,2021-11-07,18.03
CHL,Chile,2021-11-14,29.99
CHL,Chile,2021-11-21,20.21
