iso_code,country,date,icl_i12_health_8
ARE,United Arab Emirates,2020-04-06,68.6881659399966
ARE,United Arab Emirates,2020-04-07,68.6881659399966
ARE,United Arab Emirates,2020-04-08,68.6881659399966
ARE,United Arab Emirates,2020-04-09,68.6881659399966
ARE,United Arab Emirates,2020-04-10,68.6881659399966
ARE,United Arab Emirates,2020-04-11,68.6881659399966
ARE,United Arab Emirates,2020-04-12,68.6881659399966
ARE,United Arab Emirates,2020-04-27,68.1907657685922
ARE,United Arab Emirates,2020-04-28,68.1907657685922
ARE,United Arab Emirates,2020-04-29,68.1907657685922
ARE,United Arab Emirates,2020-04-30,68.1907657685922
ARE,United Arab Emirates,2020-05-01,68.1907657685922
ARE,United Arab Emirates,2020-05-02,68.1907657685922
ARE,United Arab Emirates,2020-05-03,68.1907657685922
ARE,United Arab Emirates,2020-05-11,84.5776507009322
ARE,United Arab Emirates,2020-05-12,84.5776507009322
ARE,United Arab Emirates,2020-05-13,84.5776507009322
ARE,United Arab Emirates,2020-05-14,84.5776507009322
ARE,United Arab Emirates,2020-05-15,84.5776507009322
ARE,United Arab Emirates,2020-05-16,84.5776507009322
ARE,United Arab Emirates,2020-05-17,84.5776507009322
ARE,United Arab Emirates,2020-05-25,78.4971044723979
ARE,United Arab Emirates,2020-05-26,78.4971044723979
ARE,United Arab Emirates,2020-05-27,78.4971044723979
ARE,United Arab Emirates,2020-05-28,78.4971044723979
ARE,United Arab Emirates,2020-05-29,78.4971044723979
ARE,United Arab Emirates,2020-05-30,78.4971044723979
ARE,United Arab Emirates,2020-05-31,78.4971044723979
ARE,United Arab Emirates,2020-06-08,80.200535581589
ARE,United Arab Emirates,2020-06-09,80.200535581589
ARE,United Arab Emirates,2020-06-10,80.200535581589
ARE,United Arab Emirates,2020-06-11,80.200535581589
ARE,United Arab Emirates,2020-06-12,80.200535581589
ARE,United Arab Emirates,2020-06-13,80.200535581589
ARE,United Arab Emirates,2020-06-14,80.200535581589
ARE,United Arab Emirates,2020-06-22,75.4826981945575
ARE,United Arab Emirates,2020-06-23,75.4826981945575
ARE,United Arab Emirates,2020-06-24,75.4826981945575
ARE,United Arab Emirates,2020-06-25,75.4826981945575
ARE,United Arab Emirates,2020-06-26,75.4826981945575
ARE,United Arab Emirates,2020-06-27,75.4826981945575
ARE,United Arab Emirates,2020-06-28,75.4826981945575
ARE,United Arab Emirates,2020-07-06,78.840002490188
ARE,United Arab Emirates,2020-07-07,78.840002490188
ARE,United Arab Emirates,2020-07-08,78.840002490188
ARE,United Arab Emirates,2020-07-09,78.840002490188
ARE,United Arab Emirates,2020-07-10,78.840002490188
ARE,United Arab Emirates,2020-07-11,78.840002490188
ARE,United Arab Emirates,2020-07-12,78.840002490188
ARE,United Arab Emirates,2020-07-20,73.9363450431779
ARE,United Arab Emirates,2020-07-21,73.9363450431779
ARE,United Arab Emirates,2020-07-22,73.9363450431779
ARE,United Arab Emirates,2020-07-23,73.9363450431779
ARE,United Arab Emirates,2020-07-24,73.9363450431779
ARE,United Arab Emirates,2020-07-25,73.9363450431779
ARE,United Arab Emirates,2020-07-26,73.9363450431779
ARE,United Arab Emirates,2020-08-03,72.338677791217
ARE,United Arab Emirates,2020-08-04,72.338677791217
ARE,United Arab Emirates,2020-08-05,72.338677791217
ARE,United Arab Emirates,2020-08-06,72.338677791217
ARE,United Arab Emirates,2020-08-07,72.338677791217
ARE,United Arab Emirates,2020-08-08,72.338677791217
ARE,United Arab Emirates,2020-08-09,72.338677791217
ARE,United Arab Emirates,2020-08-17,72.2430729467643
ARE,United Arab Emirates,2020-08-18,72.2430729467643
ARE,United Arab Emirates,2020-08-19,72.2430729467643
ARE,United Arab Emirates,2020-08-20,72.2430729467643
ARE,United Arab Emirates,2020-08-21,72.2430729467643
ARE,United Arab Emirates,2020-08-22,72.2430729467643
ARE,United Arab Emirates,2020-08-23,72.2430729467643
ARE,United Arab Emirates,2020-08-31,73.8108740089354
ARE,United Arab Emirates,2020-09-01,73.8108740089354
ARE,United Arab Emirates,2020-09-02,73.8108740089354
ARE,United Arab Emirates,2020-09-03,73.8108740089354
ARE,United Arab Emirates,2020-09-04,73.8108740089354
