iso_code,country,date,owid_median_age
CUB,Cuba,2020-12-31,43.1
CUB,Cuba,2021-01-01,43.1
CUB,Cuba,2021-01-02,43.1
CUB,Cuba,2021-01-03,43.1
CUB,Cuba,2021-01-04,43.1
CUB,Cuba,2021-01-05,43.1
CUB,Cuba,2021-01-06,43.1
CUB,Cuba,2021-01-07,43.1
CUB,Cuba,2021-01-08,43.1
CUB,Cuba,2021-01-09,43.1
CUB,Cuba,2021-01-10,43.1
CUB,Cuba,2021-01-11,43.1
CUB,Cuba,2021-01-12,43.1
CUB,Cuba,2021-01-13,43.1
CUB,Cuba,2021-01-14,43.1
CUB,Cuba,2021-01-15,43.1
CUB,Cuba,2021-01-16,43.1
CUB,Cuba,2021-01-17,43.1
CUB,Cuba,2021-01-18,43.1
CUB,Cuba,2021-01-19,43.1
CUB,Cuba,2021-01-20,43.1
CUB,Cuba,2021-01-21,43.1
CUB,Cuba,2021-01-22,43.1
CUB,Cuba,2021-01-23,43.1
CUB,Cuba,2021-01-24,43.1
CUB,Cuba,2021-01-25,43.1
CUB,Cuba,2021-01-26,43.1
CUB,Cuba,2021-01-27,43.1
CUB,Cuba,2021-01-28,43.1
CUB,Cuba,2021-01-29,43.1
CUB,Cuba,2021-01-30,43.1
CUB,Cuba,2021-01-31,43.1
CUB,Cuba,2021-02-01,43.1
CUB,Cuba,2021-02-02,43.1
CUB,Cuba,2021-02-03,43.1
CUB,Cuba,2021-02-04,43.1
CUB,Cuba,2021-02-05,43.1
CUB,Cuba,2021-02-06,43.1
CUB,Cuba,2021-02-07,43.1
CUB,Cuba,2021-02-08,43.1
CUB,Cuba,2021-02-09,43.1
CUB,Cuba,2021-02-10,43.1
CUB,Cuba,2021-02-11,43.1
CUB,Cuba,2021-02-12,43.1
CUB,Cuba,2021-02-13,43.1
CUB,Cuba,2021-02-14,43.1
CUB,Cuba,2021-02-15,43.1
CUB,Cuba,2021-02-16,43.1
CUB,Cuba,2021-02-17,43.1
CUB,Cuba,2021-02-18,43.1
CUB,Cuba,2021-02-19,43.1
CUB,Cuba,2021-02-20,43.1
CUB,Cuba,2021-02-21,43.1
CUB,Cuba,2021-02-22,43.1
CUB,Cuba,2021-02-23,43.1
CUB,Cuba,2021-02-24,43.1
CUB,Cuba,2021-02-25,43.1
CUB,Cuba,2021-02-26,43.1
CUB,Cuba,2021-02-27,43.1
CUB,Cuba,2021-02-28,43.1
CUB,Cuba,2021-03-01,43.1
CUB,Cuba,2021-03-02,43.1
CUB,Cuba,2021-03-03,43.1
CUB,Cuba,2021-03-04,43.1
CUB,Cuba,2021-03-05,43.1
CUB,Cuba,2021-03-06,43.1
CUB,Cuba,2021-03-07,43.1
CUB,Cuba,2021-03-08,43.1
CUB,Cuba,2021-03-09,43.1
CUB,Cuba,2021-03-10,43.1
CUB,Cuba,2021-03-11,43.1
CUB,Cuba,2021-03-12,43.1
CUB,Cuba,2021-03-13,43.1
CUB,Cuba,2021-03-14,43.1
CUB,Cuba,2021-03-15,43.1
CUB,Cuba,2021-03-16,43.1
CUB,Cuba,2021-03-17,43.1
CUB,Cuba,2021-03-18,43.1
CUB,Cuba,2021-03-19,43.1
CUB,Cuba,2021-03-20,43.1
CUB,Cuba,2021-03-21,43.1
CUB,Cuba,2021-03-22,43.1
CUB,Cuba,2021-03-23,43.1
CUB,Cuba,2021-03-24,43.1
CUB,Cuba,2021-03-25,43.1
CUB,Cuba,2021-03-26,43.1
CUB,Cuba,2021-03-27,43.1
CUB,Cuba,2021-03-28,43.1
CUB,Cuba,2021-03-29,43.1
CUB,Cuba,2021-03-30,43.1
CUB,Cuba,2021-03-31,43.1
CUB,Cuba,2021-04-01,43.1
CUB,Cuba,2021-04-02,43.1
CUB,Cuba,2021-04-03,43.1
CUB,Cuba,2021-04-04,43.1
CUB,Cuba,2021-04-05,43.1
CUB,Cuba,2021-04-06,43.1
CUB,Cuba,2021-04-07,43.1
CUB,Cuba,2021-04-08,43.1
CYP,Cyprus,2020-02-02,37.3
CYP,Cyprus,2020-02-09,37.3
CYP,Cyprus,2020-02-15,37.3
CYP,Cyprus,2020-02-23,37.3
CYP,Cyprus,2020-03-01,37.3
CYP,Cyprus,2020-03-08,37.3
CYP,Cyprus,2020-03-09,37.3
CYP,Cyprus,2020-03-10,37.3
CYP,Cyprus,2020-03-11,37.3
CYP,Cyprus,2020-03-12,37.3
CYP,Cyprus,2020-03-13,37.3
CYP,Cyprus,2020-03-14,37.3
CYP,Cyprus,2020-03-15,37.3
CYP,Cyprus,2020-03-16,37.3
CYP,Cyprus,2020-03-17,37.3
CYP,Cyprus,2020-03-18,37.3
CYP,Cyprus,2020-03-19,37.3
CYP,Cyprus,2020-03-20,37.3
CYP,Cyprus,2020-03-21,37.3
CYP,Cyprus,2020-03-22,37.3
CYP,Cyprus,2020-03-23,37.3
CYP,Cyprus,2020-03-24,37.3
CYP,Cyprus,2020-03-25,37.3
CYP,Cyprus,2020-03-26,37.3
CYP,Cyprus,2020-03-27,37.3
CYP,Cyprus,2020-03-28,37.3
CYP,Cyprus,2020-03-29,37.3
CYP,Cyprus,2020-03-30,37.3
CYP,Cyprus,2020-03-31,37.3
CYP,Cyprus,2020-04-01,37.3
CYP,Cyprus,2020-04-02,37.3
CYP,Cyprus,2020-04-03,37.3
CYP,Cyprus,2020-04-04,37.3
CYP,Cyprus,2020-04-05,37.3
CYP,Cyprus,2020-04-06,37.3
CYP,Cyprus,2020-04-07,37.3
CYP,Cyprus,2020-04-08,37.3
CYP,Cyprus,2020-04-09,37.3
CYP,Cyprus,2020-04-10,37.3
CYP,Cyprus,2020-04-11,37.3
CYP,Cyprus,2020-04-12,37.3
CYP,Cyprus,2020-04-13,37.3
CYP,Cyprus,2020-04-14,37.3
CYP,Cyprus,2020-04-15,37.3
CYP,Cyprus,2020-04-16,37.3
CYP,Cyprus,2020-04-17,37.3
CYP,Cyprus,2020-04-18,37.3
CYP,Cyprus,2020-04-19,37.3
CYP,Cyprus,2020-04-20,37.3
CYP,Cyprus,2020-04-21,37.3
CYP,Cyprus,2020-04-22,37.3
CYP,Cyprus,2020-04-23,37.3
CYP,Cyprus,2020-04-24,37.3
CYP,Cyprus,2020-04-25,37.3
CYP,Cyprus,2020-04-26,37.3
CYP,Cyprus,2020-04-27,37.3
CYP,Cyprus,2020-04-28,37.3
CYP,Cyprus,2020-04-29,37.3
CYP,Cyprus,2020-04-30,37.3
CYP,Cyprus,2020-05-01,37.3
CYP,Cyprus,2020-05-02,37.3
CYP,Cyprus,2020-05-03,37.3
CYP,Cyprus,2020-05-04,37.3
CYP,Cyprus,2020-05-05,37.3
CYP,Cyprus,2020-05-06,37.3
CYP,Cyprus,2020-05-07,37.3
CYP,Cyprus,2020-05-08,37.3
CYP,Cyprus,2020-05-09,37.3
CYP,Cyprus,2020-05-10,37.3
CYP,Cyprus,2020-05-11,37.3
CYP,Cyprus,2020-05-12,37.3
CYP,Cyprus,2020-05-13,37.3
CYP,Cyprus,2020-05-14,37.3
CYP,Cyprus,2020-05-15,37.3
CYP,Cyprus,2020-05-16,37.3
CYP,Cyprus,2020-05-17,37.3
CYP,Cyprus,2020-05-18,37.3
CYP,Cyprus,2020-05-19,37.3
CYP,Cyprus,2020-05-20,37.3
CYP,Cyprus,2020-05-21,37.3
CYP,Cyprus,2020-05-22,37.3
CYP,Cyprus,2020-05-23,37.3
CYP,Cyprus,2020-05-24,37.3
CYP,Cyprus,2020-05-25,37.3
CYP,Cyprus,2020-05-26,37.3
CYP,Cyprus,2020-05-27,37.3
CYP,Cyprus,2020-05-28,37.3
CYP,Cyprus,2020-05-29,37.3
CYP,Cyprus,2020-05-30,37.3
CYP,Cyprus,2020-05-31,37.3
CYP,Cyprus,2020-06-01,37.3
CYP,Cyprus,2020-06-02,37.3
CYP,Cyprus,2020-06-03,37.3
CYP,Cyprus,2020-06-04,37.3
CYP,Cyprus,2020-06-05,37.3
CYP,Cyprus,2020-06-06,37.3
CYP,Cyprus,2020-06-07,37.3
CYP,Cyprus,2020-06-08,37.3
CYP,Cyprus,2020-06-09,37.3
CYP,Cyprus,2020-06-10,37.3
CYP,Cyprus,2020-06-11,37.3
CYP,Cyprus,2020-06-12,37.3
CYP,Cyprus,2020-06-13,37.3
CYP,Cyprus,2020-06-14,37.3
CYP,Cyprus,2020-06-15,37.3
CYP,Cyprus,2020-06-16,37.3
CYP,Cyprus,2020-06-17,37.3
CYP,Cyprus,2020-06-18,37.3
CYP,Cyprus,2020-06-19,37.3
CYP,Cyprus,2020-06-20,37.3
CYP,Cyprus,2020-06-21,37.3
CYP,Cyprus,2020-06-22,37.3
CYP,Cyprus,2020-06-23,37.3
CYP,Cyprus,2020-06-24,37.3
CYP,Cyprus,2020-06-25,37.3
CYP,Cyprus,2020-06-26,37.3
CYP,Cyprus,2020-06-27,37.3
CYP,Cyprus,2020-06-28,37.3
CYP,Cyprus,2020-06-29,37.3
CYP,Cyprus,2020-06-30,37.3
CYP,Cyprus,2020-07-01,37.3
CYP,Cyprus,2020-07-02,37.3
CYP,Cyprus,2020-07-03,37.3
CYP,Cyprus,2020-07-04,37.3
CYP,Cyprus,2020-07-05,37.3
CYP,Cyprus,2020-07-06,37.3
CYP,Cyprus,2020-07-07,37.3
CYP,Cyprus,2020-07-08,37.3
CYP,Cyprus,2020-07-09,37.3
CYP,Cyprus,2020-07-10,37.3
CYP,Cyprus,2020-07-11,37.3
CYP,Cyprus,2020-07-12,37.3
CYP,Cyprus,2020-07-13,37.3
CYP,Cyprus,2020-07-14,37.3
CYP,Cyprus,2020-07-15,37.3
CYP,Cyprus,2020-07-16,37.3
CYP,Cyprus,2020-07-17,37.3
CYP,Cyprus,2020-07-18,37.3
CYP,Cyprus,2020-07-19,37.3
CYP,Cyprus,2020-07-20,37.3
CYP,Cyprus,2020-07-21,37.3
CYP,Cyprus,2020-07-22,37.3
CYP,Cyprus,2020-07-23,37.3
CYP,Cyprus,2020-07-24,37.3
CYP,Cyprus,2020-07-25,37.3
CYP,Cyprus,2020-07-26,37.3
CYP,Cyprus,2020-07-27,37.3
CYP,Cyprus,2020-07-28,37.3
CYP,Cyprus,2020-07-29,37.3
CYP,Cyprus,2020-07-30,37.3
CYP,Cyprus,2020-07-31,37.3
CYP,Cyprus,2020-08-01,37.3
CYP,Cyprus,2020-08-02,37.3
CYP,Cyprus,2020-08-03,37.3
CYP,Cyprus,2020-08-04,37.3
CYP,Cyprus,2020-08-05,37.3
CYP,Cyprus,2020-08-06,37.3
CYP,Cyprus,2020-08-07,37.3
CYP,Cyprus,2020-08-08,37.3
CYP,Cyprus,2020-08-09,37.3
CYP,Cyprus,2020-08-10,37.3
CYP,Cyprus,2020-08-11,37.3
CYP,Cyprus,2020-08-12,37.3
CYP,Cyprus,2020-08-13,37.3
CYP,Cyprus,2020-08-14,37.3
CYP,Cyprus,2020-08-15,37.3
CYP,Cyprus,2020-08-16,37.3
CYP,Cyprus,2020-08-17,37.3
CYP,Cyprus,2020-08-18,37.3
CYP,Cyprus,2020-08-19,37.3
CYP,Cyprus,2020-08-20,37.3
CYP,Cyprus,2020-08-21,37.3
CYP,Cyprus,2020-08-22,37.3
CYP,Cyprus,2020-08-23,37.3
CYP,Cyprus,2020-08-24,37.3
CYP,Cyprus,2020-08-25,37.3
CYP,Cyprus,2020-08-26,37.3
CYP,Cyprus,2020-08-27,37.3
CYP,Cyprus,2020-08-28,37.3
CYP,Cyprus,2020-08-29,37.3
CYP,Cyprus,2020-08-30,37.3
CYP,Cyprus,2020-08-31,37.3
CYP,Cyprus,2020-09-01,37.3
CYP,Cyprus,2020-09-02,37.3
CYP,Cyprus,2020-09-03,37.3
CYP,Cyprus,2020-09-04,37.3
CYP,Cyprus,2020-09-05,37.3
CYP,Cyprus,2020-09-06,37.3
CYP,Cyprus,2020-09-07,37.3
CYP,Cyprus,2020-09-08,37.3
CYP,Cyprus,2020-09-09,37.3
CYP,Cyprus,2020-09-10,37.3
CYP,Cyprus,2020-09-11,37.3
CYP,Cyprus,2020-09-12,37.3
CYP,Cyprus,2020-09-13,37.3
CYP,Cyprus,2020-09-14,37.3
CYP,Cyprus,2020-09-15,37.3
CYP,Cyprus,2020-09-16,37.3
CYP,Cyprus,2020-09-17,37.3
CYP,Cyprus,2020-09-18,37.3
CYP,Cyprus,2020-09-19,37.3
CYP,Cyprus,2020-09-20,37.3
CYP,Cyprus,2020-09-21,37.3
CYP,Cyprus,2020-09-22,37.3
CYP,Cyprus,2020-09-23,37.3
CYP,Cyprus,2020-09-24,37.3
CYP,Cyprus,2020-09-25,37.3
CYP,Cyprus,2020-09-26,37.3
CYP,Cyprus,2020-09-27,37.3
CYP,Cyprus,2020-09-28,37.3
CYP,Cyprus,2020-09-29,37.3
CYP,Cyprus,2020-09-30,37.3
CYP,Cyprus,2020-10-01,37.3
CYP,Cyprus,2020-10-02,37.3
CYP,Cyprus,2020-10-03,37.3
CYP,Cyprus,2020-10-04,37.3
CYP,Cyprus,2020-10-05,37.3
CYP,Cyprus,2020-10-06,37.3
CYP,Cyprus,2020-10-07,37.3
CYP,Cyprus,2020-10-08,37.3
CYP,Cyprus,2020-10-09,37.3
CYP,Cyprus,2020-10-10,37.3
CYP,Cyprus,2020-10-11,37.3
CYP,Cyprus,2020-10-12,37.3
CYP,Cyprus,2020-10-13,37.3
CYP,Cyprus,2020-10-14,37.3
CYP,Cyprus,2020-10-15,37.3
CYP,Cyprus,2020-10-16,37.3
CYP,Cyprus,2020-10-17,37.3
CYP,Cyprus,2020-10-18,37.3
CYP,Cyprus,2020-10-19,37.3
CYP,Cyprus,2020-10-20,37.3
CYP,Cyprus,2020-10-21,37.3
CYP,Cyprus,2020-10-22,37.3
CYP,Cyprus,2020-10-23,37.3
CYP,Cyprus,2020-10-24,37.3
CYP,Cyprus,2020-10-25,37.3
CYP,Cyprus,2020-10-26,37.3
CYP,Cyprus,2020-10-27,37.3
CYP,Cyprus,2020-10-28,37.3
CYP,Cyprus,2020-10-29,37.3
CYP,Cyprus,2020-10-30,37.3
CYP,Cyprus,2020-10-31,37.3
CYP,Cyprus,2020-11-01,37.3
CYP,Cyprus,2020-11-02,37.3
CYP,Cyprus,2020-11-03,37.3
CYP,Cyprus,2020-11-04,37.3
CYP,Cyprus,2020-11-05,37.3
CYP,Cyprus,2020-11-06,37.3
CYP,Cyprus,2020-11-07,37.3
CYP,Cyprus,2020-11-08,37.3
CYP,Cyprus,2020-11-09,37.3
CYP,Cyprus,2020-11-10,37.3
CYP,Cyprus,2020-11-11,37.3
CYP,Cyprus,2020-11-12,37.3
CYP,Cyprus,2020-11-13,37.3
CYP,Cyprus,2020-11-14,37.3
CYP,Cyprus,2020-11-15,37.3
CYP,Cyprus,2020-11-16,37.3
CYP,Cyprus,2020-11-17,37.3
CYP,Cyprus,2020-11-18,37.3
CYP,Cyprus,2020-11-19,37.3
CYP,Cyprus,2020-11-20,37.3
CYP,Cyprus,2020-11-21,37.3
CYP,Cyprus,2020-11-22,37.3
CYP,Cyprus,2020-11-23,37.3
CYP,Cyprus,2020-11-24,37.3
CYP,Cyprus,2020-11-25,37.3
CYP,Cyprus,2020-11-26,37.3
CYP,Cyprus,2020-11-27,37.3
CYP,Cyprus,2020-11-28,37.3
CYP,Cyprus,2020-11-29,37.3
CYP,Cyprus,2020-11-30,37.3
CYP,Cyprus,2020-12-01,37.3
CYP,Cyprus,2020-12-02,37.3
CYP,Cyprus,2020-12-03,37.3
CYP,Cyprus,2020-12-04,37.3
CYP,Cyprus,2020-12-05,37.3
CYP,Cyprus,2020-12-06,37.3
CYP,Cyprus,2020-12-07,37.3
CYP,Cyprus,2020-12-08,37.3
CYP,Cyprus,2020-12-09,37.3
CYP,Cyprus,2020-12-10,37.3
CYP,Cyprus,2020-12-11,37.3
CYP,Cyprus,2020-12-12,37.3
CYP,Cyprus,2020-12-13,37.3
CYP,Cyprus,2020-12-14,37.3
CYP,Cyprus,2020-12-15,37.3
CYP,Cyprus,2020-12-16,37.3
CYP,Cyprus,2020-12-17,37.3
CYP,Cyprus,2020-12-18,37.3
CYP,Cyprus,2020-12-19,37.3
CYP,Cyprus,2020-12-20,37.3
CYP,Cyprus,2020-12-21,37.3
CYP,Cyprus,2020-12-22,37.3
CYP,Cyprus,2020-12-23,37.3
CYP,Cyprus,2020-12-24,37.3
CYP,Cyprus,2020-12-25,37.3
CYP,Cyprus,2020-12-26,37.3
CYP,Cyprus,2020-12-27,37.3
CYP,Cyprus,2020-12-28,37.3
CYP,Cyprus,2020-12-29,37.3
CYP,Cyprus,2020-12-30,37.3
CYP,Cyprus,2020-12-31,37.3
CYP,Cyprus,2021-01-01,37.3
CYP,Cyprus,2021-01-02,37.3
CYP,Cyprus,2021-01-03,37.3
CYP,Cyprus,2021-01-04,37.3
CYP,Cyprus,2021-01-05,37.3
CYP,Cyprus,2021-01-06,37.3
CYP,Cyprus,2021-01-07,37.3
CYP,Cyprus,2021-01-08,37.3
CYP,Cyprus,2021-01-09,37.3
CYP,Cyprus,2021-01-10,37.3
CYP,Cyprus,2021-01-11,37.3
CYP,Cyprus,2021-01-12,37.3
CYP,Cyprus,2021-01-13,37.3
CYP,Cyprus,2021-01-14,37.3
CYP,Cyprus,2021-01-15,37.3
CYP,Cyprus,2021-01-16,37.3
CYP,Cyprus,2021-01-17,37.3
CYP,Cyprus,2021-01-18,37.3
CYP,Cyprus,2021-01-19,37.3
CYP,Cyprus,2021-01-20,37.3
CYP,Cyprus,2021-01-21,37.3
CYP,Cyprus,2021-01-22,37.3
CYP,Cyprus,2021-01-23,37.3
CYP,Cyprus,2021-01-24,37.3
CYP,Cyprus,2021-01-25,37.3
CYP,Cyprus,2021-01-26,37.3
CYP,Cyprus,2021-01-27,37.3
CYP,Cyprus,2021-01-28,37.3
CYP,Cyprus,2021-01-29,37.3
CYP,Cyprus,2021-01-30,37.3
CYP,Cyprus,2021-01-31,37.3
CYP,Cyprus,2021-02-01,37.3
CYP,Cyprus,2021-02-02,37.3
CYP,Cyprus,2021-02-03,37.3
CYP,Cyprus,2021-02-04,37.3
CYP,Cyprus,2021-02-05,37.3
CYP,Cyprus,2021-02-06,37.3
CYP,Cyprus,2021-02-07,37.3
CYP,Cyprus,2021-02-08,37.3
CYP,Cyprus,2021-02-09,37.3
CYP,Cyprus,2021-02-10,37.3
CYP,Cyprus,2021-02-11,37.3
CYP,Cyprus,2021-02-12,37.3
CYP,Cyprus,2021-02-13,37.3
CYP,Cyprus,2021-02-14,37.3
CYP,Cyprus,2021-02-15,37.3
CYP,Cyprus,2021-02-16,37.3
CYP,Cyprus,2021-02-17,37.3
CYP,Cyprus,2021-02-18,37.3
CYP,Cyprus,2021-02-19,37.3
CYP,Cyprus,2021-02-20,37.3
CYP,Cyprus,2021-02-21,37.3
CYP,Cyprus,2021-02-22,37.3
CYP,Cyprus,2021-02-23,37.3
CYP,Cyprus,2021-02-24,37.3
CYP,Cyprus,2021-02-25,37.3
CYP,Cyprus,2021-02-26,37.3
CYP,Cyprus,2021-02-27,37.3
CYP,Cyprus,2021-02-28,37.3
CYP,Cyprus,2021-03-01,37.3
CYP,Cyprus,2021-03-02,37.3
CYP,Cyprus,2021-03-03,37.3
CYP,Cyprus,2021-03-04,37.3
CYP,Cyprus,2021-03-05,37.3
CYP,Cyprus,2021-03-06,37.3
CYP,Cyprus,2021-03-07,37.3
CYP,Cyprus,2021-03-08,37.3
CYP,Cyprus,2021-03-09,37.3
CYP,Cyprus,2021-03-10,37.3
CYP,Cyprus,2021-03-11,37.3
CYP,Cyprus,2021-03-12,37.3
CYP,Cyprus,2021-03-13,37.3
CYP,Cyprus,2021-03-14,37.3
CYP,Cyprus,2021-03-15,37.3
CYP,Cyprus,2021-03-16,37.3
CYP,Cyprus,2021-03-17,37.3
CYP,Cyprus,2021-03-18,37.3
CYP,Cyprus,2021-03-19,37.3
CYP,Cyprus,2021-03-20,37.3
CYP,Cyprus,2021-03-21,37.3
CYP,Cyprus,2021-03-22,37.3
CYP,Cyprus,2021-03-23,37.3
CYP,Cyprus,2021-03-24,37.3
CYP,Cyprus,2021-03-25,37.3
CYP,Cyprus,2021-03-26,37.3
CYP,Cyprus,2021-03-27,37.3
CYP,Cyprus,2021-03-28,37.3
CYP,Cyprus,2021-03-29,37.3
CYP,Cyprus,2021-03-30,37.3
CYP,Cyprus,2021-03-31,37.3
CYP,Cyprus,2021-04-01,37.3
CYP,Cyprus,2021-04-02,37.3
CYP,Cyprus,2021-04-03,37.3
CYP,Cyprus,2021-04-04,37.3
CYP,Cyprus,2021-04-05,37.3
CYP,Cyprus,2021-04-06,37.3
CYP,Cyprus,2021-04-07,37.3
CYP,Cyprus,2021-04-08,37.3
CZE,Czech Republic,2020-02-02,43.3
CZE,Czech Republic,2020-02-09,43.3
CZE,Czech Republic,2020-02-15,43.3
CZE,Czech Republic,2020-02-23,43.3
CZE,Czech Republic,2020-03-01,43.3
CZE,Czech Republic,2020-03-02,43.3
CZE,Czech Republic,2020-03-03,43.3
CZE,Czech Republic,2020-03-04,43.3
CZE,Czech Republic,2020-03-05,43.3
CZE,Czech Republic,2020-03-06,43.3
CZE,Czech Republic,2020-03-07,43.3
CZE,Czech Republic,2020-03-08,43.3
CZE,Czech Republic,2020-03-09,43.3
CZE,Czech Republic,2020-03-10,43.3
CZE,Czech Republic,2020-03-11,43.3
CZE,Czech Republic,2020-03-12,43.3
CZE,Czech Republic,2020-03-13,43.3
CZE,Czech Republic,2020-03-14,43.3
CZE,Czech Republic,2020-03-15,43.3
CZE,Czech Republic,2020-03-16,43.3
CZE,Czech Republic,2020-03-17,43.3
CZE,Czech Republic,2020-03-18,43.3
CZE,Czech Republic,2020-03-19,43.3
CZE,Czech Republic,2020-03-20,43.3
CZE,Czech Republic,2020-03-21,43.3
CZE,Czech Republic,2020-03-22,43.3
CZE,Czech Republic,2020-03-23,43.3
CZE,Czech Republic,2020-03-24,43.3
CZE,Czech Republic,2020-03-25,43.3
CZE,Czech Republic,2020-03-26,43.3
CZE,Czech Republic,2020-03-27,43.3
CZE,Czech Republic,2020-03-28,43.3
CZE,Czech Republic,2020-03-29,43.3
CZE,Czech Republic,2020-03-30,43.3
CZE,Czech Republic,2020-03-31,43.3
CZE,Czech Republic,2020-04-01,43.3
CZE,Czech Republic,2020-04-02,43.3
CZE,Czech Republic,2020-04-03,43.3
CZE,Czech Republic,2020-04-04,43.3
CZE,Czech Republic,2020-04-05,43.3
CZE,Czech Republic,2020-04-06,43.3
CZE,Czech Republic,2020-04-07,43.3
CZE,Czech Republic,2020-04-08,43.3
CZE,Czech Republic,2020-04-09,43.3
CZE,Czech Republic,2020-04-10,43.3
CZE,Czech Republic,2020-04-11,43.3
CZE,Czech Republic,2020-04-12,43.3
CZE,Czech Republic,2020-04-13,43.3
CZE,Czech Republic,2020-04-14,43.3
CZE,Czech Republic,2020-04-15,43.3
CZE,Czech Republic,2020-04-16,43.3
CZE,Czech Republic,2020-04-17,43.3
CZE,Czech Republic,2020-04-18,43.3
CZE,Czech Republic,2020-04-19,43.3
CZE,Czech Republic,2020-04-20,43.3
CZE,Czech Republic,2020-04-21,43.3
CZE,Czech Republic,2020-04-22,43.3
CZE,Czech Republic,2020-04-23,43.3
CZE,Czech Republic,2020-04-24,43.3
CZE,Czech Republic,2020-04-25,43.3
CZE,Czech Republic,2020-04-26,43.3
CZE,Czech Republic,2020-04-27,43.3
CZE,Czech Republic,2020-04-28,43.3
CZE,Czech Republic,2020-04-29,43.3
CZE,Czech Republic,2020-04-30,43.3
CZE,Czech Republic,2020-05-01,43.3
CZE,Czech Republic,2020-05-02,43.3
CZE,Czech Republic,2020-05-03,43.3
CZE,Czech Republic,2020-05-04,43.3
CZE,Czech Republic,2020-05-05,43.3
CZE,Czech Republic,2020-05-06,43.3
CZE,Czech Republic,2020-05-07,43.3
CZE,Czech Republic,2020-05-08,43.3
CZE,Czech Republic,2020-05-09,43.3
CZE,Czech Republic,2020-05-10,43.3
CZE,Czech Republic,2020-05-11,43.3
CZE,Czech Republic,2020-05-12,43.3
CZE,Czech Republic,2020-05-13,43.3
CZE,Czech Republic,2020-05-14,43.3
CZE,Czech Republic,2020-05-15,43.3
CZE,Czech Republic,2020-05-16,43.3
CZE,Czech Republic,2020-05-17,43.3
CZE,Czech Republic,2020-05-18,43.3
CZE,Czech Republic,2020-05-19,43.3
CZE,Czech Republic,2020-05-20,43.3
CZE,Czech Republic,2020-05-21,43.3
CZE,Czech Republic,2020-05-22,43.3
CZE,Czech Republic,2020-05-23,43.3
CZE,Czech Republic,2020-05-24,43.3
CZE,Czech Republic,2020-05-25,43.3
CZE,Czech Republic,2020-05-26,43.3
CZE,Czech Republic,2020-05-27,43.3
CZE,Czech Republic,2020-05-28,43.3
CZE,Czech Republic,2020-05-29,43.3
CZE,Czech Republic,2020-05-30,43.3
CZE,Czech Republic,2020-05-31,43.3
CZE,Czech Republic,2020-06-01,43.3
CZE,Czech Republic,2020-06-02,43.3
CZE,Czech Republic,2020-06-03,43.3
CZE,Czech Republic,2020-06-04,43.3
CZE,Czech Republic,2020-06-05,43.3
CZE,Czech Republic,2020-06-06,43.3
CZE,Czech Republic,2020-06-07,43.3
CZE,Czech Republic,2020-06-08,43.3
CZE,Czech Republic,2020-06-09,43.3
CZE,Czech Republic,2020-06-10,43.3
CZE,Czech Republic,2020-06-11,43.3
CZE,Czech Republic,2020-06-12,43.3
CZE,Czech Republic,2020-06-13,43.3
CZE,Czech Republic,2020-06-14,43.3
CZE,Czech Republic,2020-06-15,43.3
CZE,Czech Republic,2020-06-16,43.3
CZE,Czech Republic,2020-06-17,43.3
CZE,Czech Republic,2020-06-18,43.3
CZE,Czech Republic,2020-06-19,43.3
CZE,Czech Republic,2020-06-20,43.3
CZE,Czech Republic,2020-06-21,43.3
CZE,Czech Republic,2020-06-22,43.3
CZE,Czech Republic,2020-06-23,43.3
CZE,Czech Republic,2020-06-24,43.3
CZE,Czech Republic,2020-06-25,43.3
CZE,Czech Republic,2020-06-26,43.3
CZE,Czech Republic,2020-06-27,43.3
CZE,Czech Republic,2020-06-28,43.3
CZE,Czech Republic,2020-06-29,43.3
CZE,Czech Republic,2020-06-30,43.3
CZE,Czech Republic,2020-07-01,43.3
CZE,Czech Republic,2020-07-02,43.3
CZE,Czech Republic,2020-07-03,43.3
CZE,Czech Republic,2020-07-04,43.3
CZE,Czech Republic,2020-07-05,43.3
CZE,Czech Republic,2020-07-06,43.3
CZE,Czech Republic,2020-07-07,43.3
CZE,Czech Republic,2020-07-08,43.3
CZE,Czech Republic,2020-07-09,43.3
CZE,Czech Republic,2020-07-10,43.3
CZE,Czech Republic,2020-07-11,43.3
CZE,Czech Republic,2020-07-12,43.3
CZE,Czech Republic,2020-07-13,43.3
CZE,Czech Republic,2020-07-14,43.3
CZE,Czech Republic,2020-07-15,43.3
CZE,Czech Republic,2020-07-16,43.3
CZE,Czech Republic,2020-07-17,43.3
CZE,Czech Republic,2020-07-18,43.3
CZE,Czech Republic,2020-07-19,43.3
CZE,Czech Republic,2020-07-20,43.3
CZE,Czech Republic,2020-07-21,43.3
CZE,Czech Republic,2020-07-22,43.3
CZE,Czech Republic,2020-07-23,43.3
CZE,Czech Republic,2020-07-24,43.3
CZE,Czech Republic,2020-07-25,43.3
CZE,Czech Republic,2020-07-26,43.3
CZE,Czech Republic,2020-07-27,43.3
CZE,Czech Republic,2020-07-28,43.3
CZE,Czech Republic,2020-07-29,43.3
CZE,Czech Republic,2020-07-30,43.3
CZE,Czech Republic,2020-07-31,43.3
CZE,Czech Republic,2020-08-01,43.3
CZE,Czech Republic,2020-08-02,43.3
CZE,Czech Republic,2020-08-03,43.3
CZE,Czech Republic,2020-08-04,43.3
