iso_code,country,date,sdsn_new_cases_per_million_smoothed
AFG,Afghanistan,2020-03-01,0.0037142857142857142
AFG,Afghanistan,2020-03-02,0.00325
AFG,Afghanistan,2020-03-03,0.0057777777777777775
AFG,Afghanistan,2020-03-04,0.0103
AFG,Afghanistan,2020-03-05,0.009363636363636364
AFG,Afghanistan,2020-03-06,0.008583333333333333
AFG,Afghanistan,2020-03-07,0.007923076923076923
AFG,Afghanistan,2020-03-08,0.009214285714285715
AFG,Afghanistan,2020-03-09,0.011
AFG,Afghanistan,2020-03-10,0.012857142857142857
AFG,Afghanistan,2020-03-11,0.018357142857142857
AFG,Afghanistan,2020-03-12,0.020214285714285716
AFG,Afghanistan,2020-03-13,0.022071428571428575
AFG,Afghanistan,2020-03-14,0.025714285714285717
AFG,Afghanistan,2020-03-15,0.027571428571428577
AFG,Afghanistan,2020-03-16,0.03121428571428572
AFG,Afghanistan,2020-03-17,0.033
AFG,Afghanistan,2020-03-18,0.03671428571428571
AFG,Afghanistan,2020-03-19,0.038571428571428576
AFG,Afghanistan,2020-03-20,0.04592857142857143
AFG,Afghanistan,2020-03-21,0.047785714285714286
AFG,Afghanistan,2020-03-22,0.05328571428571428
AFG,Afghanistan,2020-03-23,0.0625
AFG,Afghanistan,2020-03-24,0.0642857142857143
AFG,Afghanistan,2020-03-25,0.11935714285714286
AFG,Afghanistan,2020-03-26,0.12485714285714286
AFG,Afghanistan,2020-03-27,0.1432142857142857
AFG,Afghanistan,2020-03-28,0.1689285714285714
AFG,Afghanistan,2020-03-29,0.18728571428571428
AFG,Afghanistan,2020-03-30,0.23499999999999996
AFG,Afghanistan,2020-03-31,0.28457142857142853
AFG,Afghanistan,2020-04-01,0.31757142857142856
AFG,Afghanistan,2020-04-02,0.3946428571428572
AFG,Afghanistan,2020-04-03,0.45150000000000007
AFG,Afghanistan,2020-04-04,0.49549999999999994
AFG,Afghanistan,2020-04-05,0.5578571428571429
AFG,Afghanistan,2020-04-06,0.6000714285714286
AFG,Afghanistan,2020-04-07,0.6992142857142858
AFG,Afghanistan,2020-04-08,0.677142857142857
AFG,Afghanistan,2020-04-09,0.7432142857142858
AFG,Afghanistan,2020-04-10,0.8092142857142858
AFG,Afghanistan,2020-04-11,0.8239285714285715
AFG,Afghanistan,2020-04-12,0.8991428571428574
AFG,Afghanistan,2020-04-13,0.9542142857142858
AFG,Afghanistan,2020-04-14,0.9909285714285715
AFG,Afghanistan,2020-04-15,1.079
AFG,Afghanistan,2020-04-16,1.102857142857143
AFG,Afghanistan,2020-04-17,1.1597142857142857
AFG,Afghanistan,2020-04-18,1.1634285714285715
AFG,Afghanistan,2020-04-19,1.2092857142857143
AFG,Afghanistan,2020-04-20,1.2092857142857143
AFG,Afghanistan,2020-04-21,1.2275714285714285
AFG,Afghanistan,2020-04-22,1.3432142857142857
AFG,Afghanistan,2020-04-23,1.3780714285714286
AFG,Afghanistan,2020-04-24,1.4661428571428572
AFG,Afghanistan,2020-04-25,1.6661428571428571
AFG,Afghanistan,2020-04-26,1.6955000000000002
AFG,Afghanistan,2020-04-27,1.904642857142857
AFG,Afghanistan,2020-04-28,2.0459285714285715
AFG,Afghanistan,2020-04-29,2.119357142857143
AFG,Afghanistan,2020-04-30,2.359714285714286
AFG,Afghanistan,2020-05-01,2.5395714285714286
AFG,Afghanistan,2020-05-02,2.8184285714285715
AFG,Afghanistan,2020-05-03,3.1340714285714286
AFG,Afghanistan,2020-05-04,3.427642857142857
AFG,Afghanistan,2020-05-05,3.912071428571429
AFG,Afghanistan,2020-05-06,4.0662142857142864
AFG,Afghanistan,2020-05-07,4.271714285714286
AFG,Afghanistan,2020-05-08,4.495571428571429
AFG,Afghanistan,2020-05-09,4.730428571428571
AFG,Afghanistan,2020-05-10,5.268
AFG,Afghanistan,2020-05-11,5.4735000000000005
AFG,Afghanistan,2020-05-12,5.757857142857143
AFG,Afghanistan,2020-05-13,6.031214285714286
AFG,Afghanistan,2020-05-14,6.445857142857143
AFG,Afghanistan,2020-05-15,6.90457142857143
AFG,Afghanistan,2020-05-16,7.216500000000001
AFG,Afghanistan,2020-05-17,7.266000000000001
AFG,Afghanistan,2020-05-18,7.6659999999999995
AFG,Afghanistan,2020-05-19,8.126571428571427
AFG,Afghanistan,2020-05-20,8.72107142857143
AFG,Afghanistan,2020-05-21,9.381571428571428
AFG,Afghanistan,2020-05-22,9.977928571428572
AFG,Afghanistan,2020-05-23,10.933857142857141
AFG,Afghanistan,2020-05-24,11.34307142857143
AFG,Afghanistan,2020-05-25,11.906428571428572
AFG,Afghanistan,2020-05-26,12.598214285714286
AFG,Afghanistan,2020-05-27,13.269785714285714
AFG,Afghanistan,2020-05-28,13.576214285714286
AFG,Afghanistan,2020-05-29,13.959714285714284
AFG,Afghanistan,2020-05-30,14.908357142857144
AFG,Afghanistan,2020-05-31,15.675357142857143
AFG,Afghanistan,2020-06-01,15.926714285714286
AFG,Afghanistan,2020-06-02,16.253285714285713
AFG,Afghanistan,2020-06-03,16.741357142857144
AFG,Afghanistan,2020-06-04,17.211142857142857
AFG,Afghanistan,2020-06-05,17.89557142857143
AFG,Afghanistan,2020-06-06,17.528642857142856
AFG,Afghanistan,2020-06-07,17.908428571428573
AFG,Afghanistan,2020-06-08,17.87907142857143
AFG,Afghanistan,2020-06-09,17.666214285714286
AFG,Afghanistan,2020-06-10,17.7745
AFG,Afghanistan,2020-06-11,18.082785714285713
AFG,Afghanistan,2020-06-12,18.143285714285714
AFG,Afghanistan,2020-06-13,17.574499999999997
AFG,Afghanistan,2020-06-14,17.545142857142856
AFG,Afghanistan,2020-06-15,17.941499999999998
AFG,Afghanistan,2020-06-16,17.98557142857143
AFG,Afghanistan,2020-06-17,17.629571428571428
AFG,Afghanistan,2020-06-18,17.392857142857142
AFG,Afghanistan,2020-06-19,16.348785714285714
AFG,Afghanistan,2020-06-20,16.282714285714288
AFG,Afghanistan,2020-06-21,15.581785714285715
AFG,Afghanistan,2020-06-22,15.0955
AFG,Afghanistan,2020-06-23,14.6955
AFG,Afghanistan,2020-06-24,13.869785714285715
AFG,Afghanistan,2020-06-25,13.341357142857143
AFG,Afghanistan,2020-06-26,12.644142857142857
AFG,Afghanistan,2020-06-27,11.926714285714286
AFG,Afghanistan,2020-06-28,11.352428571428574
AFG,Afghanistan,2020-06-29,10.453357142857142
AFG,Afghanistan,2020-06-30,9.528571428571428
AFG,Afghanistan,2020-07-01,9.079071428571428
AFG,Afghanistan,2020-07-02,8.213000000000001
AFG,Afghanistan,2020-07-03,8.132285714285715
AFG,Afghanistan,2020-07-04,7.768999999999999
AFG,Afghanistan,2020-07-05,7.530499999999999
AFG,Afghanistan,2020-07-06,7.400214285714285
AFG,Afghanistan,2020-07-07,7.161714285714285
AFG,Afghanistan,2020-07-08,7.1177142857142846
AFG,Afghanistan,2020-07-09,6.849785714285714
AFG,Afghanistan,2020-07-10,6.868142857142856
AFG,Afghanistan,2020-07-11,6.880928571428571
AFG,Afghanistan,2020-07-12,6.392785714285714
AFG,Afghanistan,2020-07-13,6.178071428571429
AFG,Afghanistan,2020-07-14,5.913857142857144
AFG,Afghanistan,2020-07-15,5.79457142857143
AFG,Afghanistan,2020-07-16,5.592714285714287
AFG,Afghanistan,2020-07-17,5.330285714285715
AFG,Afghanistan,2020-07-18,4.801785714285714
AFG,Afghanistan,2020-07-19,4.6091428571428565
AFG,Afghanistan,2020-07-20,4.244071428571428
AFG,Afghanistan,2020-07-21,4.093571428571428
AFG,Afghanistan,2020-07-22,3.9137142857142853
AFG,Afghanistan,2020-07-23,3.7063571428571427
AFG,Afghanistan,2020-07-24,3.291642857142857
AFG,Afghanistan,2020-07-25,3.064142857142856
AFG,Afghanistan,2020-07-26,3.130214285714285
AFG,Afghanistan,2020-07-27,3.0421428571428564
AFG,Afghanistan,2020-07-28,2.9870714285714284
AFG,Afghanistan,2020-07-29,2.7136428571428577
AFG,Afghanistan,2020-07-30,2.7007857142857143
AFG,Afghanistan,2020-07-31,2.653142857142857
AFG,Afghanistan,2020-08-01,2.6072857142857147
AFG,Afghanistan,2020-08-02,2.289857142857143
AFG,Afghanistan,2020-08-03,2.2824999999999998
AFG,Afghanistan,2020-08-04,2.143071428571429
AFG,Afghanistan,2020-08-05,2.0237857142857143
AFG,Afghanistan,2020-08-06,1.8531428571428576
AFG,Afghanistan,2020-08-07,1.886214285714286
AFG,Afghanistan,2020-08-08,1.8715714285714287
AFG,Afghanistan,2020-08-09,1.7174285714285715
AFG,Afghanistan,2020-08-10,1.6513571428571427
AFG,Afghanistan,2020-08-11,1.6550714285714283
AFG,Afghanistan,2020-08-12,1.601857142857143
AFG,Afghanistan,2020-08-13,1.6330714285714283
AFG,Afghanistan,2020-08-14,1.5266428571428572
AFG,Afghanistan,2020-08-15,1.545
AFG,Afghanistan,2020-08-16,1.6312142857142857
AFG,Afghanistan,2020-08-17,1.7064285714285714
AFG,Afghanistan,2020-08-18,1.7192857142857143
AFG,Afghanistan,2020-08-19,1.7065000000000001
AFG,Afghanistan,2020-08-20,1.6955000000000002
AFG,Afghanistan,2020-08-21,1.6129285714285715
AFG,Afghanistan,2020-08-22,1.647785714285714
AFG,Afghanistan,2020-08-23,1.6643571428571426
AFG,Afghanistan,2020-08-24,1.6368571428571426
AFG,Afghanistan,2020-08-25,1.469857142857143
AFG,Afghanistan,2020-08-26,1.4075000000000002
AFG,Afghanistan,2020-08-27,1.2790714285714289
AFG,Afghanistan,2020-08-28,1.1616428571428572
AFG,Afghanistan,2020-08-29,1.0845714285714287
AFG,Afghanistan,2020-08-30,1.0368571428571427
AFG,Afghanistan,2020-08-31,0.9029285714285714
AFG,Afghanistan,2020-09-01,0.8863571428571427
AFG,Afghanistan,2020-09-02,0.9046428571428571
AFG,Afghanistan,2020-09-03,0.8000714285714287
AFG,Afghanistan,2020-09-04,0.7688571428571428
AFG,Afghanistan,2020-09-05,0.6972857142857142
AFG,Afghanistan,2020-09-06,0.7486428571428572
AFG,Afghanistan,2020-09-07,0.8238571428571427
AFG,Afghanistan,2020-09-08,0.8422142857142857
AFG,Afghanistan,2020-09-09,0.8092142857142858
AFG,Afghanistan,2020-09-10,0.8312142857142856
AFG,Afghanistan,2020-09-11,0.8733571428571428
AFG,Afghanistan,2020-09-12,0.9320714285714286
AFG,Afghanistan,2020-09-13,1.0293571428571426
AFG,Afghanistan,2020-09-14,1.1247857142857143
AFG,Afghanistan,2020-09-15,1.1413571428571427
AFG,Afghanistan,2020-09-16,1.1230714285714287
AFG,Afghanistan,2020-09-17,1.0717142857142858
AFG,Afghanistan,2020-09-18,1.0882142857142856
AFG,Afghanistan,2020-09-19,1.0918571428571429
AFG,Afghanistan,2020-09-20,1.1854285714285715
AFG,Afghanistan,2020-09-21,1.0643571428571428
AFG,Afghanistan,2020-09-22,1.057
AFG,Afghanistan,2020-09-23,1.1028571428571428
AFG,Afghanistan,2020-09-24,1.097357142857143
AFG,Afghanistan,2020-09-25,1.0643571428571428
AFG,Afghanistan,2020-09-26,1.0111428571428571
AFG,Afghanistan,2020-09-27,0.9377142857142857
AFG,Afghanistan,2020-09-28,0.8569285714285714
AFG,Afghanistan,2020-09-29,0.8054999999999997
AFG,Afghanistan,2020-09-30,0.7577857142857141
AFG,Afghanistan,2020-10-01,0.7577857142857142
AFG,Afghanistan,2020-10-02,0.7210714285714285
AFG,Afghanistan,2020-10-03,0.6935714285714284
AFG,Afghanistan,2020-10-04,0.5449285714285714
AFG,Afghanistan,2020-10-05,0.6385
AFG,Afghanistan,2020-10-06,0.7155714285714285
AFG,Afghanistan,2020-10-07,0.7394285714285714
AFG,Afghanistan,2020-10-08,0.8183571428571428
AFG,Afghanistan,2020-10-09,0.9302857142857143
AFG,Afghanistan,2020-10-10,0.9376428571428571
AFG,Afghanistan,2020-10-11,1.0495714285714286
AFG,Afghanistan,2020-10-12,1.157857142857143
AFG,Afghanistan,2020-10-13,1.2367857142857144
AFG,Afghanistan,2020-10-14,1.332142857142857
AFG,Afghanistan,2020-10-15,1.3596428571428572
AFG,Afghanistan,2020-10-16,1.4642857142857142
AFG,Afghanistan,2020-10-17,1.5486428571428572
AFG,Afghanistan,2020-10-18,1.5762142857142858
AFG,Afghanistan,2020-10-19,1.587214285714286
AFG,Afghanistan,2020-10-20,1.6202142857142856
AFG,Afghanistan,2020-10-21,1.7651428571428573
AFG,Afghanistan,2020-10-22,1.853214285714286
AFG,Afghanistan,2020-10-23,1.823857142857143
AFG,Afghanistan,2020-10-24,1.954142857142857
AFG,Afghanistan,2020-10-25,1.897285714285714
AFG,Afghanistan,2020-10-26,1.957857142857143
AFG,Afghanistan,2020-10-27,2.025714285714286
AFG,Afghanistan,2020-10-28,2.1119999999999997
AFG,Afghanistan,2020-10-29,2.2789999999999995
AFG,Afghanistan,2020-10-30,2.286285714285714
AFG,Afghanistan,2020-10-31,2.3560714285714286
AFG,Afghanistan,2020-11-01,2.3872142857142857
AFG,Afghanistan,2020-11-02,2.469785714285714
AFG,Afghanistan,2020-11-03,2.493642857142857
AFG,Afghanistan,2020-11-04,2.3927142857142853
AFG,Afghanistan,2020-11-05,2.4018571428571427
AFG,Afghanistan,2020-11-06,2.3633571428571427
AFG,Afghanistan,2020-11-07,2.3211428571428567
AFG,Afghanistan,2020-11-08,2.4330714285714286
AFG,Afghanistan,2020-11-09,2.4954285714285716
AFG,Afghanistan,2020-11-10,2.625714285714286
AFG,Afghanistan,2020-11-11,2.6862142857142857
AFG,Afghanistan,2020-11-12,2.8017857142857143
AFG,Afghanistan,2020-11-13,2.9999999999999996
AFG,Afghanistan,2020-11-14,2.9540714285714285
AFG,Afghanistan,2020-11-15,3.190785714285714
AFG,Afghanistan,2020-11-16,3.3669285714285713
AFG,Afghanistan,2020-11-17,3.5835
AFG,Afghanistan,2020-11-18,3.8715714285714284
AFG,Afghanistan,2020-11-19,4.113785714285714
AFG,Afghanistan,2020-11-20,4.3816428571428565
AFG,Afghanistan,2020-11-21,4.532071428571428
AFG,Afghanistan,2020-11-22,4.673357142857143
AFG,Afghanistan,2020-11-23,4.937571428571429
AFG,Afghanistan,2020-11-24,4.974285714285715
AFG,Afghanistan,2020-11-25,5.091785714285714
AFG,Afghanistan,2020-11-26,5.146857142857144
AFG,Afghanistan,2020-11-27,5.053285714285715
AFG,Afghanistan,2020-11-28,5.1542142857142865
AFG,Afghanistan,2020-11-29,5.277142857142857
AFG,Afghanistan,2020-11-30,5.148714285714285
AFG,Afghanistan,2020-12-01,5.201928571428572
AFG,Afghanistan,2020-12-02,5.126714285714286
AFG,Afghanistan,2020-12-03,4.880857142857143
AFG,Afghanistan,2020-12-04,4.539571428571429
AFG,Afghanistan,2020-12-05,4.713928571428572
AFG,Afghanistan,2020-12-06,4.770785714285714
AFG,Afghanistan,2020-12-07,4.638714285714286
AFG,Afghanistan,2020-12-08,4.664428571428572
AFG,Afghanistan,2020-12-09,4.526785714285714
AFG,Afghanistan,2020-12-10,4.501071428571428
AFG,Afghanistan,2020-12-11,4.390928571428572
AFG,Afghanistan,2020-12-12,4.3762857142857134
AFG,Afghanistan,2020-12-13,4.424
AFG,Afghanistan,2020-12-14,4.4845
AFG,Afghanistan,2020-12-15,4.469785714285715
AFG,Afghanistan,2020-12-16,4.482642857142857
AFG,Afghanistan,2020-12-17,4.662428571428571
AFG,Afghanistan,2020-12-18,5.1082857142857145
AFG,Afghanistan,2020-12-19,4.7871428571428565
AFG,Afghanistan,2020-12-20,4.6073571428571425
AFG,Afghanistan,2020-12-21,4.581642857142858
AFG,Afghanistan,2020-12-22,4.539428571428571
AFG,Afghanistan,2020-12-23,4.737571428571428
AFG,Afghanistan,2020-12-24,4.774285714285713
AFG,Afghanistan,2020-12-25,4.943142857142857
AFG,Afghanistan,2020-12-26,4.875214285714286
AFG,Afghanistan,2020-12-27,4.6091428571428565
AFG,Afghanistan,2020-12-28,4.700928571428571
AFG,Afghanistan,2020-12-29,4.4
AFG,Afghanistan,2020-12-30,4.117428571428571
AFG,Afghanistan,2020-12-31,3.9412857142857143
AFG,Afghanistan,2021-01-01,3.4954285714285716
AFG,Afghanistan,2021-01-02,3.3853571428571425
AFG,Afghanistan,2021-01-03,3.135785714285714
AFG,Afghanistan,2021-01-04,5.500928571428571
AFG,Afghanistan,2021-01-05,5.348642857142858
AFG,Afghanistan,2021-01-06,4.902785714285714
AFG,Afghanistan,2021-01-07,4.682571428571428
AFG,Afghanistan,2021-01-08,4.6274999999999995
AFG,Afghanistan,2021-01-09,4.612857142857143
AFG,Afghanistan,2021-01-10,4.495428571428571
AFG,Afghanistan,2021-01-11,4.143142857142857
AFG,Afghanistan,2021-01-12,4.099142857142857
AFG,Afghanistan,2021-01-13,3.9982142857142855
AFG,Afghanistan,2021-01-14,4.1266428571428575
AFG,Afghanistan,2021-01-15,4.2294285714285715
AFG,Afghanistan,2021-01-16,4.425785714285714
AFG,Afghanistan,2021-01-17,4.5102142857142855
AFG,Afghanistan,2021-01-18,1.9285714285714284
AFG,Afghanistan,2021-01-19,1.9009999999999998
AFG,Afghanistan,2021-01-20,2.1523571428571424
AFG,Afghanistan,2021-01-21,2.1945714285714284
AFG,Afghanistan,2021-01-22,2.1119999999999997
AFG,Afghanistan,2021-01-23,2.126642857142857
AFG,Afghanistan,2021-01-24,2.029428571428571
AFG,Afghanistan,2021-01-25,2.0807857142857142
AFG,Afghanistan,2021-01-26,2.1395000000000004
AFG,Afghanistan,2021-01-27,2.330357142857143
AFG,Afghanistan,2021-01-28,2.0477857142857148
AFG,Afghanistan,2021-01-29,2.033071428571429
AFG,Afghanistan,2021-01-30,1.9632857142857145
AFG,Afghanistan,2021-01-31,1.906357142857143
AFG,Afghanistan,2021-02-01,1.8292857142857144
AFG,Afghanistan,2021-02-02,1.7981428571428573
AFG,Afghanistan,2021-02-03,1.6440000000000001
AFG,Afghanistan,2021-02-04,1.5192142857142856
AFG,Afghanistan,2021-02-05,1.4347857142857146
AFG,Afghanistan,2021-02-06,1.414642857142857
AFG,Afghanistan,2021-02-07,1.3577142857142859
AFG,Afghanistan,2021-02-08,1.2605000000000002
AFG,Afghanistan,2021-02-09,1.1632142857142855
AFG,Afghanistan,2021-02-10,1.0053571428571428
AFG,Afghanistan,2021-02-11,0.9704999999999997
AFG,Afghanistan,2021-02-12,0.9282857142857142
AFG,Afghanistan,2021-02-13,0.8530714285714283
AFG,Afghanistan,2021-02-14,0.8604285714285712
AFG,Afghanistan,2021-02-15,0.8347142857142854
AFG,Afghanistan,2021-02-16,0.7282857142857141
AFG,Afghanistan,2021-02-17,0.6714285714285714
AFG,Afghanistan,2021-02-18,0.5980714285714285
AFG,Afghanistan,2021-02-19,0.5687142857142856
AFG,Afghanistan,2021-02-20,0.4585714285714285
AFG,Afghanistan,2021-02-21,0.49349999999999994
AFG,Afghanistan,2021-02-22,0.47328571428571425
AFG,Afghanistan,2021-02-23,0.48064285714285715
AFG,Afghanistan,2021-02-24,0.4806428571428571
AFG,Afghanistan,2021-02-25,0.4769999999999999
AFG,Afghanistan,2021-02-26,0.46049999999999985
AFG,Afghanistan,2021-02-27,0.4293571428571428
AFG,Afghanistan,2021-02-28,0.4073571428571428
AFG,Afghanistan,2021-03-01,0.4018571428571428
AFG,Afghanistan,2021-03-02,0.4422142857142857
AFG,Afghanistan,2021-03-03,0.4220714285714286
AFG,Afghanistan,2021-03-04,0.4000000000000001
AFG,Afghanistan,2021-03-05,0.4624285714285715
AFG,Afghanistan,2021-03-06,0.4771428571428572
AFG,Afghanistan,2021-03-07,0.44592857142857145
AFG,Afghanistan,2021-03-08,0.47528571428571426
AFG,Afghanistan,2021-03-09,0.42207142857142854
AFG,Afghanistan,2021-03-10,0.42207142857142854
AFG,Afghanistan,2021-03-11,0.4349285714285714
AFG,Afghanistan,2021-03-12,0.4826428571428571
AFG,Afghanistan,2021-03-13,0.46242857142857136
AFG,Afghanistan,2021-03-14,0.49728571428571433
AFG,Afghanistan,2021-03-15,0.46242857142857147
AFG,Afghanistan,2021-03-16,0.43307142857142855
AFG,Afghanistan,2021-03-17,0.4513571428571428
AFG,Afghanistan,2021-03-18,0.4935714285714286
AFG,Afghanistan,2021-03-19,0.44399999999999995
AFG,Afghanistan,2021-03-20,0.46421428571428575
AFG,Afghanistan,2021-03-21,0.46971428571428575
AFG,Afghanistan,2021-03-22,0.5082142857142857
AFG,Afghanistan,2021-03-23,0.5522857142857143
AFG,Afghanistan,2021-03-24,0.5467857142857142
AFG,Afghanistan,2021-03-25,0.5669285714285713
AFG,Afghanistan,2021-03-26,0.5412142857142858
AFG,Afghanistan,2021-03-27,0.6072857142857143
AFG,Afghanistan,2021-03-28,0.5669285714285713
AFG,Afghanistan,2021-03-29,0.6182857142857143
AFG,Afghanistan,2021-03-30,0.7137142857142857
AFG,Afghanistan,2021-03-31,0.8036428571428571
AFG,Afghanistan,2021-04-01,0.8678571428571429
AFG,Afghanistan,2021-04-02,0.9229285714285714
AFG,Afghanistan,2021-04-03,0.9210714285714285
AFG,Afghanistan,2021-04-04,1.0513571428571429
AFG,Afghanistan,2021-04-05,1.034857142857143
AFG,Afghanistan,2021-04-06,1.1045714285714285
AFG,Afghanistan,2021-04-07,1.2495714285714283
AFG,Afghanistan,2021-04-08,1.315642857142857
AFG,Afghanistan,2021-04-09,1.4037142857142852
AFG,Afghanistan,2021-04-10,1.5669999999999997
AFG,Afghanistan,2021-04-11,1.5889999999999997
AFG,Afghanistan,2021-04-12,1.6880714285714287
AFG,Afghanistan,2021-04-13,1.798142857142857
AFG,Afghanistan,2021-04-14,1.9045714285714284
AFG,Afghanistan,2021-04-15,1.8660714285714288
AFG,Afghanistan,2021-04-16,1.900923076923077
AGO,Angola,2020-03-26,0.017142857142857144
AGO,Angola,2020-03-27,0.015
AGO,Angola,2020-03-28,0.016666666666666666
AGO,Angola,2020-03-29,0.0211
AGO,Angola,2020-03-30,0.019181818181818182
AGO,Angola,2020-03-31,0.017583333333333333
AGO,Angola,2020-04-01,0.01853846153846154
AGO,Angola,2020-04-02,0.017214285714285713
AGO,Angola,2020-04-03,0.01507142857142857
AGO,Angola,2020-04-04,0.017285714285714286
AGO,Angola,2020-04-05,0.026
AGO,Angola,2020-04-06,0.028214285714285713
AGO,Angola,2020-04-07,0.030357142857142853
AGO,Angola,2020-04-08,0.03471428571428571
AGO,Angola,2020-04-09,0.03257142857142857
AGO,Angola,2020-04-10,0.03257142857142857
AGO,Angola,2020-04-11,0.030428571428571426
AGO,Angola,2020-04-12,0.026071428571428575
AGO,Angola,2020-04-13,0.026071428571428575
AGO,Angola,2020-04-14,0.026071428571428572
AGO,Angola,2020-04-15,0.023928571428571428
AGO,Angola,2020-04-16,0.023928571428571428
AGO,Angola,2020-04-17,0.02392857142857143
AGO,Angola,2020-04-18,0.030428571428571433
AGO,Angola,2020-04-19,0.021714285714285714
AGO,Angola,2020-04-20,0.017357142857142856
AGO,Angola,2020-04-21,0.015214285714285713
AGO,Angola,2020-04-22,0.013
AGO,Angola,2020-04-23,0.013
AGO,Angola,2020-04-24,0.013
AGO,Angola,2020-04-25,0.013
AGO,Angola,2020-04-26,0.015142857142857142
AGO,Angola,2020-04-27,0.017285714285714286
AGO,Angola,2020-04-28,0.017285714285714286
AGO,Angola,2020-04-29,0.017285714285714286
AGO,Angola,2020-04-30,0.017285714285714286
AGO,Angola,2020-05-01,0.02378571428571428
AGO,Angola,2020-05-02,0.02378571428571428
AGO,Angola,2020-05-03,0.02378571428571428
AGO,Angola,2020-05-04,0.02378571428571428
AGO,Angola,2020-05-05,0.02592857142857143
AGO,Angola,2020-05-06,0.02378571428571428
AGO,Angola,2020-05-07,0.02378571428571428
AGO,Angola,2020-05-08,0.03899999999999999
AGO,Angola,2020-05-09,0.03899999999999999
AGO,Angola,2020-05-10,0.04121428571428571
AGO,Angola,2020-05-11,0.03907142857142857
AGO,Angola,2020-05-12,0.03907142857142857
AGO,Angola,2020-05-13,0.03907142857142857
AGO,Angola,2020-05-14,0.04557142857142856
AGO,Angola,2020-05-15,0.039071428571428576
AGO,Angola,2020-05-16,0.028214285714285716
AGO,Angola,2020-05-17,0.028214285714285716
AGO,Angola,2020-05-18,0.03257142857142857
AGO,Angola,2020-05-19,0.03478571428571429
AGO,Angola,2020-05-20,0.03478571428571429
AGO,Angola,2020-05-21,0.047857142857142855
AGO,Angola,2020-05-22,0.037
AGO,Angola,2020-05-23,0.039142857142857146
AGO,Angola,2020-05-24,0.052142857142857144
AGO,Angola,2020-05-25,0.054285714285714284
AGO,Angola,2020-05-26,0.054285714285714284
AGO,Angola,2020-05-27,0.05642857142857143
AGO,Angola,2020-05-28,0.05642857142857143
AGO,Angola,2020-05-29,0.07164285714285715
AGO,Angola,2020-05-30,0.07814285714285715
AGO,Angola,2020-05-31,0.0825
AGO,Angola,2020-06-01,0.07814285714285715
AGO,Angola,2020-06-02,0.07378571428571427
AGO,Angola,2020-06-03,0.07378571428571427
AGO,Angola,2020-06-04,0.06071428571428571
AGO,Angola,2020-06-05,0.05635714285714285
AGO,Angola,2020-06-06,0.05857142857142857
AGO,Angola,2020-06-07,0.04771428571428571
AGO,Angola,2020-06-08,0.04771428571428571
AGO,Angola,2020-06-09,0.056428571428571425
AGO,Angola,2020-06-10,0.0912142857142857
AGO,Angola,2020-06-11,0.09557142857142856
AGO,Angola,2020-06-12,0.10642857142857143
AGO,Angola,2020-06-13,0.11728571428571428
AGO,Angola,2020-06-14,0.11728571428571428
AGO,Angola,2020-06-15,0.12164285714285714
AGO,Angola,2020-06-16,0.1347142857142857
AGO,Angola,2020-06-17,0.1499285714285714
AGO,Angola,2020-06-18,0.17385714285714285
AGO,Angola,2020-06-19,0.18692857142857142
AGO,Angola,2020-06-20,0.19128571428571425
AGO,Angola,2020-06-21,0.2
AGO,Angola,2020-06-22,0.20435714285714288
AGO,Angola,2020-06-23,0.20214285714285718
AGO,Angola,2020-06-24,0.1825714285714286
AGO,Angola,2020-06-25,0.20428571428571432
AGO,Angola,2020-06-26,0.17821428571428571
AGO,Angola,2020-06-27,0.26299999999999996
AGO,Angola,2020-06-28,0.27599999999999997
AGO,Angola,2020-06-29,0.2912142857142857
AGO,Angola,2020-06-30,0.2955
AGO,Angola,2020-07-01,0.2955
AGO,Angola,2020-07-02,0.32371428571428573
AGO,Angola,2020-07-03,0.3389285714285714
AGO,Angola,2020-07-04,0.3693571428571429
AGO,Angola,2020-07-05,0.35414285714285715
AGO,Angola,2020-07-06,0.34764285714285714
AGO,Angola,2020-07-07,0.4280714285714286
AGO,Angola,2020-07-08,0.4107142857142857
AGO,Angola,2020-07-09,0.3998571428571429
AGO,Angola,2020-07-10,0.5345714285714286
AGO,Angola,2020-07-11,0.44114285714285717
AGO,Angola,2020-07-12,0.5194285714285715
AGO,Angola,2020-07-13,0.5411428571428571
AGO,Angola,2020-07-14,0.5585714285714285
AGO,Angola,2020-07-15,0.6194285714285714
AGO,Angola,2020-07-16,0.6346428571428572
AGO,Angola,2020-07-17,0.6737142857142857
AGO,Angola,2020-07-18,0.7410714285714286
AGO,Angola,2020-07-19,0.7802142857142856
AGO,Angola,2020-07-20,0.8758571428571428
AGO,Angola,2020-07-21,0.8541428571428572
AGO,Angola,2020-07-22,0.9258571428571428
AGO,Angola,2020-07-23,0.9889285714285714
AGO,Angola,2020-07-24,0.9172142857142856
AGO,Angola,2020-07-25,0.9867142857142858
AGO,Angola,2020-07-26,0.9258571428571428
AGO,Angola,2020-07-27,0.9237142857142857
AGO,Angola,2020-07-28,0.9975714285714287
AGO,Angola,2020-07-29,1.091
AGO,Angola,2020-07-30,1.091
AGO,Angola,2020-07-31,1.1084285714285715
AGO,Angola,2020-08-01,1.0367142857142857
AGO,Angola,2020-08-02,1.0736428571428571
