iso_code,country,date,owid_life_expectancy
ARG,Argentina,2020-02-06,76.67
ARG,Argentina,2020-02-07,76.67
ARG,Argentina,2020-02-08,76.67
ARG,Argentina,2020-02-09,76.67
ARG,Argentina,2020-02-10,76.67
ARG,Argentina,2020-02-11,76.67
ARG,Argentina,2020-02-12,76.67
ARG,Argentina,2020-02-13,76.67
ARG,Argentina,2020-02-14,76.67
ARG,Argentina,2020-02-15,76.67
ARG,Argentina,2020-02-16,76.67
ARG,Argentina,2020-02-17,76.67
ARG,Argentina,2020-02-18,76.67
ARG,Argentina,2020-02-19,76.67
ARG,Argentina,2020-02-20,76.67
ARG,Argentina,2020-02-21,76.67
ARG,Argentina,2020-02-22,76.67
ARG,Argentina,2020-02-23,76.67
ARG,Argentina,2020-02-24,76.67
ARG,Argentina,2020-02-25,76.67
ARG,Argentina,2020-02-26,76.67
ARG,Argentina,2020-02-27,76.67
ARG,Argentina,2020-02-28,76.67
ARG,Argentina,2020-02-29,76.67
ARG,Argentina,2020-03-01,76.67
ARG,Argentina,2020-03-02,76.67
ARG,Argentina,2020-03-03,76.67
ARG,Argentina,2020-03-04,76.67
ARG,Argentina,2020-03-05,76.67
ARG,Argentina,2020-03-06,76.67
ARG,Argentina,2020-03-07,76.67
ARG,Argentina,2020-03-08,76.67
ARG,Argentina,2020-03-09,76.67
ARG,Argentina,2020-03-10,76.67
ARG,Argentina,2020-03-11,76.67
ARG,Argentina,2020-03-12,76.67
ARG,Argentina,2020-03-13,76.67
ARG,Argentina,2020-03-14,76.67
ARG,Argentina,2020-03-15,76.67
ARG,Argentina,2020-03-16,76.67
ARG,Argentina,2020-03-17,76.67
ARG,Argentina,2020-03-18,76.67
ARG,Argentina,2020-03-19,76.67
ARG,Argentina,2020-03-20,76.67
ARG,Argentina,2020-03-21,76.67
ARG,Argentina,2020-03-22,76.67
ARG,Argentina,2020-03-23,76.67
ARG,Argentina,2020-03-24,76.67
ARG,Argentina,2020-03-25,76.67
ARG,Argentina,2020-03-26,76.67
ARG,Argentina,2020-03-27,76.67
ARG,Argentina,2020-03-28,76.67
ARG,Argentina,2020-03-29,76.67
ARG,Argentina,2020-03-30,76.67
ARG,Argentina,2020-03-31,76.67
ARG,Argentina,2020-04-01,76.67
ARG,Argentina,2020-04-02,76.67
ARG,Argentina,2020-04-03,76.67
ARG,Argentina,2020-04-04,76.67
ARG,Argentina,2020-04-05,76.67
ARG,Argentina,2020-04-06,76.67
ARG,Argentina,2020-04-07,76.67
ARG,Argentina,2020-04-08,76.67
ARG,Argentina,2020-04-09,76.67
ARG,Argentina,2020-04-10,76.67
ARG,Argentina,2020-04-11,76.67
ARG,Argentina,2020-04-12,76.67
ARG,Argentina,2020-04-13,76.67
ARG,Argentina,2020-04-14,76.67
ARG,Argentina,2020-04-15,76.67
ARG,Argentina,2020-04-16,76.67
ARG,Argentina,2020-04-17,76.67
ARG,Argentina,2020-04-18,76.67
ARG,Argentina,2020-04-19,76.67
ARG,Argentina,2020-04-20,76.67
ARG,Argentina,2020-04-21,76.67
ARG,Argentina,2020-04-22,76.67
ARG,Argentina,2020-04-23,76.67
ARG,Argentina,2020-04-24,76.67
ARG,Argentina,2020-04-25,76.67
ARG,Argentina,2020-04-26,76.67
ARG,Argentina,2020-04-27,76.67
ARG,Argentina,2020-04-28,76.67
ARG,Argentina,2020-04-29,76.67
ARG,Argentina,2020-04-30,76.67
ARG,Argentina,2020-05-01,76.67
ARG,Argentina,2020-05-02,76.67
ARG,Argentina,2020-05-03,76.67
ARG,Argentina,2020-05-04,76.67
ARG,Argentina,2020-05-05,76.67
ARG,Argentina,2020-05-06,76.67
ARG,Argentina,2020-05-07,76.67
ARG,Argentina,2020-05-08,76.67
ARG,Argentina,2020-05-09,76.67
ARG,Argentina,2020-05-10,76.67
ARG,Argentina,2020-05-11,76.67
ARG,Argentina,2020-05-12,76.67
ARG,Argentina,2020-05-13,76.67
ARG,Argentina,2020-05-14,76.67
ARG,Argentina,2020-05-15,76.67
ARG,Argentina,2020-05-16,76.67
ARG,Argentina,2020-05-17,76.67
ARG,Argentina,2020-05-18,76.67
ARG,Argentina,2020-05-19,76.67
ARG,Argentina,2020-05-20,76.67
ARG,Argentina,2020-05-21,76.67
ARG,Argentina,2020-05-22,76.67
ARG,Argentina,2020-05-23,76.67
ARG,Argentina,2020-05-24,76.67
ARG,Argentina,2020-05-25,76.67
ARG,Argentina,2020-05-26,76.67
ARG,Argentina,2020-05-27,76.67
ARG,Argentina,2020-05-28,76.67
ARG,Argentina,2020-05-29,76.67
ARG,Argentina,2020-05-30,76.67
ARG,Argentina,2020-05-31,76.67
ARG,Argentina,2020-06-01,76.67
ARG,Argentina,2020-06-02,76.67
ARG,Argentina,2020-06-03,76.67
ARG,Argentina,2020-06-04,76.67
ARG,Argentina,2020-06-05,76.67
ARG,Argentina,2020-06-06,76.67
ARG,Argentina,2020-06-07,76.67
ARG,Argentina,2020-06-08,76.67
ARG,Argentina,2020-06-09,76.67
ARG,Argentina,2020-06-10,76.67
ARG,Argentina,2020-06-11,76.67
ARG,Argentina,2020-06-12,76.67
ARG,Argentina,2020-06-13,76.67
ARG,Argentina,2020-06-14,76.67
ARG,Argentina,2020-06-15,76.67
ARG,Argentina,2020-06-16,76.67
ARG,Argentina,2020-06-17,76.67
ARG,Argentina,2020-06-18,76.67
ARG,Argentina,2020-06-19,76.67
ARG,Argentina,2020-06-20,76.67
ARG,Argentina,2020-06-21,76.67
ARG,Argentina,2020-06-22,76.67
ARG,Argentina,2020-06-23,76.67
ARG,Argentina,2020-06-24,76.67
ARG,Argentina,2020-06-25,76.67
ARG,Argentina,2020-06-26,76.67
ARG,Argentina,2020-06-27,76.67
ARG,Argentina,2020-06-28,76.67
ARG,Argentina,2020-06-29,76.67
ARG,Argentina,2020-06-30,76.67
ARG,Argentina,2020-07-01,76.67
ARG,Argentina,2020-07-02,76.67
ARG,Argentina,2020-07-03,76.67
ARG,Argentina,2020-07-04,76.67
ARG,Argentina,2020-07-05,76.67
ARG,Argentina,2020-07-06,76.67
ARG,Argentina,2020-07-07,76.67
ARG,Argentina,2020-07-08,76.67
ARG,Argentina,2020-07-09,76.67
ARG,Argentina,2020-07-10,76.67
ARG,Argentina,2020-07-11,76.67
ARG,Argentina,2020-07-12,76.67
ARG,Argentina,2020-07-13,76.67
ARG,Argentina,2020-07-14,76.67
ARG,Argentina,2020-07-15,76.67
ARG,Argentina,2020-07-16,76.67
ARG,Argentina,2020-07-17,76.67
ARG,Argentina,2020-07-18,76.67
ARG,Argentina,2020-07-19,76.67
ARG,Argentina,2020-07-20,76.67
ARG,Argentina,2020-07-21,76.67
ARG,Argentina,2020-07-22,76.67
ARG,Argentina,2020-07-23,76.67
ARG,Argentina,2020-07-24,76.67
ARG,Argentina,2020-07-25,76.67
ARG,Argentina,2020-07-26,76.67
ARG,Argentina,2020-07-27,76.67
ARG,Argentina,2020-07-28,76.67
ARG,Argentina,2020-07-29,76.67
ARG,Argentina,2020-07-30,76.67
ARG,Argentina,2020-07-31,76.67
ARG,Argentina,2020-08-01,76.67
ARG,Argentina,2020-08-02,76.67
ARG,Argentina,2020-08-03,76.67
ARG,Argentina,2020-08-04,76.67
ARG,Argentina,2020-08-05,76.67
ARG,Argentina,2020-08-06,76.67
ARG,Argentina,2020-08-07,76.67
ARG,Argentina,2020-08-08,76.67
ARG,Argentina,2020-08-09,76.67
ARG,Argentina,2020-08-10,76.67
ARG,Argentina,2020-08-11,76.67
ARG,Argentina,2020-08-12,76.67
ARG,Argentina,2020-08-13,76.67
ARG,Argentina,2020-08-14,76.67
ARG,Argentina,2020-08-15,76.67
ARG,Argentina,2020-08-16,76.67
ARG,Argentina,2020-08-17,76.67
ARG,Argentina,2020-08-18,76.67
ARG,Argentina,2020-08-19,76.67
ARG,Argentina,2020-08-20,76.67
ARG,Argentina,2020-08-21,76.67
ARG,Argentina,2020-08-22,76.67
ARG,Argentina,2020-08-23,76.67
ARG,Argentina,2020-08-24,76.67
ARG,Argentina,2020-08-25,76.67
ARG,Argentina,2020-08-26,76.67
ARG,Argentina,2020-08-27,76.67
ARG,Argentina,2020-08-28,76.67
ARG,Argentina,2020-08-29,76.67
ARG,Argentina,2020-08-30,76.67
ARG,Argentina,2020-08-31,76.67
ARG,Argentina,2020-09-01,76.67
ARG,Argentina,2020-09-02,76.67
ARG,Argentina,2020-09-03,76.67
ARG,Argentina,2020-09-04,76.67
ARG,Argentina,2020-09-05,76.67
ARG,Argentina,2020-09-06,76.67
ARG,Argentina,2020-09-07,76.67
ARG,Argentina,2020-09-08,76.67
ARG,Argentina,2020-09-09,76.67
ARG,Argentina,2020-09-10,76.67
ARG,Argentina,2020-09-11,76.67
ARG,Argentina,2020-09-12,76.67
ARG,Argentina,2020-09-13,76.67
ARG,Argentina,2020-09-14,76.67
ARG,Argentina,2020-09-15,76.67
ARG,Argentina,2020-09-16,76.67
ARG,Argentina,2020-09-17,76.67
ARG,Argentina,2020-09-18,76.67
ARG,Argentina,2020-09-19,76.67
ARG,Argentina,2020-09-20,76.67
ARG,Argentina,2020-09-21,76.67
ARG,Argentina,2020-09-22,76.67
ARG,Argentina,2020-09-23,76.67
ARG,Argentina,2020-09-24,76.67
ARG,Argentina,2020-09-25,76.67
ARG,Argentina,2020-09-26,76.67
ARG,Argentina,2020-09-27,76.67
ARG,Argentina,2020-09-28,76.67
ARG,Argentina,2020-09-29,76.67
ARG,Argentina,2020-09-30,76.67
ARG,Argentina,2020-10-01,76.67
ARG,Argentina,2020-10-02,76.67
ARG,Argentina,2020-10-03,76.67
ARG,Argentina,2020-10-04,76.67
ARG,Argentina,2020-10-05,76.67
ARG,Argentina,2020-10-06,76.67
ARG,Argentina,2020-10-07,76.67
ARG,Argentina,2020-10-08,76.67
ARG,Argentina,2020-10-09,76.67
ARG,Argentina,2020-10-10,76.67
ARG,Argentina,2020-10-11,76.67
ARG,Argentina,2020-10-12,76.67
ARG,Argentina,2020-10-13,76.67
ARG,Argentina,2020-10-14,76.67
ARG,Argentina,2020-10-15,76.67
ARG,Argentina,2020-10-16,76.67
ARG,Argentina,2020-10-17,76.67
ARG,Argentina,2020-10-18,76.67
ARG,Argentina,2020-10-19,76.67
ARG,Argentina,2020-10-20,76.67
ARG,Argentina,2020-10-21,76.67
ARG,Argentina,2020-10-22,76.67
ARG,Argentina,2020-10-23,76.67
ARG,Argentina,2020-10-24,76.67
ARG,Argentina,2020-10-25,76.67
ARG,Argentina,2020-10-26,76.67
ARG,Argentina,2020-10-27,76.67
ARG,Argentina,2020-10-28,76.67
ARG,Argentina,2020-10-29,76.67
ARG,Argentina,2020-10-30,76.67
ARG,Argentina,2020-10-31,76.67
ARG,Argentina,2020-11-01,76.67
ARG,Argentina,2020-11-02,76.67
ARG,Argentina,2020-11-03,76.67
ARG,Argentina,2020-11-04,76.67
ARG,Argentina,2020-11-05,76.67
ARG,Argentina,2020-11-06,76.67
ARG,Argentina,2020-11-07,76.67
ARG,Argentina,2020-11-08,76.67
ARG,Argentina,2020-11-09,76.67
ARG,Argentina,2020-11-10,76.67
ARG,Argentina,2020-11-11,76.67
ARG,Argentina,2020-11-12,76.67
ARG,Argentina,2020-11-13,76.67
ARG,Argentina,2020-11-14,76.67
ARG,Argentina,2020-11-15,76.67
ARG,Argentina,2020-11-16,76.67
ARG,Argentina,2020-11-17,76.67
ARG,Argentina,2020-11-18,76.67
ARG,Argentina,2020-11-19,76.67
ARG,Argentina,2020-11-20,76.67
ARG,Argentina,2020-11-21,76.67
ARG,Argentina,2020-11-22,76.67
ARG,Argentina,2020-11-23,76.67
ARG,Argentina,2020-11-24,76.67
ARG,Argentina,2020-11-25,76.67
ARG,Argentina,2020-11-26,76.67
ARG,Argentina,2020-11-27,76.67
ARG,Argentina,2020-11-28,76.67
ARG,Argentina,2020-11-29,76.67
ARG,Argentina,2020-11-30,76.67
ARG,Argentina,2020-12-01,76.67
ARG,Argentina,2020-12-02,76.67
ARG,Argentina,2020-12-03,76.67
ARG,Argentina,2020-12-04,76.67
ARG,Argentina,2020-12-05,76.67
ARG,Argentina,2020-12-06,76.67
ARG,Argentina,2020-12-07,76.67
ARG,Argentina,2020-12-08,76.67
ARG,Argentina,2020-12-09,76.67
ARG,Argentina,2020-12-10,76.67
ARG,Argentina,2020-12-11,76.67
ARG,Argentina,2020-12-12,76.67
ARG,Argentina,2020-12-13,76.67
ARG,Argentina,2020-12-14,76.67
ARG,Argentina,2020-12-15,76.67
ARG,Argentina,2020-12-16,76.67
ARG,Argentina,2020-12-17,76.67
ARG,Argentina,2020-12-18,76.67
ARG,Argentina,2020-12-19,76.67
ARG,Argentina,2020-12-20,76.67
ARG,Argentina,2020-12-21,76.67
ARG,Argentina,2020-12-22,76.67
ARG,Argentina,2020-12-23,76.67
ARG,Argentina,2020-12-24,76.67
ARG,Argentina,2020-12-25,76.67
ARG,Argentina,2020-12-26,76.67
ARG,Argentina,2020-12-27,76.67
ARG,Argentina,2020-12-28,76.67
ARG,Argentina,2020-12-29,76.67
ARG,Argentina,2020-12-30,76.67
ARG,Argentina,2020-12-31,76.67
ARG,Argentina,2021-01-01,76.67
ARG,Argentina,2021-01-02,76.67
ARG,Argentina,2021-01-03,76.67
ARG,Argentina,2021-01-04,76.67
ARG,Argentina,2021-01-05,76.67
ARG,Argentina,2021-01-06,76.67
ARG,Argentina,2021-01-07,76.67
ARG,Argentina,2021-01-08,76.67
ARG,Argentina,2021-01-09,76.67
ARG,Argentina,2021-01-10,76.67
ARG,Argentina,2021-01-11,76.67
ARG,Argentina,2021-01-12,76.67
ARG,Argentina,2021-01-13,76.67
ARG,Argentina,2021-01-14,76.67
ARG,Argentina,2021-01-15,76.67
ARG,Argentina,2021-01-16,76.67
ARG,Argentina,2021-01-17,76.67
ARG,Argentina,2021-01-18,76.67
ARG,Argentina,2021-01-19,76.67
ARG,Argentina,2021-01-20,76.67
ARG,Argentina,2021-01-21,76.67
ARG,Argentina,2021-01-22,76.67
ARG,Argentina,2021-01-23,76.67
ARG,Argentina,2021-01-24,76.67
ARG,Argentina,2021-01-25,76.67
ARG,Argentina,2021-01-26,76.67
ARG,Argentina,2021-01-27,76.67
ARG,Argentina,2021-01-28,76.67
ARG,Argentina,2021-01-29,76.67
ARG,Argentina,2021-01-30,76.67
ARG,Argentina,2021-01-31,76.67
ARG,Argentina,2021-02-01,76.67
ARG,Argentina,2021-02-02,76.67
ARG,Argentina,2021-02-03,76.67
ARG,Argentina,2021-02-04,76.67
ARG,Argentina,2021-02-05,76.67
ARG,Argentina,2021-02-06,76.67
ARG,Argentina,2021-02-07,76.67
ARG,Argentina,2021-02-08,76.67
ARG,Argentina,2021-02-09,76.67
ARG,Argentina,2021-02-10,76.67
ARG,Argentina,2021-02-11,76.67
ARG,Argentina,2021-02-12,76.67
ARG,Argentina,2021-02-13,76.67
ARG,Argentina,2021-02-14,76.67
ARG,Argentina,2021-02-15,76.67
ARG,Argentina,2021-02-16,76.67
ARG,Argentina,2021-02-17,76.67
ARG,Argentina,2021-02-18,76.67
ARG,Argentina,2021-02-19,76.67
ARG,Argentina,2021-02-20,76.67
ARG,Argentina,2021-02-21,76.67
ARG,Argentina,2021-02-22,76.67
ARG,Argentina,2021-02-23,76.67
ARG,Argentina,2021-02-24,76.67
ARG,Argentina,2021-02-25,76.67
ARG,Argentina,2021-02-26,76.67
ARG,Argentina,2021-02-27,76.67
ARG,Argentina,2021-02-28,76.67
ARG,Argentina,2021-03-01,76.67
ARG,Argentina,2021-03-02,76.67
ARG,Argentina,2021-03-03,76.67
ARG,Argentina,2021-03-04,76.67
ARG,Argentina,2021-03-05,76.67
ARG,Argentina,2021-03-06,76.67
ARG,Argentina,2021-03-07,76.67
ARG,Argentina,2021-03-08,76.67
ARG,Argentina,2021-03-09,76.67
ARG,Argentina,2021-03-10,76.67
ARG,Argentina,2021-03-11,76.67
ARG,Argentina,2021-03-12,76.67
ARG,Argentina,2021-03-13,76.67
ARG,Argentina,2021-03-14,76.67
ARG,Argentina,2021-03-15,76.67
ARG,Argentina,2021-03-16,76.67
ARG,Argentina,2021-03-17,76.67
ARG,Argentina,2021-03-18,76.67
ARG,Argentina,2021-03-19,76.67
ARG,Argentina,2021-03-20,76.67
ARG,Argentina,2021-03-21,76.67
ARG,Argentina,2021-03-22,76.67
ARG,Argentina,2021-03-23,76.67
ARG,Argentina,2021-03-24,76.67
ARG,Argentina,2021-03-25,76.67
ARG,Argentina,2021-03-26,76.67
ARG,Argentina,2021-03-27,76.67
ARG,Argentina,2021-03-28,76.67
ARG,Argentina,2021-03-29,76.67
ARG,Argentina,2021-03-30,76.67
ARG,Argentina,2021-03-31,76.67
ARG,Argentina,2021-04-01,76.67
ARM,Armenia,2020-03-01,75.09
ARM,Armenia,2020-03-02,75.09
ARM,Armenia,2020-03-03,75.09
ARM,Armenia,2020-03-04,75.09
ARM,Armenia,2020-03-05,75.09
ARM,Armenia,2020-03-06,75.09
ARM,Armenia,2020-03-07,75.09
ARM,Armenia,2020-03-08,75.09
ARM,Armenia,2020-03-09,75.09
ARM,Armenia,2020-03-10,75.09
ARM,Armenia,2020-03-11,75.09
ARM,Armenia,2020-03-12,75.09
ARM,Armenia,2020-03-13,75.09
ARM,Armenia,2020-03-14,75.09
ARM,Armenia,2020-03-15,75.09
ARM,Armenia,2020-03-16,75.09
ARM,Armenia,2020-03-17,75.09
ARM,Armenia,2020-03-18,75.09
ARM,Armenia,2020-03-19,75.09
ARM,Armenia,2020-03-20,75.09
ARM,Armenia,2020-03-21,75.09
ARM,Armenia,2020-03-22,75.09
ARM,Armenia,2020-03-23,75.09
ARM,Armenia,2020-03-24,75.09
ARM,Armenia,2020-03-25,75.09
ARM,Armenia,2020-03-26,75.09
ARM,Armenia,2020-03-27,75.09
ARM,Armenia,2020-03-28,75.09
ARM,Armenia,2020-03-29,75.09
ARM,Armenia,2020-03-30,75.09
ARM,Armenia,2020-03-31,75.09
ARM,Armenia,2020-04-01,75.09
ARM,Armenia,2020-04-02,75.09
ARM,Armenia,2020-04-03,75.09
ARM,Armenia,2020-04-04,75.09
ARM,Armenia,2020-04-05,75.09
ARM,Armenia,2020-04-06,75.09
ARM,Armenia,2020-04-07,75.09
ARM,Armenia,2020-04-08,75.09
ARM,Armenia,2020-04-09,75.09
ARM,Armenia,2020-04-10,75.09
ARM,Armenia,2020-04-11,75.09
ARM,Armenia,2020-04-12,75.09
ARM,Armenia,2020-04-13,75.09
ARM,Armenia,2020-04-14,75.09
ARM,Armenia,2020-04-15,75.09
ARM,Armenia,2020-04-16,75.09
ARM,Armenia,2020-04-17,75.09
ARM,Armenia,2020-04-18,75.09
ARM,Armenia,2020-04-19,75.09
ARM,Armenia,2020-04-20,75.09
ARM,Armenia,2020-04-21,75.09
ARM,Armenia,2020-04-22,75.09
ARM,Armenia,2020-04-23,75.09
ARM,Armenia,2020-04-24,75.09
ARM,Armenia,2020-04-25,75.09
ARM,Armenia,2020-04-26,75.09
ARM,Armenia,2020-04-27,75.09
ARM,Armenia,2020-04-28,75.09
ARM,Armenia,2020-04-29,75.09
ARM,Armenia,2020-04-30,75.09
ARM,Armenia,2020-05-01,75.09
ARM,Armenia,2020-05-02,75.09
ARM,Armenia,2020-05-03,75.09
ARM,Armenia,2020-05-04,75.09
ARM,Armenia,2020-05-05,75.09
ARM,Armenia,2020-05-06,75.09
ARM,Armenia,2020-05-07,75.09
ARM,Armenia,2020-05-08,75.09
ARM,Armenia,2020-05-09,75.09
ARM,Armenia,2020-05-10,75.09
ARM,Armenia,2020-05-11,75.09
ARM,Armenia,2020-05-12,75.09
ARM,Armenia,2020-05-13,75.09
ARM,Armenia,2020-05-14,75.09
ARM,Armenia,2020-05-15,75.09
ARM,Armenia,2020-05-16,75.09
ARM,Armenia,2020-05-17,75.09
ARM,Armenia,2020-05-18,75.09
ARM,Armenia,2020-05-19,75.09
ARM,Armenia,2020-05-20,75.09
ARM,Armenia,2020-05-21,75.09
ARM,Armenia,2020-05-22,75.09
ARM,Armenia,2020-05-23,75.09
ARM,Armenia,2020-05-24,75.09
ARM,Armenia,2020-05-25,75.09
ARM,Armenia,2020-05-26,75.09
ARM,Armenia,2020-05-27,75.09
ARM,Armenia,2020-05-28,75.09
ARM,Armenia,2020-05-29,75.09
ARM,Armenia,2020-05-30,75.09
ARM,Armenia,2020-05-31,75.09
ARM,Armenia,2020-06-01,75.09
ARM,Armenia,2020-06-02,75.09
ARM,Armenia,2020-06-03,75.09
ARM,Armenia,2020-06-04,75.09
ARM,Armenia,2020-06-05,75.09
ARM,Armenia,2020-06-06,75.09
ARM,Armenia,2020-06-07,75.09
ARM,Armenia,2020-06-08,75.09
ARM,Armenia,2020-06-09,75.09
ARM,Armenia,2020-06-10,75.09
ARM,Armenia,2020-06-11,75.09
ARM,Armenia,2020-06-12,75.09
ARM,Armenia,2020-06-13,75.09
ARM,Armenia,2020-06-14,75.09
ARM,Armenia,2020-06-15,75.09
ARM,Armenia,2020-06-16,75.09
ARM,Armenia,2020-06-17,75.09
ARM,Armenia,2020-06-18,75.09
ARM,Armenia,2020-06-19,75.09
ARM,Armenia,2020-06-20,75.09
ARM,Armenia,2020-06-21,75.09
ARM,Armenia,2020-06-22,75.09
ARM,Armenia,2020-06-23,75.09
ARM,Armenia,2020-06-24,75.09
ARM,Armenia,2020-06-25,75.09
ARM,Armenia,2020-06-26,75.09
ARM,Armenia,2020-06-27,75.09
ARM,Armenia,2020-06-28,75.09
ARM,Armenia,2020-06-29,75.09
ARM,Armenia,2020-06-30,75.09
ARM,Armenia,2020-07-01,75.09
ARM,Armenia,2020-07-02,75.09
ARM,Armenia,2020-07-03,75.09
ARM,Armenia,2020-07-04,75.09
ARM,Armenia,2020-07-05,75.09
ARM,Armenia,2020-07-06,75.09
ARM,Armenia,2020-07-07,75.09
ARM,Armenia,2020-07-08,75.09
ARM,Armenia,2020-07-09,75.09
ARM,Armenia,2020-07-10,75.09
ARM,Armenia,2020-07-11,75.09
ARM,Armenia,2020-07-12,75.09
ARM,Armenia,2020-07-13,75.09
ARM,Armenia,2020-07-14,75.09
ARM,Armenia,2020-07-15,75.09
ARM,Armenia,2020-07-16,75.09
ARM,Armenia,2020-07-17,75.09
ARM,Armenia,2020-07-18,75.09
ARM,Armenia,2020-07-19,75.09
ARM,Armenia,2020-07-20,75.09
ARM,Armenia,2020-07-21,75.09
ARM,Armenia,2020-07-22,75.09
ARM,Armenia,2020-07-23,75.09
ARM,Armenia,2020-07-24,75.09
ARM,Armenia,2020-07-25,75.09
ARM,Armenia,2020-07-26,75.09
ARM,Armenia,2020-07-27,75.09
ARM,Armenia,2020-07-28,75.09
ARM,Armenia,2020-07-29,75.09
ARM,Armenia,2020-07-30,75.09
ARM,Armenia,2020-07-31,75.09
ARM,Armenia,2020-08-01,75.09
ARM,Armenia,2020-08-02,75.09
ARM,Armenia,2020-08-03,75.09
ARM,Armenia,2020-08-04,75.09
ARM,Armenia,2020-08-05,75.09
ARM,Armenia,2020-08-06,75.09
ARM,Armenia,2020-08-07,75.09
ARM,Armenia,2020-08-08,75.09
ARM,Armenia,2020-08-09,75.09
ARM,Armenia,2020-08-10,75.09
ARM,Armenia,2020-08-11,75.09
ARM,Armenia,2020-08-12,75.09
ARM,Armenia,2020-08-13,75.09
ARM,Armenia,2020-08-14,75.09
ARM,Armenia,2020-08-15,75.09
ARM,Armenia,2020-08-16,75.09
ARM,Armenia,2020-08-17,75.09
ARM,Armenia,2020-08-18,75.09
ARM,Armenia,2020-08-19,75.09
ARM,Armenia,2020-08-20,75.09
ARM,Armenia,2020-08-21,75.09
ARM,Armenia,2020-08-22,75.09
ARM,Armenia,2020-08-23,75.09
ARM,Armenia,2020-08-24,75.09
ARM,Armenia,2020-08-25,75.09
ARM,Armenia,2020-08-26,75.09
ARM,Armenia,2020-08-27,75.09
ARM,Armenia,2020-08-28,75.09
ARM,Armenia,2020-08-29,75.09
ARM,Armenia,2020-08-30,75.09
ARM,Armenia,2020-08-31,75.09
ARM,Armenia,2020-09-01,75.09
ARM,Armenia,2020-09-02,75.09
ARM,Armenia,2020-09-03,75.09
ARM,Armenia,2020-09-04,75.09
ARM,Armenia,2020-09-05,75.09
ARM,Armenia,2020-09-06,75.09
ARM,Armenia,2020-09-07,75.09
ARM,Armenia,2020-09-08,75.09
ARM,Armenia,2020-09-09,75.09
ARM,Armenia,2020-09-10,75.09
ARM,Armenia,2020-09-11,75.09
ARM,Armenia,2020-09-12,75.09
ARM,Armenia,2020-09-13,75.09
ARM,Armenia,2020-09-14,75.09
ARM,Armenia,2020-09-15,75.09
ARM,Armenia,2020-09-16,75.09
ARM,Armenia,2020-09-17,75.09
ARM,Armenia,2020-09-18,75.09
ARM,Armenia,2020-09-19,75.09
ARM,Armenia,2020-09-20,75.09
ARM,Armenia,2020-09-21,75.09
ARM,Armenia,2020-09-22,75.09
ARM,Armenia,2020-09-23,75.09
ARM,Armenia,2020-09-24,75.09
ARM,Armenia,2020-09-25,75.09
ARM,Armenia,2020-09-26,75.09
ARM,Armenia,2020-09-27,75.09
ARM,Armenia,2020-09-28,75.09
ARM,Armenia,2020-09-29,75.09
ARM,Armenia,2020-09-30,75.09
ARM,Armenia,2020-10-01,75.09
ARM,Armenia,2020-10-02,75.09
ARM,Armenia,2020-10-03,75.09
ARM,Armenia,2020-10-04,75.09
ARM,Armenia,2020-10-05,75.09
ARM,Armenia,2020-10-06,75.09
ARM,Armenia,2020-10-07,75.09
ARM,Armenia,2020-10-08,75.09
ARM,Armenia,2020-10-09,75.09
ARM,Armenia,2020-10-10,75.09
ARM,Armenia,2020-10-11,75.09
ARM,Armenia,2020-10-12,75.09
ARM,Armenia,2020-10-13,75.09
ARM,Armenia,2020-10-14,75.09
ARM,Armenia,2020-10-15,75.09
ARM,Armenia,2020-10-16,75.09
ARM,Armenia,2020-10-17,75.09
ARM,Armenia,2020-10-18,75.09
ARM,Armenia,2020-10-19,75.09
ARM,Armenia,2020-10-20,75.09
ARM,Armenia,2020-10-21,75.09
ARM,Armenia,2020-10-22,75.09
ARM,Armenia,2020-10-23,75.09
ARM,Armenia,2020-10-24,75.09
ARM,Armenia,2020-10-25,75.09
ARM,Armenia,2020-10-26,75.09
ARM,Armenia,2020-10-27,75.09
ARM,Armenia,2020-10-28,75.09
ARM,Armenia,2020-10-29,75.09
ARM,Armenia,2020-10-30,75.09
ARM,Armenia,2020-10-31,75.09
ARM,Armenia,2020-11-01,75.09
ARM,Armenia,2020-11-02,75.09
ARM,Armenia,2020-11-03,75.09
ARM,Armenia,2020-11-04,75.09
ARM,Armenia,2020-11-05,75.09
ARM,Armenia,2020-11-06,75.09
ARM,Armenia,2020-11-07,75.09
ARM,Armenia,2020-11-08,75.09
ARM,Armenia,2020-11-09,75.09
ARM,Armenia,2020-11-10,75.09
ARM,Armenia,2020-11-11,75.09
ARM,Armenia,2020-11-12,75.09
ARM,Armenia,2020-11-13,75.09
ARM,Armenia,2020-11-14,75.09
ARM,Armenia,2020-11-15,75.09
ARM,Armenia,2020-11-16,75.09
ARM,Armenia,2020-11-17,75.09
ARM,Armenia,2020-11-18,75.09
ARM,Armenia,2020-11-19,75.09
ARM,Armenia,2020-11-20,75.09
ARM,Armenia,2020-11-21,75.09
ARM,Armenia,2020-11-22,75.09
ARM,Armenia,2020-11-23,75.09
ARM,Armenia,2020-11-24,75.09
ARM,Armenia,2020-11-25,75.09
ARM,Armenia,2020-11-26,75.09
ARM,Armenia,2020-11-27,75.09
ARM,Armenia,2020-11-28,75.09
ARM,Armenia,2020-11-29,75.09
ARM,Armenia,2020-11-30,75.09
ARM,Armenia,2020-12-01,75.09
ARM,Armenia,2020-12-02,75.09
ARM,Armenia,2020-12-03,75.09
