iso_code,country,date,owid_avg_weekly_deaths_2015_2019
SVN,Slovenia,2020-12-06,401.0
SVN,Slovenia,2020-12-13,407.0
SVN,Slovenia,2020-12-20,407.0
SVN,Slovenia,2020-12-27,410.0
SWE,Sweden,2020-01-05,1975.0
SWE,Sweden,2020-01-12,1953.0
SWE,Sweden,2020-01-19,1947.0
SWE,Sweden,2020-01-26,1924.0
SWE,Sweden,2020-02-02,1887.0
SWE,Sweden,2020-02-09,1890.0
SWE,Sweden,2020-02-16,1927.0
SWE,Sweden,2020-02-23,1991.0
SWE,Sweden,2020-03-01,1977.0
SWE,Sweden,2020-03-08,1915.0
SWE,Sweden,2020-03-15,1900.0
SWE,Sweden,2020-03-22,1798.0
SWE,Sweden,2020-03-29,1821.0
SWE,Sweden,2020-04-05,1804.0
SWE,Sweden,2020-04-12,1747.0
SWE,Sweden,2020-04-19,1761.0
SWE,Sweden,2020-04-26,1695.0
SWE,Sweden,2020-05-03,1649.0
SWE,Sweden,2020-05-10,1637.0
SWE,Sweden,2020-05-17,1572.0
SWE,Sweden,2020-05-24,1562.0
SWE,Sweden,2020-05-31,1562.0
SWE,Sweden,2020-06-07,1537.0
SWE,Sweden,2020-06-14,1525.0
SWE,Sweden,2020-06-21,1536.0
SWE,Sweden,2020-06-28,1560.0
SWE,Sweden,2020-07-05,1579.0
SWE,Sweden,2020-07-12,1567.0
SWE,Sweden,2020-07-19,1573.0
SWE,Sweden,2020-07-26,1562.0
SWE,Sweden,2020-08-02,1582.0
SWE,Sweden,2020-08-09,1530.0
SWE,Sweden,2020-08-16,1528.0
SWE,Sweden,2020-08-23,1539.0
SWE,Sweden,2020-08-30,1588.0
SWE,Sweden,2020-09-06,1572.0
SWE,Sweden,2020-09-13,1551.0
SWE,Sweden,2020-09-20,1569.0
SWE,Sweden,2020-09-27,1593.0
SWE,Sweden,2020-10-04,1640.0
SWE,Sweden,2020-10-11,1651.0
SWE,Sweden,2020-10-18,1627.0
SWE,Sweden,2020-10-25,1670.0
SWE,Sweden,2020-11-01,1695.0
SWE,Sweden,2020-11-08,1663.0
SWE,Sweden,2020-11-15,1690.0
SWE,Sweden,2020-11-22,1665.0
SWE,Sweden,2020-11-29,1738.0
SWE,Sweden,2020-12-06,1786.0
SWE,Sweden,2020-12-13,1753.0
SWE,Sweden,2020-12-20,1801.0
SWE,Sweden,2020-12-27,1831.0
USA,United States,2020-01-05,59860.0
USA,United States,2020-01-12,60813.0
USA,United States,2020-01-19,59686.0
USA,United States,2020-01-26,58575.0
USA,United States,2020-02-02,57936.0
USA,United States,2020-02-09,58203.0
USA,United States,2020-02-16,57671.0
USA,United States,2020-02-23,57027.0
USA,United States,2020-03-01,56677.0
USA,United States,2020-03-08,56977.0
USA,United States,2020-03-15,56115.0
USA,United States,2020-03-22,55759.0
USA,United States,2020-03-29,54877.0
USA,United States,2020-04-05,54818.0
USA,United States,2020-04-12,54346.0
USA,United States,2020-04-19,53507.0
USA,United States,2020-04-26,52655.0
USA,United States,2020-05-03,52617.0
USA,United States,2020-05-10,52037.0
USA,United States,2020-05-17,51554.0
USA,United States,2020-05-24,51074.0
USA,United States,2020-05-31,50883.0
USA,United States,2020-06-07,51097.0
USA,United States,2020-06-14,50890.0
USA,United States,2020-06-21,50644.0
USA,United States,2020-06-28,50488.0
USA,United States,2020-07-05,50773.0
USA,United States,2020-07-12,50322.0
USA,United States,2020-07-19,50165.0
USA,United States,2020-07-26,49894.0
USA,United States,2020-08-02,49966.0
USA,United States,2020-08-09,50062.0
USA,United States,2020-08-16,49838.0
USA,United States,2020-08-23,49773.0
USA,United States,2020-08-30,50118.0
USA,United States,2020-09-06,50363.0
USA,United States,2020-09-13,50597.0
USA,United States,2020-09-20,50640.0
USA,United States,2020-09-27,50888.0
USA,United States,2020-10-04,51442.0
USA,United States,2020-10-11,51915.0
USA,United States,2020-10-18,52157.0
USA,United States,2020-10-25,52571.0
USA,United States,2020-11-01,52698.0
USA,United States,2020-11-08,53231.0
USA,United States,2020-11-15,53687.0
USA,United States,2020-11-22,53932.0
USA,United States,2020-11-29,54191.0
USA,United States,2020-12-06,55193.0
USA,United States,2020-12-13,56184.0
USA,United States,2020-12-20,56393.0
USA,United States,2020-12-27,57184.0
