iso_code,country,date,icl_i12_health_2
ARE,United Arab Emirates,2020-04-06,76.1816856361602
ARE,United Arab Emirates,2020-04-07,76.1816856361602
ARE,United Arab Emirates,2020-04-08,76.1816856361602
ARE,United Arab Emirates,2020-04-09,76.1816856361602
ARE,United Arab Emirates,2020-04-10,76.1816856361602
ARE,United Arab Emirates,2020-04-11,76.1816856361602
ARE,United Arab Emirates,2020-04-12,76.1816856361602
ARE,United Arab Emirates,2020-04-27,81.6881750888048
ARE,United Arab Emirates,2020-04-28,81.6881750888048
ARE,United Arab Emirates,2020-04-29,81.6881750888048
ARE,United Arab Emirates,2020-04-30,81.6881750888048
ARE,United Arab Emirates,2020-05-01,81.6881750888048
ARE,United Arab Emirates,2020-05-02,81.6881750888048
ARE,United Arab Emirates,2020-05-03,81.6881750888048
ARE,United Arab Emirates,2020-05-11,93.208554102592
ARE,United Arab Emirates,2020-05-12,93.208554102592
ARE,United Arab Emirates,2020-05-13,93.208554102592
ARE,United Arab Emirates,2020-05-14,93.208554102592
ARE,United Arab Emirates,2020-05-15,93.208554102592
ARE,United Arab Emirates,2020-05-16,93.208554102592
ARE,United Arab Emirates,2020-05-17,93.208554102592
ARE,United Arab Emirates,2020-05-25,91.9366979275742
ARE,United Arab Emirates,2020-05-26,91.9366979275742
ARE,United Arab Emirates,2020-05-27,91.9366979275742
ARE,United Arab Emirates,2020-05-28,91.9366979275742
ARE,United Arab Emirates,2020-05-29,91.9366979275742
ARE,United Arab Emirates,2020-05-30,91.9366979275742
ARE,United Arab Emirates,2020-05-31,91.9366979275742
ARE,United Arab Emirates,2020-06-08,93.9879137185296
ARE,United Arab Emirates,2020-06-09,93.9879137185296
ARE,United Arab Emirates,2020-06-10,93.9879137185296
ARE,United Arab Emirates,2020-06-11,93.9879137185296
ARE,United Arab Emirates,2020-06-12,93.9879137185296
ARE,United Arab Emirates,2020-06-13,93.9879137185296
ARE,United Arab Emirates,2020-06-14,93.9879137185296
ARE,United Arab Emirates,2020-06-22,93.7158516746729
ARE,United Arab Emirates,2020-06-23,93.7158516746729
ARE,United Arab Emirates,2020-06-24,93.7158516746729
ARE,United Arab Emirates,2020-06-25,93.7158516746729
ARE,United Arab Emirates,2020-06-26,93.7158516746729
ARE,United Arab Emirates,2020-06-27,93.7158516746729
ARE,United Arab Emirates,2020-06-28,93.7158516746729
ARE,United Arab Emirates,2020-07-06,94.5128380460778
ARE,United Arab Emirates,2020-07-07,94.5128380460778
ARE,United Arab Emirates,2020-07-08,94.5128380460778
ARE,United Arab Emirates,2020-07-09,94.5128380460778
ARE,United Arab Emirates,2020-07-10,94.5128380460778
ARE,United Arab Emirates,2020-07-11,94.5128380460778
ARE,United Arab Emirates,2020-07-12,94.5128380460778
ARE,United Arab Emirates,2020-07-20,92.9235791574933
ARE,United Arab Emirates,2020-07-21,92.9235791574933
ARE,United Arab Emirates,2020-07-22,92.9235791574933
ARE,United Arab Emirates,2020-07-23,92.9235791574933
ARE,United Arab Emirates,2020-07-24,92.9235791574933
ARE,United Arab Emirates,2020-07-25,92.9235791574933
ARE,United Arab Emirates,2020-07-26,92.9235791574933
ARE,United Arab Emirates,2020-08-03,92.9648517202789
ARE,United Arab Emirates,2020-08-04,92.9648517202789
ARE,United Arab Emirates,2020-08-05,92.9648517202789
ARE,United Arab Emirates,2020-08-06,92.9648517202789
ARE,United Arab Emirates,2020-08-07,92.9648517202789
ARE,United Arab Emirates,2020-08-08,92.9648517202789
ARE,United Arab Emirates,2020-08-09,92.9648517202789
ARE,United Arab Emirates,2020-08-17,93.535219428102
ARE,United Arab Emirates,2020-08-18,93.535219428102
ARE,United Arab Emirates,2020-08-19,93.535219428102
ARE,United Arab Emirates,2020-08-20,93.535219428102
ARE,United Arab Emirates,2020-08-21,93.535219428102
ARE,United Arab Emirates,2020-08-22,93.535219428102
ARE,United Arab Emirates,2020-08-23,93.535219428102
ARE,United Arab Emirates,2020-08-31,92.5111116335028
ARE,United Arab Emirates,2020-09-01,92.5111116335028
ARE,United Arab Emirates,2020-09-02,92.5111116335028
ARE,United Arab Emirates,2020-09-03,92.5111116335028
ARE,United Arab Emirates,2020-09-04,92.5111116335028
ARE,United Arab Emirates,2020-09-05,92.5111116335028
ARE,United Arab Emirates,2020-09-06,92.5111116335028
ARE,United Arab Emirates,2020-09-14,93.0518370354379
ARE,United Arab Emirates,2020-09-15,93.0518370354379
ARE,United Arab Emirates,2020-09-16,93.0518370354379
ARE,United Arab Emirates,2020-09-17,93.0518370354379
ARE,United Arab Emirates,2020-09-18,93.0518370354379
ARE,United Arab Emirates,2020-09-19,93.0518370354379
ARE,United Arab Emirates,2020-09-20,93.0518370354379
AUS,Australia,2020-03-30,93.8770893331
AUS,Australia,2020-03-31,93.8770893331
AUS,Australia,2020-04-01,93.8770893331
AUS,Australia,2020-04-02,93.8770893331
AUS,Australia,2020-04-03,93.8770893331
AUS,Australia,2020-04-04,93.8770893331
AUS,Australia,2020-04-05,93.8770893331
AUS,Australia,2020-04-06,92.0788428619726
AUS,Australia,2020-04-07,92.0788428619726
AUS,Australia,2020-04-08,92.0788428619726
AUS,Australia,2020-04-09,92.0788428619726
AUS,Australia,2020-04-10,92.0788428619726
AUS,Australia,2020-04-11,92.0788428619726
AUS,Australia,2020-04-12,92.0788428619726
AUS,Australia,2020-04-13,93.1050504345875
AUS,Australia,2020-04-14,93.1050504345875
AUS,Australia,2020-04-15,93.1050504345875
AUS,Australia,2020-04-16,93.1050504345875
AUS,Australia,2020-04-17,93.1050504345875
AUS,Australia,2020-04-18,93.1050504345875
AUS,Australia,2020-04-19,93.1050504345875
AUS,Australia,2020-04-20,92.9345456402378
AUS,Australia,2020-04-21,92.9345456402378
AUS,Australia,2020-04-22,92.9345456402378
