iso_code,country,date,icl_i12_health_11
ARE,United Arab Emirates,2020-04-06,67.0901467770646
ARE,United Arab Emirates,2020-04-07,67.0901467770646
ARE,United Arab Emirates,2020-04-08,67.0901467770646
ARE,United Arab Emirates,2020-04-09,67.0901467770646
ARE,United Arab Emirates,2020-04-10,67.0901467770646
ARE,United Arab Emirates,2020-04-11,67.0901467770646
ARE,United Arab Emirates,2020-04-12,67.0901467770646
ARE,United Arab Emirates,2020-04-27,70.0863784281692
ARE,United Arab Emirates,2020-04-28,70.0863784281692
ARE,United Arab Emirates,2020-04-29,70.0863784281692
ARE,United Arab Emirates,2020-04-30,70.0863784281692
ARE,United Arab Emirates,2020-05-01,70.0863784281692
ARE,United Arab Emirates,2020-05-02,70.0863784281692
ARE,United Arab Emirates,2020-05-03,70.0863784281692
ARE,United Arab Emirates,2020-05-11,85.7594632812412
ARE,United Arab Emirates,2020-05-12,85.7594632812412
ARE,United Arab Emirates,2020-05-13,85.7594632812412
ARE,United Arab Emirates,2020-05-14,85.7594632812412
ARE,United Arab Emirates,2020-05-15,85.7594632812412
ARE,United Arab Emirates,2020-05-16,85.7594632812412
ARE,United Arab Emirates,2020-05-17,85.7594632812412
ARE,United Arab Emirates,2020-05-25,82.9140883853216
ARE,United Arab Emirates,2020-05-26,82.9140883853216
ARE,United Arab Emirates,2020-05-27,82.9140883853216
ARE,United Arab Emirates,2020-05-28,82.9140883853216
ARE,United Arab Emirates,2020-05-29,82.9140883853216
ARE,United Arab Emirates,2020-05-30,82.9140883853216
ARE,United Arab Emirates,2020-05-31,82.9140883853216
ARE,United Arab Emirates,2020-06-08,82.4675178471488
ARE,United Arab Emirates,2020-06-09,82.4675178471488
ARE,United Arab Emirates,2020-06-10,82.4675178471488
ARE,United Arab Emirates,2020-06-11,82.4675178471488
ARE,United Arab Emirates,2020-06-12,82.4675178471488
ARE,United Arab Emirates,2020-06-13,82.4675178471488
ARE,United Arab Emirates,2020-06-14,82.4675178471488
ARE,United Arab Emirates,2020-06-22,79.3126575690642
ARE,United Arab Emirates,2020-06-23,79.3126575690642
ARE,United Arab Emirates,2020-06-24,79.3126575690642
ARE,United Arab Emirates,2020-06-25,79.3126575690642
ARE,United Arab Emirates,2020-06-26,79.3126575690642
ARE,United Arab Emirates,2020-06-27,79.3126575690642
ARE,United Arab Emirates,2020-06-28,79.3126575690642
ARE,United Arab Emirates,2020-07-06,80.1725852574606
ARE,United Arab Emirates,2020-07-07,80.1725852574606
ARE,United Arab Emirates,2020-07-08,80.1725852574606
ARE,United Arab Emirates,2020-07-09,80.1725852574606
ARE,United Arab Emirates,2020-07-10,80.1725852574606
ARE,United Arab Emirates,2020-07-11,80.1725852574606
ARE,United Arab Emirates,2020-07-12,80.1725852574606
ARE,United Arab Emirates,2020-07-20,76.7229009821801
ARE,United Arab Emirates,2020-07-21,76.7229009821801
ARE,United Arab Emirates,2020-07-22,76.7229009821801
ARE,United Arab Emirates,2020-07-23,76.7229009821801
ARE,United Arab Emirates,2020-07-24,76.7229009821801
ARE,United Arab Emirates,2020-07-25,76.7229009821801
ARE,United Arab Emirates,2020-07-26,76.7229009821801
ARE,United Arab Emirates,2020-08-03,74.0622398631221
ARE,United Arab Emirates,2020-08-04,74.0622398631221
ARE,United Arab Emirates,2020-08-05,74.0622398631221
ARE,United Arab Emirates,2020-08-06,74.0622398631221
ARE,United Arab Emirates,2020-08-07,74.0622398631221
ARE,United Arab Emirates,2020-08-08,74.0622398631221
ARE,United Arab Emirates,2020-08-09,74.0622398631221
ARE,United Arab Emirates,2020-08-17,72.1059786553102
ARE,United Arab Emirates,2020-08-18,72.1059786553102
ARE,United Arab Emirates,2020-08-19,72.1059786553102
ARE,United Arab Emirates,2020-08-20,72.1059786553102
ARE,United Arab Emirates,2020-08-21,72.1059786553102
ARE,United Arab Emirates,2020-08-22,72.1059786553102
ARE,United Arab Emirates,2020-08-23,72.1059786553102
ARE,United Arab Emirates,2020-08-31,74.3433668683149
ARE,United Arab Emirates,2020-09-01,74.3433668683149
ARE,United Arab Emirates,2020-09-02,74.3433668683149
ARE,United Arab Emirates,2020-09-03,74.3433668683149
ARE,United Arab Emirates,2020-09-04,74.3433668683149
ARE,United Arab Emirates,2020-09-05,74.3433668683149
ARE,United Arab Emirates,2020-09-06,74.3433668683149
ARE,United Arab Emirates,2020-09-14,72.7600946612767
ARE,United Arab Emirates,2020-09-15,72.7600946612767
ARE,United Arab Emirates,2020-09-16,72.7600946612767
ARE,United Arab Emirates,2020-09-17,72.7600946612767
ARE,United Arab Emirates,2020-09-18,72.7600946612767
ARE,United Arab Emirates,2020-09-19,72.7600946612767
ARE,United Arab Emirates,2020-09-20,72.7600946612767
AUS,Australia,2020-03-30,87.627629620291
AUS,Australia,2020-03-31,87.627629620291
AUS,Australia,2020-04-01,87.627629620291
AUS,Australia,2020-04-02,87.627629620291
AUS,Australia,2020-04-03,87.627629620291
AUS,Australia,2020-04-04,87.627629620291
AUS,Australia,2020-04-05,87.627629620291
AUS,Australia,2020-04-06,89.0820611558568
AUS,Australia,2020-04-07,89.0820611558568
AUS,Australia,2020-04-08,89.0820611558568
