iso_code,country,date,icl_i12_health_5
ARE,United Arab Emirates,2020-04-06,70.4299572577331
ARE,United Arab Emirates,2020-04-07,70.4299572577331
ARE,United Arab Emirates,2020-04-08,70.4299572577331
ARE,United Arab Emirates,2020-04-09,70.4299572577331
ARE,United Arab Emirates,2020-04-10,70.4299572577331
ARE,United Arab Emirates,2020-04-11,70.4299572577331
ARE,United Arab Emirates,2020-04-12,70.4299572577331
ARE,United Arab Emirates,2020-04-27,74.5844436068437
ARE,United Arab Emirates,2020-04-28,74.5844436068437
ARE,United Arab Emirates,2020-04-29,74.5844436068437
ARE,United Arab Emirates,2020-04-30,74.5844436068437
ARE,United Arab Emirates,2020-05-01,74.5844436068437
ARE,United Arab Emirates,2020-05-02,74.5844436068437
ARE,United Arab Emirates,2020-05-03,74.5844436068437
ARE,United Arab Emirates,2020-05-11,90.4886340869217
ARE,United Arab Emirates,2020-05-12,90.4886340869217
ARE,United Arab Emirates,2020-05-13,90.4886340869217
ARE,United Arab Emirates,2020-05-14,90.4886340869217
ARE,United Arab Emirates,2020-05-15,90.4886340869217
ARE,United Arab Emirates,2020-05-16,90.4886340869217
ARE,United Arab Emirates,2020-05-17,90.4886340869217
ARE,United Arab Emirates,2020-05-25,89.5943145995086
ARE,United Arab Emirates,2020-05-26,89.5943145995086
ARE,United Arab Emirates,2020-05-27,89.5943145995086
ARE,United Arab Emirates,2020-05-28,89.5943145995086
ARE,United Arab Emirates,2020-05-29,89.5943145995086
ARE,United Arab Emirates,2020-05-30,89.5943145995086
ARE,United Arab Emirates,2020-05-31,89.5943145995086
ARE,United Arab Emirates,2020-06-08,89.0388318153975
ARE,United Arab Emirates,2020-06-09,89.0388318153975
ARE,United Arab Emirates,2020-06-10,89.0388318153975
ARE,United Arab Emirates,2020-06-11,89.0388318153975
ARE,United Arab Emirates,2020-06-12,89.0388318153975
ARE,United Arab Emirates,2020-06-13,89.0388318153975
ARE,United Arab Emirates,2020-06-14,89.0388318153975
ARE,United Arab Emirates,2020-06-22,90.9498833419945
ARE,United Arab Emirates,2020-06-23,90.9498833419945
ARE,United Arab Emirates,2020-06-24,90.9498833419945
ARE,United Arab Emirates,2020-06-25,90.9498833419945
ARE,United Arab Emirates,2020-06-26,90.9498833419945
ARE,United Arab Emirates,2020-06-27,90.9498833419945
ARE,United Arab Emirates,2020-06-28,90.9498833419945
ARE,United Arab Emirates,2020-07-06,89.8856093274106
ARE,United Arab Emirates,2020-07-07,89.8856093274106
ARE,United Arab Emirates,2020-07-08,89.8856093274106
ARE,United Arab Emirates,2020-07-09,89.8856093274106
ARE,United Arab Emirates,2020-07-10,89.8856093274106
ARE,United Arab Emirates,2020-07-11,89.8856093274106
ARE,United Arab Emirates,2020-07-12,89.8856093274106
ARE,United Arab Emirates,2020-07-20,89.9629898567373
ARE,United Arab Emirates,2020-07-21,89.9629898567373
ARE,United Arab Emirates,2020-07-22,89.9629898567373
ARE,United Arab Emirates,2020-07-23,89.9629898567373
ARE,United Arab Emirates,2020-07-24,89.9629898567373
ARE,United Arab Emirates,2020-07-25,89.9629898567373
ARE,United Arab Emirates,2020-07-26,89.9629898567373
ARE,United Arab Emirates,2020-08-03,88.9374904074669
ARE,United Arab Emirates,2020-08-04,88.9374904074669
ARE,United Arab Emirates,2020-08-05,88.9374904074669
ARE,United Arab Emirates,2020-08-06,88.9374904074669
ARE,United Arab Emirates,2020-08-07,88.9374904074669
ARE,United Arab Emirates,2020-08-08,88.9374904074669
ARE,United Arab Emirates,2020-08-09,88.9374904074669
ARE,United Arab Emirates,2020-08-17,86.6901986459581
ARE,United Arab Emirates,2020-08-18,86.6901986459581
ARE,United Arab Emirates,2020-08-19,86.6901986459581
ARE,United Arab Emirates,2020-08-20,86.6901986459581
ARE,United Arab Emirates,2020-08-21,86.6901986459581
ARE,United Arab Emirates,2020-08-22,86.6901986459581
ARE,United Arab Emirates,2020-08-23,86.6901986459581
ARE,United Arab Emirates,2020-08-31,89.9382971021562
ARE,United Arab Emirates,2020-09-01,89.9382971021562
ARE,United Arab Emirates,2020-09-02,89.9382971021562
ARE,United Arab Emirates,2020-09-03,89.9382971021562
ARE,United Arab Emirates,2020-09-04,89.9382971021562
ARE,United Arab Emirates,2020-09-05,89.9382971021562
ARE,United Arab Emirates,2020-09-06,89.9382971021562
ARE,United Arab Emirates,2020-09-14,88.6746386311798
ARE,United Arab Emirates,2020-09-15,88.6746386311798
ARE,United Arab Emirates,2020-09-16,88.6746386311798
ARE,United Arab Emirates,2020-09-17,88.6746386311798
ARE,United Arab Emirates,2020-09-18,88.6746386311798
ARE,United Arab Emirates,2020-09-19,88.6746386311798
ARE,United Arab Emirates,2020-09-20,88.6746386311798
AUS,Australia,2020-03-30,88.3980442299491
AUS,Australia,2020-03-31,88.3980442299491
AUS,Australia,2020-04-01,88.3980442299491
AUS,Australia,2020-04-02,88.3980442299491
AUS,Australia,2020-04-03,88.3980442299491
AUS,Australia,2020-04-04,88.3980442299491
AUS,Australia,2020-04-05,88.3980442299491
AUS,Australia,2020-04-06,86.2901527229004
AUS,Australia,2020-04-07,86.2901527229004
AUS,Australia,2020-04-08,86.2901527229004
AUS,Australia,2020-04-09,86.2901527229004
AUS,Australia,2020-04-10,86.2901527229004
AUS,Australia,2020-04-11,86.2901527229004
AUS,Australia,2020-04-12,86.2901527229004
AUS,Australia,2020-04-13,84.1019349901511
AUS,Australia,2020-04-14,84.1019349901511
AUS,Australia,2020-04-15,84.1019349901511
AUS,Australia,2020-04-16,84.1019349901511
AUS,Australia,2020-04-17,84.1019349901511
AUS,Australia,2020-04-18,84.1019349901511
AUS,Australia,2020-04-19,84.1019349901511
AUS,Australia,2020-04-20,87.7432108918392
AUS,Australia,2020-04-21,87.7432108918392
AUS,Australia,2020-04-22,87.7432108918392
AUS,Australia,2020-04-23,87.7432108918392
AUS,Australia,2020-04-24,87.7432108918392
AUS,Australia,2020-04-25,87.7432108918392
AUS,Australia,2020-04-26,87.7432108918392
AUS,Australia,2020-04-27,83.7833668520903
AUS,Australia,2020-04-28,83.7833668520903
AUS,Australia,2020-04-29,83.7833668520903
AUS,Australia,2020-04-30,83.7833668520903
AUS,Australia,2020-05-01,83.7833668520903
AUS,Australia,2020-05-02,83.7833668520903
AUS,Australia,2020-05-03,83.7833668520903
AUS,Australia,2020-05-04,81.198725959435
AUS,Australia,2020-05-05,81.198725959435
AUS,Australia,2020-05-06,81.198725959435
AUS,Australia,2020-05-07,81.198725959435
AUS,Australia,2020-05-08,81.198725959435
AUS,Australia,2020-05-09,81.198725959435
AUS,Australia,2020-05-10,81.198725959435
AUS,Australia,2020-05-11,80.458050199746
AUS,Australia,2020-05-12,80.458050199746
AUS,Australia,2020-05-13,80.458050199746
AUS,Australia,2020-05-14,80.458050199746
AUS,Australia,2020-05-15,80.458050199746
AUS,Australia,2020-05-16,80.458050199746
AUS,Australia,2020-05-17,80.458050199746
AUS,Australia,2020-06-01,78.4728905602802
AUS,Australia,2020-06-02,78.4728905602802
AUS,Australia,2020-06-03,78.4728905602802
AUS,Australia,2020-06-04,78.4728905602802
AUS,Australia,2020-06-05,78.4728905602802
AUS,Australia,2020-06-06,78.4728905602802
AUS,Australia,2020-06-07,78.4728905602802
AUS,Australia,2020-06-08,78.2393541266284
AUS,Australia,2020-06-09,78.2393541266284
AUS,Australia,2020-06-10,78.2393541266284
AUS,Australia,2020-06-11,78.2393541266284
AUS,Australia,2020-06-12,78.2393541266284
AUS,Australia,2020-06-13,78.2393541266284
AUS,Australia,2020-06-14,78.2393541266284
AUS,Australia,2020-06-22,74.2813224490584
AUS,Australia,2020-06-23,74.2813224490584
AUS,Australia,2020-06-24,74.2813224490584
AUS,Australia,2020-06-25,74.2813224490584
AUS,Australia,2020-06-26,74.2813224490584
AUS,Australia,2020-06-27,74.2813224490584
AUS,Australia,2020-06-28,74.2813224490584
AUS,Australia,2020-07-06,78.1438531341005
AUS,Australia,2020-07-07,78.1438531341005
AUS,Australia,2020-07-08,78.1438531341005
AUS,Australia,2020-07-09,78.1438531341005
AUS,Australia,2020-07-10,78.1438531341005
AUS,Australia,2020-07-11,78.1438531341005
AUS,Australia,2020-07-12,78.1438531341005
AUS,Australia,2020-07-20,79.185985531535
AUS,Australia,2020-07-21,79.185985531535
AUS,Australia,2020-07-22,79.185985531535
AUS,Australia,2020-07-23,79.185985531535
AUS,Australia,2020-07-24,79.185985531535
AUS,Australia,2020-07-25,79.185985531535
AUS,Australia,2020-07-26,79.185985531535
AUS,Australia,2020-08-03,77.5324883667355
AUS,Australia,2020-08-04,77.5324883667355
AUS,Australia,2020-08-05,77.5324883667355
AUS,Australia,2020-08-06,77.5324883667355
AUS,Australia,2020-08-07,77.5324883667355
AUS,Australia,2020-08-08,77.5324883667355
AUS,Australia,2020-08-09,77.5324883667355
AUS,Australia,2020-08-17,75.2334835712022
AUS,Australia,2020-08-18,75.2334835712022
AUS,Australia,2020-08-19,75.2334835712022
AUS,Australia,2020-08-20,75.2334835712022
AUS,Australia,2020-08-21,75.2334835712022
AUS,Australia,2020-08-22,75.2334835712022
AUS,Australia,2020-08-23,75.2334835712022
AUS,Australia,2020-08-31,74.5988192346462
AUS,Australia,2020-09-01,74.5988192346462
AUS,Australia,2020-09-02,74.5988192346462
AUS,Australia,2020-09-03,74.5988192346462
AUS,Australia,2020-09-04,74.5988192346462
AUS,Australia,2020-09-05,74.5988192346462
AUS,Australia,2020-09-06,74.5988192346462
AUS,Australia,2020-09-14,73.9276310994814
AUS,Australia,2020-09-15,73.9276310994814
AUS,Australia,2020-09-16,73.9276310994814
AUS,Australia,2020-09-17,73.9276310994814
AUS,Australia,2020-09-18,73.9276310994814
AUS,Australia,2020-09-19,73.9276310994814
AUS,Australia,2020-09-20,73.9276310994814
AUS,Australia,2020-09-28,71.5800553657226
AUS,Australia,2020-09-29,71.5800553657226
AUS,Australia,2020-09-30,71.5800553657226
AUS,Australia,2020-10-01,71.5800553657226
AUS,Australia,2020-10-02,71.5800553657226
AUS,Australia,2020-10-03,71.5800553657226
AUS,Australia,2020-10-04,71.5800553657226
AUS,Australia,2020-10-12,71.9315588775061
AUS,Australia,2020-10-13,71.9315588775061
AUS,Australia,2020-10-14,71.9315588775061
AUS,Australia,2020-10-15,71.9315588775061
AUS,Australia,2020-10-16,71.9315588775061
AUS,Australia,2020-10-17,71.9315588775061
AUS,Australia,2020-10-18,71.9315588775061
AUS,Australia,2020-10-26,73.3343595529811
AUS,Australia,2020-10-27,73.3343595529811
AUS,Australia,2020-10-28,73.3343595529811
AUS,Australia,2020-10-29,73.3343595529811
AUS,Australia,2020-10-30,73.3343595529811
AUS,Australia,2020-10-31,73.3343595529811
AUS,Australia,2020-11-01,73.3343595529811
AUS,Australia,2020-11-09,71.9673858522096
AUS,Australia,2020-11-10,71.9673858522096
AUS,Australia,2020-11-11,71.9673858522096
AUS,Australia,2020-11-12,71.9673858522096
AUS,Australia,2020-11-13,71.9673858522096
AUS,Australia,2020-11-14,71.9673858522096
AUS,Australia,2020-11-15,71.9673858522096
AUS,Australia,2020-12-14,70.6602083603773
AUS,Australia,2020-12-15,70.6602083603773
AUS,Australia,2020-12-16,70.6602083603773
AUS,Australia,2020-12-17,70.6602083603773
AUS,Australia,2020-12-18,70.6602083603773
AUS,Australia,2020-12-19,70.6602083603773
AUS,Australia,2020-12-20,70.6602083603773
BRA,Brazil,2020-03-30,91.5357476092888
BRA,Brazil,2020-03-31,91.5357476092888
BRA,Brazil,2020-04-01,91.5357476092888
BRA,Brazil,2020-04-02,91.5357476092888
BRA,Brazil,2020-04-03,91.5357476092888
BRA,Brazil,2020-04-04,91.5357476092888
BRA,Brazil,2020-04-05,91.5357476092888
BRA,Brazil,2020-04-27,90.4237447406756
BRA,Brazil,2020-04-28,90.4237447406756
BRA,Brazil,2020-04-29,90.4237447406756
BRA,Brazil,2020-04-30,90.4237447406756
BRA,Brazil,2020-05-01,90.4237447406756
BRA,Brazil,2020-05-02,90.4237447406756
BRA,Brazil,2020-05-03,90.4237447406756
BRA,Brazil,2020-05-18,93.7425521769322
BRA,Brazil,2020-05-19,93.7425521769322
BRA,Brazil,2020-05-20,93.7425521769322
BRA,Brazil,2020-05-21,93.7425521769322
BRA,Brazil,2020-05-22,93.7425521769322
BRA,Brazil,2020-05-23,93.7425521769322
BRA,Brazil,2020-05-24,93.7425521769322
BRA,Brazil,2020-06-08,92.8239801114766
BRA,Brazil,2020-06-09,92.8239801114766
BRA,Brazil,2020-06-10,92.8239801114766
BRA,Brazil,2020-06-11,92.8239801114766
BRA,Brazil,2020-06-12,92.8239801114766
BRA,Brazil,2020-06-13,92.8239801114766
BRA,Brazil,2020-06-14,92.8239801114766
BRA,Brazil,2020-06-29,92.5456409050609
BRA,Brazil,2020-06-30,92.5456409050609
BRA,Brazil,2020-07-01,92.5456409050609
BRA,Brazil,2020-07-02,92.5456409050609
BRA,Brazil,2020-07-03,92.5456409050609
BRA,Brazil,2020-07-04,92.5456409050609
BRA,Brazil,2020-07-05,92.5456409050609
BRA,Brazil,2020-07-06,91.0624500551552
BRA,Brazil,2020-07-07,91.0624500551552
BRA,Brazil,2020-07-08,91.0624500551552
BRA,Brazil,2020-07-09,91.0624500551552
BRA,Brazil,2020-07-10,91.0624500551552
BRA,Brazil,2020-07-11,91.0624500551552
BRA,Brazil,2020-07-12,91.0624500551552
BRA,Brazil,2020-07-20,90.9403653577141
BRA,Brazil,2020-07-21,90.9403653577141
BRA,Brazil,2020-07-22,90.9403653577141
BRA,Brazil,2020-07-23,90.9403653577141
BRA,Brazil,2020-07-24,90.9403653577141
BRA,Brazil,2020-07-25,90.9403653577141
BRA,Brazil,2020-07-26,90.9403653577141
BRA,Brazil,2020-08-03,90.8988465351218
BRA,Brazil,2020-08-04,90.8988465351218
BRA,Brazil,2020-08-05,90.8988465351218
BRA,Brazil,2020-08-06,90.8988465351218
BRA,Brazil,2020-08-07,90.8988465351218
BRA,Brazil,2020-08-08,90.8988465351218
BRA,Brazil,2020-08-09,90.8988465351218
BRA,Brazil,2020-08-17,92.2665625106305
BRA,Brazil,2020-08-18,92.2665625106305
BRA,Brazil,2020-08-19,92.2665625106305
BRA,Brazil,2020-08-20,92.2665625106305
BRA,Brazil,2020-08-21,92.2665625106305
BRA,Brazil,2020-08-22,92.2665625106305
BRA,Brazil,2020-08-23,92.2665625106305
BRA,Brazil,2020-08-31,89.3150000235516
BRA,Brazil,2020-09-01,89.3150000235516
BRA,Brazil,2020-09-02,89.3150000235516
BRA,Brazil,2020-09-03,89.3150000235516
BRA,Brazil,2020-09-04,89.3150000235516
BRA,Brazil,2020-09-05,89.3150000235516
BRA,Brazil,2020-09-06,89.3150000235516
BRA,Brazil,2020-09-14,89.6387409549679
BRA,Brazil,2020-09-15,89.6387409549679
BRA,Brazil,2020-09-16,89.6387409549679
BRA,Brazil,2020-09-17,89.6387409549679
BRA,Brazil,2020-09-18,89.6387409549679
BRA,Brazil,2020-09-19,89.6387409549679
BRA,Brazil,2020-09-20,89.6387409549679
CAN,Canada,2020-03-30,90.4144560069652
CAN,Canada,2020-03-31,90.4144560069652
CAN,Canada,2020-04-01,90.4144560069652
CAN,Canada,2020-04-02,90.4144560069652
CAN,Canada,2020-04-03,90.4144560069652
CAN,Canada,2020-04-04,90.4144560069652
CAN,Canada,2020-04-05,90.4144560069652
CAN,Canada,2020-04-27,88.9764718735191
CAN,Canada,2020-04-28,88.9764718735191
CAN,Canada,2020-04-29,88.9764718735191
CAN,Canada,2020-04-30,88.9764718735191
CAN,Canada,2020-05-01,88.9764718735191
CAN,Canada,2020-05-02,88.9764718735191
CAN,Canada,2020-05-03,88.9764718735191
CAN,Canada,2020-05-11,86.5409861709715
CAN,Canada,2020-05-12,86.5409861709715
CAN,Canada,2020-05-13,86.5409861709715
CAN,Canada,2020-05-14,86.5409861709715
CAN,Canada,2020-05-15,86.5409861709715
CAN,Canada,2020-05-16,86.5409861709715
CAN,Canada,2020-05-17,86.5409861709715
CAN,Canada,2020-06-01,83.9554646391214
CAN,Canada,2020-06-02,83.9554646391214
CAN,Canada,2020-06-03,83.9554646391214
CAN,Canada,2020-06-04,83.9554646391214
CAN,Canada,2020-06-05,83.9554646391214
CAN,Canada,2020-06-06,83.9554646391214
CAN,Canada,2020-06-07,83.9554646391214
CAN,Canada,2020-06-08,85.4399094831314
CAN,Canada,2020-06-09,85.4399094831314
CAN,Canada,2020-06-10,85.4399094831314
CAN,Canada,2020-06-11,85.4399094831314
CAN,Canada,2020-06-12,85.4399094831314
CAN,Canada,2020-06-13,85.4399094831314
CAN,Canada,2020-06-14,85.4399094831314
CAN,Canada,2020-06-22,80.0762785855942
CAN,Canada,2020-06-23,80.0762785855942
CAN,Canada,2020-06-24,80.0762785855942
CAN,Canada,2020-06-25,80.0762785855942
