iso_code,country,date,sdsn_effective_reproduction_rate_smoothed
AFG,Afghanistan,2020-04-04,1.4491007512130072
AFG,Afghanistan,2020-04-05,1.4463214981043442
AFG,Afghanistan,2020-04-06,1.443071110123699
AFG,Afghanistan,2020-04-07,1.440114646111698
AFG,Afghanistan,2020-04-08,1.4361388743308927
AFG,Afghanistan,2020-04-09,1.43255764821097
AFG,Afghanistan,2020-04-10,1.4293268092382656
AFG,Afghanistan,2020-04-11,1.4261809090271016
AFG,Afghanistan,2020-04-12,1.42291152675655
AFG,Afghanistan,2020-04-13,1.4189424387189964
AFG,Afghanistan,2020-04-14,1.4144773980631773
AFG,Afghanistan,2020-04-15,1.4100819709480337
AFG,Afghanistan,2020-04-16,1.404839228059021
AFG,Afghanistan,2020-04-17,1.4000869630579598
AFG,Afghanistan,2020-04-18,1.395796813870474
AFG,Afghanistan,2020-04-19,1.3925716430771686
AFG,Afghanistan,2020-04-20,1.390681380011509
AFG,Afghanistan,2020-04-21,1.3907560157039889
AFG,Afghanistan,2020-04-22,1.393666408358795
AFG,Afghanistan,2020-04-23,1.3980461175132437
AFG,Afghanistan,2020-04-24,1.404321893249879
AFG,Afghanistan,2020-04-25,1.4123101940579266
AFG,Afghanistan,2020-04-26,1.4201377983712444
AFG,Afghanistan,2020-04-27,1.428844102921343
AFG,Afghanistan,2020-04-28,1.4375581585574149
AFG,Afghanistan,2020-04-29,1.4461941003397951
AFG,Afghanistan,2020-04-30,1.4557111338641222
AFG,Afghanistan,2020-05-01,1.4652776703010557
AFG,Afghanistan,2020-05-02,1.4750794206192517
AFG,Afghanistan,2020-05-03,1.4838160759418215
AFG,Afghanistan,2020-05-04,1.491025074416258
AFG,Afghanistan,2020-05-05,1.4958413655516096
AFG,Afghanistan,2020-05-06,1.4972270460608963
AFG,Afghanistan,2020-05-07,1.4963419731207395
AFG,Afghanistan,2020-05-08,1.4933591498921481
AFG,Afghanistan,2020-05-09,1.488882417616539
AFG,Afghanistan,2020-05-10,1.4838160225468315
AFG,Afghanistan,2020-05-11,1.4767643526058118
AFG,Afghanistan,2020-05-12,1.4691958609409637
AFG,Afghanistan,2020-05-13,1.4613042639015503
AFG,Afghanistan,2020-05-14,1.4530968221424667
AFG,Afghanistan,2020-05-15,1.44466723083402
AFG,Afghanistan,2020-05-16,1.435707372866314
AFG,Afghanistan,2020-05-17,1.426701514426751
AFG,Afghanistan,2020-05-18,1.4187217842933337
AFG,Afghanistan,2020-05-19,1.4115360017507896
AFG,Afghanistan,2020-05-20,1.4055602543505168
AFG,Afghanistan,2020-05-21,1.3999400593323188
AFG,Afghanistan,2020-05-22,1.393955889739609
AFG,Afghanistan,2020-05-23,1.3873064957027308
AFG,Afghanistan,2020-05-24,1.379275685627407
AFG,Afghanistan,2020-05-25,1.3706350713982882
AFG,Afghanistan,2020-05-26,1.361341540451096
AFG,Afghanistan,2020-05-27,1.351072573356347
AFG,Afghanistan,2020-05-28,1.3395201269635215
AFG,Afghanistan,2020-05-29,1.3274000155583945
AFG,Afghanistan,2020-05-30,1.315112096015286
AFG,Afghanistan,2020-05-31,1.3018274960645735
AFG,Afghanistan,2020-06-01,1.28702997748488
AFG,Afghanistan,2020-06-02,1.2711126778078579
AFG,Afghanistan,2020-06-03,1.2546829022867017
AFG,Afghanistan,2020-06-04,1.2377000213562852
AFG,Afghanistan,2020-06-05,1.2201027274894252
AFG,Afghanistan,2020-06-06,1.2015747739526004
AFG,Afghanistan,2020-06-07,1.1832365798404767
AFG,Afghanistan,2020-06-08,1.1648344630145182
AFG,Afghanistan,2020-06-09,1.1464869083229943
AFG,Afghanistan,2020-06-10,1.1286137679628512
AFG,Afghanistan,2020-06-11,1.1110186989822908
AFG,Afghanistan,2020-06-12,1.0933926432071115
AFG,Afghanistan,2020-06-13,1.0756171219888548
AFG,Afghanistan,2020-06-14,1.0583993665812952
AFG,Afghanistan,2020-06-15,1.0414933205961638
AFG,Afghanistan,2020-06-16,1.0242498501285853
AFG,Afghanistan,2020-06-17,1.006455384437922
AFG,Afghanistan,2020-06-18,0.9882757139503716
AFG,Afghanistan,2020-06-19,0.9697052791215864
AFG,Afghanistan,2020-06-20,0.9515263424444687
AFG,Afghanistan,2020-06-21,0.9333303541390429
AFG,Afghanistan,2020-06-22,0.9154515431523554
AFG,Afghanistan,2020-06-23,0.8979901580965013
AFG,Afghanistan,2020-06-24,0.880883357945257
AFG,Afghanistan,2020-06-25,0.8645588350224133
AFG,Afghanistan,2020-06-26,0.8488317904793213
AFG,Afghanistan,2020-06-27,0.8338993268248814
AFG,Afghanistan,2020-06-28,0.8200897215517321
AFG,Afghanistan,2020-06-29,0.8073904758979233
AFG,Afghanistan,2020-06-30,0.7961905263870516
AFG,Afghanistan,2020-07-01,0.786788006658507
AFG,Afghanistan,2020-07-02,0.7789983621296551
AFG,Afghanistan,2020-07-03,0.7733228215870971
AFG,Afghanistan,2020-07-04,0.769195904373068
AFG,Afghanistan,2020-07-05,0.766115235622404
AFG,Afghanistan,2020-07-06,0.7639281848176517
AFG,Afghanistan,2020-07-07,0.7622491254391338
AFG,Afghanistan,2020-07-08,0.7609994561228737
AFG,Afghanistan,2020-07-09,0.7598220803397517
AFG,Afghanistan,2020-07-10,0.7586137622442563
AFG,Afghanistan,2020-07-11,0.756817671640398
AFG,Afghanistan,2020-07-12,0.7539764133722878
AFG,Afghanistan,2020-07-13,0.7509135697074164
AFG,Afghanistan,2020-07-14,0.7476081120075809
AFG,Afghanistan,2020-07-15,0.744256398782529
AFG,Afghanistan,2020-07-16,0.7402496288977604
AFG,Afghanistan,2020-07-17,0.7357611738490049
AFG,Afghanistan,2020-07-18,0.730898627055575
AFG,Afghanistan,2020-07-19,0.7267317530392772
AFG,Afghanistan,2020-07-20,0.7228183652902198
AFG,Afghanistan,2020-07-21,0.719895406904684
AFG,Afghanistan,2020-07-22,0.7177089960247773
AFG,Afghanistan,2020-07-23,0.7161929888176829
AFG,Afghanistan,2020-07-24,0.7148778724904444
AFG,Afghanistan,2020-07-25,0.7145450536443264
AFG,Afghanistan,2020-07-26,0.7156526550913817
AFG,Afghanistan,2020-07-27,0.7172071625317001
AFG,Afghanistan,2020-07-28,0.7189229802020451
AFG,Afghanistan,2020-07-29,0.7204644106468026
AFG,Afghanistan,2020-07-30,0.7224070520537778
AFG,Afghanistan,2020-07-31,0.7244127620212412
AFG,Afghanistan,2020-08-01,0.725848933341042
AFG,Afghanistan,2020-08-02,0.7267572562775481
AFG,Afghanistan,2020-08-03,0.7285844617577956
AFG,Afghanistan,2020-08-04,0.7310885594744371
AFG,Afghanistan,2020-08-05,0.7347440878647442
AFG,Afghanistan,2020-08-06,0.7397302692343777
AFG,Afghanistan,2020-08-07,0.7459934446069257
AFG,Afghanistan,2020-08-08,0.752800520556993
AFG,Afghanistan,2020-08-09,0.7599508860686204
AFG,Afghanistan,2020-08-10,0.7682837672406081
AFG,Afghanistan,2020-08-11,0.7776996840252167
AFG,Afghanistan,2020-08-12,0.787333855664002
AFG,Afghanistan,2020-08-13,0.797090886957137
AFG,Afghanistan,2020-08-14,0.8064174507573866
AFG,Afghanistan,2020-08-15,0.8157462092477826
AFG,Afghanistan,2020-08-16,0.8248817770608898
AFG,Afghanistan,2020-08-17,0.8330706208311197
AFG,Afghanistan,2020-08-18,0.8394481961570534
AFG,Afghanistan,2020-08-19,0.8438834374819892
AFG,Afghanistan,2020-08-20,0.8465924728144935
AFG,Afghanistan,2020-08-21,0.8473286296946666
AFG,Afghanistan,2020-08-22,0.8468226268440058
AFG,Afghanistan,2020-08-23,0.8445820749155073
AFG,Afghanistan,2020-08-24,0.8401497106641028
AFG,Afghanistan,2020-08-25,0.833595255430641
AFG,Afghanistan,2020-08-26,0.8266445362877286
AFG,Afghanistan,2020-08-27,0.8195169875741307
AFG,Afghanistan,2020-08-28,0.8131721069781003
AFG,Afghanistan,2020-08-29,0.8086043626208578
AFG,Afghanistan,2020-08-30,0.806439613795565
AFG,Afghanistan,2020-08-31,0.8066418021902916
AFG,Afghanistan,2020-09-01,0.8106706438403914
AFG,Afghanistan,2020-09-02,0.8178309498870966
AFG,Afghanistan,2020-09-03,0.8268123321674097
AFG,Afghanistan,2020-09-04,0.8382157362256163
AFG,Afghanistan,2020-09-05,0.8523725245252071
AFG,Afghanistan,2020-09-06,0.8700467335464204
AFG,Afghanistan,2020-09-07,0.8892088739293703
AFG,Afghanistan,2020-09-08,0.9078229626860889
AFG,Afghanistan,2020-09-09,0.9259162308169976
AFG,Afghanistan,2020-09-10,0.9442224132423487
AFG,Afghanistan,2020-09-11,0.9626165360635
AFG,Afghanistan,2020-09-12,0.9805333485252722
AFG,Afghanistan,2020-09-13,0.9972147540565487
AFG,Afghanistan,2020-09-14,1.0110092796620467
AFG,Afghanistan,2020-09-15,1.0204901376288968
AFG,Afghanistan,2020-09-16,1.0261270688677382
AFG,Afghanistan,2020-09-17,1.0290403923796507
AFG,Afghanistan,2020-09-18,1.030715415365941
AFG,Afghanistan,2020-09-19,1.030980266495882
AFG,Afghanistan,2020-09-20,1.029868272228787
AFG,Afghanistan,2020-09-21,1.0257474803979985
AFG,Afghanistan,2020-09-22,1.0214135505061306
AFG,Afghanistan,2020-09-23,1.0168390853089135
AFG,Afghanistan,2020-09-24,1.0110121752344674
AFG,Afghanistan,2020-09-25,1.0039708831757872
AFG,Afghanistan,2020-09-26,0.9962912342405171
AFG,Afghanistan,2020-09-27,0.9887231882702342
AFG,Afghanistan,2020-09-28,0.9824426599143308
AFG,Afghanistan,2020-09-29,0.9785794307400989
AFG,Afghanistan,2020-09-30,0.9778055476238858
AFG,Afghanistan,2020-10-01,0.9805712039468701
AFG,Afghanistan,2020-10-02,0.9865837434480593
AFG,Afghanistan,2020-10-03,0.9964996098773735
AFG,Afghanistan,2020-10-04,1.010888082805961
AFG,Afghanistan,2020-10-05,1.0319655991271086
AFG,Afghanistan,2020-10-06,1.0560967180094012
AFG,Afghanistan,2020-10-07,1.0816132216672245
AFG,Afghanistan,2020-10-08,1.1083196886810611
AFG,Afghanistan,2020-10-09,1.1351488303620998
AFG,Afghanistan,2020-10-10,1.1607596547976873
AFG,Afghanistan,2020-10-11,1.1857557602649185
AFG,Afghanistan,2020-10-12,1.209078584181461
AFG,Afghanistan,2020-10-13,1.2297802257634072
AFG,Afghanistan,2020-10-14,1.2474196963029287
AFG,Afghanistan,2020-10-15,1.2614564044707617
AFG,Afghanistan,2020-10-16,1.2722767184096964
AFG,Afghanistan,2020-10-17,1.2787599182344458
AFG,Afghanistan,2020-10-18,1.2800514864233585
AFG,Afghanistan,2020-10-19,1.2777685713943616
AFG,Afghanistan,2020-10-20,1.2745143836455777
AFG,Afghanistan,2020-10-21,1.2711569595836953
AFG,Afghanistan,2020-10-22,1.2667334291870171
AFG,Afghanistan,2020-10-23,1.261413047342108
AFG,Afghanistan,2020-10-24,1.2564808826977132
AFG,Afghanistan,2020-10-25,1.250499545594882
AFG,Afghanistan,2020-10-26,1.245363687240284
AFG,Afghanistan,2020-10-27,1.2410060199754913
AFG,Afghanistan,2020-10-28,1.2371492566456854
AFG,Afghanistan,2020-10-29,1.2334659125466647
AFG,Afghanistan,2020-10-30,1.2286370267196447
AFG,Afghanistan,2020-10-31,1.2232008031577275
AFG,Afghanistan,2020-11-01,1.216951351309602
AFG,Afghanistan,2020-11-02,1.2100960130901863
AFG,Afghanistan,2020-11-03,1.2026105540830978
AFG,Afghanistan,2020-11-04,1.1947831864922809
AFG,Afghanistan,2020-11-05,1.1884543524864473
AFG,Afghanistan,2020-11-06,1.1837639307738363
AFG,Afghanistan,2020-11-07,1.1811598417281306
AFG,Afghanistan,2020-11-08,1.1811894782143733
AFG,Afghanistan,2020-11-09,1.1828579812737636
AFG,Afghanistan,2020-11-10,1.1859779095994747
AFG,Afghanistan,2020-11-11,1.1898573106957844
AFG,Afghanistan,2020-11-12,1.1946405202219548
AFG,Afghanistan,2020-11-13,1.2001529166305525
AFG,Afghanistan,2020-11-14,1.205559241928666
AFG,Afghanistan,2020-11-15,1.2117561309402791
AFG,Afghanistan,2020-11-16,1.2176811780779493
AFG,Afghanistan,2020-11-17,1.2232521691823006
AFG,Afghanistan,2020-11-18,1.227987009672299
AFG,Afghanistan,2020-11-19,1.2310580489797212
AFG,Afghanistan,2020-11-20,1.2323884165372405
AFG,Afghanistan,2020-11-21,1.2310214530885493
AFG,Afghanistan,2020-11-22,1.2268156005162065
AFG,Afghanistan,2020-11-23,1.2201732739948226
AFG,Afghanistan,2020-11-24,1.21089845176031
AFG,Afghanistan,2020-11-25,1.1999334148206025
AFG,Afghanistan,2020-11-26,1.1874713016601177
AFG,Afghanistan,2020-11-27,1.1739136833133086
AFG,Afghanistan,2020-11-28,1.1600660957715478
AFG,Afghanistan,2020-11-29,1.1454334998239268
AFG,Afghanistan,2020-11-30,1.12990620084651
AFG,Afghanistan,2020-12-01,1.1144495936574472
AFG,Afghanistan,2020-12-02,1.0989387654454121
AFG,Afghanistan,2020-12-03,1.0837935646458656
AFG,Afghanistan,2020-12-04,1.0698595004465352
AFG,Afghanistan,2020-12-05,1.0584186244527032
AFG,Afghanistan,2020-12-06,1.0482132193736409
AFG,Afghanistan,2020-12-07,1.0386705288884188
AFG,Afghanistan,2020-12-08,1.0301768476700468
AFG,Afghanistan,2020-12-09,1.0223446690206301
AFG,Afghanistan,2020-12-10,1.015525102084921
AFG,Afghanistan,2020-12-11,1.0096168724399115
AFG,Afghanistan,2020-12-12,1.0049150025760945
AFG,Afghanistan,2020-12-13,1.0013494518119377
AFG,Afghanistan,2020-12-14,0.9982748687938372
AFG,Afghanistan,2020-12-15,0.9952387036344622
AFG,Afghanistan,2020-12-16,0.9922662836283175
AFG,Afghanistan,2020-12-17,0.9892467843758698
AFG,Afghanistan,2020-12-18,0.9853647630331989
AFG,Afghanistan,2020-12-19,0.9788066248680816
AFG,Afghanistan,2020-12-20,0.9710884370558123
AFG,Afghanistan,2020-12-21,0.9630411017009124
AFG,Afghanistan,2020-12-22,0.9545330874347321
AFG,Afghanistan,2020-12-23,0.9455647990694267
AFG,Afghanistan,2020-12-24,0.9349687049058206
AFG,Afghanistan,2020-12-25,0.9225342286240794
AFG,Afghanistan,2020-12-26,0.9073496343402562
AFG,Afghanistan,2020-12-27,0.889459102442505
AFG,Afghanistan,2020-12-28,0.8700209407075384
AFG,Afghanistan,2020-12-29,0.8480769195069999
AFG,Afghanistan,2020-12-30,0.8244176276772891
AFG,Afghanistan,2020-12-31,0.7995796475435263
AFG,Afghanistan,2021-01-01,0.773559786533912
AFG,Afghanistan,2021-01-02,0.7474548568702376
AFG,Afghanistan,2021-01-03,0.7211360722639842
AFG,Afghanistan,2021-01-04,0.6951310323707094
AFG,Afghanistan,2021-01-05,0.6697924771553829
AFG,Afghanistan,2021-01-06,0.6454857590218647
AFG,Afghanistan,2021-01-07,0.623645231838619
AFG,Afghanistan,2021-01-08,0.6047780214302313
AFG,Afghanistan,2021-01-09,0.5886845077561226
AFG,Afghanistan,2021-01-10,0.5751302586278826
AFG,Afghanistan,2021-01-11,0.5643989851430132
AFG,Afghanistan,2021-01-12,0.5579124985103614
AFG,Afghanistan,2021-01-13,0.5556015513690096
AFG,Afghanistan,2021-01-14,0.5579790527641688
AFG,Afghanistan,2021-01-15,0.5638552266479079
AFG,Afghanistan,2021-01-16,0.5728041487183911
AFG,Afghanistan,2021-01-17,0.5837725431844161
AFG,Afghanistan,2021-01-18,0.5963740686463835
AFG,Afghanistan,2021-01-19,0.6104830239333268
AFG,Afghanistan,2021-01-20,0.6258324077075504
AFG,Afghanistan,2021-01-21,0.6408147580976407
AFG,Afghanistan,2021-01-22,0.6547371558562614
AFG,Afghanistan,2021-01-23,0.6677652829286219
AFG,Afghanistan,2021-01-24,0.6796696966515212
AFG,Afghanistan,2021-01-25,0.6908427197606899
AFG,Afghanistan,2021-01-26,0.7007645835793345
AFG,Afghanistan,2021-01-27,0.7088718543876525
AFG,Afghanistan,2021-01-28,0.7135680578433611
AFG,Afghanistan,2021-01-29,0.7167805022610094
AFG,Afghanistan,2021-01-30,0.7183906218664481
AFG,Afghanistan,2021-01-31,0.718400975127833
AFG,Afghanistan,2021-02-01,0.7171589544398668
AFG,Afghanistan,2021-02-02,0.7150007342316764
AFG,Afghanistan,2021-02-03,0.711505886872391
AFG,Afghanistan,2021-02-04,0.7073989121814807
AFG,Afghanistan,2021-02-05,0.7029653556294024
AFG,Afghanistan,2021-02-06,0.6984293893371619
AFG,Afghanistan,2021-02-07,0.6929604612655874
AFG,Afghanistan,2021-02-08,0.6869609621981354
AFG,Afghanistan,2021-02-09,0.6807263566449535
AFG,Afghanistan,2021-02-10,0.6746011201416744
AFG,Afghanistan,2021-02-11,0.6696868462741669
AFG,Afghanistan,2021-02-12,0.6656733897293237
AFG,Afghanistan,2021-02-13,0.6623592276713355
AFG,Afghanistan,2021-02-14,0.65989867977651
AFG,Afghanistan,2021-02-15,0.657624708563915
AFG,Afghanistan,2021-02-16,0.6552331711551612
AFG,Afghanistan,2021-02-17,0.6539935577028296
AFG,Afghanistan,2021-02-18,0.6538459747213768
AFG,Afghanistan,2021-02-19,0.6552039923360127
AFG,Afghanistan,2021-02-20,0.6577645774803411
AFG,Afghanistan,2021-02-21,0.6630367936559957
AFG,Afghanistan,2021-02-22,0.6695943955541777
AFG,Afghanistan,2021-02-23,0.6774289004333764
AFG,Afghanistan,2021-02-24,0.685513629520396
AFG,Afghanistan,2021-02-25,0.6890726115798376
AFG,Afghanistan,2021-02-26,0.6927928633910944
AGO,Angola,2020-06-17,1.0615222140178449
AGO,Angola,2020-06-18,1.0637463280384898
AGO,Angola,2020-06-19,1.0661293458201735
AGO,Angola,2020-06-20,1.0687008649985885
AGO,Angola,2020-06-21,1.0714958849269105
AGO,Angola,2020-06-22,1.0744971278108257
AGO,Angola,2020-06-23,1.0777471126955436
AGO,Angola,2020-06-24,1.081310062012523
AGO,Angola,2020-06-25,1.0872591647783618
AGO,Angola,2020-06-26,1.0937585699073789
AGO,Angola,2020-06-27,1.1009813742655505
AGO,Angola,2020-06-28,1.1081050514728632
AGO,Angola,2020-06-29,1.1151101956214193
AGO,Angola,2020-06-30,1.1219374558788624
AGO,Angola,2020-07-01,1.128584622040955
AGO,Angola,2020-07-02,1.135138853709136
AGO,Angola,2020-07-03,1.1414657522466678
AGO,Angola,2020-07-04,1.1475238629500437
AGO,Angola,2020-07-05,1.1532264508107433
AGO,Angola,2020-07-06,1.1587077641920227
AGO,Angola,2020-07-07,1.1640494836398914
AGO,Angola,2020-07-08,1.1687766607856125
AGO,Angola,2020-07-09,1.173085414536878
AGO,Angola,2020-07-10,1.177140433905512
AGO,Angola,2020-07-11,1.1802453187253037
AGO,Angola,2020-07-12,1.1833059385167897
AGO,Angola,2020-07-13,1.1860544581079735
AGO,Angola,2020-07-14,1.1885001786188885
AGO,Angola,2020-07-15,1.19063168987675
AGO,Angola,2020-07-16,1.1922819806839429
AGO,Angola,2020-07-17,1.1935665535746574
AGO,Angola,2020-07-18,1.1944851222669826
AGO,Angola,2020-07-19,1.194971941505164
AGO,Angola,2020-07-20,1.1949617060446938
AGO,Angola,2020-07-21,1.1942023231960397
AGO,Angola,2020-07-22,1.1930856225917617
AGO,Angola,2020-07-23,1.1914688391397166
AGO,Angola,2020-07-24,1.1892840867097774
AGO,Angola,2020-07-25,1.187059811382501
AGO,Angola,2020-07-26,1.1846708946080065
AGO,Angola,2020-07-27,1.1824025037942794
AGO,Angola,2020-07-28,1.1802675589950868
AGO,Angola,2020-07-29,1.1781355017147435
AGO,Angola,2020-07-30,1.1759056947840674
AGO,Angola,2020-07-31,1.1736580041858438
AGO,Angola,2020-08-01,1.1713937534753431
AGO,Angola,2020-08-02,1.1693098377956515
AGO,Angola,2020-08-03,1.1673412490461004
AGO,Angola,2020-08-04,1.1654049420336856
AGO,Angola,2020-08-05,1.1634015939175382
AGO,Angola,2020-08-06,1.161329579054293
AGO,Angola,2020-08-07,1.1590749390974986
AGO,Angola,2020-08-08,1.156678004720287
AGO,Angola,2020-08-09,1.1541735556048125
AGO,Angola,2020-08-10,1.1513670501806366
AGO,Angola,2020-08-11,1.148279891263331
AGO,Angola,2020-08-12,1.145004381875847
AGO,Angola,2020-08-13,1.141794974783853
AGO,Angola,2020-08-14,1.1385723602942368
AGO,Angola,2020-08-15,1.1353948402234084
AGO,Angola,2020-08-16,1.1322013640319057
AGO,Angola,2020-08-17,1.1290411812556338
AGO,Angola,2020-08-18,1.1261290091444045
AGO,Angola,2020-08-19,1.1235610825306157
AGO,Angola,2020-08-20,1.1212758343473361
AGO,Angola,2020-08-21,1.1194642947612699
AGO,Angola,2020-08-22,1.1181611800232027
AGO,Angola,2020-08-23,1.1172313338089508
AGO,Angola,2020-08-24,1.1168102458259013
AGO,Angola,2020-08-25,1.1167398093846264
AGO,Angola,2020-08-26,1.1169714799902102
AGO,Angola,2020-08-27,1.1174345962980756
AGO,Angola,2020-08-28,1.1180610945930483
AGO,Angola,2020-08-29,1.1187821490408534
AGO,Angola,2020-08-30,1.1194803535226427
AGO,Angola,2020-08-31,1.1200354410030544
AGO,Angola,2020-09-01,1.1204897530502922
AGO,Angola,2020-09-02,1.1207867789000763
AGO,Angola,2020-09-03,1.1209777730942123
AGO,Angola,2020-09-04,1.1211057220366931
AGO,Angola,2020-09-05,1.1210685322531402
AGO,Angola,2020-09-06,1.1209597222083763
AGO,Angola,2020-09-07,1.12080920251693
AGO,Angola,2020-09-08,1.1207817740112394
AGO,Angola,2020-09-09,1.1209065409944572
AGO,Angola,2020-09-10,1.121174322888384
AGO,Angola,2020-09-11,1.1214790882451693
AGO,Angola,2020-09-12,1.1218268507505826
AGO,Angola,2020-09-13,1.1223345439460661
AGO,Angola,2020-09-14,1.1230774319161891
AGO,Angola,2020-09-15,1.1239837818238285
AGO,Angola,2020-09-16,1.1249230897556939
AGO,Angola,2020-09-17,1.1258612686346887
AGO,Angola,2020-09-18,1.1266000485429266
AGO,Angola,2020-09-19,1.1272345915259725
AGO,Angola,2020-09-20,1.1278453378992765
AGO,Angola,2020-09-21,1.128330945393259
AGO,Angola,2020-09-22,1.1285364728272314
AGO,Angola,2020-09-23,1.1284203205667562
AGO,Angola,2020-09-24,1.1279414465983595
AGO,Angola,2020-09-25,1.1273087834160809
AGO,Angola,2020-09-26,1.1265123804313102
AGO,Angola,2020-09-27,1.1255565464264758
AGO,Angola,2020-09-28,1.1244711950980535
AGO,Angola,2020-09-29,1.1232702509548058
AGO,Angola,2020-09-30,1.1221287730122635
AGO,Angola,2020-10-01,1.1211156193899328
AGO,Angola,2020-10-02,1.1202516849911481
AGO,Angola,2020-10-03,1.119487048822339
AGO,Angola,2020-10-04,1.1186805939321347
AGO,Angola,2020-10-05,1.1179681998291178
AGO,Angola,2020-10-06,1.117387623896893
AGO,Angola,2020-10-07,1.1168300382570393
AGO,Angola,2020-10-08,1.1165123630757177
AGO,Angola,2020-10-09,1.1162458340757109
AGO,Angola,2020-10-10,1.1161184868450316
AGO,Angola,2020-10-11,1.1159609743139176
AGO,Angola,2020-10-12,1.1157301244271693
AGO,Angola,2020-10-13,1.1154400140297323
AGO,Angola,2020-10-14,1.1150093007632043
AGO,Angola,2020-10-15,1.1143818797874985
AGO,Angola,2020-10-16,1.1135418308808727
AGO,Angola,2020-10-17,1.112531589339368
AGO,Angola,2020-10-18,1.1113339047656068
AGO,Angola,2020-10-19,1.1098859796288705
AGO,Angola,2020-10-20,1.108134757930553
AGO,Angola,2020-10-21,1.1062437575489574
AGO,Angola,2020-10-22,1.1039666926294864
AGO,Angola,2020-10-23,1.1014395635948149
AGO,Angola,2020-10-24,1.0985671772299554
AGO,Angola,2020-10-25,1.0954890009207219
AGO,Angola,2020-10-26,1.0921259607006963
AGO,Angola,2020-10-27,1.0883921006463113
AGO,Angola,2020-10-28,1.0843784520491344
AGO,Angola,2020-10-29,1.0801176865977646
AGO,Angola,2020-10-30,1.0757277852237555
AGO,Angola,2020-10-31,1.0710952407423122
AGO,Angola,2020-11-01,1.0662700228048503
AGO,Angola,2020-11-02,1.0612631688682748
AGO,Angola,2020-11-03,1.0561468233181317
AGO,Angola,2020-11-04,1.0508332104618627
AGO,Angola,2020-11-05,1.0453981742904537
AGO,Angola,2020-11-06,1.039874624406522
AGO,Angola,2020-11-07,1.0343230332227473
AGO,Angola,2020-11-08,1.0287710983600984
AGO,Angola,2020-11-09,1.0233308785407802
AGO,Angola,2020-11-10,1.0180306501100316
AGO,Angola,2020-11-11,1.0128858852328095
AGO,Angola,2020-11-12,1.007893442217893
AGO,Angola,2020-11-13,1.003027031055982
AGO,Angola,2020-11-14,0.9983500124195082
AGO,Angola,2020-11-15,0.9938951139274766
AGO,Angola,2020-11-16,0.9896899690901219
AGO,Angola,2020-11-17,0.9856991035173585
AGO,Angola,2020-11-18,0.9819650998802704
AGO,Angola,2020-11-19,0.9784900827965926
AGO,Angola,2020-11-20,0.9752521381506544
AGO,Angola,2020-11-21,0.9721815098467961
AGO,Angola,2020-11-22,0.9692114254045631
AGO,Angola,2020-11-23,0.9663508481049582
AGO,Angola,2020-11-24,0.9636125217956079
AGO,Angola,2020-11-25,0.9609437016266842
AGO,Angola,2020-11-26,0.9584034610997494
AGO,Angola,2020-11-27,0.9559896308290953
AGO,Angola,2020-11-28,0.9537003127749213
AGO,Angola,2020-11-29,0.9515504213291349
AGO,Angola,2020-11-30,0.949577703131015
AGO,Angola,2020-12-01,0.9478862977701207
AGO,Angola,2020-12-02,0.9464494074490837
AGO,Angola,2020-12-03,0.9452829937889993
AGO,Angola,2020-12-04,0.9444787822920261
AGO,Angola,2020-12-05,0.9439650292851488
AGO,Angola,2020-12-06,0.9438126192521654
AGO,Angola,2020-12-07,0.9439823626868449
AGO,Angola,2020-12-08,0.9445070226072069
AGO,Angola,2020-12-09,0.945362860163929
AGO,Angola,2020-12-10,0.946461066386199
AGO,Angola,2020-12-11,0.9477437056414565
AGO,Angola,2020-12-12,0.9490991525677817
AGO,Angola,2020-12-13,0.9504840474775229
AGO,Angola,2020-12-14,0.9518510547340824
AGO,Angola,2020-12-15,0.9531052856077918
AGO,Angola,2020-12-16,0.954320138829005
AGO,Angola,2020-12-17,0.9555038897123259
AGO,Angola,2020-12-18,0.9565634291566659
AGO,Angola,2020-12-19,0.9576256759480748
AGO,Angola,2020-12-20,0.958624169058143
AGO,Angola,2020-12-21,0.959610795850991
AGO,Angola,2020-12-22,0.9606169659879218
AGO,Angola,2020-12-23,0.9615697461433443
AGO,Angola,2020-12-24,0.9623681157094344
AGO,Angola,2020-12-25,0.9630261386497642
AGO,Angola,2020-12-26,0.9636652351929406
AGO,Angola,2020-12-27,0.9643605419094418
AGO,Angola,2020-12-28,0.9649951352057836
AGO,Angola,2020-12-29,0.9656278153724319
AGO,Angola,2020-12-30,0.9662428005956302
AGO,Angola,2020-12-31,0.9668145277264443
AGO,Angola,2021-01-01,0.9672830426623953
AGO,Angola,2021-01-02,0.9677181972746608
AGO,Angola,2021-01-03,0.9681614711268617
AGO,Angola,2021-01-04,0.9686110343997284
AGO,Angola,2021-01-05,0.9690397932804355
AGO,Angola,2021-01-06,0.9695341451206507
AGO,Angola,2021-01-07,0.9700802616679665
AGO,Angola,2021-01-08,0.9706336330870337
AGO,Angola,2021-01-09,0.9711504742746186
AGO,Angola,2021-01-10,0.9715563765021374
AGO,Angola,2021-01-11,0.9719554206915334
AGO,Angola,2021-01-12,0.9723223813328523
AGO,Angola,2021-01-13,0.9726178273419535
AGO,Angola,2021-01-14,0.9728167728940532
AGO,Angola,2021-01-15,0.9728135719991089
AGO,Angola,2021-01-16,0.9725556669860133
AGO,Angola,2021-01-17,0.9720083623779663
