iso_code,country,date,marioli_ci_95_u
AFG,Afghanistan,2020-06-17,1.1951239648497771
AFG,Afghanistan,2020-06-18,1.1789852985505258
AFG,Afghanistan,2020-06-19,1.1621705578697794
AFG,Afghanistan,2020-06-20,1.1470569692688222
AFG,Afghanistan,2020-06-21,1.1313747746067808
AFG,Afghanistan,2020-06-22,1.1162168064047806
AFG,Afghanistan,2020-06-23,1.1029487064100425
AFG,Afghanistan,2020-06-24,1.0924129192883991
AFG,Afghanistan,2020-06-25,1.0866663417755742
AFG,Afghanistan,2020-06-26,1.0800099235336842
AFG,Afghanistan,2020-06-27,1.0753551303750346
AFG,Afghanistan,2020-06-28,1.070445187470521
AFG,Afghanistan,2020-06-29,1.069091556911686
AFG,Afghanistan,2020-06-30,1.0660358200801454
AFG,Afghanistan,2020-07-01,1.0655731543048996
AFG,Afghanistan,2020-07-02,1.0620110585821427
AFG,Afghanistan,2020-07-03,1.0624627507548077
AFG,Afghanistan,2020-07-04,1.0564022485263809
AFG,Afghanistan,2020-07-05,1.0510748383349977
AFG,Afghanistan,2020-07-06,1.0462689990041951
AFG,Afghanistan,2020-07-07,1.0457811883238508
AFG,Afghanistan,2020-07-08,1.0388712517394303
AFG,Afghanistan,2020-07-09,1.0333662661098597
AFG,Afghanistan,2020-07-10,1.0343083767943535
AFG,Afghanistan,2020-07-11,1.0254752397535607
AFG,Afghanistan,2020-07-12,1.0199588280176826
AFG,Afghanistan,2020-07-13,1.0192402223187864
AFG,Afghanistan,2020-07-14,1.0181791708773262
AFG,Afghanistan,2020-07-15,1.0139670604033502
AFG,Afghanistan,2020-07-16,1.0096433439256325
AFG,Afghanistan,2020-07-17,1.0075866428530136
AFG,Afghanistan,2020-07-18,1.0044936877488448
AFG,Afghanistan,2020-07-19,1.0060351808818615
AFG,Afghanistan,2020-07-20,1.0064987315306897
AFG,Afghanistan,2020-07-21,1.0068437561451529
AFG,Afghanistan,2020-07-22,1.0080525135009917
AFG,Afghanistan,2020-07-23,1.010133262022437
AFG,Afghanistan,2020-07-24,1.0112207752709368
AFG,Afghanistan,2020-07-25,1.0157999024324726
AFG,Afghanistan,2020-07-26,1.017210299031952
AFG,Afghanistan,2020-07-27,1.0190566577248492
AFG,Afghanistan,2020-07-28,1.0221457261862117
AFG,Afghanistan,2020-07-29,1.0235854162478908
AFG,Afghanistan,2020-07-30,1.0266934814944209
AFG,Afghanistan,2020-07-31,1.028088103975194
AFG,Afghanistan,2020-08-01,1.033692048984765
AFG,Afghanistan,2020-08-02,1.0380749381448744
AFG,Afghanistan,2020-08-03,1.0429349083437989
AFG,Afghanistan,2020-08-04,1.0520238178243575
AFG,Afghanistan,2020-08-05,1.065031321666558
AFG,Afghanistan,2020-08-06,1.0748902736010544
AFG,Afghanistan,2020-08-07,1.0926035983493338
AFG,Afghanistan,2020-08-08,1.101274969154947
AFG,Afghanistan,2020-08-09,1.1153561991600915
AFG,Afghanistan,2020-08-10,1.1315875745702637
AFG,Afghanistan,2020-08-11,1.1491097197645694
AFG,Afghanistan,2020-08-12,1.1471121715390928
AFG,Afghanistan,2020-08-13,1.1439628608269066
AFG,Afghanistan,2020-08-14,1.141879582859582
AFG,Afghanistan,2020-08-15,1.1435621190692835
AFG,Afghanistan,2020-08-16,1.1380045185004075
AFG,Afghanistan,2020-08-17,1.1361684589861694
AFG,Afghanistan,2020-08-18,1.139905489919105
AFG,Afghanistan,2020-08-19,1.1497630365115663
AFG,Afghanistan,2020-08-20,1.1673808729761117
AFG,Afghanistan,2020-08-21,1.1665483654282591
AFG,Afghanistan,2020-08-22,1.1586250828708529
AFG,Afghanistan,2020-08-23,1.148547091836875
AFG,Afghanistan,2020-08-24,1.1457776222767435
AFG,Afghanistan,2020-08-25,1.140471366754013
AFG,Afghanistan,2020-08-26,1.1369813660408852
AFG,Afghanistan,2020-08-27,1.1315176503613729
AFG,Afghanistan,2020-08-28,1.1332174053323931
AFG,Afghanistan,2020-08-29,1.1393334153407837
AFG,Afghanistan,2020-08-30,1.1453041340094157
AFG,Afghanistan,2020-08-31,1.1621537269499398
AFG,Afghanistan,2020-09-01,1.18227769991593
AFG,Afghanistan,2020-09-02,1.2033211251840703
AFG,Afghanistan,2020-09-03,1.2148881515827763
AFG,Afghanistan,2020-09-04,1.2291905996541597
AFG,Afghanistan,2020-09-05,1.2485956201597228
AFG,Afghanistan,2020-09-06,1.27192833329629
AFG,Afghanistan,2020-09-07,1.2796292590407805
AFG,Afghanistan,2020-09-08,1.2739460584904652
AFG,Afghanistan,2020-09-09,1.2689967281857255
AFG,Afghanistan,2020-09-10,1.2683101936598145
AFG,Afghanistan,2020-09-11,1.2729108744134678
AFG,Afghanistan,2020-09-12,1.2774638258390478
AFG,Afghanistan,2020-09-13,1.2793482629483708
AFG,Afghanistan,2020-09-14,1.279768889589669
AFG,Afghanistan,2020-09-15,1.274068845045644
AFG,Afghanistan,2020-09-16,1.2703738783784886
AFG,Afghanistan,2020-09-17,1.2698491890815229
AFG,Afghanistan,2020-09-18,1.2741496944095088
AFG,Afghanistan,2020-09-19,1.282133913083659
AFG,Afghanistan,2020-09-20,1.2844392343881512
AFG,Afghanistan,2020-09-21,1.2742649914882975
AFG,Afghanistan,2020-09-22,1.2670953622922052
AFG,Afghanistan,2020-09-23,1.2634027815089708
AFG,Afghanistan,2020-09-24,1.2596291106092716
AFG,Afghanistan,2020-09-25,1.2609694662091462
AFG,Afghanistan,2020-09-26,1.2598179952039523
AFG,Afghanistan,2020-09-27,1.2666036948440056
AFG,Afghanistan,2020-09-28,1.2744908648530586
AFG,Afghanistan,2020-09-29,1.2883441100930235
AFG,Afghanistan,2020-09-30,1.3075310860410183
AFG,Afghanistan,2020-10-01,1.3302902875148472
AFG,Afghanistan,2020-10-02,1.3565501035562215
AFG,Afghanistan,2020-10-03,1.387936095350376
AFG,Afghanistan,2020-10-04,1.4281206605662815
AFG,Afghanistan,2020-10-05,1.4601203567667258
AFG,Afghanistan,2020-10-06,1.4768208665320983
AFG,Afghanistan,2020-10-07,1.4809918284920487
AFG,Afghanistan,2020-10-08,1.4858368022910402
AFG,Afghanistan,2020-10-09,1.4890828365018691
AFG,Afghanistan,2020-10-10,1.4783896342396987
AFG,Afghanistan,2020-10-11,1.479263155034232
AFG,Afghanistan,2020-10-12,1.4698937249815902
AFG,Afghanistan,2020-10-13,1.4643458451673623
AFG,Afghanistan,2020-10-14,1.4607565032514918
AFG,Afghanistan,2020-10-15,1.4532832318274354
AFG,Afghanistan,2020-10-16,1.4557498668266875
AFG,Afghanistan,2020-10-17,1.4566267107731865
AFG,Afghanistan,2020-10-18,1.454937240244002
AFG,Afghanistan,2020-10-19,1.4545046910919104
AFG,Afghanistan,2020-10-20,1.4534858605142973
AFG,Afghanistan,2020-10-21,1.4490072366330151
AFG,Afghanistan,2020-10-22,1.4573935323312968
AFG,Afghanistan,2020-10-23,1.4653014931744677
AFG,Afghanistan,2020-10-24,1.4691348040455874
AFG,Afghanistan,2020-10-25,1.4677964549976947
AFG,Afghanistan,2020-10-26,1.4730322824339162
AFG,Afghanistan,2020-10-27,1.470497397220059
AFG,Afghanistan,2020-10-28,1.4737145776879832
AFG,Afghanistan,2020-10-29,1.479234639038929
AFG,Afghanistan,2020-10-30,1.472753045309004
AFG,Afghanistan,2020-10-31,1.4708039857052246
AFG,Afghanistan,2020-11-01,1.4634588253635052
AFG,Afghanistan,2020-11-02,1.4625930695716407
AFG,Afghanistan,2020-11-03,1.4623783690342995
AFG,Afghanistan,2020-11-04,1.4596429963835669
AFG,Afghanistan,2020-11-05,1.4585055425214724
AFG,Afghanistan,2020-11-06,1.4602363031165295
AFG,Afghanistan,2020-11-07,1.4642201380105222
AFG,Afghanistan,2020-11-08,1.4707819169266791
AFG,Afghanistan,2020-11-09,1.4776885953744654
AFG,Afghanistan,2020-11-10,1.487519476776931
AFG,Afghanistan,2020-11-11,1.496227947371512
AFG,Afghanistan,2020-11-12,1.4980478540354951
AFG,Afghanistan,2020-11-13,1.4981549891296695
AFG,Afghanistan,2020-11-14,1.4989912533882377
AFG,Afghanistan,2020-11-15,1.4947858505466327
AFG,Afghanistan,2020-11-16,1.4943896306806783
AFG,Afghanistan,2020-11-17,1.4909516733891723
AFG,Afghanistan,2020-11-18,1.4897280737691778
AFG,Afghanistan,2020-11-19,1.4882371968392996
AFG,Afghanistan,2020-11-20,1.4815570088906098
AFG,Afghanistan,2020-11-21,1.465414427245953
AFG,Afghanistan,2020-11-22,1.4467035595240314
AFG,Afghanistan,2020-11-23,1.4369435208104129
AFG,Afghanistan,2020-11-24,1.4269925363778977
AFG,Afghanistan,2020-11-25,1.4153181985225856
AFG,Afghanistan,2020-11-26,1.4036075744213088
AFG,Afghanistan,2020-11-27,1.3873013600243786
AFG,Afghanistan,2020-11-28,1.376952658886028
AFG,Afghanistan,2020-11-29,1.3708227028947029
AFG,Afghanistan,2020-11-30,1.3662026259143685
AFG,Afghanistan,2020-12-01,1.356870107602898
AFG,Afghanistan,2020-12-02,1.3483129530702225
AFG,Afghanistan,2020-12-03,1.3424099838965715
AFG,Afghanistan,2020-12-04,1.3368736805526378
AFG,Afghanistan,2020-12-05,1.3250616019257937
AFG,Afghanistan,2020-12-06,1.3148457743732929
AFG,Afghanistan,2020-12-07,1.301517901369961
AFG,Afghanistan,2020-12-08,1.2912795771540104
AFG,Afghanistan,2020-12-09,1.2826216457417718
AFG,Afghanistan,2020-12-10,1.2716222110762876
AFG,Afghanistan,2020-12-11,1.2628347843884065
AFG,Afghanistan,2020-12-12,1.256641411303464
AFG,Afghanistan,2020-12-13,1.2528164642460708
AFG,Afghanistan,2020-12-14,1.253641217080892
AFG,Afghanistan,2020-12-15,1.2468991585995317
AFG,Afghanistan,2020-12-16,1.2412365265783185
AFG,Afghanistan,2020-12-17,1.2360037477555246
AFG,Afghanistan,2020-12-18,1.2265221677916305
AFG,Afghanistan,2020-12-19,1.2186874166497008
AFG,Afghanistan,2020-12-20,1.207051794218343
AFG,Afghanistan,2020-12-21,1.1941190552390453
AFG,Afghanistan,2020-12-22,1.189624657531418
AFG,Afghanistan,2020-12-23,1.183245055661447
AFG,Afghanistan,2020-12-24,1.1752051714301694
AFG,Afghanistan,2020-12-25,1.1668357878270008
AFG,Afghanistan,2020-12-26,1.1556077853424336
AFG,Afghanistan,2020-12-27,1.1446586843402158
AFG,Afghanistan,2020-12-28,1.1353203086611283
AFG,Afghanistan,2020-12-29,1.1234943373265578
AFG,Afghanistan,2020-12-30,1.1181940524822829
AFG,Afghanistan,2020-12-31,1.1107225052411225
AFG,Afghanistan,2021-01-01,1.1083477761249312
AFG,Afghanistan,2021-01-02,1.1031659104180682
AFG,Afghanistan,2021-01-03,1.1002746942466146
AFG,Afghanistan,2021-01-04,1.0995766505474431
AFG,Afghanistan,2021-01-05,1.0955102469567115
AFG,Afghanistan,2021-01-06,1.0881582069551037
AFG,Afghanistan,2021-01-07,1.0864841918257513
AFG,Afghanistan,2021-01-08,1.0835107884167765
AFG,Afghanistan,2021-01-09,1.0759404715865406
AFG,Afghanistan,2021-01-10,1.0774138209343875
AFG,Afghanistan,2021-01-11,1.072631902128812
AFG,Afghanistan,2021-01-12,1.0734256896076506
AFG,Afghanistan,2021-01-13,1.0758407912687429
AFG,Afghanistan,2021-01-14,1.0787785315960563
AFG,Afghanistan,2021-01-15,1.081632857385848
AFG,Afghanistan,2021-01-16,1.0860635673307957
AFG,Afghanistan,2021-01-17,1.086596715467693
AFG,Afghanistan,2021-01-18,1.090112082008711
AFG,Afghanistan,2021-01-19,1.092281994259947
AFG,Afghanistan,2021-01-20,1.0962871078408594
AFG,Afghanistan,2021-01-21,1.0931352028802896
AFG,Afghanistan,2021-01-22,1.089661468338536
AFG,Afghanistan,2021-01-23,1.0814824842446575
AFG,Afghanistan,2021-01-24,1.0746432223856204
AFG,Afghanistan,2021-01-25,1.0667932409508545
AFG,Afghanistan,2021-01-26,1.0595383746977165
AFG,Afghanistan,2021-01-27,1.0571180264025402
AFG,Afghanistan,2021-01-28,1.0498584159781363
AFG,Afghanistan,2021-01-29,1.038843034500978
AFG,Afghanistan,2021-01-30,1.0358652661935428
AFG,Afghanistan,2021-01-31,1.0311310688622486
AFG,Afghanistan,2021-02-01,1.0255839260042927
AFG,Afghanistan,2021-02-02,1.026092943130954
AFG,Afghanistan,2021-02-03,1.020778751375008
AFG,Afghanistan,2021-02-04,1.0170498036760227
AFG,Afghanistan,2021-02-05,1.0098363735371056
AFG,Afghanistan,2021-02-06,1.0090792513045617
AFG,Afghanistan,2021-02-07,1.005071625224898
AFG,Afghanistan,2021-02-08,1.0006344093131925
AFG,Afghanistan,2021-02-09,0.9983707475615426
AFG,Afghanistan,2021-02-10,1.001095108760202
AFG,Afghanistan,2021-02-11,1.0032701379340003
AFG,Afghanistan,2021-02-12,1.0107086379801755
AFG,Afghanistan,2021-02-13,1.0141685569906471
AFG,Afghanistan,2021-02-14,1.01816087862089
AFG,Afghanistan,2021-02-15,1.0231985649768751
AFG,Afghanistan,2021-02-16,1.0293332250174962
AFG,Afghanistan,2021-02-17,1.0400997177476758
AFG,Afghanistan,2021-02-18,1.0505513965404565
AFG,Afghanistan,2021-02-19,1.0590962603537213
AFG,Afghanistan,2021-02-20,1.0705677699687346
AFG,Afghanistan,2021-02-21,1.0879490650522303
AFG,Afghanistan,2021-02-22,1.1023837068002638
AFG,Afghanistan,2021-02-23,1.11593753633963
AFG,Afghanistan,2021-02-24,1.1262691687812532
AFG,Afghanistan,2021-02-25,1.1390619384727665
AFG,Afghanistan,2021-02-26,1.1498242869780604
AFG,Afghanistan,2021-02-27,1.1628706009509775
AFG,Afghanistan,2021-02-28,1.1773587002035577
AFG,Afghanistan,2021-03-01,1.1976330474674506
AFG,Afghanistan,2021-03-02,1.2128683428703184
AFG,Afghanistan,2021-03-03,1.2269470132103129
AFG,Afghanistan,2021-03-04,1.2431235314650424
AFG,Afghanistan,2021-03-05,1.2666977085734348
AFG,Afghanistan,2021-03-06,1.2736426903335305
AFG,Afghanistan,2021-03-07,1.2804910691938818
AFG,Afghanistan,2021-03-08,1.290899130301279
AFG,Afghanistan,2021-03-09,1.296680772359446
AFG,Afghanistan,2021-03-10,1.3125062759868011
AFG,Afghanistan,2021-03-11,1.327613015392612
AFG,Afghanistan,2021-03-12,1.3422888951723717
AFG,Afghanistan,2021-03-13,1.349680712022194
AFG,Afghanistan,2021-03-14,1.3628327985159092
AFG,Afghanistan,2021-03-15,1.3691505171389746
AFG,Afghanistan,2021-03-16,1.3859269469443078
AFG,Afghanistan,2021-03-17,1.40629942013347
AFG,Afghanistan,2021-03-18,1.424047312698079
AFG,Afghanistan,2021-03-19,1.4441479024396862
AFG,Afghanistan,2021-03-20,1.4579820633395426
AFG,Afghanistan,2021-03-21,1.4730881520635049
AFG,Afghanistan,2021-03-22,1.4918559666641902
AFG,Afghanistan,2021-03-23,1.4986746602127847
AFG,Afghanistan,2021-03-24,1.5050952914209854
AFG,Afghanistan,2021-03-25,1.520914889561539
AFG,Afghanistan,2021-03-26,1.5308073462000176
AFG,Afghanistan,2021-03-27,1.5482712607198024
AFG,Afghanistan,2021-03-28,1.5618172545121891
AFG,Afghanistan,2021-03-29,1.5814226567633862
AFG,Afghanistan,2021-03-30,1.6023575502031129
AFG,Afghanistan,2021-03-31,1.6125363586263377
AFG,Afghanistan,2021-04-01,1.6135882275676232
AFG,Afghanistan,2021-04-02,1.614408380850059
AFG,Afghanistan,2021-04-03,1.6179364380029058
AFG,Afghanistan,2021-04-04,1.6216656513222008
AFG,Afghanistan,2021-04-05,1.6159069904853651
AFG,Afghanistan,2021-04-06,1.6196711650368725
AFG,Afghanistan,2021-04-07,1.621326222038455
AFG,Afghanistan,2021-04-08,1.6168202721111642
AFG,Afghanistan,2021-04-09,1.6182149134079196
AFG,Afghanistan,2021-04-10,1.6174870212264572
AFG,Afghanistan,2021-04-11,1.6101794074091669
AFG,Afghanistan,2021-04-12,1.607893951576452
AFG,Afghanistan,2021-04-13,1.607012611145792
AFG,Afghanistan,2021-04-14,1.602821828564676
AFG,Afghanistan,2021-04-15,1.59486625554895
AFG,Afghanistan,2021-04-16,1.596740774279276
AFG,Afghanistan,2021-04-17,1.6005086837340246
AFG,Afghanistan,2021-04-18,1.6041016274319966
AFG,Afghanistan,2021-04-19,1.6027336144859174
AFG,Afghanistan,2021-04-20,1.6023511816072422
AFG,Afghanistan,2021-04-21,1.6083747450569317
AFG,Afghanistan,2021-04-22,1.604551425310044
AFG,Afghanistan,2021-04-23,1.605617392285462
AFG,Afghanistan,2021-04-24,1.6022086996716824
AFG,Afghanistan,2021-04-25,1.5940192969437086
AFG,Afghanistan,2021-04-26,1.5892144902213672
AFG,Afghanistan,2021-04-27,1.5823460426812033
AFG,Afghanistan,2021-04-28,1.5715831576524266
AFG,Afghanistan,2021-04-29,1.5719767283861692
AFG,Afghanistan,2021-04-30,1.5662441122202244
AFG,Afghanistan,2021-05-01,1.5679097971956029
AFG,Afghanistan,2021-05-02,1.5667499563971512
AFG,Afghanistan,2021-05-03,1.5621151102248554
AFG,Afghanistan,2021-05-04,1.5621787048247375
AFG,Afghanistan,2021-05-05,1.5587211381001118
AFG,Afghanistan,2021-05-06,1.5581878460238625
AFG,Afghanistan,2021-05-07,1.5494251331430713
AFG,Afghanistan,2021-05-08,1.5467073888209284
AFG,Afghanistan,2021-05-09,1.5413109613390534
AFG,Afghanistan,2021-05-10,1.5383036199008158
AFG,Afghanistan,2021-05-11,1.5374444628834598
AFG,Afghanistan,2021-05-12,1.5334543385898602
AFG,Afghanistan,2021-05-13,1.5326968286483815
AFG,Afghanistan,2021-05-14,1.5290304101244452
AFG,Afghanistan,2021-05-15,1.533919852153344
AFG,Afghanistan,2021-05-16,1.5389242184927958
AFG,Afghanistan,2021-05-17,1.553814980724625
AFG,Afghanistan,2021-05-18,1.5748549710484991
AFG,Afghanistan,2021-05-19,1.5914863379106263
AFG,Afghanistan,2021-05-20,1.610282642278795
AFG,Afghanistan,2021-05-21,1.629665818601567
AFG,Afghanistan,2021-05-22,1.6405965940280682
AFG,Afghanistan,2021-05-23,1.6510320463984938
AFG,Afghanistan,2021-05-24,1.6636303121239688
AFG,Afghanistan,2021-05-25,1.6724084675801467
AFG,Afghanistan,2021-05-26,1.6769449576781
AFG,Afghanistan,2021-05-27,1.6771710420135673
AFG,Afghanistan,2021-05-28,1.6819057600386622
AFG,Afghanistan,2021-05-29,1.6838455311383926
AFG,Afghanistan,2021-05-30,1.6785976528291848
AFG,Afghanistan,2021-05-31,1.6730286061348252
AFG,Afghanistan,2021-06-01,1.6677311399220174
AFG,Afghanistan,2021-06-02,1.6576486330643343
AFG,Afghanistan,2021-06-03,1.6443640560250763
AFG,Afghanistan,2021-06-04,1.6357742101980275
AFG,Afghanistan,2021-06-05,1.6263388034809896
AFG,Afghanistan,2021-06-06,1.6110967843176836
AFG,Afghanistan,2021-06-07,1.5957676915579562
AFG,Afghanistan,2021-06-08,1.576033446650433
AFG,Afghanistan,2021-06-09,1.5581917421319842
AFG,Afghanistan,2021-06-10,1.5417098339212578
AFG,Afghanistan,2021-06-11,1.5216855186875455
AFG,Afghanistan,2021-06-12,1.502929211902894
AFG,Afghanistan,2021-06-13,1.4898643644518843
AFG,Afghanistan,2021-06-14,1.4768686800573032
AFG,Afghanistan,2021-06-15,1.4631421940555818
AFG,Afghanistan,2021-06-16,1.4496345081682993
AFG,Afghanistan,2021-06-17,1.442714028536686
AFG,Afghanistan,2021-06-18,1.4307747942392628
AFG,Afghanistan,2021-06-19,1.4143161887110296
AFG,Afghanistan,2021-06-20,1.396041966433292
AFG,Afghanistan,2021-06-21,1.3835973408215878
AFG,Afghanistan,2021-06-22,1.363676918420805
AFG,Afghanistan,2021-06-23,1.3470945391398716
AFG,Afghanistan,2021-06-24,1.3286854324190154
AFG,Afghanistan,2021-06-25,1.3105612578913188
AFG,Afghanistan,2021-06-26,1.2965107358416357
AFG,Afghanistan,2021-06-27,1.2842882885958573
AFG,Afghanistan,2021-06-28,1.267058776918733
AFG,Afghanistan,2021-06-29,1.2533800090705431
AFG,Afghanistan,2021-06-30,1.2419702838860216
AFG,Afghanistan,2021-07-01,1.2287312816007618
AFG,Afghanistan,2021-07-02,1.2186192537205522
AFG,Afghanistan,2021-07-03,1.206717891694645
AFG,Afghanistan,2021-07-04,1.1937438479493012
AFG,Afghanistan,2021-07-05,1.1821115969258869
AFG,Afghanistan,2021-07-06,1.1726914153303492
AFG,Afghanistan,2021-07-07,1.1610495013897664
AFG,Afghanistan,2021-07-08,1.1511942085216176
AFG,Afghanistan,2021-07-09,1.137058531277789
AFG,Afghanistan,2021-07-10,1.1275742622660705
AFG,Afghanistan,2021-07-11,1.1190973337573509
AFG,Afghanistan,2021-07-12,1.1071745245844768
AFG,Afghanistan,2021-07-13,1.096493836751942
AFG,Afghanistan,2021-07-14,1.086319703083991
AFG,Afghanistan,2021-07-15,1.075659148949918
AFG,Afghanistan,2021-07-16,1.0653748346026908
AFG,Afghanistan,2021-07-17,1.0589409463396302
AFG,Afghanistan,2021-07-18,1.0453656741510782
AFG,Afghanistan,2021-07-19,1.0338691104943638
AFG,Afghanistan,2021-07-20,1.0228709915043732
AFG,Afghanistan,2021-07-21,1.010279585768764
AFG,Afghanistan,2021-07-22,1.002505064085839
AFG,Afghanistan,2021-07-23,0.994600438645368
AFG,Afghanistan,2021-07-24,0.994487671389608
AFG,Afghanistan,2021-07-25,0.9940368403795646
AFG,Afghanistan,2021-07-26,0.995112294789296
AFG,Afghanistan,2021-07-27,0.998112012809346
AFG,Afghanistan,2021-07-28,0.9985551103654386
AFG,Afghanistan,2021-07-29,0.998958009149442
AFG,Afghanistan,2021-07-30,0.9990617358890628
AFG,Afghanistan,2021-07-31,0.9995499493463862
AFG,Afghanistan,2021-08-01,0.9937806310669732
AFG,Afghanistan,2021-08-02,0.9878073976351396
AFG,Afghanistan,2021-08-03,0.9829597175787383
AFG,Afghanistan,2021-08-04,0.9761769006770712
AFG,Afghanistan,2021-08-05,0.9690797767277324
AFG,Afghanistan,2021-08-06,0.9612919315461484
AFG,Afghanistan,2021-08-07,0.951977565325154
AFG,Afghanistan,2021-08-08,0.942921079173541
AFG,Afghanistan,2021-08-09,0.9345844332226092
AFG,Afghanistan,2021-08-10,0.9260665621150476
AFG,Afghanistan,2021-08-11,0.9192717583368978
AFG,Afghanistan,2021-08-12,0.9085623287415924
AFG,Afghanistan,2021-08-13,0.9033585484507188
AFG,Afghanistan,2021-08-14,0.8995108132031772
AFG,Afghanistan,2021-08-15,0.893385331305194
AFG,Afghanistan,2021-08-16,0.8880859087486076
AFG,Afghanistan,2021-08-17,0.8865061269700921
AFG,Afghanistan,2021-08-18,0.8870560975231289
AFG,Afghanistan,2021-08-19,0.8871134094655239
AFG,Afghanistan,2021-08-20,0.8916930752006473
AFG,Afghanistan,2021-08-21,0.8983286555651661
AFG,Afghanistan,2021-08-22,0.9050342611955932
AFG,Afghanistan,2021-08-23,0.9146059575169556
AFG,Afghanistan,2021-08-24,0.9272751222929664
AFG,Afghanistan,2021-08-25,0.940504739625102
AFG,Afghanistan,2021-08-26,0.956286886910198
AFG,Afghanistan,2021-08-27,0.9716387892774472
AFG,Afghanistan,2021-08-28,0.9833875821857464
AFG,Afghanistan,2021-08-29,0.993325309269534
AFG,Afghanistan,2021-08-30,1.006877437544382
AFG,Afghanistan,2021-08-31,1.0153870628610282
